,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,126.0,-5.431645393371582,0.24608060717582703,0.9902430176734924,-0.06579816341400146,9.999999747378752e-05,50.0,-28.555240631103516,0.0,0.0
1,85.0,-7.320607662200928,0.6092637181282043,0.9706302285194397,-0.2005840688943863,9.999999747378752e-05,50.0,-29.846288681030273,0.0,0.0
2,78.0,-8.968424797058105,1.5075864791870117,0.9514099359512329,-0.3352099657058716,9.999999747378752e-05,50.0,-27.909332275390625,0.0,0.0
3,74.0,-10.611676216125488,0.10703662782907486,0.9325774908065796,-0.4693397283554077,9.999999747378752e-05,50.0,-26.728626251220703,0.0,0.0
4,67.0,-12.172863960266113,2.2464613914489746,0.9141176342964172,-0.6037439107894897,9.999999747378752e-05,50.0,-28.09597396850586,0.0,0.0
5,67.0,-13.60586166381836,2.6979665756225586,0.8960187435150146,-0.7400444149971008,9.999999747378752e-05,50.0,-26.34945297241211,0.0,0.0
6,66.0,-14.914462089538574,7.703482627868652,0.8782824873924255,-0.8760676383972168,9.999999747378752e-05,50.0,-27.907638549804688,0.0,0.0
7,66.0,-16.082311630249023,5.181682586669922,0.8608988523483276,-1.007582426071167,9.999999747378752e-05,50.0,-27.725418090820312,0.0,0.0
8,66.0,-17.201690673828125,7.239620208740234,0.8438574075698853,-1.1372439861297607,9.999999747378752e-05,50.0,-27.183435440063477,0.0,0.0
9,64.0,-18.300058364868164,2.9327335357666016,0.8271523714065552,-1.2778922319412231,9.999999747378752e-05,50.0,-27.316640853881836,0.0,0.0
10,64.0,-19.036073684692383,6.237730979919434,0.8107808828353882,-1.4110653400421143,9.999999747378752e-05,50.0,-28.6901798248291,0.0,0.0
11,65.0,-19.89885139465332,6.8975067138671875,0.7947453260421753,-1.5502796173095703,9.999999747378752e-05,50.0,-26.331974029541016,0.0,0.0
12,65.0,-20.83440589904785,7.408777236938477,0.7790308594703674,-1.6726609468460083,9.999999747378752e-05,50.0,-28.269912719726562,0.0,0.0
13,65.0,-21.737333297729492,12.02590274810791,0.7636398673057556,-1.7959654331207275,9.999999747378752e-05,50.0,-25.925289154052734,0.0,0.0
14,63.0,-22.2452392578125,8.900050163269043,0.7485396862030029,-1.947506070137024,9.999999747378752e-05,50.0,-27.44903564453125,0.0,0.0
