,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-59.460018157958984,0.0,239.0,0.542484700679779,0.05025654658675194,9.999999747378752e-05,100.0,-65.40811920166016,0.0,100.0
1,-57.148284912109375,0.0,200.0,1.167096495628357,0.03126204013824463,9.999999747378752e-05,100.0,-65.4107894897461,0.0,100.0
2,-59.706966400146484,0.0,153.0,1.705435872077942,0.05589485168457031,9.999999747378752e-05,100.0,-65.40484619140625,0.0,100.0
3,-61.02273178100586,0.0,160.0,2.2333009243011475,0.06917464733123779,9.999999747378752e-05,100.0,-65.39498901367188,0.0,100.0
4,-61.825748443603516,0.0,147.0,2.785386323928833,0.12667182087898254,9.999999747378752e-05,100.0,-51.894840240478516,0.0,100.0
5,-62.36864471435547,0.0,150.0,3.409897804260254,0.1547372043132782,9.999999747378752e-05,100.0,-47.30034637451172,0.0,100.0
6,-62.70451736450195,0.0,153.0,4.037724018096924,0.22864413261413574,9.999999747378752e-05,100.0,-48.4244270324707,0.0,100.0
7,-62.98751449584961,0.0,144.0,4.597869396209717,0.30654072761535645,9.999999747378752e-05,100.0,-38.7452278137207,0.0,100.0
8,-63.203025817871094,0.0,148.0,5.237407684326172,0.38550108671188354,9.999999747378752e-05,100.0,-39.2110595703125,0.0,100.0
9,-63.3963623046875,0.0,141.0,5.839132308959961,0.3344242572784424,9.999999747378752e-05,100.0,-39.92916488647461,0.0,100.0
10,-62.52859115600586,0.0,144.0,6.234404563903809,0.3812989592552185,9.999999747378752e-05,100.0,-39.60262680053711,0.0,100.0
11,-63.558204650878906,0.0,145.0,6.597128391265869,0.4204370677471161,9.999999747378752e-05,100.0,-40.52010726928711,0.0,100.0
12,-62.68095779418945,0.0,140.0,6.855709552764893,0.44094571471214294,9.999999747378752e-05,100.0,-41.0994758605957,0.0,100.0
13,-61.6085090637207,0.0,143.0,7.181735038757324,0.4230751693248749,9.999999747378752e-05,100.0,-39.316219329833984,0.0,100.0
14,-60.636505126953125,0.0,138.0,7.4755539894104,0.3670261800289154,9.999999747378752e-05,100.0,-37.4766960144043,0.0,100.0
15,-59.858062744140625,0.0,140.0,7.903367042541504,0.43991366028785706,9.999999747378752e-05,100.0,-64.9588623046875,0.0,100.0
16,-59.1666374206543,0.0,142.0,8.231720924377441,0.37131330370903015,9.999999747378752e-05,100.0,-47.01461410522461,0.0,100.0
17,-58.446807861328125,0.0,139.0,8.535968780517578,0.34958022832870483,9.999999747378752e-05,100.0,-36.48356246948242,0.0,100.0
18,-57.74578857421875,0.0,141.0,8.97876262664795,0.25741976499557495,9.999999747378752e-05,100.0,-37.36461639404297,0.0,100.0
19,-56.911102294921875,0.0,138.0,9.203375816345215,0.3057060241699219,9.999999747378752e-05,100.0,-36.91798400878906,0.0,100.0
20,-56.01954650878906,0.0,139.0,9.509675979614258,0.16141192615032196,9.999999747378752e-05,100.0,-38.41230773925781,0.0,100.0
21,-55.24249267578125,0.0,140.0,9.690893173217773,0.17530515789985657,9.999999747378752e-05,100.0,-32.70708465576172,0.0,100.0
22,-54.532745361328125,0.0,138.0,9.838812828063965,0.13511675596237183,9.999999747378752e-05,100.0,-29.65835189819336,0.0,100.0
23,-53.8736457824707,0.0,140.0,10.090336799621582,0.1285395473241806,9.999999747378752e-05,100.0,-24.39128875732422,0.0,100.0
24,-53.29356384277344,0.0,138.0,10.330184936523438,0.15224549174308777,9.999999747378752e-05,100.0,-25.45199203491211,0.0,100.0
25,-52.482177734375,0.0,139.0,10.505048751831055,0.1271180361509323,9.999999747378752e-05,100.0,-26.43067741394043,0.0,100.0
26,-51.846858978271484,0.0,140.0,10.697044372558594,0.09965910017490387,9.999999747378752e-05,100.0,-25.24022102355957,0.0,100.0
27,-50.8132438659668,0.0,139.0,10.956911087036133,0.09359728544950485,9.999999747378752e-05,100.0,-25.0251407623291,0.0,100.0
28,-49.8216667175293,0.0,140.0,11.201738357543945,0.1261148303747177,9.999999747378752e-05,100.0,-23.508163452148438,0.0,100.0
29,-48.836082458496094,0.0,138.0,11.379720687866211,0.09895109385251999,9.999999747378752e-05,100.0,-22.84337615966797,0.0,100.0
30,-47.86764144897461,0.0,139.0,11.60781192779541,0.08479318767786026,9.999999747378752e-05,100.0,-23.097049713134766,0.0,100.0
