,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,180.0,-2.889193058013916,0.09255816042423248,0.9902223944664001,-0.03343717381358147,9.999999747378752e-05,50.0,-3233.85888671875,0.0,0.0
1,137.0,-3.9180076122283936,0.17850396037101746,0.9706034660339355,-0.10078877955675125,9.999999747378752e-05,50.0,-3331.274658203125,0.0,0.0
2,98.0,-4.752342700958252,0.34832489490509033,0.9513827562332153,-0.16642573475837708,9.999999747378752e-05,50.0,1531.9716796875,0.10000000149011612,0.0
3,100.0,-5.674294471740723,0.13442888855934143,0.932540774345398,-0.2301892787218094,9.999999747378752e-05,50.0,-2429.35546875,0.0,0.0
4,92.0,-6.430013179779053,0.147749662399292,0.9140832424163818,-0.3001970648765564,9.999999747378752e-05,50.0,-531.6824951171875,0.0,0.0
5,95.0,-7.440435409545898,1.0865693092346191,0.8960052728652954,-0.364399254322052,9.999999747378752e-05,50.0,-131.7397918701172,0.0,0.0
6,96.0,-8.232381820678711,0.12653972208499908,0.878299355506897,-0.4315469264984131,9.999999747378752e-05,50.0,-277.8747253417969,0.10000000149011612,0.0
7,90.0,-8.801530838012695,1.5029869079589844,0.8609506487846375,-0.5043081045150757,9.999999747378752e-05,50.0,-331.58966064453125,0.0,0.0
8,92.0,-9.766938209533691,0.1854962706565857,0.8439533710479736,-0.5624154806137085,9.999999747378752e-05,50.0,-830.8400268554688,0.0,0.0
9,89.0,-10.385119438171387,2.182008981704712,0.8272897601127625,-0.6230741739273071,9.999999747378752e-05,50.0,-1333.6900634765625,0.0,0.0
10,91.0,-11.215529441833496,2.95408296585083,0.8109578490257263,-0.6987438797950745,9.999999747378752e-05,50.0,-434.53363037109375,0.0,0.0
11,92.0,-11.779062271118164,1.7657742500305176,0.794976532459259,-0.7626868486404419,9.999999747378752e-05,50.0,-1632.7620849609375,0.0,0.0
12,90.0,-12.28456974029541,0.2889889180660248,0.7793117165565491,-0.8419173955917358,9.999999747378752e-05,50.0,-31.08805274963379,0.0,0.0
13,91.0,-12.753605842590332,0.4131612777709961,0.7639870047569275,-0.8933466672897339,9.999999747378752e-05,50.0,-1932.3336181640625,0.0,0.0
14,89.0,-13.521063804626465,0.19702833890914917,0.7489604949951172,-0.9814167618751526,9.999999747378752e-05,50.0,-135.18911743164062,0.0,0.0
15,90.0,-13.782065391540527,0.38043370842933655,0.734246015548706,-1.0095396041870117,9.999999747378752e-05,50.0,63.11371612548828,0.0,0.0
16,91.0,-14.536871910095215,0.30546480417251587,0.7198365330696106,-1.0553038120269775,9.999999747378752e-05,50.0,-238.66293334960938,0.0,0.0
17,89.0,-14.76028060913086,0.3341342806816101,0.7057236433029175,-1.1407791376113892,9.999999747378752e-05,50.0,-438.132568359375,0.0,0.0
18,90.0,-14.952676773071289,4.56309700012207,0.6919034719467163,-1.2147918939590454,9.999999747378752e-05,50.0,60.39503860473633,0.0,0.0
19,89.0,-15.585604667663574,9.075736999511719,0.6783900856971741,-1.2832903861999512,9.999999747378752e-05,50.0,-338.49298095703125,0.0,0.0
20,89.0,-15.817275047302246,4.724213600158691,0.6650943756103516,-1.3037688732147217,9.999999747378752e-05,50.0,58.93310546875,0.0,0.0
21,90.0,-15.971635818481445,0.4473183751106262,0.6520302891731262,-1.337593674659729,9.999999747378752e-05,50.0,-538.3639526367188,0.0,0.0
22,89.0,-16.478206634521484,0.34424087405204773,0.6392191648483276,-1.451827049255371,9.999999747378752e-05,50.0,59.91790008544922,0.0,0.010869565419852734
23,89.0,-16.86433219909668,10.870155334472656,0.6266706585884094,-1.5221188068389893,9.999999747378752e-05,50.0,58.9119987487793,0.0,0.010416666977107525
24,88.0,-16.937772750854492,0.19165053963661194,0.6143403053283691,-1.5583409070968628,9.999999747378752e-05,50.0,-140.2710418701172,0.0,0.009999999776482582
25,89.0,-17.109050750732422,0.23938126862049103,0.6022223234176636,-1.6356345415115356,9.999999747378752e-05,50.0,-142.92100524902344,0.0,0.009999999776482582
26,90.0,-16.899335861206055,19.146259307861328,0.5903609991073608,-1.725667953491211,9.999999747378752e-05,50.0,58.47285842895508,0.0,0.009999999776482582
27,89.0,-17.216907501220703,11.792991638183594,0.5787062048912048,-1.7587536573410034,9.999999747378752e-05,50.0,58.2185173034668,0.0,0.009999999776482582
28,89.0,-17.498987197875977,17.48404312133789,0.5673345327377319,-1.9017902612686157,9.999999747378752e-05,50.0,58.4598274230957,0.0,0.009999999776482582
29,88.0,-17.63175392150879,0.33704549074172974,0.5561784505844116,-1.9302308559417725,9.999999747378752e-05,50.0,58.17985153198242,0.0,0.009999999776482582
30,89.0,-17.76679801940918,11.675918579101562,0.5451945066452026,-1.9172784090042114,9.999999747378752e-05,50.0,-41.04336166381836,0.0,0.009999999776482582
31,89.0,-17.77822494506836,0.36083629727363586,0.534430742263794,-1.9810192584991455,9.999999747378752e-05,50.0,57.2421760559082,0.0,0.009999999776482582
32,89.0,-17.94194793701172,9.427988052368164,0.5239025354385376,-2.000603437423706,9.999999747378752e-05,50.0,59.51247024536133,0.0,0.009999999776482582
33,89.0,-18.045551300048828,6.949162006378174,0.5136389136314392,-2.1115825176239014,9.999999747378752e-05,50.0,57.576072692871094,0.0,0.009999999776482582
