index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.16423151452418402,0.20342449090790263,0.0,8.0,3.4345683088412646,"[-2.867040901771038, -2.4654800589546366, -3.2596146050090975, -2.419032429243146, -4.747220301438838, -2.6805693583995507, -2.392380834265273, -7.212591851623105, -2.7251544536775194, -3.2601286577989157]",8.0,0.0,0.0,20.0,2021-09-04 13:50:11.461374
1,0.17247213279094412,0.22812001026945736,1.0,8.0,2.782810500978104,"[-3.297367997428782, -3.5037727707151185, -2.4678292972847244, -3.0138948615208516, -4.226182530644303, -2.9289053434579038, -2.9953188655722474, -3.805261650272093, -3.3933231179118044, -3.8155642736765163]",8.0,0.0,0.0,30.0,2021-09-04 13:50:12.260607
2,0.15797174546914064,0.20299270570779662,2.0,8.0,3.302963270716795,"[-3.0105361084278943, -3.973270163792457, -3.0786349968174958, 95.59111108288997, -3.880864943252882, -2.848758376281699, -3.094363876564943, -2.4553174705414844, -3.2703443558402263, -3.866941532590771]",8.0,0.0,0.0,40.0,2021-09-04 13:50:13.065399
3,0.10208380940522958,0.13077534838580607,3.0,8.0,4.512506968601913,"[-2.8756715704819653, -3.5150280839271466, -4.820525548990412, -4.113178940556768, -3.942927642848793, 94.03016595093692, -3.1715639740468924, 96.8956036916804, -3.5454113688037396, -3.6469444542400264]",8.0,0.0,0.0,50.0,2021-09-04 13:50:13.865345
4,0.12751836912214923,0.18295065776849848,4.0,8.0,4.440883409804049,"[-3.100567985735998, -2.964275923091807, 94.6810692142979, -8.886211855789094, 97.45021528649973, -3.6337572967969263, -3.26356952143192, -4.046953170061549, -2.1102051278822294, -4.052907731668966]",8.0,0.0,0.0,60.0,2021-09-04 13:50:14.666933
5,0.18206529305831776,0.22082659568967866,5.0,8.0,3.1649329511218856,"[-4.121892091768424, -3.2115913156075337, 95.09590837423914, -2.9669417037977333, -3.654153694907294, -2.977366349242379, -4.287296220349724, -4.0014287018389325, -3.273575661932157, 94.01893808741829]",8.0,0.0,0.0,70.0,2021-09-04 13:50:15.481197
6,0.13689413149794447,0.18373704485548742,6.0,8.0,3.236560659831796,"[-3.3575344229223996, -4.9666526072223505, -2.7844549570307904, -4.552669593082452, -2.5679345663755586, -3.00368926191026, -4.6707614472526195, -4.899113964510272, -6.4118260828258276, -2.877984930358518]",8.0,0.0,0.0,80.0,2021-09-04 13:50:16.282113
7,0.18330429806016796,0.23452699428028842,7.0,8.0,2.7374417840219447,"[-5.281562762558054, -2.993620423812128, -4.04743466075989, -3.2799307728092275, -4.365951818271928, -2.9917111326651966, 97.16630106770337, -3.4207048584795463, -4.890696440014835, -2.945238964147683]",8.0,0.0,0.0,90.0,2021-09-04 13:50:17.080491
8,0.12108428757803093,0.17355160192631297,8.0,8.0,3.8491110731717146,"[-2.5855938743145495, -3.9634416940931905, -2.5594344848332775, 95.64559160155558, -2.5551267027376077, -3.5120164087565158, -3.409075849644762, -2.721980588555605, -4.198492351650083, -2.8924941215689937]",8.0,0.0,0.0,100.0,2021-09-04 13:50:17.901347
9,0.17580233440216697,0.22920290582220945,9.0,8.0,2.9192713368497416,"[96.30708096739485, 97.10594205133437, -4.991443225131517, -2.587837401121848, -2.62671283335212, -3.329806468976395, -4.779117872718574, -2.875270920784843, -4.789874226968277, 95.18547617831662]",8.0,0.0,0.0,110.0,2021-09-04 13:50:18.700510
10,0.17137533664683485,0.22086026181735963,10.0,8.0,3.022643661716136,"[-2.7656389672792994, -2.5300628059931185, -3.7081909002641913, -4.07045825863873, -2.996331902672293, 94.61169045843883, -2.681772397320045, -3.9824981221422497, 94.45336958917726, -3.519349891993142]",8.0,0.0,0.0,120.0,2021-09-04 13:50:19.503312
11,0.17508284969355417,0.22551125180681322,11.0,8.0,2.862437531144381,"[-8.1768695608272, -4.374383861040538, -3.2818174906046904, 94.53674706715731, -2.681608349691797, -3.887891851226295, -2.821404970111347, -2.564372006530507, -3.122304838322077, 95.57706656682046]",8.0,0.0,0.0,130.0,2021-09-04 13:50:20.304947
12,0.13344560468308067,0.1855655943441269,12.0,8.0,3.5529693782436755,"[-5.780427430255162, -16.247055471725968, -2.886525917072282, -3.8490941089893442, -2.661556308956373, -3.432660893816174, -3.927228037885026, -2.731693128476903, -2.5350109032436206, -3.1665047317629567]",8.0,0.0,0.1,140.0,2021-09-04 13:50:21.105397
13,0.16833455550181003,0.2217029737698429,13.0,8.0,2.900623459809025,"[-3.1867222439406233, -3.0540666908546306, -3.347244918821986, -4.55562894149857, -3.582592168284451, -2.834044474712226, -5.719104638228799, -2.8323775660566786, -3.2199765493412147, -2.535246100751034]",8.0,0.0,0.0,150.0,2021-09-04 13:50:21.903720
