,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-25.56279754638672,0.0,146.0,-4.735662937164307,0.1499161273241043,0.9851415157318115,-0.07547711580991745,9.999999747378752e-05,100.0,-24.08285140991211,0.0,100.0
1,-23.77536964416504,0.0,111.0,-7.717963695526123,0.3153337836265564,0.9465104937553406,-0.27700290083885193,9.999999747378752e-05,100.0,-20.03603172302246,0.10000000149011612,100.0
2,-27.901033401489258,0.0,84.0,-10.379711151123047,0.6741095781326294,0.9093884229660034,-0.47827890515327454,9.999999747378752e-05,100.0,-28.94413185119629,0.0,100.0
3,-29.101604461669922,0.0,85.0,-12.769450187683105,0.8711585402488708,0.8737348914146423,-0.6796799898147583,9.999999747378752e-05,100.0,-27.588993072509766,0.0,100.0
4,-27.32890510559082,0.0,77.0,-15.11293888092041,1.251670479774475,0.8395006656646729,-0.8800735473632812,9.999999747378752e-05,100.0,-20.669857025146484,0.0,100.0
5,-26.736047744750977,0.0,79.0,-17.252180099487305,1.6043280363082886,0.8066114187240601,-1.0806752443313599,9.999999747378752e-05,100.0,-23.984233856201172,0.0,100.0
6,-26.405471801757812,0.0,80.0,-19.169261932373047,1.788493275642395,0.7750076055526733,-1.2811357975006104,9.999999747378752e-05,100.0,-19.898963928222656,0.0,100.0
7,-26.469585418701172,0.0,76.0,-20.944629669189453,2.1550629138946533,0.7446420788764954,-1.482714056968689,9.999999747378752e-05,100.0,-19.259140014648438,0.0,100.0
8,-26.322181701660156,0.0,78.0,-22.58536148071289,2.398273229598999,0.7154781818389893,-1.6801209449768066,9.999999747378752e-05,100.0,-25.183759689331055,0.0,100.0
9,-25.918832778930664,0.0,75.0,-24.116397857666016,3.0953521728515625,0.6874436736106873,-1.8811982870101929,9.999999747378752e-05,100.0,-20.71351432800293,0.0,100.0
10,-25.94024085998535,0.0,76.0,-25.383634567260742,2.99800968170166,0.6604996919631958,-2.08382248878479,9.999999747378752e-05,100.0,-20.441082000732422,0.0,100.0
11,-25.703340530395508,0.0,76.0,-26.535219192504883,2.8329131603240967,0.6346027255058289,-2.2839903831481934,9.999999747378752e-05,100.0,-21.779447555541992,0.0,100.0
12,-25.447681427001953,0.0,75.0,-27.54807472229004,3.504176139831543,0.6097362041473389,-2.4825847148895264,9.999999747378752e-05,100.0,-23.959657669067383,0.0,100.0
13,-25.327098846435547,0.0,76.0,-28.28813362121582,3.554185628890991,0.5858331322669983,-2.6846659183502197,9.999999747378752e-05,100.0,-26.59038734436035,0.0,100.0
14,-25.145233154296875,0.0,74.0,-29.185972213745117,4.071503639221191,0.5629012584686279,-2.8779542446136475,9.999999747378752e-05,100.0,-20.91826820373535,0.0,100.0
15,-24.979713439941406,0.0,75.0,-29.694902420043945,3.7244386672973633,0.5408922433853149,-3.0662057399749756,9.999999747378752e-05,100.0,-18.161937713623047,0.0,100.0
16,-24.931930541992188,0.0,75.0,-30.35409927368164,3.6609818935394287,0.5197840332984924,-3.255467176437378,9.999999747378752e-05,100.0,-15.701589584350586,0.0,100.0
17,-24.442487716674805,0.0,74.0,-30.92848014831543,3.7153267860412598,0.4995161294937134,-3.440835475921631,9.999999747378752e-05,100.0,-20.828908920288086,0.0,100.0
18,-24.413728713989258,0.0,75.0,-31.272382736206055,3.6611335277557373,0.480054646730423,-3.627284526824951,9.999999747378752e-05,100.0,-16.87703514099121,0.0,100.0
19,-24.33474349975586,0.0,74.0,-31.611934661865234,3.755807399749756,0.4613792598247528,-3.802717447280884,9.999999747378752e-05,100.0,-19.898958206176758,0.0,100.0
20,-24.163583755493164,0.0,74.0,-31.789445877075195,4.006293296813965,0.44348007440567017,-3.974030017852783,9.999999747378752e-05,100.0,-16.089519500732422,0.0,100.0
21,-24.099529266357422,0.0,75.0,-31.942594528198242,4.559136390686035,0.42628607153892517,-4.148276329040527,9.999999747378752e-05,100.0,-19.005611419677734,0.0,100.0
22,-24.027862548828125,0.0,74.0,-32.27606201171875,4.597527503967285,0.4097452461719513,-4.322140216827393,9.999999747378752e-05,100.0,-19.25334930419922,0.0,100.0
23,-23.845407485961914,0.0,74.0,-32.46452713012695,4.581190586090088,0.3938485383987427,-4.490819454193115,9.999999747378752e-05,100.0,-19.447227478027344,0.0,100.0
24,-23.878013610839844,0.0,74.0,-32.45073318481445,4.821926593780518,0.37853747606277466,-4.689981937408447,9.999999747378752e-05,100.0,-18.493507385253906,0.0,100.0
25,-23.835941314697266,0.0,74.0,-32.27997970581055,4.278985023498535,0.36380240321159363,-4.857263565063477,9.999999747378752e-05,100.0,-16.046875,0.0,100.0
26,-23.863561630249023,0.0,74.0,-32.400917053222656,5.074267387390137,0.3496552109718323,-5.028528213500977,9.999999747378752e-05,100.0,-14.187591552734375,0.0,100.0
