,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,4.21848201751709,216.0,-5.228759288787842,7.474400520324707,0.985085129737854,-0.15011896193027496,9.999999747378752e-05,100.0,1.6468701362609863,100.0
1,2.7563955783843994,147.0,-9.058116912841797,4.862524032592773,0.9462934136390686,-0.554309606552124,9.999999747378752e-05,100.0,10.042709350585938,100.0
2,2.672170400619507,133.0,-12.583785057067871,6.296638011932373,0.90907883644104,-0.9587889909744263,9.999999747378752e-05,100.0,3.030085563659668,100.0
3,2.8333473205566406,130.0,-16.037338256835938,8.105778694152832,0.8733596801757812,-1.3620648384094238,9.999999747378752e-05,100.0,2.3154048919677734,100.0
4,3.043208599090576,127.0,-19.289140701293945,9.77830696105957,0.8390512466430664,-1.7660757303237915,9.999999747378752e-05,100.0,1.040402889251709,100.0
5,3.452300786972046,126.0,-22.299118041992188,10.341814994812012,0.8061001300811768,-2.1695876121520996,9.999999747378752e-05,100.0,2.897953510284424,100.0
6,3.3663463592529297,122.0,-25.292875289916992,11.151968002319336,0.7744600176811218,-2.57319712638855,9.999999747378752e-05,100.0,1.382396936416626,100.0
7,3.3289384841918945,121.0,-28.070964813232422,12.39700698852539,0.7440641522407532,-2.9763877391815186,9.999999747378752e-05,100.0,4.157120704650879,100.0
8,3.415132761001587,115.0,-30.698850631713867,11.659439086914062,0.7148794531822205,-3.3770155906677246,9.999999747378752e-05,100.0,4.923287391662598,100.0
9,3.5677363872528076,111.0,-33.202430725097656,11.526439666748047,0.6868446469306946,-3.781998872756958,9.999999747378752e-05,100.0,1.3887099027633667,100.0
10,3.3894519805908203,112.0,-35.41434097290039,12.044661521911621,0.6599106192588806,-4.185604572296143,9.999999747378752e-05,100.0,8.65112018585205,100.0
11,3.372312068939209,113.0,-37.360504150390625,13.591188430786133,0.6340312957763672,-4.58795690536499,9.999999747378752e-05,100.0,5.376366138458252,100.0
12,3.3036863803863525,114.0,-39.06627655029297,15.940740585327148,0.6091602444648743,-4.992339134216309,9.999999747378752e-05,100.0,1.0009475946426392,100.0
13,3.3536481857299805,114.0,-40.618080139160156,17.524471282958984,0.5852763652801514,-5.395782470703125,9.999999747378752e-05,100.0,6.949642658233643,100.0
14,3.4812052249908447,115.0,-42.05838394165039,16.33824348449707,0.5623303651809692,-5.793606758117676,9.999999747378752e-05,100.0,1.7379865646362305,100.0
15,3.514641046524048,116.0,-43.04826354980469,17.822166442871094,0.5402910113334656,-6.194002151489258,9.999999747378752e-05,100.0,12.29333209991455,100.0
16,3.6481385231018066,117.0,-44.035037994384766,14.372712135314941,0.5191094875335693,-6.598747730255127,9.999999747378752e-05,100.0,4.335638046264648,100.0
17,3.7796521186828613,117.0,-44.58378219604492,18.019840240478516,0.4987591505050659,-6.993252277374268,9.999999747378752e-05,100.0,5.271542549133301,100.0
18,3.7485098838806152,118.0,-45.28250503540039,17.098560333251953,0.4792037010192871,-7.405460834503174,9.999999747378752e-05,100.0,5.811270713806152,100.0
19,3.664172887802124,117.0,-45.60035705566406,18.477479934692383,0.4604189395904541,-7.8011298179626465,9.999999747378752e-05,100.0,2.2278788089752197,100.0
20,3.6959853172302246,118.0,-45.739524841308594,21.559574127197266,0.4423680007457733,-8.210306167602539,9.999999747378752e-05,100.0,1.0397984981536865,100.0
21,3.7243587970733643,118.0,-45.78146743774414,19.594621658325195,0.42502138018608093,-8.604007720947266,9.999999747378752e-05,100.0,1.745730996131897,100.0
22,3.7952747344970703,118.0,-45.658626556396484,19.76092529296875,0.40835824608802795,-9.010050773620605,9.999999747378752e-05,100.0,3.7252132892608643,100.0
23,3.8832411766052246,118.0,-45.532188415527344,16.734376907348633,0.3923492431640625,-9.414538383483887,9.999999747378752e-05,100.0,1.4883769750595093,100.0
24,3.8172671794891357,118.0,-45.13103103637695,21.547639846801758,0.3769601583480835,-9.820304870605469,9.999999747378752e-05,100.0,3.7724273204803467,100.0
25,3.9446957111358643,119.0,-44.7474479675293,18.22721290588379,0.36218178272247314,-10.216300964355469,9.999999747378752e-05,100.0,1.5023170709609985,100.0
26,4.18634033203125,119.0,-44.11275863647461,18.910436630249023,0.3479842245578766,-10.612052917480469,9.999999747378752e-05,100.0,1.842969298362732,100.0
27,4.18699312210083,119.0,-43.591712951660156,19.659563064575195,0.3343399465084076,-11.026552200317383,9.999999747378752e-05,100.0,1.0015761852264404,100.0
28,4.292627334594727,119.0,-42.981597900390625,17.158689498901367,0.3212276101112366,-11.429865837097168,9.999999747378752e-05,100.0,2.9327406883239746,100.0
29,4.256346225738525,119.0,-42.39906311035156,16.38511085510254,0.3086312711238861,-11.837186813354492,9.999999747378752e-05,100.0,1.6487318277359009,100.0
30,4.10477876663208,118.0,-41.72727584838867,15.533555030822754,0.29652780294418335,-12.233009338378906,9.999999747378752e-05,100.0,3.893118381500244,100.0
31,4.084773540496826,117.0,-41.03947830200195,15.598426818847656,0.2848992347717285,-12.643393516540527,9.999999747378752e-05,100.0,2.480301856994629,100.0
32,4.09860372543335,116.0,-40.34980010986328,13.494429588317871,0.27372515201568604,-13.04779052734375,9.999999747378752e-05,100.0,1.5019193887710571,100.0
33,4.045096397399902,116.0,-39.68355178833008,12.851698875427246,0.2629915177822113,-13.451261520385742,9.999999747378752e-05,100.0,1.2205313444137573,100.0
34,3.913203716278076,115.0,-38.91107940673828,11.69976806640625,0.2526811957359314,-13.847636222839355,9.999999747378752e-05,100.0,8.40783977508545,100.0
35,4.003769874572754,115.0,-37.94916915893555,14.375558853149414,0.24277320504188538,-14.245620727539062,9.999999747378752e-05,100.0,3.8879663944244385,100.0
36,4.064112186431885,114.0,-37.28058624267578,11.030943870544434,0.23325718939304352,-14.646141052246094,9.999999747378752e-05,100.0,1.3104619979858398,100.0
37,4.118840217590332,114.0,-36.34670639038086,11.975504875183105,0.22411181032657623,-15.04136848449707,9.999999747378752e-05,100.0,2.1821770668029785,100.0
38,4.030510902404785,113.0,-35.541969299316406,11.297375679016113,0.21532447636127472,-15.445633888244629,9.999999747378752e-05,100.0,1.0981100797653198,100.0
39,4.021698951721191,113.0,-34.68561553955078,11.439352989196777,0.2068808376789093,-15.867218971252441,9.999999747378752e-05,100.0,1.1921998262405396,100.0
40,3.959178924560547,112.0,-33.81305694580078,9.326412200927734,0.19876918196678162,-16.260046005249023,9.999999747378752e-05,100.0,3.360226631164551,100.0
41,3.82059907913208,112.0,-32.92961120605469,8.380183219909668,0.19097495079040527,-16.66940689086914,9.999999747378752e-05,100.0,2.568341016769409,100.0
42,3.6496875286102295,112.0,-32.104888916015625,8.86708927154541,0.18348778784275055,-17.068021774291992,9.999999747378752e-05,100.0,4.685420036315918,100.0
43,3.702118396759033,111.0,-31.197324752807617,9.383821487426758,0.1762915551662445,-17.467857360839844,9.999999747378752e-05,100.0,0.9999993443489075,100.0
44,3.927281618118286,111.0,-30.29002571105957,8.97744083404541,0.16938243806362152,-17.858402252197266,9.999999747378752e-05,100.0,5.032430648803711,100.0
45,3.966205596923828,111.0,-29.54967498779297,7.06027364730835,0.16274400055408478,-18.25537872314453,9.999999747378752e-05,100.0,6.664104461669922,100.0
46,3.908780813217163,110.0,-28.748743057250977,6.941196918487549,0.15636487305164337,-18.66073989868164,9.999999747378752e-05,100.0,8.569307327270508,100.0
47,3.7752676010131836,110.0,-27.913408279418945,6.643222332000732,0.15023401379585266,-19.076345443725586,9.999999747378752e-05,100.0,6.244170665740967,100.0
48,3.601240396499634,110.0,-27.13471221923828,6.097794532775879,0.1443452388048172,-19.459070205688477,9.999999747378752e-05,100.0,6.11563777923584,100.0
49,3.609786033630371,109.0,-26.20847511291504,7.0406012535095215,0.13868950307369232,-19.857107162475586,9.999999747378752e-05,100.0,2.1420633792877197,100.0
50,3.438619375228882,109.0,-25.484302520751953,6.307975769042969,0.1332518607378006,-20.2625732421875,9.999999747378752e-05,100.0,2.320333242416382,100.0
