,eval/mean_reward,eval/success_rate,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length
0,-102.09796142578125,0.0,224.0,0.004253410268574953,0.03515499830245972,0.20000000298023224,-2.8256044387817383,-0.026072263717651367,9.999999747378752e-05,3.138817548751831,-0.0023677160497754812,0.9923007488250732,4.593838214874268,50.0
1,-92.10276794433594,0.0,207.0,0.004550227429717779,0.044849999248981476,0.20000000298023224,-2.8123536109924316,0.0041852593421936035,9.999999747378752e-05,1.8695950508117676,-0.0030355711933225393,0.9852405786514282,3.1591339111328125,50.0
2,-72.03852081298828,0.0,201.0,0.004021674394607544,0.04820999875664711,0.20000000298023224,-2.7934577465057373,-0.004994630813598633,9.999999747378752e-05,1.6734685897827148,-0.003648351179435849,0.9764580726623535,2.9694483280181885,50.0
3,-61.55768585205078,0.10000000149011612,198.0,0.005401343107223511,0.06463000178337097,0.20000000298023224,-2.784585952758789,0.011791765689849854,9.999999747378752e-05,1.9268462657928467,-0.005255280993878841,0.9736947417259216,3.126072645187378,50.0
4,-21.635337829589844,0.10000000149011612,197.0,0.005355287808924913,0.046264998614788055,0.20000000298023224,-2.7706825733184814,0.00841742753982544,9.999999747378752e-05,1.0710325241088867,-0.0033480406273156404,0.9638544917106628,2.90376615524292,50.0
5,-32.196231842041016,0.0,196.0,0.005266753025352955,0.0530099980533123,0.20000000298023224,-2.7619173526763916,0.024923264980316162,9.999999747378752e-05,2.213636875152588,-0.0032493083272129297,0.9635458588600159,2.3302621841430664,50.0
6,-1.6277847290039062,0.10000000149011612,196.0,0.00488080782815814,0.04628000035881996,0.20000000298023224,-2.770974636077881,0.006152451038360596,9.999999747378752e-05,0.6617594957351685,-0.002614687429741025,0.9711039066314697,1.6656509637832642,50.0
7,-2.113349437713623,0.0,195.0,0.004151506349444389,0.04762999713420868,0.20000000298023224,-2.7771847248077393,0.019091486930847168,9.999999747378752e-05,0.6304109692573547,-0.002230693819001317,0.97161465883255,0.8680539727210999,50.0
8,-12.325191497802734,0.0,195.0,0.004967586137354374,0.039729997515678406,0.20000000298023224,-2.771716594696045,-0.003676772117614746,9.999999747378752e-05,0.21736323833465576,-0.0018689491553232074,0.9693911671638489,0.4518860876560211,50.0
9,-1.7975963354110718,0.10000000149011612,194.0,0.004632990341633558,0.0417650006711483,0.20000000298023224,-2.7572662830352783,0.00992882251739502,9.999999747378752e-05,0.7637279629707336,-0.0017624462489038706,0.9597976207733154,0.351093590259552,50.0
10,-2.220828056335449,0.0,194.0,0.004448791034519672,0.04053499922156334,0.20000000298023224,-2.726510763168335,0.008121907711029053,9.999999747378752e-05,-0.0004399172030389309,-0.002438075840473175,0.9450970888137817,0.22566145658493042,50.0
11,-2.2433667182922363,0.0,194.0,0.004680013284087181,0.041224997490644455,0.20000000298023224,-2.715395450592041,-0.0026248693466186523,9.999999747378752e-05,0.021111536771059036,-0.0018080107402056456,0.9422378540039062,0.22041869163513184,50.0
12,-1.848348617553711,0.10000000149011612,194.0,0.006596135441213846,0.054294999688863754,0.20000000298023224,-2.6928226947784424,0.008951842784881592,9.999999747378752e-05,-0.011654666624963284,-0.0025365203619003296,0.9304796457290649,0.13624227046966553,50.0
13,-2.3040530681610107,0.0,194.0,0.00424134312197566,0.04894999787211418,0.20000000298023224,-2.6789233684539795,0.043963611125946045,9.999999747378752e-05,-0.013247976079583168,-0.0033600013703107834,0.9232017993927002,0.09333506226539612,50.0
14,-1.6733767986297607,0.10000000149011612,193.0,0.006958347745239735,0.05822499841451645,0.20000000298023224,-2.656399726867676,0.030285418033599854,9.999999747378752e-05,0.0173764880746603,-0.00290282373316586,0.9114805459976196,0.221096470952034,50.0
