index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.17334148552425724,0.19756793273571882,0.0,12.0,3.307427820064711,"[-3.0228665480121806, 95.36455132742819, -3.493957369396426, -3.7361573936591865, 96.79347368465105, -2.8401764960913845, 96.6328155532518, -2.6300677998231827, -3.22642180203459, -2.6967837833985016]",12.0,0.0,0.0,20.0,2021-09-04 14:35:35.627376
1,0.16985715737101528,0.22135489178041914,1.0,12.0,2.9501688777878154,"[-4.592507692207636, -4.64971248209403, 96.72888130516374, -2.799733668110728, -2.870639190957614, -4.636967574494907, -3.5295579298954713, -2.42714133307598, -4.69037507457235, -4.200098762213468]",12.0,0.0,0.0,30.0,2021-09-04 14:35:36.433772
2,0.13431363432475557,0.17117823693198556,2.0,12.0,3.675874255830411,"[-3.5447802370051926, -4.00463955582599, -3.1229370332634314, -4.691316330601884, -6.185410074032489, 96.68852280289995, -2.4816938281080483, -2.8155274811832696, -3.256415185403822, -2.747436321115225]",12.0,0.0,0.0,40.0,2021-09-04 14:35:37.244988
3,0.16156234635203634,0.21414466632379828,3.0,12.0,3.556666226003731,"[-5.173195618887668, -4.127219926409488, -2.627313255303474, -4.33988395687762, -4.994390248102793, -2.8798879871116134, -3.959776794533541, -2.6421224484069064, -4.249861310564238, 95.48313821000579]",12.0,0.0,0.0,50.0,2021-09-04 14:35:38.044894
4,0.16163921263099806,0.21639643087651675,4.0,12.0,3.2402053876525923,"[-2.6921978945933236, -2.9716638256415515, -3.4442993604713896, -2.721877658799131, -2.531684957368491, -3.837030234972667, -3.17116951366072, -4.188574151172728, -4.512035696007148, 96.07959661724664]",12.0,0.0,0.0,60.0,2021-09-04 14:35:38.846063
5,0.09452538358766444,0.14987573682835184,5.0,12.0,5.139192640633575,"[-4.2045351173448084, -3.786673054958239, -3.8656898288347414, -2.738120873961022, -3.7834599871011885, -3.239063495726224, -3.5116414442893746, -3.2436438726600696, -4.196744370998416, -1.9887536431232953]",12.0,0.0,0.0,70.0,2021-09-04 14:35:39.647182
6,0.1291362564993177,0.17850984423824157,6.0,12.0,3.7577038924803157,"[-5.225595264719164, -3.2390745078695438, -3.719090934610335, -3.0183514288309157, -4.309475674716933, 96.33829788672436, -2.735120392839887, -3.081101307656408, 96.24153510972874, -3.999607733828829]",12.0,0.0,0.0,80.0,2021-09-04 14:35:40.447375
7,0.08309117396672291,0.13563217034323363,7.0,12.0,4.716439260358594,"[-4.617168341001078, -3.7512772185797734, -3.430520441098993, 94.47269865643332, 96.72820593833362, 96.72036820160936, -3.7735298411992995, -2.6735589318286124, -3.283600194104122, -3.40513435813242]",12.0,0.0,0.0,90.0,2021-09-04 14:35:41.250580
8,0.06809380684734907,0.11937279608852279,8.0,12.0,4.745823631253113,"[-3.4213396162800445, 96.81177186301967, -3.8207001480818046, 96.96784413273274, -3.9840020788109385, -5.365774985410143, 97.02309953544899, -4.455382029587711, 95.76823253256855, -2.441951623094243]",12.0,0.0,0.0,100.0,2021-09-04 14:35:42.063759
9,0.1954413066727406,0.25015636300738714,9.0,12.0,2.6051369953269985,"[-3.0886907848198626, -2.9085740290833058, -6.913385276662031, -4.746688287154861, -3.2372398610130797, 96.73112820252646, -3.3367683032247184, 96.0165669405611, 96.22081841531383, 97.45982283158412]",12.0,0.0,0.0,110.0,2021-09-04 14:35:42.868408
10,0.15246468205791017,0.20383011107147922,10.0,12.0,3.344229648491545,"[97.08317230787976, 95.73917439415769, 94.19816503363982, -7.315450434523572, 95.93221631762447, -2.917671964071109, -3.1931333052192254, -2.670504509158846, -3.3405801508467095, -5.209705349130965]",12.0,0.0,0.0,120.0,2021-09-04 14:35:43.682785
11,0.17722654394936024,0.2299577582951969,11.0,12.0,2.8373477264454445,"[-6.364188600217659, -3.983675603982979, -2.966950081436045, -5.43380049752214, -5.905977464395615, -2.5621837726048917, -2.771489344749395, -3.53530249678705, -2.7542822047961137, -4.115408591285244]",12.0,0.0,0.0,130.0,2021-09-04 14:35:44.487938
12,0.1002459734357287,0.1491360744175871,12.0,12.0,4.853172840885991,"[95.36312599717094, -4.903677974026025, -4.099956859951964, -3.234989192630338, 96.67559306794908, 97.3002590277573, -4.4910184259025385, -4.223586758947851, -3.6806345242052823, -2.7352017839999596]",12.0,0.0,0.0,140.0,2021-09-04 14:35:45.293988
