index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.08501947650497876,0.14072708857933292,0.0,10.0,-94.55244526641535,"[97.37108087807104, 96.08745629665121, 96.0357179840583, 96.7717579617517, -4.641295457826469, -5.8299043901805545, 96.02068448604767, 95.84309453903882, 94.47892855924712, 97.17052031486979]",10.0,0.0,0.0,20.0,2021-09-04 14:12:46.738482
1,0.11638989989145777,0.14219093326430862,1.0,10.0,4.101350723069117,"[-2.653874461930672, 97.16369765380558, 95.49748951007216, 93.63725176258296, -3.0117165424096797, 96.20830869405152, 94.49184200185671, 95.7334079842754, -2.890102650502099, 96.1250905777624]",10.0,0.0,0.0,30.0,2021-09-04 14:12:47.549206
2,0.09675067670317676,0.10501568105870998,2.0,10.0,5.390163801270467,"[-3.5726732763553737, -4.690955774456167, 95.3125184098798, 95.78078790284539, -4.415106421269075, -5.68176519058446, -3.059719392214837, -4.362686061070489, 95.49873939793036, -3.62661566816431]",10.0,0.0,0.0,40.0,2021-09-04 14:12:48.396817
3,0.15050535137918938,0.16818778033277168,3.0,10.0,4.085032251602494,"[94.70760326173345, -2.723591229435995, -2.628850722626372, 95.99093638969127, -6.237257662081058, -3.2025157146262395, -2.7239049067367116, -3.8886175816025528, -3.25996628159288, -5.088425993190163]",10.0,0.0,0.0,50.0,2021-09-04 14:12:49.228911
4,0.1541145879349171,0.19760125168080933,4.0,10.0,3.7819850186764055,"[-2.880983257259806, -2.772015440190659, 95.43139496371185, -2.7462285102024793, -3.275188477492844, -2.6242004135858292, -5.854775379440833, -6.7704927752942075, -4.954599232308424, -3.4314233062548007]",10.0,0.0,0.0,60.0,2021-09-04 14:12:50.028992
5,0.20275671402730078,0.25861070360828403,5.0,10.0,2.610899192109997,"[-3.4052487766024653, -2.9283895620727547, 95.77194246820042, -3.105155192615257, -2.624811227508612, 95.41380413923653, 96.3408337020908, -3.5300751416894474, -2.6194913215252833, 96.90654717000719]",10.0,0.0,0.0,70.0,2021-09-04 14:12:50.831485
6,0.09356543457819783,0.12117048348852759,6.0,10.0,4.342722010095182,"[96.53289144376477, -2.688971769964084, -2.6100925724516615, -3.95326253552425, -2.671810968784274, -2.747203094188554, -4.232262635415382, -3.289171306076765, -4.2415058483106325, -3.4892511924085796]",10.0,0.0,0.0,80.0,2021-09-04 14:12:51.630414
7,0.18202660471114335,0.2379211735369185,7.0,10.0,3.1943303205464293,"[96.19210168807976, 96.09763281064788, -2.6110231715359324, -3.985052405267995, -2.8831565508532533, 94.94797109390005, -2.6078250250904365, 95.69133929486185, -2.6575768697680253, 96.86321796362736]",10.0,0.0,0.0,90.0,2021-09-04 14:12:52.433622
8,0.1169602391421709,0.16879956843743932,8.0,10.0,-95.9020666133985,"[-4.802464609864531, -2.9076667619132692, -4.2875333774461755, 96.08927181580908, -2.612156480427713, 95.70331698407945, 96.03815374578447, 96.6034793091512, -4.397354260009531, -3.217723204406768]",10.0,0.0,0.0,100.0,2021-09-04 14:12:53.237383
9,0.07261366220547398,0.08113580223968939,9.0,10.0,7.222044700307181,"[-2.593346242064408, -4.134409182111546, -3.408217688831558, -3.0270430329015947, 96.41115803557403, -4.268788887374564, -4.214016726425374, -3.0320201526091024, -2.6103848909071066, -2.625351366469856]",10.0,0.0,0.0,110.0,2021-09-04 14:12:54.046113
10,0.09907394243386444,0.1455859925830601,10.0,10.0,4.641733225646535,"[-2.814980849141118, -6.740034585534087, -5.516917756168036, -3.6575593172485252, -2.614838101670726, -3.9346580113121123, -7.230799361841664, -2.605469761354655, -3.99261193348897, -3.6912540563652483]",10.0,0.0,0.0,120.0,2021-09-04 14:12:54.853788
