,iteration/dist_entrance,iteration/dist_bottom,iteration/success_rate_full,iteration/success_rate,iteration/reward
0,0.05459797382354736,0.06455026566982269,0.0,0.0,3.4125797748565674
1,0.13105913996696472,0.08503173291683197,0.0,0.0,2.811798095703125
2,0.23649713397026062,0.18716177344322205,0.0,0.0,2.290297031402588
3,0.219533309340477,0.17471174895763397,0.0,0.0,2.425603151321411
4,0.20042897760868073,0.15034931898117065,0.0,0.0,2.53377366065979
5,0.22473835945129395,0.17482562363147736,0.0,0.0,2.3666820526123047
6,0.17576836049556732,0.13933350145816803,0.0,0.0,2.8140335083007812
7,0.13680917024612427,0.08098849654197693,0.0,0.0,2.9308762550354004
8,0.14519603550434113,0.12019822001457214,0.0,0.0,2.637181282043457
9,0.1041095182299614,0.08133923262357712,0.0,0.0,3.206353187561035
10,0.11415313184261322,0.06678374111652374,0.0,0.0,3.1709861755371094
11,0.24108487367630005,0.1900065541267395,0.0,0.0,2.31168270111084
12,0.16706950962543488,0.11780864745378494,0.0,0.0,2.71205997467041
13,0.2268206924200058,0.17134985327720642,0.0,0.0,2.484164237976074
14,0.12789012491703033,0.07755951583385468,0.0,0.0,3.1069345474243164
15,0.24623578786849976,0.1905144900083542,0.0,0.0,2.3924505710601807
16,0.1505155861377716,0.0983424112200737,0.0,0.0,2.7857093811035156
17,0.2106747329235077,0.15739767253398895,0.0,0.0,2.566389322280884
18,0.23296478390693665,0.2091744840145111,0.0,0.0,2.3299641609191895
19,0.1791655272245407,0.13799573481082916,0.0,0.0,2.534599781036377
20,0.11110537499189377,0.07674200087785721,0.0,0.0,3.158093214035034
21,0.1395317018032074,0.10381923615932465,0.0,0.0,2.82747220993042
22,0.11912284791469574,0.07764088362455368,0.0,0.0,3.1189627647399902
23,0.0697883814573288,0.07584699243307114,0.0,0.0,2.9542195796966553
24,0.12391843646764755,0.08397523313760757,0.10000000149011612,0.0,2.8319337368011475
25,0.07793373614549637,0.07252243906259537,0.0,0.0,3.271517753601074
26,0.117588110268116,0.09387320280075073,0.0,0.0,2.863440990447998
27,0.17339134216308594,0.14425544440746307,0.0,0.0,2.6391754150390625
28,0.002755330177024007,0.0034782264847308397,0.0,1.0,53.64139938354492
29,0.049558017402887344,0.07870051264762878,0.0,0.0,3.2515809535980225
30,0.1943269819021225,0.15444059669971466,0.0,0.0,2.4114813804626465
31,0.09858681261539459,0.06404965370893478,0.0,0.0,3.2424709796905518
32,0.038226813077926636,0.06258167326450348,0.0,0.0,3.34036922454834
33,0.20713816583156586,0.1679653525352478,0.0,0.0,2.350066900253296
34,0.16714227199554443,0.1357179433107376,0.0,0.0,2.686673164367676
35,0.07456319779157639,0.06666507571935654,0.0,0.0,3.311675786972046
36,0.13223467767238617,0.08642114698886871,0.0,0.0,2.786827802658081
37,0.2574867010116577,0.2017994225025177,0.0,0.0,2.2858612537384033
38,0.058216653764247894,0.06603147089481354,0.0,0.0,3.3501698970794678
39,0.0901748389005661,0.07398666441440582,0.0,0.0,-96.78999328613281
40,0.19752535223960876,0.14338013529777527,0.0,0.0,2.543092727661133
41,0.1622583419084549,0.1169753298163414,0.0,0.0,2.7555320262908936
42,0.22084420919418335,0.17401239275932312,0.0,0.0,2.4252796173095703
43,0.05829669162631035,0.08251094073057175,0.0,0.0,3.058171033859253
44,0.17133457958698273,0.11761923879384995,0.0,0.0,2.5863208770751953
45,0.19743993878364563,0.19386304914951324,0.0,0.0,2.519810676574707
46,0.23781181871891022,0.22220078110694885,0.10000000149011612,0.0,2.2968528270721436
47,0.24351702630519867,0.2203463613986969,0.0,0.0,2.252441167831421
48,0.1432766169309616,0.11638449877500534,0.0,0.0,2.8826611042022705
49,0.1918390840291977,0.1494312286376953,0.0,0.0,2.6582436561584473
50,0.19631452858448029,0.14358611404895782,0.0,0.0,2.547069787979126
51,0.08209338784217834,0.06436214596033096,0.0,0.0,3.13381028175354
52,0.11587094515562057,0.07321865856647491,0.0,0.0,3.1568057537078857
53,0.058216653764247894,0.06603147089481354,0.0,0.0,3.3490898609161377
54,0.058216653764247894,0.06603147089481354,0.0,0.0,3.3518571853637695
55,0.058216653764247894,0.06603147089481354,0.0,0.0,3.352846145629883
56,0.058216653764247894,0.06603147089481354,0.0,0.0,3.349710702896118
57,0.058216653764247894,0.06603147089481354,0.0,0.0,3.350095510482788
58,0.25516045093536377,0.22453325986862183,0.0,0.0,2.3208041191101074
59,0.05012581869959831,0.06876068562269211,0.0,0.0,3.3646252155303955
60,0.058216653764247894,0.06603147089481354,0.0,0.0,3.350693702697754
61,0.05302698165178299,0.06603147089481354,0.0,0.0,3.350977659225464
62,0.058216653764247894,0.06603147089481354,0.0,0.0,3.348867177963257
63,0.006059521343559027,0.0014335975283756852,0.0,1.0,53.68339538574219
64,0.14932632446289062,0.10571922361850739,0.10000000149011612,0.0,2.6777496337890625
65,0.09552371501922607,0.07774346321821213,0.0,0.0,3.173372268676758
66,0.058216653764247894,0.06603147089481354,0.0,0.0,3.3505783081054688
67,0.058216653764247894,0.06603147089481354,0.10000000149011612,0.0,3.3517751693725586
68,0.058216653764247894,0.06603147089481354,0.0,0.0,3.3510935306549072
69,0.021891679614782333,0.005163134075701237,0.0,1.0,53.64897155761719
70,0.05597137659788132,0.07160907983779907,0.0,0.0,3.3554649353027344
71,0.04320575296878815,0.08169467002153397,0.0,0.0,3.3574938774108887
72,0.04320575296878815,0.08169467002153397,0.0,0.0,3.3540642261505127
73,0.04994973540306091,0.07046174257993698,0.0,0.0,3.372732162475586
74,0.04750007390975952,0.0719456672668457,0.0,0.0,3.375241756439209
75,0.04158809781074524,0.08154325932264328,0.0,0.0,3.236917018890381
76,0.1128491535782814,0.12282569706439972,0.0,0.0,2.816735029220581
77,0.016167419031262398,0.010176521725952625,0.0,1.0,53.607276916503906
78,0.048883214592933655,0.06944099068641663,0.20000000298023224,0.0,3.371274948120117
79,0.04063521325588226,0.06595519185066223,0.0,0.0,3.3554019927978516
80,0.010093124583363533,0.0647033154964447,0.0,0.0,3.5936903953552246
81,0.016855422407388687,0.06840509921312332,0.10000000149011612,0.0,3.547006368637085
82,0.1891876757144928,0.19954560697078705,0.0,0.0,2.4457294940948486
83,0.04320575296878815,0.08169467002153397,0.0,0.0,3.3582229614257812
84,0.05162838473916054,0.08550047874450684,0.0,0.0,3.3838789463043213
85,0.018366511911153793,0.0053513795137405396,0.0,1.0,53.54939270019531
86,0.011041020974516869,0.0059894174337387085,0.0,1.0,53.615909576416016
87,0.012060282751917839,0.002938752295449376,0.20000000298023224,1.0,53.582557678222656
88,0.058216653764247894,0.06603147089481354,0.0,0.0,3.35284423828125
89,0.058216653764247894,0.06603147089481354,0.0,0.0,3.3497438430786133
90,0.058216653764247894,0.06603147089481354,0.10000000149011612,0.0,3.3532867431640625
91,0.058216653764247894,0.06603147089481354,0.0,0.0,3.3524913787841797
92,0.058216653764247894,0.06603147089481354,0.0,0.0,3.3499786853790283
93,0.058216653764247894,0.06603147089481354,0.20000000298023224,0.0,3.349938154220581
94,0.058216653764247894,0.06603147089481354,0.30000001192092896,0.0,3.3550212383270264
95,0.01639455370604992,0.0055250017903745174,0.10000000149011612,1.0,53.63539505004883
96,0.01568589173257351,0.0005688985693268478,0.10000000149011612,1.0,53.681785583496094
97,0.015368767082691193,0.001798870274797082,0.0,1.0,53.671356201171875
98,0.015907328575849533,0.0040025170892477036,0.4000000059604645,1.0,53.666561126708984
99,0.014557224698364735,0.006700871046632528,0.4000000059604645,1.0,53.6677360534668
100,0.009581366553902626,0.006663701497018337,0.20000000298023224,1.0,53.68381118774414
101,0.010725756175816059,0.0020206149201840162,0.30000001192092896,1.0,53.68100357055664
102,0.058216653764247894,0.06395253539085388,0.10000000149011612,0.0,3.3497509956359863
103,0.058216653764247894,0.06603147089481354,0.20000000298023224,0.0,3.3527817726135254
104,0.058216653764247894,0.06603147089481354,0.20000000298023224,0.0,3.352867841720581
105,0.051639266312122345,0.0692320168018341,0.0,0.0,3.3881945610046387
106,0.017764834687113762,0.004767111036926508,0.0,1.0,53.64250183105469
107,0.04986178129911423,0.06830491125583649,0.10000000149011612,0.0,3.393104076385498
