index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,3.0,1.1909685848657687,"[98.3545456740115, 98.63089040407917, 98.63643405172962, 98.62871438971965, -1.3185649419240513, -1.1469707283554382, 98.56201120686859, -1.1821376379739668, -1.1481673826598005, -1.125233119292199]",15.0,0.0,0.0,20.0,2021-09-14 19:57:57.741236
1,1.0,3.0,1.210426891734468,"[-1.0978162719500497, -1.2330481867824763, -1.1680905896648055, -1.1657547485955648, 98.6275497968143, -1.2465771951201015, -1.2021536959036632, -1.2880413522093501, -1.2457808157293133, -1.2763736483121415]",15.0,0.0,0.0,30.0,2021-09-14 19:57:58.545251
2,2.0,3.0,1.3479982097500605,"[-1.4098527687320446, -1.4444328179109862, -1.436399227650234, 98.60470918704117, -1.3404042356475718, -1.3271476532634199, -1.392101704547223, -1.3582731155564463, -1.2283243033278017, 98.56270541457036]",15.0,0.0,0.0,40.0,2021-09-14 19:57:59.353790
3,3.0,3.0,1.483301883631958,"[-1.434185232353446, -1.4062238409893904, -1.4059059013618056, -1.2840402126832302, -1.354909951595964, -1.2360026939654392, -1.466598966897649, 98.49203282257903, -1.396233244798808, 98.41967031945224]",15.0,0.0,0.0,50.0,2021-09-14 19:58:00.161439
4,4.0,3.0,1.5721099806464434,"[-1.4280949613595553, -1.4607979312458472, 98.00043365236668, -1.4201306161186744, -1.4224954244962347, 98.39156001061008, -1.4527307208896292, -1.3164270540970033, -1.5637265420650956, -1.1904578900471818]",15.0,0.0,0.0,60.0,2021-09-14 19:58:00.964341
5,5.0,3.0,1.6298342101768593,"[-1.6837483907469981, -1.5489624179290558, -1.522080746067514, -1.5331457038209408, -1.2350599166947027, 98.45057248567831, -1.4316273565617854, -1.5978133532968215, -1.4962556360887225, -1.4631411183544696]",15.0,0.0,0.0,70.0,2021-09-14 19:58:01.769478
6,6.0,3.0,1.7719518806022296,"[98.74958412175, -1.603396658262865, -1.7354525981265139, -1.744256424128297, -1.4808988464745616, -1.6018846456824478, -1.626994890623918, -1.5688039420221616, 98.59650964392706, 98.43089221668316]",15.0,0.0,0.0,80.0,2021-09-14 19:58:02.576820
7,7.0,3.0,2.082542781119907,"[-1.535188563565261, -2.0116751308201812, -1.8674198773149269, -2.0935426698914728, -1.5356054839890612, -1.8603996742587166, -1.6270545593758083, -1.9416198070132502, -1.2341327936619095, -1.8171185248467765]",15.0,0.0,0.0,90.0,2021-09-14 19:58:03.384766
8,8.0,3.0,1.959019891158809,"[-1.9244469628258618, 98.2106505651492, -2.0037457046781495, 98.29654973601521, 98.3555581975535, 98.20009484675671, -1.7352457105241017, -1.6379419488468687, -1.9446374397815247, -1.4043996750492094]",15.0,0.0,0.0,100.0,2021-09-14 19:58:04.189067
9,9.0,3.0,2.4062859442670326,"[-2.0301428985017522, -1.119604052086112, -1.7006909116011548, -1.8017662356195259, -1.5649015142828464, -1.7314371845522145, -1.8259863637156863, 98.42244752173532, -1.7901581444999743, -3.4616013556075425]",15.0,0.0,0.0,110.0,2021-09-14 19:58:04.993322
