,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,187.0,-2.96737003326416,0.1906355917453766,0.9902357459068298,-0.03333594650030136,9.999999747378752e-05,50.0,-2000.852294921875,0.0,0.0
1,141.0,-3.725330352783203,0.09808139503002167,0.9706220030784607,-0.10089639574289322,9.999999747378752e-05,50.0,-3300.112548828125,0.0,0.0
2,102.0,-4.79244327545166,0.1448679268360138,0.9514139890670776,-0.17002592980861664,9.999999747378752e-05,50.0,-4201.486328125,0.0,0.0
3,105.0,-5.5801873207092285,0.8669328689575195,0.9325854778289795,-0.2302478700876236,9.999999747378752e-05,50.0,-2699.846435546875,0.0,0.0
4,96.0,-6.36082124710083,0.8646208047866821,0.9141512513160706,-0.29857394099235535,9.999999747378752e-05,50.0,-2099.99853515625,0.0,0.0
5,99.0,-7.066830158233643,1.7036696672439575,0.8961053490638733,-0.3722883462905884,9.999999747378752e-05,50.0,1752.8984375,0.10000000149011612,0.0
6,100.0,-8.0115327835083,1.057423710823059,0.8784248232841492,-0.4290027916431427,9.999999747378752e-05,50.0,-1600.4107666015625,0.0,0.0
7,96.0,-8.587959289550781,0.24809381365776062,0.8610957860946655,-0.48584645986557007,9.999999747378752e-05,50.0,-1300.9930419921875,0.0,0.0
8,98.0,-9.164273262023926,5.028361797332764,0.8441277146339417,-0.5787141919136047,9.999999747378752e-05,50.0,-2898.524658203125,0.0,0.0
9,94.0,-9.976737022399902,1.3115200996398926,0.8274950981140137,-0.6131923794746399,9.999999747378752e-05,50.0,-399.1748046875,0.0,0.0
10,96.0,-10.607338905334473,1.951433777809143,0.8111640214920044,-0.6922973394393921,9.999999747378752e-05,50.0,-1600.7835693359375,0.0,0.0
11,97.0,-11.15069580078125,2.0621790885925293,0.7951622009277344,-0.7556886076927185,9.999999747378752e-05,50.0,-1600.266845703125,0.0,0.02083333395421505
12,95.0,-11.356972694396973,0.42333531379699707,0.7795348763465881,-0.8167213201522827,9.999999747378752e-05,50.0,-249.3900909423828,0.10000000149011612,0.01923076994717121
13,96.0,-12.018007278442383,2.704098701477051,0.7641541957855225,-0.8909409642219543,9.999999747378752e-05,50.0,-802.2611083984375,0.0,0.01785714365541935
14,93.0,-12.667271614074707,0.3368411958217621,0.7491174340248108,-0.9254087805747986,9.999999747378752e-05,50.0,-901.9644775390625,0.0,0.01666666753590107
15,94.0,-12.844310760498047,3.073517084121704,0.7343795299530029,-1.0296486616134644,9.999999747378752e-05,50.0,-1202.393310546875,0.0,0.015625
16,94.0,-13.414255142211914,0.4065869450569153,0.7199108004570007,-1.097547173500061,9.999999747378752e-05,50.0,-501.5760803222656,0.0,0.014705882407724857
17,92.0,-13.88277530670166,0.22151689231395721,0.7057499289512634,-1.1723331212997437,9.999999747378752e-05,50.0,-1002.3458251953125,0.0,0.013888888992369175
18,93.0,-14.08312702178955,2.9938406944274902,0.6918313503265381,-1.1897189617156982,9.999999747378752e-05,50.0,-102.29023742675781,0.0,0.01315789483487606
19,92.0,-14.51287841796875,0.3105967044830322,0.6782307028770447,-1.2677791118621826,9.999999747378752e-05,50.0,-902.18310546875,0.0,0.012500000186264515
20,92.0,-14.454330444335938,0.41962772607803345,0.6649130582809448,-1.3610488176345825,9.999999747378752e-05,50.0,-1003.3219604492188,0.0,0.011904762126505375
21,93.0,-14.964760780334473,0.478012353181839,0.6518499255180359,-1.3661108016967773,9.999999747378752e-05,50.0,-802.531494140625,0.0,0.011363636702299118
22,92.0,-15.016359329223633,0.46180999279022217,0.6390112042427063,-1.4201321601867676,9.999999747378752e-05,50.0,95.94857788085938,0.0,0.010869565419852734
23,92.0,-15.189921379089355,3.6351516246795654,0.6264307498931885,-1.555328130722046,9.999999747378752e-05,50.0,96.02677154541016,0.0,0.010416666977107525
24,91.0,-15.406155586242676,0.6350122690200806,0.6141054034233093,-1.5981234312057495,9.999999747378752e-05,50.0,-104.15873718261719,0.0,0.009999999776482582
25,92.0,-15.43551254272461,0.4891919493675232,0.6019861698150635,-1.64688241481781,9.999999747378752e-05,50.0,95.9302749633789,0.0,0.009999999776482582
26,93.0,-15.678464889526367,9.246210098266602,0.5901345014572144,-1.7767770290374756,9.999999747378752e-05,50.0,-104.10877990722656,0.0,0.009999999776482582
27,92.0,-15.683259010314941,0.5284414291381836,0.5784918069839478,-1.7246203422546387,9.999999747378752e-05,50.0,-104.23362731933594,0.0,0.009999999776482582
28,92.0,-15.8818941116333,8.097614288330078,0.5670940279960632,-1.8145071268081665,9.999999747378752e-05,50.0,95.24595642089844,0.0,0.009999999776482582
29,92.0,-15.727953910827637,5.151851654052734,0.5559069514274597,-1.852872610092163,9.999999747378752e-05,50.0,94.98161315917969,0.0,0.009999999776482582
