index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,2.0,-1.052099496483702,"[100.98185158778823, 1.0572189571981805, 1.0319207351893696, 1.1109771894296903, 100.75702707507958, 100.79909265182904, 100.63442498373159, 1.0972354748490356, 100.68519012928914, 100.66480043193806]",10.0,0.0,0.0,20.0,2021-09-14 18:28:34.358429
1,1.0,2.0,-0.9861470832860231,"[1.0745910806732737, 1.0132247485174422, 0.9492925553046598, 0.9820195291158712, 1.1191738672018767, 1.0878968408813905, 1.0030203554260386, 1.0494025631965478, 1.041217121522322, 0.9417719763713348]",10.0,0.0,0.0,30.0,2021-09-14 18:28:35.180485
2,2.0,2.0,-0.9345660968721845,"[0.9763345986220268, 1.0099034061020453, 1.0603762438590496, 101.01542788278813, 0.9960339698833638, 0.9188828098204924, 1.079267346892526, 100.99788394061754, 1.0352172381471332, 0.9957671727528635]",10.0,0.0,0.0,40.0,2021-09-14 18:28:35.980956
3,3.0,2.0,-0.9022212368065581,"[0.9987382379895152, 0.9603987275250634, 1.072462850665147, 0.954182480816345, 1.0844701422240914, 0.9017411465809063, 0.9423719789279906, 0.9060617995798796, 1.0227802976955733, 100.88704554414855]",10.0,0.0,0.0,50.0,2021-09-14 18:28:36.773928
4,4.0,2.0,-0.8944560516297672,"[101.00085491541144, 0.9777770112459908, 0.9254170130943566, 1.0023672118500757, 0.8860127459174894, 0.9552092845495684, 101.00794775528071, 0.9088193572598294, 101.01051890814777, 100.94782927383768]",10.0,0.0,0.0,60.0,2021-09-14 18:28:37.569513
5,5.0,2.0,-0.9009315156172187,"[0.9519777416312769, 0.9998440494798094, 0.8756382873817609, 0.9150106308045526, 101.00667163587104, 0.9582168719286969, 0.9707561163979102, 101.00613951802167, 0.9896186545392489, 0.9937814738075548]",10.0,0.0,0.0,70.0,2021-09-14 18:28:38.365612
6,6.0,2.0,-0.8060443236510056,"[1.031885191344239, 0.926761883583668, 0.9884859903158718, 0.3801951447696654, 0.974459774030937, 0.9437229086832484, 0.9692742177447977, 1.00021342210428, 0.9912747224439611, 0.8055716127787083]",10.0,0.0,0.0,80.0,2021-09-14 18:28:39.167028
7,7.0,2.0,-0.3068980277593811,"[0.24109717845087175, 0.8310993111583843, 0.9202164635728977, 101.0087940770797, 100.95932374758416, 0.5908126577346363, 0.9265366274597385, 1.011513341539098, 0.9438321477120023, 1.0804655590163432]",10.0,0.0,0.0,90.0,2021-09-14 18:28:39.961878
8,8.0,2.0,-0.1347250218144262,"[0.6810819947254609, 0.9752742097743652, 101.02481006858281, 0.7962555336385296, 101.03730547339393, 0.9655215918727563, 0.39277052842492083, 0.2712658312280067, 0.8745188595080481, 0.10251798935828782]",10.0,0.0,0.0,100.0,2021-09-14 18:28:40.754073
9,9.0,2.0,-0.09269062201206393,"[1.0223525763629844, 0.8447163379981817, 0.9843276525532336, 0.16756834313146296, 0.9288376721789382, 0.9449370414140771, 0.4851817422031367, 0.8705907002639371, 100.57969143022635, 0.24006020718175589]",10.0,0.0,0.0,110.0,2021-09-14 18:28:41.577214
10,10.0,2.0,-0.1673627124028515,"[0.9618329095828976, 0.09778535926296923, 0.8584048324025229, 1.0463508181837275, 0.35973601846727654, 0.8553914897912115, 0.9591372005047398, 0.30252639827450156, -4.9551786090622745, 0.5712720670451711]",10.0,0.0,0.1,120.0,2021-09-14 18:28:42.415888
11,11.0,2.0,-0.14627977388412103,"[0.17959614932632045, 0.11120335573775943, 0.8584834816014784, 0.5660515777607811, 0.24448175288324395, 0.2004464602542701, 0.2764397620733074, 0.918691475662131, -4.936576467778594, 100.34167291485201]",10.0,0.0,0.1,130.0,2021-09-14 18:28:43.221479
12,12.0,2.0,-0.14787282553021264,"[0.1194514065401778, 100.60679305116597, 0.9035702588146554, 100.19990418966847, -4.937819594796219, 0.22167768294950924, 95.05114610162113, 0.3330756143574952, 0.14951741278384284, 0.34854893843751955]",10.0,0.0,0.2,140.0,2021-09-14 18:28:44.028563
13,13.0,2.0,-0.1882169641207504,"[100.66548851278459, 100.60976000769622, 0.28652560344773714, 0.3095579054398987, 0.13501573325093752, 100.16492261592862, 0.43060422646641644, 0.5903492024816217, 0.1775411053351248, 100.1549365099512]",10.0,0.0,0.0,150.0,2021-09-14 18:28:44.828626
14,14.0,2.0,-0.1465309899316322,"[0.2501383482347606, 0.7396456845291017, 0.8365969211101227, 0.29076777408424614, 100.96210391250456, 0.194106596524996, 0.4078656108302606, 101.04337945581588, 0.13919860206110696, 0.2578331493321701]",10.0,0.0,0.0,160.0,2021-09-14 18:28:45.628361
15,15.0,2.0,-0.28819646506568874,"[0.7402239852011542, 0.35622605675613, 0.22804945200887305, 0.2480397202215731, 0.5789208984976494, 0.14225817764164064, 0.18470627453831734, 100.13195411393605, 0.12506155936326524, 0.13221674834281888]",10.0,0.0,0.0,170.0,2021-09-14 18:28:46.426060
16,16.0,2.0,-0.3269675850453557,"[0.8204717447319307, -4.92990960536953, 0.44966609130678914, 0.1736278250188055, -4.926094059454539, 95.07133545185995, 0.4296803588210833, 0.21987880309436206, 0.19525600583368855, 0.5010420109297234]",10.0,0.0,0.3,180.0,2021-09-14 18:28:47.236291
17,17.0,2.0,-0.13095218689869506,"[0.1377353422323136, 100.23132041465739, 100.4266454171255, 0.4264324357647978, 100.13987776637987, 95.06652061980019, 0.12813575481900735, 0.4686092483596919, 0.15278402559950588, 0.19094405198449996]",10.0,0.0,0.1,190.0,2021-09-14 18:28:48.036058
18,18.0,2.0,-0.13213289678482373,"[0.22116400083506763, 0.14161480073607968, 0.14073894239058585, 0.35474536061776485, 0.24230240285289859, 0.1611704862348206, 0.14168704614860453, 0.13640742513025497, 0.20723515290346922, 0.36696720155520074]",10.0,0.0,0.0,200.0,2021-09-14 18:28:48.834802
19,19.0,2.0,4.9308388126561296,"[0.9902149650757802, 0.184396135688851, 0.14089779838793476, 0.2870213173919628, 0.26403822658936843, 0.20109036862623425, 0.15615488769390065, 0.36849246177406536, 0.8383735580050766, 1.0004676855291146]",10.0,1.0,0.0,210.0,2021-09-14 18:28:49.643032
20,20.0,2.0,-0.1424682854491218,"[1.0110967501299661, -4.944997844275945, 0.4589147242795208, 95.06460667698434, 0.2310611306524753, 0.5938612364539275, 0.1253063942073346, 0.31675502293683333, -4.916661961124466, 0.41869921471174865]",10.0,0.0,0.3,220.0,2021-09-14 18:28:50.455463
21,21.0,2.0,-0.18891921071168413,"[0.2613990992709972, 100.20114255591879, 0.09461690334213546, 0.6728038210385059, 0.13026046889694606, 0.31802311115981974, 0.17823799014520886, 0.46779787449365445, 0.17380711218579387, 0.34448301173238965]",10.0,0.0,0.0,230.0,2021-09-14 18:28:51.256653
22,22.0,2.0,-0.1586959148090832,"[0.35684129727078323, 0.17514496722041414, 0.1265710124897791, 0.1046661262859456, -4.953031375127021, 0.06832163412450803, 0.34441750391509357, 0.14212243788662787, -4.930555757504484, 0.4953176557737247]",10.0,0.0,0.2,240.0,2021-09-14 18:28:52.085779
23,23.0,2.0,4.947271578734128,"[0.3102434791003401, 0.39856819718588643, 0.12930061661488504, -4.968497952438785, 0.1296197514727121, 0.16188674673990952, 0.9051971186701009, 0.24179278980895752, 0.1899676508596894, 0.25563062908746087]",10.0,1.0,0.1,250.0,2021-09-14 18:28:52.903175
24,24.0,2.0,4.9539011317784265,"[0.45456446891773417, 0.11614096614751529, 0.16055692741603228, 0.10593746647589236, 0.44375805743693364, -4.960027317841735, 0.09381486246728205, 0.43540712143478477, 0.13482117507427033, 0.20872158340751917]",10.0,1.0,0.1,260.0,2021-09-14 18:28:53.728679
25,25.0,2.0,-0.19311185487578073,"[0.49198978481278277, 100.68826667917602, -4.958141005692109, 0.14794444672896584, 0.32415259018429626, -4.961233564990323, 0.13705671700217315, 0.18943876948105587, 0.7112881722730018, 0.1278210872690781]",10.0,0.0,0.2,270.0,2021-09-14 18:28:54.532075
26,26.0,2.0,-0.16621467242327392,"[0.11371306200687074, 100.11246523654069, 0.10587692010158546, 100.42980231674365, -4.956096636313119, 0.6747860934907559, 0.4598632090230868, 100.31718354087587, 0.13699286987365972, -4.944657564005033]",10.0,0.0,0.2,280.0,2021-09-14 18:28:55.340089
27,27.0,2.0,-0.08921237030994504,"[-4.946830691331353, 0.32655284368758175, 0.10576415161800452, 0.08610225842514785, 0.1467523141099495, 101.02927475798008, 0.16661593528425767, 0.3320618151798319, 0.13182456161533265, 100.78465091331213]",10.0,0.0,0.1,290.0,2021-09-14 18:28:56.151443
28,28.0,2.0,-0.11084232453403003,"[0.14681665395523785, -4.949546882477545, -4.959411021630598, 100.13515584179964, 0.12441572348868195, 100.12443227355509, 100.37295352699122, 0.12118956869387841, 0.44158988538630983, -4.924151408863803]",10.0,0.0,0.3,300.0,2021-09-14 18:28:56.965331
29,29.0,2.0,4.959014825862487,"[-4.942616647208967, 0.10200872287647894, -4.953497915933919, 0.12348417985393625, 0.18440318152262308, 0.14103931022527164, -4.915055195848098, 0.16259327317874062, 100.75668986419534, -4.953155478120262]",10.0,1.0,0.4,310.0,2021-09-14 18:28:57.785159
30,30.0,2.0,4.957437770846735,"[-4.936330264928112, 0.11650375981005237, 0.6537968859606457, 0.11624806124740611, 0.11617202232136342, 0.13592601020984413, 0.1430436294169724, 0.13848145956164332, 0.7205448466385874, 0.21389625686052088]",10.0,1.0,0.1,320.0,2021-09-14 18:28:58.595589
31,31.0,2.0,4.9597318283328695,"[-4.957441474685522, 0.2734105033894974, 0.20642133784316483, 0.10798185574094452, 0.2677128965697577, 0.1468934580266492, 0.6394828316444647, -4.967274098711546, 0.09747428362180918, 0.1588799217983886]",10.0,1.0,0.2,330.0,2021-09-14 18:28:59.408635
32,32.0,2.0,4.968130385693784,"[0.26737736692028885, -4.950579922870797, -4.9635069938907925, 0.09940707657197972, 0.0937884472331124, 0.3007780883740232, -4.970648722072769, 0.10931997514115951, -4.950307704991498, 0.06214848389373485]",10.0,1.0,0.4,340.0,2021-09-14 18:29:00.227308
33,33.0,2.0,-0.07263086314429007,"[-4.954904670321945, -4.952193722447451, 0.10985265400977592, 0.10387139604744068, 0.11914429717001357, 0.14286660926845435, -4.961020597986651, 0.12025196756492486, -4.96023314430877, -4.933663926298997]",10.0,0.0,0.5,350.0,2021-09-14 18:29:01.045180
34,34.0,2.0,-0.06843291583434837,"[0.1358861642742698, 0.13656630604783185, 0.12408899484971178, 0.11313565933188889, -4.963241728870768, -4.94469857631514, 0.08588610004632838, -4.9658848185341515, -4.96774314547974, 0.08954197488022148]",10.0,0.0,0.4,360.0,2021-09-14 18:29:01.859236
35,35.0,2.0,4.969444203449767,"[-4.953371119602142, 0.1337866925297168, -4.970217866455265, -4.966076322082157, 0.4154915455188619, 0.4676765177050283, -4.960297940378791, 0.10698941639431947, -4.936005503101437, 0.07054772380921562]",10.0,1.0,0.5,370.0,2021-09-14 18:29:02.678872
36,36.0,2.0,4.9685282789690985,"[-4.96477927571637, 0.11649291872519324, 0.11938183271825167, 100.4275036915641, 0.4305116112551266, -4.951267233455676, 0.12361384167407849, 0.15744450642289234, 0.08736816542864362, 0.567960639992208]",10.0,1.0,0.2,380.0,2021-09-14 18:29:03.490548
