,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,-14.330769538879395,0.13353723287582397,0.9231516718864441,-0.6692207455635071,9.999999747378752e-05,225.0,-151.7455291748047,112.0
1,-24.94612693786621,0.1847417950630188,0.8437714576721191,-1.4194854497909546,9.999999747378752e-05,225.0,-151.32884216308594,90.0
2,-34.51200485229492,0.21938788890838623,0.7712823152542114,-2.1596667766571045,9.999999747378752e-05,225.0,-153.70480346679688,85.0
3,-42.5732421875,0.25446373224258423,0.7050066590309143,-2.919114828109741,9.999999747378752e-05,225.0,-145.96278381347656,83.0
4,-48.677982330322266,0.2993927001953125,0.644371509552002,-3.670405864715576,9.999999747378752e-05,225.0,-148.64295959472656,81.0
5,-53.69816207885742,0.471014142036438,0.5889075398445129,-4.425426959991455,9.999999747378752e-05,225.0,-141.7082061767578,81.0
6,-57.22758483886719,0.41000276803970337,0.538263738155365,-5.138859748840332,9.999999747378752e-05,225.0,-142.73963928222656,80.0
7,-60.98090744018555,0.25173407793045044,0.4919882118701935,-5.888922214508057,9.999999747378752e-05,225.0,-139.98985290527344,80.0
8,-60.681884765625,0.4142419993877411,0.4496871531009674,-6.597841739654541,9.999999747378752e-05,225.0,-133.24154663085938,79.0
9,-65.53917694091797,0.1920122504234314,0.4110574722290039,-7.400079727172852,9.999999747378752e-05,225.0,-133.7966766357422,79.0
10,-65.40165710449219,0.27671974897384644,0.3757624626159668,-8.082708358764648,9.999999747378752e-05,225.0,-132.7467803955078,81.0
11,-65.76660919189453,0.2116655856370926,0.3435245156288147,-8.857648849487305,9.999999747378752e-05,225.0,-131.59877014160156,80.0
12,-65.17945861816406,0.17924261093139648,0.3140459358692169,-9.450352668762207,9.999999747378752e-05,225.0,-124.75835418701172,80.0
13,-63.06109619140625,0.1309671700000763,0.2870962619781494,-10.2445650100708,9.999999747378752e-05,225.0,-126.43576049804688,80.0
14,-61.9433479309082,0.13172024488449097,0.262440949678421,-11.01822566986084,9.999999747378752e-05,225.0,-127.45323944091797,80.0
15,-64.0189437866211,0.09019368886947632,0.23989337682724,-11.73250961303711,9.999999747378752e-05,225.0,-128.108154296875,79.0
16,-57.941463470458984,0.14548608660697937,0.21929067373275757,-12.322602272033691,9.999999747378752e-05,225.0,-123.06682586669922,79.0
17,-63.50956344604492,0.07520616054534912,0.20046091079711914,-13.034149169921875,9.999999747378752e-05,225.0,-125.41508483886719,79.0
18,-56.21824645996094,0.07358516752719879,0.18324396014213562,-13.727301597595215,9.999999747378752e-05,225.0,-123.50657653808594,79.0
19,-56.119667053222656,0.08744513988494873,0.16750356554985046,-14.166707038879395,9.999999747378752e-05,225.0,-126.44010925292969,78.0
20,-54.57373809814453,0.05148988217115402,0.15311314165592194,-15.2614107131958,9.999999747378752e-05,225.0,-123.83870697021484,79.0
21,-52.35279083251953,0.06612095236778259,0.1399610936641693,-15.75582218170166,9.999999747378752e-05,225.0,-129.0661163330078,79.0
