,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,rollout/success rate
0,119.0,-5.603206634521484,0.22983752191066742,0.9902114272117615,-0.06630056351423264,9.999999747378752e-05,0.0
1,84.0,-7.564734935760498,0.23047499358654022,0.9705814123153687,-0.200761079788208,9.999999747378752e-05,0.0
