index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,4.0,55.525644115247545,"[-54.92692281859869, -54.60207820007318, -54.266763102107404, -55.31839449195462, -52.98695219761782, -52.80985228810484, -53.085124125966246, -54.48231493988586, -55.97452751258577, -54.17766692921066]",20.0,0.0,0.0,20.0,2021-09-14 19:40:53.263360
1,1.0,4.0,58.216051356270704,"[-54.89780348215047, -53.71231169895493, -60.0853936587075, -55.464538440896945, -33.43987395880869, 214.6115353959596, -55.446182272492436, -54.17300182294122, -57.10960167350434, -55.68845159022844]",20.0,0.0,0.0,30.0,2021-09-14 19:40:54.076277
2,2.0,4.0,58.61830624032265,"[-58.19012714806048, -57.59141411036532, -59.14896373720071, -45.134255825111076, -57.97482868771203, -58.336869978070304, 254.3026349308767, -56.6573116479628, -57.872779373363954, -57.21126362920577]",20.0,0.0,0.0,40.0,2021-09-14 19:40:54.886038
3,3.0,4.0,59.94546921207014,"[-60.77755191606589, -57.49072673741765, -57.62404679371707, -57.36544875516351, -47.881893936013896, -58.30051535814123, -60.058360731723326, -26.253408145561124, -51.36819692284792, -56.32211534471802]",20.0,0.0,0.0,50.0,2021-09-14 19:40:55.700404
4,4.0,4.0,59.66472860796187,"[-59.8421230558301, -25.88727488411469, -14.976179802721463, -57.71458155921013, -60.059438563214755, -39.475910214125605, -7.730868395661755, -56.40661760140442, -57.52155285287956, -56.07015878856999]",20.0,0.0,0.0,60.0,2021-09-14 19:40:56.514777
5,5.0,4.0,60.52779174713751,"[-61.51384602356352, -35.134698713841765, -58.68778240964014, -58.84969497271949, -58.70936108662215, -60.018056272995146, -29.182272017563793, 237.42882456694522, -8.493421870972446, -57.405052597715255]",20.0,0.0,0.0,70.0,2021-09-14 19:40:57.330156
6,6.0,4.0,61.20060769023542,"[6.3681340746068384, -61.37214973159342, -61.067681873253335, -9.08950518183602, -57.978941065104046, -60.412975483972275, -28.226001967202503, -56.02341479374764, -58.1292052549625, -61.37452747959496]",20.0,0.0,0.0,80.0,2021-09-14 19:40:58.140234
7,7.0,4.0,61.91225970896137,"[-60.84023940729171, -37.93805959943449, -60.45415506603376, -18.036815560089835, -59.963291723308565, -57.03664586426927, -62.58945681601254, -31.424257161733692, -23.442652579706028, -60.809402196447586]",20.0,0.0,0.0,90.0,2021-09-14 19:40:58.956127
8,8.0,4.0,62.24475867573801,"[-61.787568896965126, -61.031279622690164, -60.222386498581606, -61.138366452396106, -60.718378545588195, -61.751208210466785, -59.053194899643564, -61.656680313265355, -62.65217126883191, -60.423827659984475]",20.0,0.0,0.0,100.0,2021-09-14 19:40:59.769375
9,9.0,4.0,65.13893292674301,"[-63.69425580109122, -62.382088643983515, -60.640778847350504, -62.639785828400825, -61.02447802841889, -63.91832120464403, -63.42566499053674, -62.323912899022886, -63.363961686618886, -59.169646690210776]",20.0,0.0,0.0,110.0,2021-09-14 19:41:00.580150
10,10.0,4.0,64.44495224679838,"[-63.287880865251786, -60.32857213986893, -61.76341008254616, -62.11777606051408, -63.56369977421146, -62.23458129599572, -60.355197503885755, -60.3589385061747, -63.773689177660245, -62.41958636975323]",20.0,0.0,0.0,120.0,2021-09-14 19:41:01.392896
11,11.0,4.0,78.31026674156232,"[-63.23713398341613, -65.07288663380346, 204.27087663376398, -62.67807396069273, -70.97375370628626, -62.946792828196614, -59.226911000011626, -64.6352470074568, -58.661411643535615, -61.65346390676296]",20.0,0.0,0.0,130.0,2021-09-14 19:41:02.207940
12,12.0,4.0,453.5113402042148,"[-62.12810060446838, -64.42872661106836, -61.615571094329, -65.25974134689639, -61.339211031606766, -64.46751678040144, -446.0427779114859, -65.51839389443771, -67.97280026546223, -56.98292104832752]",20.0,1.0,0.1,140.0,2021-09-14 19:41:03.023876
13,13.0,4.0,407.3683204187695,"[-77.39988028720194, -65.87799387036398, -58.710538893051954, -58.657786185159935, -63.58939138754787, -83.24836647013754, -64.44966956288118, -64.99465579871959, -450.8702780568851, -69.33014376662022]",20.0,1.0,0.1,150.0,2021-09-14 19:41:03.842404
14,14.0,4.0,74.79411347914612,"[-62.64101579925402, -446.0240568742132, -64.08644904248405, -72.71435130165841, -257.8877789680585, -69.75282983455047, -450.7895495273815, -69.52924244575134, -64.8505582110633, -75.5426291616989]",20.0,0.0,0.2,160.0,2021-09-14 19:41:04.661487
15,15.0,4.0,449.73665469990266,"[-78.72770614295858, -75.56312375362292, -65.36189164996979, -74.46947822178663, -66.58273320690978, -83.62719532869369, -72.16591129896103, -83.68527235177046, -86.85079928829045, -64.2555976584626]",20.0,1.0,0.0,170.0,2021-09-14 19:41:05.478680
16,16.0,4.0,421.38373524123057,"[-63.60200644658124, -98.10863405769382, -73.9399767623252, -63.408856815731234, -30.203258796607106, -80.39790712657106, -65.11783407348109, -76.46729676116688, -185.70603101624965, -78.43790456887292]",20.0,1.0,0.0,180.0,2021-09-14 19:41:06.294052
17,17.0,4.0,73.8247232167766,"[-445.92444846942874, -62.18818009380658, 12.656982577030941, -75.03090775744998, -58.93918412009177, -68.80268111202676, -441.7647309796657, -72.6407074115355, -39.4623138123742, -456.225464653744]",20.0,0.0,0.3,190.0,2021-09-14 19:41:07.117647
18,18.0,4.0,448.0696529983812,"[-82.33799820530487, -73.97169645694429, -67.33535092707234, -91.28204353400353, -67.68169047988502, -451.3866978171861, -69.32770906695582, -62.47255800734906, -67.77854178748669, -57.924660771578516]",20.0,1.0,0.1,200.0,2021-09-14 19:41:07.936890
19,19.0,4.0,448.7090456541085,"[-61.581515011859125, -65.83690442121326, -74.3207528863371, -99.54124517703792, -78.79351233204021, -70.48563543555044, -78.96277621368169, -88.13975285025563, -450.2772077332512, -455.1397337901238]",20.0,1.0,0.2,210.0,2021-09-14 19:41:08.753910
20,20.0,4.0,362.64192594579043,"[-64.39758522153784, -81.4274427815236, -71.06743420100294, -453.6074717512391, -64.31645837521717, -449.28936045330073, -78.63453841940216, -73.58588422680467, -78.54224682409428, -62.40074364727824]",20.0,1.0,0.2,220.0,2021-09-14 19:41:09.573547
21,21.0,4.0,82.50951339560005,"[-65.25022066815472, -65.86256316795289, -73.19907507277468, -76.67742692669518, -441.55011153160564, -73.49581346068942, -80.64240942678542, -73.8861413513615, -74.1608015578208, -459.9415516198989]",20.0,0.0,0.2,230.0,2021-09-14 19:41:10.390670
22,22.0,4.0,72.0323413083659,"[-56.80707401276692, -405.4744962720112, -83.25040212446181, -323.4022949193802, -34.742795354518925, -264.603853657784, -70.22645110004069, -83.74967063634504, -77.26295679389038, -82.88946522361022]",20.0,0.0,0.2,240.0,2021-09-14 19:41:11.211887
23,23.0,4.0,74.17016934540035,"[-450.2463454543896, -36.6296213348978, -62.19059226275246, -77.27188637648102, -52.850989002517416, -51.597763446949514, -459.01120903831924, -59.75083877301543, -77.568275326568, -72.34843350402906]",20.0,0.0,0.2,250.0,2021-09-14 19:41:12.045876
24,24.0,4.0,78.89238112378287,"[-70.59589120126226, -230.91202005820145, -80.94450955994837, -62.46732439341662, -71.98093096998792, -62.655981959207594, -73.574472065685, -73.31199046986346, -65.74011915873426, -72.14135386744273]",20.0,0.0,0.0,260.0,2021-09-14 19:41:12.856321
25,25.0,4.0,252.6868079159517,"[-73.09101012141923, -72.0929404046681, -73.32882796143114, -446.5101220060949, -73.4960872411781, -459.44551114973166, -456.2710618340952, -61.439616373223664, -64.32052596537545, -79.6881522601167]",20.0,0.0,0.3,270.0,2021-09-14 19:41:13.678190
26,26.0,4.0,74.56484834882353,"[-69.240367076177, -66.1477516456675, -78.27007416658, -61.79104740633603, -70.9022735626411, -59.92396775137569, -70.40056902403235, -72.36275765804673, -56.41881227653943, -443.413773467523]",20.0,0.0,0.1,280.0,2021-09-14 19:41:14.491345
27,27.0,4.0,454.59089798764,"[-78.0491611312949, -243.0147376817974, -70.71209478546338, -71.06438356302057, -73.86331808995615, -75.61744517997383, -66.62867920259022, -72.07090892174497, -69.30380513201982, -72.17810831327412]",20.0,1.0,0.0,290.0,2021-09-14 19:41:15.311983
28,28.0,4.0,231.38252909823046,"[-65.24554188249299, -69.76628641387393, -412.8577064705622, -78.83447570245771, -63.200563301029774, -68.9024054938089, -74.90356663447831, -74.67268414983283, -75.88126486904446, -90.20529337841286]",20.0,0.0,0.1,300.0,2021-09-14 19:41:16.128389
