index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,2.0,1.4470684201697395,"[-1.2845319756445512, -1.4039145296847266, -1.372026946198655, 98.37298392512692, -1.3843766669298754, 98.6307061296661, 97.99006282211434, -1.1450191080286902, -1.2681375399627295, 97.64366798807673]",10.0,0.0,0.0,20.0,2021-09-14 19:53:39.812708
1,1.0,2.0,1.4357407497231731,"[-1.1252379223678453, -1.3245209093604362, -1.4523886949983165, 98.40047881621766, -1.189356495210845, -1.197503538928841, -1.09859146245998, -1.1401133660880296, -1.372038249706634, -1.1652584525839644]",10.0,0.0,0.0,30.0,2021-09-14 19:53:40.614380
2,2.0,2.0,1.4531191734732587,"[98.64306323961699, 98.52578978179838, -1.1869429490702663, -1.1705338694235365, -1.1758019932828527, -1.421955411936208, 98.58205124938677, 98.42466019893143, -1.4484968637562112, 98.67808402684305]",10.0,0.0,0.0,40.0,2021-09-14 19:53:41.427285
3,3.0,2.0,1.4536013482688905,"[-1.4383085080076556, 98.55853669068051, -1.4525899884245217, 98.58115425778693, 98.5922312864766, -1.1021484614087562, -1.2947875898127428, 98.50618151833842, 98.50066958368275, -1.2548557473915976]",10.0,0.0,0.0,50.0,2021-09-14 19:53:42.233765
4,4.0,2.0,1.3296829073540923,"[-1.2873623112789188, 98.44324351565513, -1.186218448614762, 98.55322558273183, -1.4221582762987868, 98.38624472403994, 98.52285608542819, 98.52030825973587, -1.4000276510440208, 98.45970508753409]",10.0,0.0,0.0,60.0,2021-09-14 19:53:43.047483
5,5.0,2.0,1.3506827980394722,"[-1.3707220800473534, -1.3958367865242016, -1.3436002489835448, -1.4145550590283718, -1.251552606177035, -1.2194119338812135, -1.23941383717626, -1.3628069939701142, -1.3475710696021224, -1.450118211867844]",10.0,0.0,0.0,70.0,2021-09-14 19:53:43.939611
6,6.0,2.0,1.412780669554045,"[-1.4001476423437316, -1.5163065279734387, -1.276805898812178, -1.5234235042667266, -1.0865495973111867, -1.1483417795728765, -1.418617222143976, -1.4497651827753681, -1.4142885883855958, 98.5936707916834]",10.0,0.0,0.0,80.0,2021-09-14 19:53:44.761202
7,7.0,2.0,1.562497061385325,"[98.59326528155061, 98.50396746364756, -1.5254578529393976, -1.43489102189834, 98.43168210231582, -1.5358499943278234, -1.4328496761348355, -1.4420939095747072, -1.5656119616501525, 98.59451050880763]",10.0,0.0,0.0,90.0,2021-09-14 19:53:45.564403
8,8.0,2.0,1.573198164308817,"[-1.6329306700638238, -1.6304446744977747, -1.4077764394733012, -1.5898469566390248, -1.4074949611622367, -1.4485441865641442, 98.58350277649824, -1.4535555650174456, -1.396788149356763, -1.4874210750629429]",10.0,0.0,0.0,100.0,2021-09-14 19:53:46.372409
9,9.0,2.0,1.555210341116711,"[-1.4818490300957101, -1.4753636839816655, -1.6093747433005425, -1.2884295694095829, -1.5322963712708126, -1.5250113689853846, -1.3616242241587735, -1.3898245315545201, -1.3784239038130082, -1.2554177118860184]",10.0,0.0,0.0,110.0,2021-09-14 19:53:47.181576
