index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.11133677708084629,0.14920295829990435,0.0,9.0,4.901044184414364,"[-2.4362226973614893, -2.7436884052412673, -2.452695520780369, -3.231179666244665, -3.4821663613114056, 93.64176174533166, -3.3111990042014483, -3.200279293681653, -3.3772896120519524, -3.236841920303647]",9.0,0.0,0.0,20.0,2021-09-04 14:01:27.630957
1,0.2119637237975887,0.2494309283454388,1.0,9.0,2.4190306471962373,"[-3.2374022592665055, -3.6329896857154402, 96.96489223146162, -3.0566276117533255, 97.83396657630298, -4.290813594240068, -4.16013766399107, -2.5637452863271952, -4.0249625537795835, -4.949322720609833]",9.0,0.0,0.0,30.0,2021-09-04 14:01:28.428579
2,0.1338016057308542,0.17875708875286525,2.0,9.0,3.825920418757506,"[-3.1911722063502634, -2.783830541135284, -3.0923913548729547, -4.337775413304641, -2.7812200997594156, -4.4617142659397615, -6.069771904715946, -4.768980541310718, -3.23755334967944, -3.0519259154211777]",9.0,0.0,0.0,40.0,2021-09-04 14:01:29.214405
3,0.06631572566930571,0.12219956238261902,3.0,9.0,4.968825335776809,"[-3.1457069554054256, -2.8339606305559624, -3.2390406695906417, -3.092070534879281, -2.6554685900005834, -3.136264345435826, -3.365824397174328, 95.64990298339248, -3.6744566272166352, -2.9668693684710084]",9.0,0.0,0.0,50.0,2021-09-04 14:01:30.004947
4,0.15955593142669233,0.20243795102775944,4.0,9.0,3.4024660168386816,"[-5.997299662613784, -4.601805381914312, -4.1179206430511375, -2.706953814462485, -3.1618332939817178, -2.7211779149521513, -3.5952681790236847, -2.8807661601503987, -3.7062684358090845, 94.89455920122106]",9.0,0.0,0.0,60.0,2021-09-04 14:01:30.796631
5,0.1511901585767142,0.2022912389757029,5.0,9.0,3.4013029381226603,"[-3.120664022880902, -3.477920991334205, -3.3392311864004465, -2.393825352830739, -3.164031589232424, -3.5918415860368462, 94.98428734843219, -6.010511335066754, -3.8740083438505537, 95.77854327810479]",9.0,0.0,0.0,70.0,2021-09-04 14:01:31.581861
6,0.1582549703021551,0.1999527107984923,6.0,9.0,3.004213067088457,"[-3.238567778720448, -3.662941173538441, 96.76244368988274, -4.52174914833144, -3.3645701576036986, -4.399607015569532, 96.34745312451813, -2.827698581917217, -3.256758509218951, -3.0599055473406027]",9.0,0.0,0.0,80.0,2021-09-04 14:01:32.378933
7,0.10488914150980815,0.10222905311509355,7.0,9.0,5.110511525977114,"[-5.674081326992716, -2.860321976980553, -3.609352946702664, -3.238768115797808, -3.3859222614084343, -1.797576874825542, -3.8075618014444257, 95.49796561206249, -3.2484757454939444, -6.11230357636302]",9.0,0.0,0.0,90.0,2021-09-04 14:01:33.167928
8,0.13816820107940345,0.18920493966482363,8.0,9.0,3.603913453002821,"[-3.077836629248011, -3.1632514740206914, -3.208847880848408, -3.3492143382817914, -4.918249910072039, -4.684751337124048, -2.965829623577262, -2.9951592296852017, -3.2369752363058844, -2.8434394774005853]",9.0,0.0,0.0,100.0,2021-09-04 14:01:33.956084
9,0.18312401818546098,0.18166708863876557,9.0,9.0,3.510919376520351,"[-4.713884017264287, -3.856145178603261, -4.735610282232761, -6.786669229905017, -2.8432715933606563, -4.031895916833711, -3.1918595061503314, -2.4139295934535734, -4.288696134672163, -3.7395269832206552]",9.0,0.0,0.0,110.0,2021-09-04 14:01:34.748334
