,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,-66.9569320678711,77.0,-14.711250305175781,0.7205561399459839,0.9369882345199585,-0.5466654300689697,9.999999747378752e-05,225.0,-63.42613983154297,225.0
1,-65.1309585571289,63.0,-24.835227966308594,1.5273081064224243,0.8563283085823059,-1.3018760681152344,9.999999747378752e-05,225.0,-69.92207336425781,225.0
2,-66.85911560058594,56.0,-32.727561950683594,1.8102020025253296,0.7826365828514099,-2.0562551021575928,9.999999747378752e-05,225.0,-70.58354949951172,225.0
3,-67.05364990234375,52.0,-39.181304931640625,1.754710078239441,0.7153705954551697,-2.8012144565582275,9.999999747378752e-05,225.0,-70.10038757324219,225.0
4,-67.09432983398438,49.0,-43.45087814331055,2.155210018157959,0.654022753238678,-3.526337146759033,9.999999747378752e-05,225.0,-67.1387710571289,225.0
5,-67.17620849609375,45.0,-47.18022155761719,2.3333287239074707,0.598109781742096,-4.228975772857666,9.999999747378752e-05,225.0,-64.3253402709961,225.0
6,-67.4358901977539,42.0,-49.73923110961914,2.0541181564331055,0.5471459627151489,-4.897980213165283,9.999999747378752e-05,225.0,-64.849609375,225.0
7,-67.23859405517578,40.0,-51.84139633178711,2.508493423461914,0.5005862712860107,-5.5652995109558105,9.999999747378752e-05,225.0,-64.70178985595703,225.0
8,-67.56089782714844,38.0,-53.031394958496094,1.958507776260376,0.4579263925552368,-6.236805438995361,9.999999747378752e-05,225.0,-66.97332763671875,225.0
9,-67.34712982177734,36.0,-53.529178619384766,2.100159168243408,0.4188682734966278,-6.894759178161621,9.999999747378752e-05,,,225.0
10,-67.44762420654297,35.0,-53.42724609375,1.8814258575439453,0.3831295073032379,-7.514951229095459,9.999999747378752e-05,,,225.0
