index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,0.0,93.82999786214894,"[-94.21283798948701, -92.97420675695633, -93.46089091968396, -93.06759292638787, -92.77537470359997, -93.65943510234595, -92.85405861367629, -93.62082612980814, -93.14434577301186, -93.24753985864861]",0.0,0.0,0.0,20.0,2021-09-15 09:06:55.149841
1,1.0,0.0,94.25166403488988,"[-94.35320527643378, -83.38621021515154, -93.18356455231965, -93.69896008679677, -93.88032850682323, -93.76748238667948, -92.88652743288485, -94.29313752103388, -94.0196191217969, -93.67835076573327]",0.0,0.0,0.0,30.0,2021-09-15 09:06:55.961662
2,2.0,0.0,95.01560389502491,"[-93.2629294351378, -93.19005201880381, -95.05571488794034, -93.66152049434064, -95.06628961244495, -94.10150901157566, -53.967929381446275, -94.43171762090306, -95.16070666418284, -93.22072824760991]",0.0,0.0,0.0,40.0,2021-09-15 09:06:56.766476
3,3.0,0.0,95.67831943580978,"[-84.64774867415352, -95.33098277695949, -84.761603990635, -95.03627666635191, -94.17722818484825, -95.33513253822032, -94.20537128137411, -95.24123163994183, -94.10274227301097, -96.09958374949017]",0.0,0.0,0.0,50.0,2021-09-15 09:06:57.571596
4,4.0,0.0,96.2469999725456,"[-84.54118479483992, -95.95865210512558, -95.80381455286708, -95.92467262913826, -95.4683384501968, -94.37162024529701, -96.46792796381791, -95.0340842059663, -95.30329538946195, -94.57287704476074]",0.0,0.0,0.0,60.0,2021-09-15 09:06:58.380668
5,5.0,0.0,96.15698692103875,"[-95.911145731876, -95.40735775193252, -94.99557653767295, -95.69519813168547, -93.8001150244275, -94.49212926367326, -94.08920934784511, -94.76860562158551, -95.4515476447721, -95.29800678698788]",0.0,0.0,0.0,70.0,2021-09-15 09:06:59.185850
6,6.0,0.0,96.4328116866728,"[-95.80936309672678, -96.1199233338106, -95.00657850854647, -96.12897595354312, -96.08514434532727, -85.81436928156558, -97.44988032858929, -95.39313536134414, -94.47362753347186, -94.4912588901449]",0.0,0.0,0.0,80.0,2021-09-15 09:06:59.991955
7,7.0,0.0,96.6249929793632,"[-85.89000587903722, -96.1377294737244, -96.51351157434736, -96.56631588903082, -95.17080400702777, -96.41430815814755, -95.2593582395968, -95.64311710142785, -75.09370923688316, -95.88521010656662]",0.0,0.0,0.0,90.0,2021-09-15 09:07:00.797926
8,8.0,0.0,96.63589906266442,"[-94.58195929806566, -95.77194558525602, -96.51490707973865, -96.6745104587987, -96.63564195628649, -95.54775006908886, -97.814057043035, -96.26408783372894, -97.15945973335621, -96.83942744845542]",0.0,0.0,0.0,100.0,2021-09-15 09:07:01.605242
9,9.0,0.0,97.26828766497505,"[-79.66499591404116, -96.01863701421458, -97.92726753394331, -86.12838077132369, -86.68754236738422, -97.11545883089077, -100.17036664332728, -96.06720353034767, -85.64774505494353, -95.49438979611062]",0.0,0.0,0.0,110.0,2021-09-15 09:07:02.411132
10,10.0,0.0,100.98129513660534,"[-96.61561591980904, -96.1087340557304, -97.74234471970256, -87.3544646978396, -100.12913516572014, -86.99547179816318, -95.41777704365673, -100.37100175983798, -100.09425381330469, -96.62045602760924]",0.0,0.0,0.0,120.0,2021-09-15 09:07:03.216328
11,11.0,0.0,100.62166823344144,"[-90.10530126615751, -90.00177544541755, -92.92440561458417, -96.60810366704283, -96.52455053903545, -101.8966694384349, -90.77579302164953, -100.00440187235503, -96.56698668428707, -84.93916833857497]",0.0,0.0,0.0,130.0,2021-09-15 09:07:04.030383
12,12.0,0.0,349.74400065699837,"[-97.24251092956611, -152.31150008247926, -96.60288398688333, -97.26643109782057, -96.88938884658742, -92.5384208143225, -96.99365794284871, -96.7702323201982, -101.86543280016181, -96.45968403385223]",0.0,1.0,0.0,140.0,2021-09-15 09:07:04.843577
13,13.0,0.0,99.91947943261493,"[-97.56356697557442, -97.56949542859704, -94.93233391351517, -100.07839945670685, -99.38711956647153, -110.24299429841301, -96.32750895182963, -91.86547911121485, -90.59314366319094, -100.39500016512586]",0.0,0.0,0.0,150.0,2021-09-15 09:07:05.653050
14,14.0,0.0,348.46088774030204,"[-95.84721185720747, -95.70230506119977, -100.76076702396823, -90.0814873776013, -64.48880169862146, -90.65649711778546, -87.2641137105949, -100.18032992035315, -91.11547733988371, -317.8035510684925]",0.0,1.0,0.1,160.0,2021-09-15 09:07:06.470816
15,15.0,0.0,191.0659309458792,"[-338.6056861997548, -103.38021541361178, -99.1104265559391, -87.44937585580595, -100.3163595905973, -353.5219051963268, -354.47908370356635, -93.5128549358994, -99.79640166477435, -98.4074918389635]",0.0,1.0,0.3,170.0,2021-09-15 09:07:07.294420
