,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-54.37185287475586,0.0,250.0,0.5192632675170898,0.03805065155029297,9.999999747378752e-05,100.0,-67.713623046875,0.0,100.0
1,-61.83553695678711,0.0,205.0,1.272867202758789,0.027161598205566406,9.999999747378752e-05,100.0,-47.20679473876953,0.0,100.0
2,-63.5471305847168,0.0,152.0,1.9430370330810547,0.06410373002290726,9.999999747378752e-05,100.0,-42.55464553833008,0.0,100.0
3,-64.49373626708984,0.0,159.0,2.5463454723358154,0.10140582919120789,9.999999747378752e-05,100.0,-48.94810485839844,0.0,100.0
4,-62.45345687866211,0.0,143.0,3.060898780822754,0.1469373255968094,9.999999747378752e-05,100.0,-43.57251739501953,0.0,100.0
5,-59.23748016357422,0.0,147.0,3.3566341400146484,0.17548643052577972,9.999999747378752e-05,100.0,-40.94818878173828,0.0,100.0
6,-57.0492057800293,0.0,150.0,3.6720049381256104,0.2099306583404541,9.999999747378752e-05,100.0,-35.33675765991211,0.0,100.0
7,-56.015933990478516,0.0,140.0,3.949192523956299,0.26533156633377075,9.999999747378752e-05,100.0,-30.580915451049805,0.0,100.0
8,-55.61372756958008,0.0,144.0,4.289187431335449,0.31173157691955566,9.999999747378752e-05,100.0,-30.6895694732666,0.0,100.0
9,-55.17140579223633,0.0,138.0,4.688456058502197,0.26871663331985474,9.999999747378752e-05,100.0,-30.7860164642334,0.0,100.0
10,-54.46642303466797,0.0,141.0,4.8900675773620605,0.34889093041419983,9.999999747378752e-05,100.0,-31.326251983642578,0.0,100.0
11,-53.63203430175781,0.0,143.0,5.241899013519287,0.34015363454818726,9.999999747378752e-05,100.0,-31.119998931884766,0.0,100.0
12,-52.80781555175781,0.0,140.0,5.533697605133057,0.3731469511985779,9.999999747378752e-05,100.0,-32.284400939941406,0.0,100.0
13,-51.9750862121582,0.0,142.0,5.771066188812256,0.4172692894935608,9.999999747378752e-05,100.0,-31.25234603881836,0.0,100.0
14,-51.25841522216797,0.0,138.0,6.122762680053711,0.3934909999370575,9.999999747378752e-05,100.0,-31.07037925720215,0.0,100.0
15,-52.0123405456543,0.0,140.0,6.424749374389648,0.30754798650741577,9.999999747378752e-05,100.0,-31.134708404541016,0.0,100.0
16,-51.26056671142578,0.0,142.0,6.715500354766846,0.32460999488830566,9.999999747378752e-05,100.0,-30.829912185668945,0.0,100.0
17,-50.453067779541016,0.0,139.0,7.09846830368042,0.2676393389701843,9.999999747378752e-05,100.0,-30.695968627929688,0.0,100.0
18,-49.54195785522461,0.0,140.0,7.2716569900512695,0.28614479303359985,9.999999747378752e-05,100.0,-29.409021377563477,0.0,100.0
19,-48.6136360168457,0.0,137.0,7.515691757202148,0.2629118263721466,9.999999747378752e-05,100.0,-29.124143600463867,0.0,100.0
20,-47.76789474487305,0.0,139.0,7.697824001312256,0.2090560793876648,9.999999747378752e-05,100.0,-29.75335693359375,0.0,100.0
21,-47.01095199584961,0.0,140.0,7.871356964111328,0.16929233074188232,9.999999747378752e-05,100.0,-28.721792221069336,0.0,100.0
22,-46.29119110107422,0.0,138.0,8.052255630493164,0.24936795234680176,9.999999747378752e-05,100.0,-28.612714767456055,0.0,100.0
23,-45.64338684082031,0.0,139.0,8.255070686340332,0.18265850841999054,9.999999747378752e-05,100.0,-28.733983993530273,0.0,100.0
24,-45.0380859375,0.0,137.0,8.32542610168457,0.1491381824016571,9.999999747378752e-05,100.0,-28.799848556518555,0.0,100.0
25,-44.088600158691406,0.0,138.0,8.616917610168457,0.12069021910429001,9.999999747378752e-05,100.0,-28.66826820373535,0.0,100.0
26,-42.541961669921875,0.0,140.0,8.771920204162598,0.13083449006080627,9.999999747378752e-05,100.0,-28.455612182617188,0.0,100.0
27,-41.09447479248047,0.0,138.0,8.92189884185791,0.11760685592889786,9.999999747378752e-05,100.0,-27.715044021606445,0.0,100.0
28,-39.64501190185547,0.0,139.0,9.147709846496582,0.14794141054153442,9.999999747378752e-05,100.0,-27.783105850219727,0.0,100.0
29,-38.709007263183594,0.0,138.0,9.211564064025879,0.10195180028676987,9.999999747378752e-05,100.0,-27.511844635009766,0.0,100.0
30,-38.217926025390625,0.0,138.0,9.381209373474121,0.12507407367229462,9.999999747378752e-05,100.0,-27.468128204345703,0.0,100.0
31,-37.69818115234375,0.0,139.0,9.662355422973633,0.1060372143983841,9.999999747378752e-05,100.0,-26.21821403503418,0.0,100.0
32,-36.99707794189453,0.0,138.0,9.783014297485352,0.12202215939760208,9.999999747378752e-05,100.0,-26.397981643676758,0.0,100.0
33,-36.13856887817383,0.0,139.0,9.934504508972168,0.06875929981470108,9.999999747378752e-05,100.0,-25.09385108947754,0.0,100.0
34,-35.33238983154297,0.0,138.0,9.955814361572266,0.07803025841712952,9.999999747378752e-05,100.0,-24.694766998291016,0.0,100.0
35,-34.66502380371094,0.0,139.0,10.085429191589355,0.06601474434137344,9.999999747378752e-05,100.0,-24.40131187438965,0.0,100.0
36,-34.12165069580078,0.0,139.0,10.241177558898926,0.0889485627412796,9.999999747378752e-05,100.0,-24.148658752441406,0.0,100.0
37,-33.62992858886719,0.0,138.0,10.3803071975708,0.0768122747540474,9.999999747378752e-05,100.0,-24.91159439086914,0.0,100.0
38,-33.207427978515625,0.0,139.0,10.424705505371094,0.07124437391757965,9.999999747378752e-05,100.0,-25.217782974243164,0.0,100.0
39,-32.79039001464844,0.0,138.0,10.505317687988281,0.0713219866156578,9.999999747378752e-05,100.0,-24.84062385559082,0.0,100.0
40,-31.47269058227539,0.0,138.0,10.654182434082031,0.09103541821241379,9.999999747378752e-05,100.0,-24.299072265625,0.0,100.0
41,-31.12786865234375,0.0,139.0,10.838688850402832,0.05311252921819687,9.999999747378752e-05,100.0,-23.996368408203125,0.0,100.0
42,-30.876911163330078,0.0,138.0,10.851534843444824,0.09356334060430527,9.999999747378752e-05,100.0,-24.481149673461914,0.0,100.0
43,-30.759716033935547,0.0,139.0,10.856855392456055,0.06694843620061874,9.999999747378752e-05,100.0,-24.169025421142578,0.0,100.0
44,-30.73597526550293,0.0,138.0,11.066337585449219,0.08967216312885284,9.999999747378752e-05,100.0,-24.336660385131836,0.0,100.0
45,-30.71270751953125,0.0,139.0,11.186837196350098,0.0791831836104393,9.999999747378752e-05,100.0,-23.59461212158203,0.0,100.0
46,-30.65658187866211,0.0,139.0,11.240031242370605,0.06432604789733887,9.999999747378752e-05,100.0,-23.609243392944336,0.0,100.0
47,-30.61740493774414,0.0,138.0,11.427810668945312,0.06718923151493073,9.999999747378752e-05,100.0,-23.415706634521484,0.0,100.0
48,-30.555892944335938,0.0,139.0,11.435601234436035,0.0693681538105011,9.999999747378752e-05,100.0,-24.578628540039062,0.0,100.0
49,-30.493789672851562,0.0,138.0,11.524848937988281,0.09903211146593094,9.999999747378752e-05,100.0,-25.121492385864258,0.0,100.0
50,-30.43539810180664,0.0,138.0,11.470571517944336,0.06621485948562622,9.999999747378752e-05,100.0,-23.84358787536621,0.0,100.0
51,-30.36611557006836,0.0,139.0,11.664685249328613,0.05155336856842041,9.999999747378752e-05,100.0,-23.358604431152344,0.0,100.0
52,-30.320741653442383,0.0,138.0,11.801651000976562,0.07390709966421127,9.999999747378752e-05,100.0,-23.894330978393555,0.0,100.0
53,-30.250303268432617,0.0,139.0,11.79932975769043,0.08253294974565506,9.999999747378752e-05,100.0,-23.760358810424805,0.0,100.0
54,-30.177139282226562,0.0,138.0,11.881300926208496,0.05222158506512642,9.999999747378752e-05,100.0,-23.297286987304688,0.0,100.0
55,-30.121213912963867,0.0,138.0,11.994357109069824,0.11558818072080612,9.999999747378752e-05,100.0,-23.613380432128906,0.0,100.0
56,-30.042001724243164,0.0,139.0,12.161335945129395,0.056005146354436874,9.999999747378752e-05,100.0,-22.959516525268555,0.0,100.0
57,-29.928749084472656,0.0,138.0,11.987102508544922,0.04883425682783127,9.999999747378752e-05,100.0,-23.0479679107666,0.0,100.0
58,-29.88869285583496,0.0,138.0,12.222061157226562,0.08678246289491653,9.999999747378752e-05,100.0,-22.440826416015625,0.0,100.0
59,-29.828903198242188,0.0,138.0,12.112009048461914,0.07144011557102203,9.999999747378752e-05,100.0,-24.116411209106445,0.0,100.0
60,-29.7688045501709,0.0,138.0,12.232975959777832,0.06419719755649567,9.999999747378752e-05,100.0,-22.264881134033203,0.0,100.0
61,-29.658815383911133,0.0,139.0,12.4063720703125,0.06314235180616379,9.999999747378752e-05,100.0,-22.595767974853516,0.0,100.0
62,-29.56159210205078,0.0,138.0,12.281704902648926,0.09041363000869751,9.999999747378752e-05,100.0,-21.688955307006836,0.0,100.0
63,-29.479347229003906,0.0,138.0,12.4239501953125,0.08974393457174301,9.999999747378752e-05,100.0,-21.680795669555664,0.0,100.0
64,-29.371570587158203,0.0,138.0,12.425429344177246,0.060581933706998825,9.999999747378752e-05,100.0,-21.275789260864258,0.0,100.0
