index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,0.0,-58.81485564042825,"[57.772617034525695, 58.977613354409954, 1068.735372184494, 58.43903095664077, 58.950792496019716, 58.88986667598548, 58.74513043134726, 59.13796761121756, 58.62276270389754, 59.311475787910815]",0.0,0.0,0.0,20.0,2021-09-14 17:38:04.954561
1,1.0,0.0,-58.403283901108104,"[58.984540423689836, 58.54537034431601, 1068.8966370135834, 59.20659293371904, 59.069695887775204, 58.776521428941265, 58.1151022729379, 59.105761404270375, 58.841146691093826, 59.20299646890785]",0.0,0.0,0.0,30.0,2021-09-14 17:38:05.770722
2,2.0,0.0,-57.94115510015709,"[57.866649527472184, 57.62740415606879, 58.546010557853094, 58.424108168416254, 58.93336418958321, 58.4531776535063, 58.17215998638332, 59.16481697438719, 58.365702053235474, 58.25788586411591]",0.0,0.0,0.0,40.0,2021-09-14 17:38:06.557627
3,3.0,0.0,-57.18270112150825,"[57.904345475426474, 58.724680147786415, 58.05045406365633, 56.942098005596236, 58.328664372229625, 1369.2757977328629, 58.0144392199319, 57.478667605587034, 58.62816247082815, 56.957338529682616]",0.0,0.0,0.0,50.0,2021-09-14 17:38:07.351780
4,4.0,0.0,-56.029026423397426,"[56.98344687756655, 57.00222749793026, 57.659233028293, 58.52708819500069, 57.80915794494932, 55.08710863979221, 57.79795970658009, 58.89938077621631, 56.91003803087331, 58.5497549105666]",0.0,0.0,0.0,60.0,2021-09-14 17:38:08.145917
5,5.0,0.0,-54.439206095521676,"[56.402937850580145, 56.96014708209596, 54.790669171121436, 54.62479106795592, 54.17335073086898, 56.85854592389337, 56.55230511680805, 55.675593351367105, 1067.896986870153, 56.157392230251766]",0.0,0.0,0.0,70.0,2021-09-14 17:38:08.939267
6,6.0,0.0,-53.39765263884695,"[53.9775920559979, 56.45366918371714, 53.559623388745415, 54.755363133948435, 53.36795067828307, 54.14829728654772, 53.5402268699061, 55.47127990448396, 55.41537952817634, 55.89108548324786]",0.0,0.0,0.0,80.0,2021-09-14 17:38:09.746327
7,7.0,0.0,-53.60152350890595,"[54.078326189544825, 57.43848307496857, 55.35359734979641, 53.75802337060551, 57.64521573867013, 55.663170792809886, 54.229036329878134, 1065.4913571054349, 53.310184498563274, 54.171435376683995]",0.0,0.0,0.0,90.0,2021-09-14 17:38:10.535714
8,8.0,0.0,-53.432602263719,"[53.51221367365398, 54.13053369063535, 53.78996244354587, 53.346305907396044, 54.79453539290006, 54.479257866607384, 54.03709956913553, 54.04424360492991, 54.50524490317474, 54.20418767427348]",0.0,0.0,0.0,100.0,2021-09-14 17:38:11.323077
9,9.0,0.0,-53.185944065320484,"[53.37937937269874, 53.93849104272894, 53.3705053971024, 55.43603429859763, 54.98820301351913, 1066.586692739619, 54.40099634450666, 56.69118977661531, 55.5908633061433, 55.37219376023568]",0.0,0.0,0.0,110.0,2021-09-14 17:38:12.112249
