,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,191.0,-2.7654783725738525,0.12655122578144073,0.9902228713035583,-0.03344891592860222,9.999999747378752e-05,50.0,-90.64850616455078,0.0,0.0
1,144.0,-3.591517925262451,4.980583190917969,0.9706181883811951,-0.09909769147634506,9.999999747378752e-05,50.0,-60.15522384643555,0.10000000149011612,0.0
2,103.0,-4.687774181365967,5.592708110809326,0.9513952136039734,-0.16828013956546783,9.999999747378752e-05,50.0,-50.66627502441406,0.0,0.0
3,105.0,-5.454160213470459,6.6256890296936035,0.9325668215751648,-0.23371092975139618,9.999999747378752e-05,50.0,-40.63742446899414,0.0,0.0
4,94.0,-6.010764122009277,4.384617805480957,0.9141418933868408,-0.3006698489189148,9.999999747378752e-05,50.0,-40.03065490722656,0.10000000149011612,0.0
5,97.0,-6.958491802215576,0.2147551327943802,0.8960670232772827,-0.3642650544643402,9.999999747378752e-05,50.0,-10.504554748535156,0.0,0.0
6,99.0,-7.773614406585693,4.395126819610596,0.8783685564994812,-0.4289458692073822,9.999999747378752e-05,50.0,-50.60744857788086,0.0,0.0
7,94.0,-8.190689086914062,0.28596243262290955,0.8610159754753113,-0.5091210007667542,9.999999747378752e-05,50.0,-40.023963928222656,0.10000000149011612,0.0
8,96.0,-9.31759262084961,6.320563316345215,0.844000518321991,-0.5679385662078857,9.999999747378752e-05,50.0,-60.5915412902832,0.0,0.0
9,92.0,-9.58474349975586,1.605484127998352,0.8273205757141113,-0.6404816508293152,9.999999747378752e-05,50.0,-40.62104034423828,0.0,0.0
10,93.0,-10.044206619262695,7.442014694213867,0.8109979033470154,-0.7103176116943359,9.999999747378752e-05,50.0,-70.60482025146484,0.0,0.0
11,95.0,-10.845144271850586,7.764623165130615,0.7949651479721069,-0.7523263096809387,9.999999747378752e-05,50.0,-60.5695915222168,0.0,0.0
12,91.0,-11.09809684753418,7.681694507598877,0.7792678475379944,-0.8262096047401428,9.999999747378752e-05,50.0,-80.52962493896484,0.0,0.0
13,92.0,-11.909696578979492,17.52454376220703,0.7639260292053223,-0.8891397714614868,9.999999747378752e-05,50.0,-60.456634521484375,0.0,0.0
14,89.0,-12.3418550491333,0.29078108072280884,0.7489161491394043,-0.9510136246681213,9.999999747378752e-05,50.0,-90.56777954101562,0.0,0.0
15,90.0,-12.782885551452637,0.24975256621837616,0.734171986579895,-1.0221905708312988,9.999999747378752e-05,50.0,-80.44664001464844,0.0,0.0
16,91.0,-13.097992897033691,0.4221647381782532,0.7197670340538025,-1.098345398902893,9.999999747378752e-05,50.0,-80.45380401611328,0.0,0.0
17,90.0,-13.25664234161377,0.3910600543022156,0.7056055665016174,-1.1672935485839844,9.999999747378752e-05,50.0,-70.38084411621094,0.0,0.0
18,91.0,-13.821269035339355,0.228260338306427,0.6917366981506348,-1.217171549797058,9.999999747378752e-05,50.0,-80.43570709228516,0.0,0.0
19,90.0,-14.033881187438965,11.025524139404297,0.6781861782073975,-1.2688630819320679,9.999999747378752e-05,50.0,-80.35214233398438,0.0,0.0
20,91.0,-14.26059627532959,0.47769904136657715,0.6648396253585815,-1.343477725982666,9.999999747378752e-05,50.0,-40.411964416503906,0.0,0.0
21,92.0,-14.58069133758545,10.927286148071289,0.6517250537872314,-1.3785934448242188,9.999999747378752e-05,50.0,-70.35598754882812,0.0,0.0
22,91.0,-14.782136917114258,5.12742280960083,0.6388862729072571,-1.4522498846054077,9.999999747378752e-05,50.0,-10.343838691711426,0.0,0.0
23,91.0,-15.091196060180664,4.353632926940918,0.6263425946235657,-1.5002514123916626,9.999999747378752e-05,50.0,-30.314083099365234,0.0,0.0
24,91.0,-15.110685348510742,12.689072608947754,0.614075779914856,-1.5432186126708984,9.999999747378752e-05,50.0,-40.33418273925781,0.0,0.0
25,91.0,-15.263111114501953,0.617530107498169,0.6020327210426331,-1.6252248287200928,9.999999747378752e-05,50.0,-40.237998962402344,0.0,0.0
26,92.0,-15.733450889587402,0.25475043058395386,0.5902018547058105,-1.6703802347183228,9.999999747378752e-05,50.0,-30.359439849853516,0.0,0.0
27,91.0,-15.697487831115723,24.288185119628906,0.5786096453666687,-1.7515259981155396,9.999999747378752e-05,50.0,-40.22421646118164,0.0,0.0
28,92.0,-15.929130554199219,0.5061590671539307,0.5671789050102234,-1.8719422817230225,9.999999747378752e-05,50.0,-20.261171340942383,0.0,0.0
29,91.0,-15.803876876831055,0.3585618734359741,0.5559287071228027,-1.8519662618637085,9.999999747378752e-05,50.0,-10.169089317321777,0.0,0.0
30,92.0,-16.11321258544922,4.497888565063477,0.5449167490005493,-2.005108118057251,9.999999747378752e-05,50.0,-0.17517060041427612,0.0,0.0
