index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,4.0,54.57490196860592,"[-52.79563706527568, -3.532559075505295, -53.451082005975906, -53.43723920700702, -54.475433467443935, -52.83705314117869, -56.01183421038151, -53.1525634810546, -56.7060068544866, -53.62959076775526]",20.0,0.0,0.0,20.0,2021-09-14 19:19:24.022178
1,1.0,4.0,57.42380038215398,"[-53.750605943082135, -54.766691988509955, -56.14075107488166, -55.66600280536551, -56.04470037170683, -53.2845184076902, -43.6787744803697, -54.422704501631046, -55.6941701457748, -56.76691961793735]",20.0,0.0,0.0,30.0,2021-09-14 19:19:24.827681
2,2.0,4.0,61.45850597783698,"[-56.5884643296377, -57.153975348730405, -60.9572709277359, -57.90165290241455, -61.775847912607915, -59.8331245801634, -56.073048650607426, -55.26426450150714, -55.300740941322736, -55.789458164256764]",20.0,0.0,0.0,40.0,2021-09-14 19:19:25.628694
3,3.0,4.0,62.3226322141689,"[-45.984909571594464, -54.73332894493894, -59.45253707813249, -56.60607016112295, -34.88819907293571, -45.9134315866336, -59.35448477961179, -58.3351567921844, -64.07504104744531, -58.86453203987659]",20.0,0.0,0.0,50.0,2021-09-14 19:19:26.432973
4,4.0,4.0,63.66875696787551,"[-55.00751809104879, -57.848587641277305, -61.7205724067556, -55.76590641574232, -59.50562079990235, -46.903102662422285, -58.351871671684265, -68.46910666848702, -59.10446816869452, -54.60677508413976]",20.0,0.0,0.0,60.0,2021-09-14 19:19:27.234699
5,5.0,4.0,80.31784599480628,"[-60.09113116685254, -57.01588834101969, -53.03757525713049, -55.278817353865215, -68.59307152246207, -35.800363311652326, -54.44982504969293, -78.18284716191854, -62.579636158781156, -62.29104306073597]",20.0,0.0,0.0,70.0,2021-09-14 19:19:28.034876
6,6.0,4.0,65.45129996848122,"[-560.0496642018048, -70.19020608040513, -64.00189038938804, -59.44283389697824, -63.12160445668379, -62.806968352276506, -49.82311008109584, -60.697730170588166, -63.38973076575611, -63.11740186909723]",20.0,0.0,0.1,80.0,2021-09-14 19:19:28.851448
7,7.0,4.0,82.81782179684033,"[-63.538791209594635, -84.15755152211281, -53.36585846213503, -68.04965882557579, -53.083591897538284, -73.60280318176676, -55.54248302104146, -63.039486924002716, -36.06183956345333, -77.42081825818015]",20.0,0.0,0.0,90.0,2021-09-14 19:19:29.656915
8,8.0,4.0,81.43475022674866,"[-75.10970004229524, -62.11542114405629, -75.68319325652277, -594.0841972352192, -14.371626887964338, -60.192525623271685, -63.08661681587864, -63.41332069108002, -75.35498067720306, -54.62529916360124]",20.0,0.0,0.1,100.0,2021-09-14 19:19:30.466765
9,9.0,4.0,73.60110405866845,"[-80.83596225923057, -81.89735649300266, -580.7418483219166, -572.066352458103, -74.4646261432603, -63.97733515263011, -75.55956516457807, -75.32182712264203, -63.722954328651284, -45.866778659260326]",20.0,0.0,0.2,110.0,2021-09-14 19:19:31.281816
10,10.0,4.0,74.94633316652322,"[-582.989522126143, -65.30596908980014, 1.7237495429642888, -65.1108715473576, -38.035286991492995, 303.18933606610227, -74.02223221680676, -63.041475542546166, -37.67240847283935, -78.04436132071682]",20.0,0.0,0.1,120.0,2021-09-14 19:19:32.092619
11,11.0,4.0,573.4374523900924,"[-54.637972769869144, -60.20089991167386, -57.771119786637485, -76.9049627090202, -61.41197383031584, 34.181322892451774, 2.374174223030389, -57.84799117255695, -60.9604046771348, -561.7612203254783]",20.0,1.0,0.1,130.0,2021-09-14 19:19:32.904233
12,12.0,4.0,78.77719694066758,"[294.44953835618486, -42.68910712896975, -67.7935576663517, -61.39218794904342, -59.947237621149, -75.18202119679738, 319.4648588202157, -78.61912957451254, -45.405975248622326, -75.57604860249215]",20.0,0.0,0.0,140.0,2021-09-14 19:19:33.716318
13,13.0,4.0,81.2186330493341,"[-75.38042521197565, -80.34696289793598, 285.9853844996505, -72.75835413464458, -62.325694109706674, -76.22884436237766, -68.35549816227875, -57.43153796317883, -73.61280089160446, -67.76885419765628]",20.0,0.0,0.0,150.0,2021-09-14 19:19:34.523553
14,14.0,4.0,79.58752458679302,"[281.787623353854, -57.27651105964202, 272.582593050971, -60.241562247385225, -78.78858858905433, -59.64877620342166, -60.140837143786264, -53.28937013350576, -56.52395182174443, -61.36449973680881]",20.0,0.0,0.0,160.0,2021-09-14 19:19:35.334264
15,15.0,4.0,80.0469989284035,"[-6.300134914217879, -69.89237504793647, -76.29856252427852, -57.84323417995422, -55.33061821867363, -74.2700344573047, -75.16889342736812, -65.5891576034283, -60.43248285087124, -80.685344728738]",20.0,0.0,0.0,170.0,2021-09-14 19:19:36.135708
16,16.0,4.0,80.41671539960859,"[-69.20355610066346, -88.34598012263187, -71.16006019144989, -61.022629037907535, -59.18071569742956, -78.3647712532273, -73.46859757242925, -79.35601834224356, -83.5556900123459, -58.092140436182454]",20.0,0.0,0.0,180.0,2021-09-14 19:19:36.940378
17,17.0,4.0,81.14068464523129,"[-75.03701341914434, -77.791778349487, -76.94134124011, -58.260237051833045, -63.1761623240891, -73.27847182886366, -74.0970980377173, -582.4792069057637, -69.61717290826742, -68.15229716039028]",20.0,0.0,0.1,190.0,2021-09-14 19:19:37.747636
18,18.0,4.0,76.28141850539302,"[-65.97061096684283, -66.68322678580739, -59.17876147728975, -70.19939269728725, -75.35341732444579, -58.76963754206822, -73.57468037493538, -81.09444968673857, -590.5572907995195, -76.9692318165027]",20.0,0.0,0.1,200.0,2021-09-14 19:19:38.552464
19,19.0,4.0,76.69222706414783,"[-75.0969454407106, -59.485575757783536, -81.25381310576248, -74.54273368991078, -57.75387938149922, -585.1782997074081, -60.041190669667984, -57.050288109748024, -67.22568476093072, -79.59048546451956]",20.0,0.0,0.1,210.0,2021-09-14 19:19:39.373833
20,20.0,4.0,81.04768679182193,"[-75.47481528108163, -56.06885335264355, -581.3394445066157, -79.03550883684241, -64.10591287806281, -96.0425589763893, -596.7479119762895, -76.1231151586409, -64.67376294005608, -522.3587366169056]",20.0,0.0,0.3,220.0,2021-09-14 19:19:40.188976
21,21.0,4.0,80.35214119239573,"[-58.75567735115086, -65.53562047215806, -55.810695396617085, -579.2691668972644, -598.4322817323982, -78.62617177722731, -460.1091978282689, -64.1339605001795, -76.7851937523799, -77.31877566908426]",20.0,0.0,0.3,230.0,2021-09-14 19:19:41.003134
22,22.0,4.0,83.47338330060774,"[-76.66729409735584, -80.49040268776517, -477.57871089528857, -75.11688375230631, -85.48447820948158, -81.33262983152808, -582.5265547189957, -80.95515527453114, -80.80770240234169, -79.33751430008554]",20.0,0.0,0.2,240.0,2021-09-14 19:19:41.815011
23,23.0,4.0,120.20762556002842,"[-80.74267525210122, -587.9777368586172, -87.3405471944819, -76.54852455217595, -583.9471904745646, -588.9746015938598, -77.59276282214262, -76.06551966800376, -472.6541692352537, -79.34604644003844]",20.0,0.0,0.4,250.0,2021-09-14 19:19:42.634037
24,24.0,4.0,461.3470891836606,"[-89.1093520413509, -85.0171414460251, -80.75550347062237, -61.275686800341546, -79.52708534442021, -73.77263658687774, -468.41624748435476, -464.14455602025964, -81.41545067594151, -573.8527673244764]",20.0,1.0,0.3,260.0,2021-09-14 19:19:43.451587
25,25.0,4.0,82.23998441686405,"[-82.95936773358747, -589.7257397873003, -81.76267259348992, -58.198844127571626, -408.265595716468, -91.3825625371363, -102.23039364346351, -577.5006432228345, -229.2723043853546, -64.15101714302982]",20.0,0.0,0.3,270.0,2021-09-14 19:19:44.271179
