,eval/mean_reward,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length
0,-187.19749450683594,4205.0,0.007387352641671896,0.08696624636650085,0.20000000298023224,-7.0655341148376465,-0.6955868005752563,9.999999747378752e-05,0.008095099590718746,-0.006397361867129803,0.9937130212783813,0.050068072974681854,200.0
1,-217.8201446533203,3037.0,0.007417755201458931,0.0924450010061264,0.20000000298023224,-7.0042948722839355,0.4873737096786499,9.999999747378752e-05,8.40434804558754e-05,-0.006173680070787668,0.9805139899253845,0.010299354791641235,200.0
2,-184.92520141601562,2729.0,0.00659473892301321,0.07288499921560287,0.20000000298023224,-6.935551166534424,0.8198086023330688,9.999999747378752e-05,-0.006510630249977112,-0.005606702528893948,0.9680444002151489,0.005061113741248846,200.0
3,-197.19068908691406,2618.0,0.00762531952932477,0.08948811888694763,0.20000000298023224,-6.878911972045898,0.9121169447898865,9.999999747378752e-05,0.0004250514321029186,-0.007252002600580454,0.9569081664085388,0.004731754772365093,200.0
4,-191.69976806640625,2543.0,0.007795809302479029,0.10102561861276627,0.20000000298023224,-6.824229717254639,0.9532569646835327,9.999999747378752e-05,-0.0023216884583234787,-0.008636796846985817,0.9466808438301086,0.004741311073303223,200.0
5,-207.93531799316406,2505.0,0.008432898670434952,0.10225937515497208,0.20000000298023224,-6.760555744171143,0.9726859331130981,9.999999747378752e-05,0.0023451000452041626,-0.00922117754817009,0.9343368411064148,0.0048587084747850895,200.0
6,-165.65377807617188,2479.0,0.009742515161633492,0.11128249764442444,0.20000000298023224,-6.672521114349365,0.9826712608337402,9.999999747378752e-05,-0.0060071516782045364,-0.010549025610089302,0.9184328317642212,0.004895656835287809,200.0
7,-146.1974639892578,2453.0,0.01132520753890276,0.12430749833583832,0.20000000298023224,-6.580841064453125,0.9873549342155457,9.999999747378752e-05,-0.00833221897482872,-0.012253697961568832,0.9018226861953735,0.005026734434068203,200.0
8,-152.5697021484375,2443.0,0.011546391993761063,0.13685250282287598,0.20000000298023224,-6.471753120422363,0.9891941547393799,9.999999747378752e-05,-0.015038488432765007,-0.013727298937737942,0.8817319869995117,0.005174853838980198,200.0
9,-148.49810791015625,2425.0,0.011511876247823238,0.1440931260585785,0.20000000298023224,-6.346436500549316,0.9899540543556213,9.999999747378752e-05,-0.01631476730108261,-0.014393354766070843,0.8606500625610352,0.005372059531509876,200.0
10,-131.1185760498047,2414.0,0.011543730273842812,0.1456174999475479,0.20000000298023224,-6.228286266326904,0.9903055429458618,9.999999747378752e-05,-0.0220489464700222,-0.014174026437103748,0.8404729962348938,0.005237659905105829,200.0
11,-140.64114379882812,2407.0,0.012190334498882294,0.14600437879562378,0.20000000298023224,-6.105456352233887,0.9900951981544495,9.999999747378752e-05,-0.01683039776980877,-0.013819281943142414,0.8202104568481445,0.004978634417057037,200.0
12,-106.08447265625,2400.0,0.012552564032375813,0.15324437618255615,0.20000000298023224,-5.98443078994751,0.9895461797714233,9.999999747378752e-05,-0.018117306753993034,-0.013798831030726433,0.8004652261734009,0.004980748053640127,200.0
13,-108.31774139404297,2396.0,0.01157225389033556,0.15130499005317688,0.20000000298023224,-5.8537702560424805,0.9887716770172119,9.999999747378752e-05,-0.011698906309902668,-0.01343093067407608,0.77960604429245,0.004639031365513802,200.0
14,-108.21814727783203,2389.0,0.012088825926184654,0.14962999522686005,0.20000000298023224,-5.729578971862793,0.9891363382339478,9.999999747378752e-05,-0.004029583185911179,-0.012595032341778278,0.7611991167068481,0.004021921195089817,200.0
15,-97.83112335205078,2384.0,0.011835282668471336,0.14518499374389648,0.20000000298023224,-5.599434852600098,0.9887455701828003,9.999999747378752e-05,-0.026944587007164955,-0.011569174006581306,0.7411091923713684,0.0036463411524891853,200.0
16,-98.8843994140625,2382.0,0.010893846862018108,0.13982312381267548,0.20000000298023224,-5.46084451675415,0.9881860613822937,9.999999747378752e-05,-0.005580208729952574,-0.010340855456888676,0.7206487655639648,0.0032307785004377365,200.0
17,-84.12523651123047,2377.0,0.01196829229593277,0.13945312798023224,0.20000000298023224,-5.3215227127075195,0.9884052872657776,9.999999747378752e-05,-0.01499229297041893,-0.009616337716579437,0.7011017799377441,0.0030780169181525707,200.0
18,-78.82217407226562,2376.0,0.011537963524460793,0.14593249559402466,0.20000000298023224,-5.176754474639893,0.9885703325271606,9.999999747378752e-05,-0.020787905901670456,-0.010323015041649342,0.6809871196746826,0.0029578078538179398,200.0
19,-103.86547088623047,2372.0,0.011750707402825356,0.14806999266147614,0.20000000298023224,-5.028968811035156,0.9888355731964111,9.999999747378752e-05,-0.004904191009700298,-0.009549079462885857,0.6614466905593872,0.0027430409099906683,200.0
