,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-22.983652114868164,0.0,148.0,-4.997048854827881,0.17828044295310974,0.9851502776145935,-0.07539776712656021,9.999999747378752e-05,100.0,-24.742673873901367,0.0,100.0
1,-24.107986450195312,0.0,107.0,-8.029833793640137,0.36308279633522034,0.946509599685669,-0.27693402767181396,9.999999747378752e-05,100.0,-28.470718383789062,0.0,100.0
2,-25.239015579223633,0.0,82.0,-10.773564338684082,0.6794788241386414,0.9093859791755676,-0.4787825644016266,9.999999747378752e-05,100.0,-25.781274795532227,0.0,100.0
3,-24.523792266845703,0.0,84.0,-13.369918823242188,1.0687432289123535,0.8737373948097229,-0.6797738075256348,9.999999747378752e-05,100.0,-22.32533836364746,0.0,100.0
4,-23.58609962463379,0.0,76.0,-15.688283920288086,1.217000126838684,0.8394771218299866,-0.8812320828437805,9.999999747378752e-05,100.0,-28.36386489868164,0.0,100.0
5,-24.391191482543945,0.0,78.0,-17.836896896362305,1.52444326877594,0.8065881729125977,-1.0819964408874512,9.999999747378752e-05,100.0,-24.405540466308594,0.0,100.0
6,-24.658485412597656,0.0,79.0,-19.74323081970215,1.7869905233383179,0.7749759554862976,-1.2833737134933472,9.999999747378752e-05,100.0,-21.333784103393555,0.0,100.0
7,-24.530994415283203,0.0,75.0,-21.285112380981445,2.0168023109436035,0.7446032762527466,-1.486006736755371,9.999999747378752e-05,100.0,-20.34291648864746,0.0,100.0
8,-25.382116317749023,0.0,76.0,-22.90981101989746,2.5948970317840576,0.7154191136360168,-1.6847702264785767,9.999999747378752e-05,100.0,-17.373825073242188,0.10000000149011612,100.0
9,-25.548002243041992,0.0,73.0,-24.317733764648438,2.5422260761260986,0.6874013543128967,-1.8835153579711914,9.999999747378752e-05,100.0,-20.92672348022461,0.0,100.0
10,-25.120616912841797,0.0,74.0,-25.60569190979004,2.5029754638671875,0.6604658961296082,-2.0839860439300537,9.999999747378752e-05,100.0,-20.64345932006836,0.0,100.0
11,-25.483863830566406,0.0,75.0,-26.778383255004883,3.097151041030884,0.6345743536949158,-2.2868471145629883,9.999999747378752e-05,100.0,-21.692142486572266,0.0,100.0
12,-25.455774307250977,0.0,73.0,-27.556673049926758,3.738978147506714,0.6096808314323425,-2.489377975463867,9.999999747378752e-05,100.0,-20.567371368408203,0.0,100.0
13,-25.292757034301758,0.0,74.0,-28.48092269897461,3.191176652908325,0.585749089717865,-2.6968300342559814,9.999999747378752e-05,100.0,-22.46319007873535,0.0,100.0
14,-25.614215850830078,0.0,73.0,-28.984357833862305,3.7833077907562256,0.5627526044845581,-2.897026777267456,9.999999747378752e-05,100.0,-20.861793518066406,0.0,100.0
15,-25.570188522338867,0.0,73.0,-29.74496841430664,3.926121473312378,0.5406853556632996,-3.100565195083618,9.999999747378752e-05,100.0,-18.260560989379883,0.0,100.0
16,-25.557043075561523,0.0,74.0,-30.112062454223633,3.258103609085083,0.5194699764251709,-3.3003416061401367,9.999999747378752e-05,100.0,-17.231081008911133,0.0,100.0
17,-25.098115921020508,0.0,73.0,-30.528255462646484,3.8740944862365723,0.499116450548172,-3.4917314052581787,9.999999747378752e-05,100.0,-19.23177146911621,0.0,100.0
18,-24.709707260131836,0.0,73.0,-30.86920166015625,4.599944591522217,0.47957926988601685,-3.6907997131347656,9.999999747378752e-05,100.0,-17.17805290222168,0.0,100.0
