,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,178.0,-2.6610965728759766,1.1446324586868286,0.9902421832084656,-0.032815899699926376,9.999999747378752e-05,50.0,-59.50028610229492,0.0,0.0
1,134.0,-3.5700411796569824,0.6528550386428833,0.9706370830535889,-0.09963341057300568,9.999999747378752e-05,50.0,-89.50160217285156,0.0,0.0
2,96.0,-4.414610862731934,1.9356459379196167,0.951469361782074,-0.16466930508613586,9.999999747378752e-05,50.0,-39.48340606689453,0.0,0.0
3,99.0,-5.253898620605469,0.3735009431838989,0.9327690005302429,-0.22898364067077637,9.999999747378752e-05,50.0,-58.952392578125,0.10000000149011612,0.0
4,92.0,-6.137913227081299,0.8552323579788208,0.914477527141571,-0.2933223843574524,9.999999747378752e-05,50.0,-89.52670288085938,0.0,0.0
5,94.0,-6.845059394836426,2.3976621627807617,0.8965510129928589,-0.3547148108482361,9.999999747378752e-05,50.0,-59.481689453125,0.0,0.0
6,97.0,-7.555653095245361,4.304713726043701,0.878982424736023,-0.4257241189479828,9.999999747378752e-05,50.0,-49.47205352783203,0.0,0.0
7,91.0,-8.292694091796875,2.1183347702026367,0.8617786169052124,-0.4842030107975006,9.999999747378752e-05,50.0,-49.5218620300293,0.0,0.0
8,93.0,-8.993341445922852,3.183344841003418,0.8449577689170837,-0.5467011332511902,9.999999747378752e-05,50.0,-49.51359558105469,0.0,0.0
9,91.0,-9.513420104980469,1.2048206329345703,0.8283950686454773,-0.6183758974075317,9.999999747378752e-05,50.0,-69.51690673828125,0.0,0.0
10,92.0,-9.777473449707031,4.790961265563965,0.8121487498283386,-0.66724693775177,9.999999747378752e-05,50.0,-49.523075103759766,0.0,0.0
11,93.0,-10.444368362426758,4.00206995010376,0.7962203025817871,-0.7483687400817871,9.999999747378752e-05,50.0,-59.509437561035156,0.0,0.0
12,91.0,-10.840644836425781,6.635550498962402,0.7805946469306946,-0.794262170791626,9.999999747378752e-05,50.0,-49.48041534423828,0.0,0.0
13,93.0,-11.198638916015625,4.583308219909668,0.7652690410614014,-0.8554508090019226,9.999999747378752e-05,50.0,-49.50108337402344,0.0,0.0
14,91.0,-11.645650863647461,3.0497636795043945,0.7502209544181824,-0.935772180557251,9.999999747378752e-05,50.0,-49.50823211669922,0.0,0.0
15,93.0,-11.813995361328125,5.805286407470703,0.7354488968849182,-1.0037513971328735,9.999999747378752e-05,50.0,-49.52078628540039,0.0,0.0
16,94.0,-12.172002792358398,5.768535137176514,0.720967173576355,-1.0503826141357422,9.999999747378752e-05,50.0,-39.49026870727539,0.0,0.0
17,93.0,-12.31301498413086,10.665653228759766,0.7068175077438354,-1.12337327003479,9.999999747378752e-05,50.0,-19.465856552124023,0.0,0.0
18,94.0,-12.583588600158691,4.613823890686035,0.6929344534873962,-1.1536433696746826,9.999999747378752e-05,50.0,-29.495925903320312,0.0,0.0
19,92.0,-12.74123764038086,8.05743408203125,0.6792862415313721,-1.2398186922073364,9.999999747378752e-05,50.0,-49.46556091308594,0.0,0.0
20,93.0,-13.063093185424805,4.155877113342285,0.66594398021698,-1.2943882942199707,9.999999747378752e-05,50.0,-29.481914520263672,0.0,0.0
21,94.0,-12.998929977416992,3.327092409133911,0.6528154015541077,-1.3653671741485596,9.999999747378752e-05,50.0,0.4907229542732239,0.0,0.0
22,92.0,-13.291244506835938,7.430837631225586,0.6399469971656799,-1.4273616075515747,9.999999747378752e-05,50.0,-9.492890357971191,0.0,0.0
23,93.0,-13.192106246948242,4.756856918334961,0.6273432374000549,-1.4762753248214722,9.999999747378752e-05,50.0,-9.50316333770752,0.0,0.010416666977107525
24,92.0,-13.536338806152344,7.3230061531066895,0.6149869561195374,-1.5573087930679321,9.999999747378752e-05,50.0,0.4880526661872864,0.0,0.009999999776482582
25,93.0,-13.57316780090332,2.0102128982543945,0.6028614044189453,-1.6119834184646606,9.999999747378752e-05,50.0,-9.507844924926758,0.0,0.009999999776482582
26,93.0,-13.562457084655762,5.350091457366943,0.5910155773162842,-1.6640357971191406,9.999999747378752e-05,50.0,-29.4751033782959,0.0,0.009999999776482582
27,92.0,-13.584449768066406,5.042574405670166,0.5794300436973572,-1.7238471508026123,9.999999747378752e-05,50.0,-49.51167678833008,0.0,0.009999999776482582
28,93.0,-13.67318344116211,8.563127517700195,0.5681349635124207,-1.7686140537261963,9.999999747378752e-05,50.0,-49.49345397949219,0.0,0.009999999776482582
29,92.0,-13.710835456848145,7.646708011627197,0.5570646524429321,-1.8498108386993408,9.999999747378752e-05,50.0,-59.492950439453125,0.0,0.019999999552965164
30,92.0,-13.961990356445312,4.867237091064453,0.546200692653656,-1.9072712659835815,9.999999747378752e-05,50.0,-29.497509002685547,0.0,0.019999999552965164
31,93.0,-13.656364440917969,9.046391487121582,0.5355557799339294,-1.960341215133667,9.999999747378752e-05,50.0,-49.51026153564453,0.0,0.019999999552965164
32,92.0,-13.504659652709961,4.2551469802856445,0.5251466035842896,-2.0124616622924805,9.999999747378752e-05,50.0,-29.492919921875,0.0,0.019999999552965164
33,93.0,-13.465441703796387,4.669516563415527,0.5149174332618713,-2.0138039588928223,9.999999747378752e-05,50.0,-19.528261184692383,0.0,0.019999999552965164
34,92.0,-13.60367202758789,7.008918762207031,0.5049083828926086,-2.0900797843933105,9.999999747378752e-05,50.0,-29.5129451751709,0.0,0.019999999552965164
35,92.0,-13.601415634155273,8.63264274597168,0.4950766861438751,-2.170401096343994,9.999999747378752e-05,50.0,-19.475555419921875,0.0,0.019999999552965164
36,93.0,-13.506084442138672,9.424857139587402,0.485466331243515,-2.1223511695861816,9.999999747378752e-05,50.0,0.5006261467933655,0.0,0.019999999552965164
37,92.0,-13.505544662475586,5.807867050170898,0.47604894638061523,-2.17765736579895,9.999999747378752e-05,50.0,0.5013383030891418,0.0,0.019999999552965164
38,93.0,-13.47136116027832,2.4577770233154297,0.4668206572532654,-2.3207640647888184,9.999999747378752e-05,50.0,-29.49350929260254,0.0,0.019999999552965164
39,92.0,-13.409770011901855,5.358640670776367,0.4577409625053406,-2.393226146697998,9.999999747378752e-05,50.0,-19.48397445678711,0.0,0.019999999552965164
40,92.0,-13.1099271774292,6.722336769104004,0.4488164484500885,-2.3804030418395996,9.999999747378752e-05,50.0,0.5092272758483887,0.0,0.019999999552965164
41,93.0,-13.280416488647461,7.0838093757629395,0.44006744027137756,-2.480876922607422,9.999999747378752e-05,50.0,0.567339301109314,0.0,0.019999999552965164
42,92.0,-12.992374420166016,2.4337568283081055,0.4315267503261566,-2.4934911727905273,9.999999747378752e-05,50.0,0.5156834125518799,0.0,0.019999999552965164
43,93.0,-12.859599113464355,4.3060808181762695,0.42314791679382324,-2.5604209899902344,9.999999747378752e-05,50.0,-19.4561824798584,0.0,0.019999999552965164
44,92.0,-12.935624122619629,5.230816841125488,0.41493040323257446,-2.571974277496338,9.999999747378752e-05,50.0,-9.524415969848633,0.0,0.019999999552965164
45,92.0,-12.685005187988281,4.317497253417969,0.4068674147129059,-2.525571584701538,9.999999747378752e-05,50.0,-9.520499229431152,0.0,0.019999999552965164
46,92.0,-12.621360778808594,5.908749103546143,0.39897260069847107,-2.6634035110473633,9.999999747378752e-05,50.0,0.47770220041275024,0.0,0.019999999552965164
47,92.0,-12.556352615356445,7.652139663696289,0.39120611548423767,-2.675006866455078,9.999999747378752e-05,50.0,-29.51767921447754,0.0,0.019999999552965164
48,92.0,-12.524463653564453,7.193881034851074,0.3836004436016083,-2.716451644897461,9.999999747378752e-05,50.0,-39.50309371948242,0.0,0.009999999776482582
49,91.0,-12.245340347290039,3.849954128265381,0.37613821029663086,-2.792837142944336,9.999999747378752e-05,50.0,-9.460434913635254,0.0,0.009999999776482582
50,92.0,-11.876911163330078,2.495918035507202,0.3688110411167145,-2.8924925327301025,9.999999747378752e-05,50.0,-9.51940631866455,0.0,0.009999999776482582
51,92.0,-11.824585914611816,3.2381691932678223,0.36162444949150085,-2.9286346435546875,9.999999747378752e-05,50.0,-9.519152641296387,0.0,0.009999999776482582
52,91.0,-11.79173469543457,6.873818874359131,0.35458678007125854,-2.9874985218048096,9.999999747378752e-05,50.0,0.4798808991909027,0.0,0.009999999776482582
53,92.0,-11.581378936767578,13.041730880737305,0.3476807773113251,-3.0270204544067383,9.999999747378752e-05,50.0,-29.53512954711914,0.0,0.009999999776482582
54,91.0,-11.423069953918457,2.396674394607544,0.3408898115158081,-3.0093815326690674,9.999999747378752e-05,50.0,-29.49464988708496,0.0,0.0
55,91.0,-11.25274658203125,7.864834785461426,0.3342351019382477,-3.182697057723999,9.999999747378752e-05,50.0,-9.50405216217041,0.0,0.0
56,91.0,-11.307628631591797,7.641763687133789,0.327701210975647,-3.083791732788086,9.999999747378752e-05,50.0,-29.509105682373047,0.0,0.0
57,91.0,-11.126465797424316,6.263959884643555,0.3213103115558624,-3.2034945487976074,9.999999747378752e-05,50.0,-49.51569366455078,0.0,0.0
58,91.0,-10.938169479370117,5.101497650146484,0.3150741755962372,-3.2730846405029297,9.999999747378752e-05,50.0,-9.51750659942627,0.0,0.0
59,91.0,-10.61446762084961,5.357386589050293,0.3089214265346527,-3.292788505554199,9.999999747378752e-05,50.0,-19.501657485961914,0.0,0.0
60,91.0,-10.397186279296875,3.2984538078308105,0.3028792142868042,-3.3579063415527344,9.999999747378752e-05,50.0,-9.51405143737793,0.0,0.0
61,91.0,-10.318370819091797,2.423248291015625,0.296987384557724,-3.3413681983947754,9.999999747378752e-05,50.0,-19.5108585357666,0.0,0.0
62,91.0,-10.031025886535645,4.990268707275391,0.2911958396434784,-3.416043519973755,9.999999747378752e-05,50.0,0.4751078188419342,0.0,0.0
63,91.0,-10.12588882446289,2.6416797637939453,0.2855162024497986,-3.4208521842956543,9.999999747378752e-05,50.0,-9.495006561279297,0.0,0.0
64,91.0,-9.863759994506836,3.4010703563690186,0.27994096279144287,-3.606527328491211,9.999999747378752e-05,50.0,-9.496247291564941,0.0,0.0
65,91.0,-9.646297454833984,3.456913948059082,0.27450159192085266,-3.682586669921875,9.999999747378752e-05,50.0,-9.496320724487305,0.0,0.0
66,91.0,-9.62113094329834,2.9120030403137207,0.26915013790130615,-3.4765748977661133,9.999999747378752e-05,50.0,0.5182790756225586,0.0,0.0
67,91.0,-9.412668228149414,3.0381314754486084,0.263923704624176,-3.721848964691162,9.999999747378752e-05,50.0,0.487171471118927,0.0,0.0
68,91.0,-9.07557487487793,2.185964822769165,0.25880780816078186,-3.7770917415618896,9.999999747378752e-05,50.0,0.5528702735900879,0.0,0.0
69,91.0,-9.049681663513184,1.7668230533599854,0.25377264618873596,-3.699535608291626,9.999999747378752e-05,50.0,0.5137956738471985,0.0,0.0
70,91.0,-8.786728858947754,5.199855804443359,0.24883340299129486,-3.804499626159668,9.999999747378752e-05,50.0,0.5174705386161804,0.0,0.0
71,92.0,-8.667499542236328,2.596295118331909,0.24398183822631836,-3.8286218643188477,9.999999747378752e-05,50.0,-8.925451278686523,0.10000000149011612,0.0
72,91.0,-8.392885208129883,4.287096977233887,0.23923318088054657,-3.740250587463379,9.999999747378752e-05,50.0,0.515021026134491,0.0,0.0
