index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,4.0,-1.058470443295961,"[1.1418279057751626, 1.1389670556106462, 100.90189381163302, 1.1642242453178477, 0.9819704526932587, 100.97790906376997, 1.0996061529307093, 100.79490217211442, 1.0207071153508094, 101.12301546704609]",20.0,0.0,0.0,20.0,2021-09-14 18:37:00.070726
1,1.0,4.0,-0.997429445403778,"[1.1327290797516787, 1.0561491742491722, 1.0700760101873557, 101.13231466035683, 1.0174271945751963, 1.08110099188037, 0.9446079762228545, 101.00409361995968, 101.13257801369201, 101.02016656120122]",20.0,0.0,0.0,30.0,2021-09-14 18:37:00.872630
2,2.0,4.0,-0.9473905118689411,"[1.1058218155836328, 0.9686896295947036, 0.9927003469333456, 1.0308538264662657, 1.078920322015412, 1.0545890254138517, 0.9980162733408445, 0.9774296750477139, 1.1157695000685381, 101.09292334459376]",20.0,0.0,0.0,40.0,2021-09-14 18:37:01.679314
3,3.0,4.0,-0.9092327531713584,"[0.971294572975115, 0.8963671042605517, 101.01207631440484, 0.9449361027664264, 0.9075215453924736, 0.982178822739514, 1.1103814611172005, 101.05931942685754, 0.9873440540752507, 100.91851753769046]",20.0,0.0,0.0,50.0,2021-09-14 18:37:02.488138
4,4.0,4.0,-0.8489522499315466,"[0.9898661399074499, 100.67058761913161, 0.8226203119667248, 1.0768177637836256, 0.8976384598923004, 0.9912710392913474, 0.8817636059082724, 0.8581914455112476, 1.0439338502826834, 0.9275624937100196]",20.0,0.0,0.0,60.0,2021-09-14 18:37:03.295319
5,5.0,4.0,-0.789789867902722,"[0.846313460871667, 0.7975659627496171, 0.786566597270786, 0.9111407814436918, 0.8309291899446158, 0.9666332359405677, 0.8640906378845384, 0.9315635324110358, 1.063750322853005, 0.9067604502162123]",20.0,0.0,0.0,70.0,2021-09-14 18:37:04.100954
6,6.0,4.0,-0.6394235066321172,"[0.7064847374622228, 0.8806203613080203, 0.9331506974417528, 1.001456362284956, 0.7488326699691483, 101.02000235868758, 0.7573428241489869, 0.6262609055268368, 0.792295251662366, 100.95040174660389]",20.0,0.0,0.0,80.0,2021-09-14 18:37:04.903684
7,7.0,4.0,-0.6411117845234531,"[0.7077593818764721, 100.8730059476762, 0.7904503112128817, 100.8971946277529, 0.8746453412232738, 0.7622236193175378, 0.8100762835879114, 0.9787067947776062, 0.7556489509240512, 0.5544047240747548]",20.0,0.0,0.0,90.0,2021-09-14 18:37:05.708434
8,8.0,4.0,-0.6692820867820143,"[0.864595291242895, 0.7841814098071495, 1.0734226879575597, 0.9559908027953389, 0.8433717364648429, 0.7372272347571797, 0.9592346392511154, 0.8013118448705517, 1.0283360537592268, 0.4985056558892008]",20.0,0.0,0.0,100.0,2021-09-14 18:37:06.511634
9,9.0,4.0,-0.6349148945666532,"[101.00408611150732, 100.85610408888942, 101.04799059283405, 0.8499824877674054, 101.00515533142021, 0.7895883168326827, 0.6201024462208016, 100.4811646732412, 0.7767893156814577, 0.7619463161593946]",20.0,0.0,0.0,110.0,2021-09-14 18:37:07.324613
10,10.0,4.0,-0.6437176038369552,"[0.8857301134144472, 0.9250577435204693, 0.8505594986439426, 0.8313717783937484, 0.8514691504928356, 0.7308102350506687, 0.7830089809551753, 0.7840808945983283, 100.4484544341644, 100.62696874904024]",20.0,0.0,0.0,120.0,2021-09-14 18:37:08.140137
11,11.0,4.0,-0.77830730451039,"[0.7616488603100033, 0.7403452870390745, 0.6264838370442017, 0.932845837391664, 0.7912263438677446, 0.3687384750209385, 0.7744808913327008, 0.8280124867284009, 0.38471329182834907, 0.5374561367355226]",20.0,0.0,0.0,130.0,2021-09-14 18:37:08.959141
12,12.0,4.0,-0.5926365577465993,"[0.8206138600743796, 0.9079792792401149, 0.9698477753801054, 0.9341678417633766, 0.6928181744447429, 0.8868880293394604, 0.8359029609549168, 100.25879068561927, 100.15428614856776, 100.74271906497891]",20.0,0.0,0.0,140.0,2021-09-14 18:37:09.780397
13,13.0,4.0,-0.564616498303329,"[0.9025411167031968, 0.8599923956089859, 0.9147801879052343, 0.7863776180444292, 0.7206765870404456, 0.7114954982696888, 100.75468455165782, 0.8041700945529663, 0.6107853951444847, 100.62340724001743]",20.0,0.0,0.0,150.0,2021-09-14 18:37:10.605197
14,14.0,4.0,-0.35621560132358443,"[0.2864517833861069, 0.7356056251220654, 0.7692348838275186, 0.8581312916390982, 0.6657792154436475, 0.46873708797831204, 0.6372692021400768, 100.7139902865836, 0.8390041238783397, 0.6739383546945539]",20.0,0.0,0.0,160.0,2021-09-14 18:37:11.452184
15,15.0,4.0,-0.2232970483767546,"[0.5430827398266405, 0.8143270951806362, 0.7249107748037791, 0.8511428032534571, 0.6483079015809261, 0.6197544037282882, -4.944340948036169, 0.720929432668226, 1.018349005896698, 0.722704792141492]",20.0,0.0,0.1,170.0,2021-09-14 18:37:12.309457
16,16.0,4.0,-0.12974674749762263,"[0.6590925299706091, 0.46661940768919286, 0.6662370027313324, 100.79156761874992, 0.1605312017273962, 0.6851420940446455, 0.20433361539453887, 0.5753382853463369, 0.7602777911054617, 0.16327431131800707]",20.0,0.0,0.0,180.0,2021-09-14 18:37:13.146382
17,17.0,4.0,-0.11228415253768022,"[0.12500320053721709, 0.6444857835794154, 0.766255062716915, 0.5390748160040392, 0.1588824020494382, 0.2540775995352689, 0.5052536754045192, 0.9338839449852934, 0.6743169010206856, 0.42744238295672926]",20.0,0.0,0.0,190.0,2021-09-14 18:37:13.957703
18,18.0,4.0,-0.13572051696165854,"[0.18752216092888244, 0.13512580389630585, 0.2128778846445523, 0.46974019715123594, 0.25173870532997145, 0.711762026446773, 0.4513362996440542, 0.977729451204984, 100.40149468126663, 100.43580312803626]",20.0,0.0,0.0,200.0,2021-09-14 18:37:14.808883
19,19.0,4.0,4.945731004686421,"[0.19418280412867, 0.704207897244931, -4.956037297523479, 0.3800732387134478, 0.18796089331752674, 0.22208245750200087, -4.93773905455406, 0.4325906533951962, 0.6172682588702938, 0.11844016719861153]",20.0,1.0,0.2,210.0,2021-09-14 18:37:15.678707
20,20.0,4.0,4.947408148466242,"[0.7316390669406927, 0.16240609471514317, 0.0720324260825185, 0.7960762258747502, 0.3477709925479141, 0.4067910129356257, 0.40664967221491355, 0.45400597240326224, 0.6722872475705138, -4.937025902567169]",20.0,1.0,0.1,220.0,2021-09-14 18:37:16.494387
21,21.0,4.0,4.956478704685695,"[0.2988808723891865, 0.6402021618434164, 0.10414772395334329, -4.959259829962992, -4.953196679050186, 0.07756898085015501, 0.17088409237421065, -4.947667349332861, 0.12685738803817093, 0.39010869792399416]",20.0,1.0,0.3,230.0,2021-09-14 18:37:17.321134
22,22.0,4.0,-0.2626618696573823,"[0.629685788409838, 0.654555199560297, 0.26597905198563115, 0.3499541448260965, 0.2844056636230199, 0.7759899570685097, 0.10371309425531751, 0.1721592889205462, 0.797710609975757, 0.09424889567510442]",20.0,0.0,0.0,240.0,2021-09-14 18:37:18.137549
23,23.0,4.0,4.938928267888587,"[0.16410668460012012, 0.21554065024988844, 0.4018851551937996, -4.94870626861213, 0.23425887878300042, 0.18919711467834194, 0.4998876352022432, 100.12300033179112, 0.13045457064897054, -4.923969644792999]",20.0,1.0,0.2,250.0,2021-09-14 18:37:18.956638
24,24.0,4.0,4.9468432609621,"[0.11591735048903283, 0.5312628169675472, 0.3968063445409824, 0.17152401067757253, 0.0873308660165256, 0.7773602295592723, 0.1955506726862214, -4.946010511952282, 0.1404400056573801, 0.05289579339777799]",20.0,1.0,0.1,260.0,2021-09-14 18:37:19.777473
25,25.0,4.0,4.962505569478073,"[-4.963362444325222, 0.09451071362837843, -4.942871273682968, -4.961852345970364, -4.939485402270884, 0.11631361464806478, 0.24425079863696364, 0.4818540799877409, 0.42042454530385864, -4.947129457676134]",20.0,1.0,0.5,270.0,2021-09-14 18:37:20.606084
26,26.0,4.0,4.964195616550097,"[-4.961390018778622, 100.89054581752036, 0.5212489207352741, 0.2683236462845942, 100.94495474714442, 100.84154853051737, 0.6527445276241021, 0.21061962454618258, -4.966801340669783, 0.07575333983935448]",20.0,1.0,0.2,280.0,2021-09-14 18:37:21.451887
27,27.0,4.0,4.961700798464475,"[100.85372404012124, -4.957505019356857, 0.4903461335212317, -4.964387107163186, 0.18991264656326456, 0.08055941508501822, -4.9397213776521935, 0.17780901304976668, 0.24850806051048419, 0.3507947726737448]",20.0,1.0,0.3,290.0,2021-09-14 18:37:22.275895
