,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,0.17654180526733398,0.0010436216834932566,9.999999747378752e-05,225.0,-740.3156127929688,240.0
1,0.21577341854572296,0.0006137466407380998,9.999999747378752e-05,225.0,-538.5414428710938,227.0
2,0.2600046396255493,0.0005210505332797766,9.999999747378752e-05,225.0,-634.6259765625,213.0
3,0.29298943281173706,0.000575434067286551,9.999999747378752e-05,225.0,-542.24169921875,214.0
4,0.3396967351436615,0.0006970721296966076,9.999999747378752e-05,225.0,-555.2891235351562,209.0
5,0.375976026058197,0.0007901642820797861,9.999999747378752e-05,225.0,-528.8621215820312,211.0
6,0.42337796092033386,0.0007069626008160412,9.999999747378752e-05,225.0,-551.72607421875,207.0
7,0.44748255610466003,0.0008335828897543252,9.999999747378752e-05,225.0,-489.477294921875,209.0
8,0.4883977770805359,0.0008073627250269055,9.999999747378752e-05,225.0,-330.5869445800781,206.0
9,0.5144588351249695,0.0007097621564753354,9.999999747378752e-05,225.0,-402.7388916015625,207.0
10,0.5415960550308228,0.0007264839950948954,9.999999747378752e-05,225.0,-371.15216064453125,209.0
11,0.5640242099761963,0.0006949756643734872,9.999999747378752e-05,225.0,-470.4535217285156,210.0
12,0.5974070429801941,0.0006417250260710716,9.999999747378752e-05,225.0,-549.9024658203125,208.0
13,0.6273326873779297,0.0006434661336243153,9.999999747378752e-05,225.0,-547.4046020507812,209.0
14,0.663520336151123,0.0007010958506725729,9.999999747378752e-05,225.0,-592.984619140625,207.0
15,0.6913423538208008,0.0006290433229878545,9.999999747378752e-05,225.0,-486.1797180175781,207.0
16,0.7274882793426514,0.0005670115351676941,9.999999747378752e-05,225.0,-374.9193115234375,204.0
17,0.7557626366615295,0.0004906874382868409,9.999999747378752e-05,225.0,-351.82568359375,203.0
18,0.7882731556892395,0.0004674744268413633,9.999999747378752e-05,225.0,-391.5771484375,200.0
19,0.8134569525718689,0.0004195005458313972,9.999999747378752e-05,225.0,-425.8149108886719,199.0
20,0.8416386246681213,0.0004162063996773213,9.999999747378752e-05,225.0,-455.87139892578125,198.0
21,0.8613182306289673,0.00039258174365386367,9.999999747378752e-05,225.0,-380.72998046875,197.0
22,0.8897300362586975,0.0003344993165228516,9.999999747378752e-05,225.0,-223.80526733398438,195.0
23,0.90652996301651,0.0003263015241827816,9.999999747378752e-05,225.0,-243.2302703857422,195.0
24,0.9233304262161255,0.0002967542677652091,9.999999747378752e-05,225.0,-235.73556518554688,193.0
25,0.9330998063087463,0.000273231795290485,9.999999747378752e-05,225.0,-230.6944580078125,193.0
26,0.9467774033546448,0.00025294581428170204,9.999999747378752e-05,225.0,-206.35740661621094,191.0
27,0.9558997750282288,0.00024195999139919877,9.999999747378752e-05,225.0,-202.9990234375,191.0
28,0.9639380574226379,0.0002280477638123557,9.999999747378752e-05,225.0,-198.1898651123047,189.0
29,0.9653289318084717,0.00022139625798445195,9.999999747378752e-05,225.0,-165.1978302001953,189.0
30,0.9690834879875183,0.00023644976317882538,9.999999747378752e-05,225.0,-143.1188507080078,189.0
31,0.9760295748710632,0.0002268987736897543,9.999999747378752e-05,225.0,-143.57383728027344,188.0
32,0.9784002900123596,0.00022050329425837845,9.999999747378752e-05,225.0,-125.98139190673828,187.0
33,0.9794073104858398,0.0002052445779554546,9.999999747378752e-05,225.0,-146.46591186523438,187.0
34,0.9765053987503052,0.00020795210730284452,9.999999747378752e-05,225.0,-141.0958251953125,186.0
35,0.9809074401855469,0.00019749451894313097,9.999999747378752e-05,225.0,-118.50297546386719,186.0
36,0.9758134484291077,0.00019669461471494287,9.999999747378752e-05,225.0,-118.75041198730469,185.0
37,0.9742847681045532,0.00020548154134303331,9.999999747378752e-05,225.0,-133.0894317626953,184.0
