index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,3.0,-1.1161527165439329,"[1.0917868870928435, 1.1506261349231708, 1.033916021214909, 101.00845156542375, 1.0887433262160533, 101.02151869669873, 101.03642095010942, 1.1070674733501136, 100.75266668384232, 101.0382467476014]",15.0,0.0,0.0,20.0,2021-09-14 18:32:45.549993
1,1.0,3.0,-1.0175563302109838,"[1.1678150438736452, 1.1235469788909802, 100.80533679772734, 101.01923666392919, 1.0973458990965925, 1.0706893416040726, 1.097953719566693, 0.9412982563886532, 1.0341073473760052, 101.03404244653467]",15.0,0.0,0.0,30.0,2021-09-14 18:32:46.383799
2,2.0,3.0,-0.9537703051102725,"[1.072709675415192, 1.109532121058664, 1.1161482738408404, 1.091361123601728, 100.93143454197572, 1.0059287599120876, 1.0500012590227399, 1.005195292020408, 101.01209426129775, 0.9484759403865927]",15.0,0.0,0.0,40.0,2021-09-14 18:32:47.253102
3,3.0,3.0,-0.8349063473577386,"[0.8367223614082562, 1.035222108001677, 0.8759534923008171, 1.0952707723847943, 1.0673831638831341, 0.9034271850827166, 0.9541901933145459, 0.976317265599248, 0.9612802833993084, 1.0602120199876375]",15.0,0.0,0.0,50.0,2021-09-14 18:32:48.127633
4,4.0,3.0,-0.8016537845857756,"[1.0184081986042615, 0.9932155087423243, 0.9926225938705431, 0.9648271234136638, 1.0149891832788995, 0.8720010470347521, 0.8591257135524483, 1.0684913800947586, 0.8876362926793906, 0.8845107955560146]",15.0,0.0,0.0,60.0,2021-09-14 18:32:48.998834
5,5.0,3.0,-0.6694401786022219,"[0.9964438096708397, 0.9599263800983063, 0.8033551035822118, 0.9476859433746448, 0.7601333953650837, 0.8088803041558987, 0.9480144074076828, 1.1613357545844487, 0.8838588595746412, 0.697546165448248]",15.0,0.0,0.0,70.0,2021-09-14 18:32:49.869225
6,6.0,3.0,-0.7382005828824586,"[0.919697153699548, 0.8147416950242891, 1.0203172992689415, 0.9661653947802205, 0.8432308759731324, 0.772416645375112, 0.9976762419370345, 0.7964349365957618, 0.7946603226514631, 1.0171635615555534]",15.0,0.0,0.0,80.0,2021-09-14 18:32:50.746792
7,7.0,3.0,-0.6963422922075192,"[0.8705273199264123, 0.9110110979644558, 0.827051890234626, 0.8564576525601324, 0.9309461884101222, 0.8200978067784496, 0.9438829255961383, 0.991535330197034, 1.0646825444437422, 0.8800096565133069]",15.0,0.0,0.0,90.0,2021-09-14 18:32:51.620179
8,8.0,3.0,-0.45609241041585263,"[0.861988293983024, 0.20565805060996362, 0.9696653442203947, 0.820463067509671, 1.0036700449225846, 1.0112913312555885, 0.9054803733974965, 100.98204547720405, 0.887513874505356, 0.6332593484116208]",15.0,0.0,0.0,100.0,2021-09-14 18:32:52.456694
9,9.0,3.0,-0.35154307976977645,"[0.5866742493950746, 0.7774485384118773, 0.45534350076948693, 101.03580472207726, 0.7478560751518637, 0.8919589639596752, 0.813013109169761, 0.48007469688057697, 0.7703294866282729, 0.9683417746194865]",15.0,0.0,0.0,110.0,2021-09-14 18:32:53.252785
10,10.0,3.0,-0.14327409494704021,"[0.8667336515391653, 100.86667603259184, 0.48674185643220713, 0.1969007208601749, 0.7325312937671314, 0.30143847312291594, 0.37576809316326265, 0.7259718488001154, 0.5314831836439274, 0.6779847364433521]",15.0,0.0,0.0,120.0,2021-09-14 18:32:54.047397
11,11.0,3.0,-0.07027759050781528,"[0.8423471266328932, 0.695272381870476, 0.6291983660957877, 100.25147413588554, 100.70312365514535, 0.34960115889951554, 0.5658084180371886, 100.81687424007755, 0.07238994447423582, 0.8178290689199937]",15.0,0.0,0.0,130.0,2021-09-14 18:32:54.875732
12,12.0,3.0,-0.1628122134416708,"[0.6343175850738842, 100.45558770904499, 0.37433774226481814, 0.4612404568523329, 0.3897026085445892, 0.06356733479402644, 0.4423882496369368, 100.58664869841242, 0.7663970096939974, 0.9430578467087488]",15.0,0.0,0.0,140.0,2021-09-14 18:32:55.671092
13,13.0,3.0,4.965094060462091,"[0.06573329638282494, 0.8097488324961263, 0.3683405507779379, 0.1298182676112564, 100.10378330496319, 0.12132962613263015, 0.7172962232733071, 0.7096450794434005, -4.968711064176646, 0.771830612504251]",15.0,1.0,0.1,150.0,2021-09-14 18:32:56.488267
14,14.0,3.0,-0.17288090986291013,"[0.39338464112044885, 0.07406968718092406, 0.4139752749728014, 0.2848178043392409, 0.11239064562856806, 0.9174605047718352, 0.28588004623108154, -4.96548109416546, 0.6737430455660053, 0.967432719263985]",15.0,0.0,0.1,160.0,2021-09-14 18:32:57.286891
15,15.0,3.0,-0.2051083700714952,"[0.7664413278093704, 0.7276149749023398, 0.6731021713502212, 100.88256485489967, -4.968809742975151, 0.4713370891371633, 0.3371139934215365, 0.1843019748191867, 100.86663750028696, 0.7648284141345776]",15.0,0.0,0.1,170.0,2021-09-14 18:32:58.087560
16,16.0,3.0,-0.05952530602928403,"[0.4773709680108555, 95.02882995316862, 0.23720934099810295, 100.2208238707033, 100.81754680555514, 0.41504949375967815, 0.07581107739780413, 0.15577235991502625, 0.6739074031135469, 0.5995455159292523]",15.0,0.0,0.1,180.0,2021-09-14 18:32:58.888415
17,17.0,3.0,-0.05883758857927225,"[0.0933868070285962, 0.135029609781678, 0.07856532566144804, 0.40962417321930494, 0.16291459970031866, 0.09125975820522608, 0.4529274937729643, -4.971597724861597, 0.31025749570530103, 0.13429225391558489]",15.0,0.0,0.1,190.0,2021-09-14 18:32:59.690580
18,18.0,3.0,-0.05740117438890385,"[0.5976140583917975, 100.11694079404543, 0.36976613839846667, 0.09395455034790266, 0.15337392264947822, 0.6211270484527155, 100.27264225096827, 0.2592717105155398, 0.0671866146158008, 0.2852399402893978]",15.0,0.0,0.0,200.0,2021-09-14 18:33:00.486974
19,19.0,3.0,-0.11656410683445936,"[0.21418574133344487, 1.0030480377388562, 0.6098741517757688, -4.963398752336532, 0.13814480234893176, 0.17157106747137113, 0.4136539213353846, 0.6897911137138117, 0.3881660224597031, 0.29358585582783775]",15.0,0.0,0.1,210.0,2021-09-14 18:33:01.282800
20,20.0,3.0,4.96861395504929,"[0.35863102752037596, -4.969617852119272, 0.0703446657853199, 0.10463735345401927, 0.269807610386232, 0.13840719406248927, 100.1567257270016, 0.12791541824328473, 0.12832262161029545, 0.06318677264618935]",15.0,1.0,0.1,220.0,2021-09-14 18:33:02.092669
21,21.0,3.0,-0.23957261083396386,"[0.36833711424203835, -4.9662806778407385, 0.2236334070779658, 0.17623742186473063, -4.96817058201783, 0.07710120615953162, -4.9740356333998195, 0.0619711197997352, 0.1694235125038284, 0.17850148149154613]",15.0,0.0,0.3,230.0,2021-09-14 18:33:02.902624
22,22.0,3.0,4.966687523574793,"[-4.970018515795413, 0.17218347662417355, 0.2378218227198675, 0.07222159960835554, 100.86362723998506, 0.07067746042965485, 0.3680483080118815, 0.1268965853558897, 0.39279878394315343, 0.1328705366178188]",15.0,1.0,0.1,240.0,2021-09-14 18:33:03.708393
23,23.0,3.0,-0.21199916229526689,"[0.2590657875580716, 0.19738287584090125, 0.17046007072102454, 0.06631524240444728, -4.967150980516198, 0.22947725515001705, 100.879746639577, 0.07449756981332074, 0.44714094600680326, 0.30808498194283784]",15.0,0.0,0.1,250.0,2021-09-14 18:33:04.515473
24,24.0,3.0,-0.1718479562919534,"[0.1782349772807574, 0.08506838488446325, 0.07462390496170847, -4.9642801534132515, 0.32412489066967753, 0.08533567474736663, 0.0880031103013989, 0.45144021959377106, 0.44556283996958423, 0.5418020744348553]",15.0,0.0,0.1,260.0,2021-09-14 18:33:05.323404
25,25.0,3.0,-0.11969636990658289,"[100.44366312515155, 0.1319845503675045, 0.0681812814853783, 0.1749903985484124, 0.31305448221913285, 0.17903528543822847, 0.08262622201138313, 100.10720681486934, 100.07262621414178, 0.08514704456924578]",15.0,0.0,0.0,270.0,2021-09-14 18:33:06.130392
26,26.0,3.0,-0.16968995729677383,"[0.12413788946754786, -4.9518713268688, 100.67521375910151, 0.21459954910229592, -4.952378092690326, 0.07741716218756042, 0.310024600468072, 0.6706753236109664, 0.06605761730729412, 0.37597426540373113]",15.0,0.0,0.2,280.0,2021-09-14 18:33:06.943689
27,27.0,3.0,-0.0807215217183488,"[0.07975798792293387, 0.6926394953718832, 0.5675092490870823, 0.1825969371223283, 0.8213201348146331, -4.95060577086108, 0.08457437510867674, 0.2055860594447783, 0.1900422574950244, 0.11051683069271244]",15.0,0.0,0.1,290.0,2021-09-14 18:33:07.746364
28,28.0,3.0,-0.08192826574779291,"[0.18878080768893035, -4.970446404563854, 0.15561627103888886, -4.948038269987708, 0.14750558557465898, 0.17192420771124192, 0.1955732364997579, 0.2563920625034998, 0.12060206480952239, -4.942968907387312]",15.0,0.0,0.3,300.0,2021-09-14 18:33:08.554684
29,29.0,3.0,-0.08797822270830041,"[100.06286820316491, 0.17155474029773998, -4.9720958783072, 0.06312675792106023, -4.960912138005839, 0.09883852056882172, 0.06965990556509435, 0.09475206748704991, -4.965636417624746, -4.944666203790846]",15.0,0.0,0.4,310.0,2021-09-14 18:33:09.373607
30,30.0,3.0,-0.18832642990085635,"[95.03831511584762, 100.32328447252299, -4.972744439533992, 100.06987471439962, 0.3682070465569374, -4.960765998945116, -4.966914547367454, 0.0832321343775437, 0.42043710783552557, 0.1420215299254967]",15.0,0.0,0.4,320.0,2021-09-14 18:33:10.195576
31,31.0,3.0,4.9628146888732685,"[0.1400388042557372, 0.08035076007712633, 0.13264593142556344, 0.16048273522228942, 100.18340727053226, -4.962337757588489, 0.27861684938738046, 95.0281290231148, 0.06624133085335016, 0.1747257592790647]",15.0,1.0,0.2,330.0,2021-09-14 18:33:11.011009
32,32.0,3.0,-0.0689888678983014,"[0.0571122403619104, 0.06969665180939638, 0.08124805457167246, -4.964845271713607, -4.9591178594897105, 0.06256491744599678, -4.96618763862675, 0.14175515939865596, 0.41766778704921637, 0.06753626354310038]",15.0,0.0,0.3,340.0,2021-09-14 18:33:11.825316
33,33.0,3.0,-0.25848384370198496,"[-4.970934915234253, 0.13206873370830646, 0.24978287147593548, -4.963021171237248, -4.963889596956161, -4.971929304814772, 0.05375573010117215, 0.3523042595096131, 0.06375933913915777, 0.12670253142161952]",15.0,0.0,0.4,350.0,2021-09-14 18:33:12.641429
34,34.0,3.0,4.96680991287367,"[0.12881811514682245, 0.15997580569259742, 0.05859406167303516, 0.0779670360953737, 0.07892159944595756, 100.43485926806663, -4.965559053834524, 0.1493659911176839, 0.0645597760771412, 0.3203861620294592]",15.0,1.0,0.1,360.0,2021-09-14 18:33:13.447994
35,35.0,3.0,4.9701205887819055,"[100.42116504122967, 100.10335100963714, 0.26493628423862287, 0.13374445433344012, -4.97311466895955, 0.5604291572456223, 0.4208382874638185, 0.1203347202949253, -4.965374004464922, 0.2616629098453993]",15.0,1.0,0.2,370.0,2021-09-14 18:33:14.267598
36,36.0,3.0,4.97095676426439,"[0.09495569616254419, 0.06466834394889509, 0.19580526808699392, 0.07675733021415464, 0.1765560826059649, 0.07259747927627566, 100.08101428133381, 0.1092151295814861, 0.054414654947874265, 0.06717193516172007]",15.0,1.0,0.0,380.0,2021-09-14 18:33:15.098586
