,iteration/success_rate,iteration/reward,iteration/dist_entrance,iteration/dist_bottom,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],iteration/success_rate_full
0,0.0,-58.386051177978516,0.38561853766441345,0.34973129630088806,0.6682819724082947,0.08810681849718094,0.0914420560002327,0.5889382362365723,0.09364690631628036,0.08933847397565842,2.285128593444824,0.09268377721309662,0.10324075818061829,0.1143895611166954,0.10199391841888428,0.08649841696023941,-0.4748709499835968,0.09570813924074173,0.0899580791592598,0.6322768330574036,0.09171079099178314,0.09174158424139023,-0.643771231174469,0.08163783699274063,0.09320159256458282,-0.25582048296928406,0.07812277972698212,0.0873459130525589,1.2418524026870728,0.09376569092273712,0.09028531610965729,-0.20850831270217896,0.1063799262046814,0.09407424926757812,0.0
1,0.0,-57.833988189697266,0.3748827576637268,0.3456394374370575,1.9862035512924194,0.08726426959037781,0.09615901112556458,1.2594934701919556,0.09145113825798035,0.08842694014310837,1.91324782371521,0.09531164914369583,0.10438498854637146,0.17470982670783997,0.09365010261535645,0.08158451318740845,-0.7255402207374573,0.10342197865247726,0.08899938315153122,0.5067942142486572,0.08613242208957672,0.08369950205087662,-0.305856853723526,0.08774694055318832,0.08261944353580475,-0.8414425253868103,0.07765848934650421,0.08750026673078537,1.384386658668518,0.09614787995815277,0.08503895252943039,-1.1114684343338013,0.11203935742378235,0.09792161732912064,0.0
2,0.0,-56.708404541015625,0.3557875156402588,0.3348478078842163,3.2945210933685303,0.11081147193908691,0.12050981819629669,1.3406082391738892,0.08248592913150787,0.07815464586019516,1.95717453956604,0.10493828356266022,0.09592743963003159,0.30813220143318176,0.09423171728849411,0.08160163462162018,-0.36064937710762024,0.09951574355363846,0.08426474779844284,1.4535449743270874,0.09822386503219604,0.09248479455709457,-1.4781181812286377,0.06072744354605675,0.08795943856239319,-0.4149726331233978,0.08435837179422379,0.08308325707912445,2.5214905738830566,0.11337276548147202,0.08777189999818802,-0.9680288434028625,0.10887249559164047,0.09530188888311386,0.0
3,0.0,-55.92174530029297,0.3494792580604553,0.3099135756492615,4.497282981872559,0.10608083754777908,0.1431642323732376,1.1107203960418701,0.10148656368255615,0.07072506844997406,3.278386116027832,0.085008405148983,0.09422526508569717,-0.10417036712169647,0.08091184496879578,0.09018724411725998,-1.0079418420791626,0.09093044698238373,0.08579213917255402,0.4768207371234894,0.10030167549848557,0.09883247315883636,-2.7204949855804443,0.051280293613672256,0.09337599575519562,0.37005946040153503,0.07021690160036087,0.08239790052175522,2.43267822265625,0.12046093493700027,0.09883206337690353,-0.8157320022583008,0.10386546701192856,0.09969497472047806,0.0
4,0.0,-55.27650451660156,0.27981874346733093,0.22939589619636536,5.000924110412598,0.10560624301433563,0.14493197202682495,1.636989712715149,0.09862066805362701,0.07411138713359833,3.0641210079193115,0.07860419899225235,0.09369007498025894,-0.06496866792440414,0.07382651418447495,0.08588524907827377,-2.554145574569702,0.07908311486244202,0.09114933013916016,-0.9732170104980469,0.09748497605323792,0.10803087800741196,-2.690535068511963,0.05683359131217003,0.08939462900161743,0.9274725317955017,0.06681343168020248,0.08140278607606888,3.4067513942718506,0.11584676057100296,0.09442900121212006,-0.878553032875061,0.09797277301549911,0.09744101762771606,0.0
5,0.0,-55.26485824584961,0.2037276029586792,0.15075740218162537,5.6787943840026855,0.10379000753164291,0.16142238676548004,2.931840181350708,0.0985322967171669,0.08353960514068604,2.967597484588623,0.07651600241661072,0.09131932258605957,-1.0690743923187256,0.06974857300519943,0.0858861431479454,-3.9667680263519287,0.07647859305143356,0.1069517508149147,0.4986335039138794,0.09899725764989853,0.10576897859573364,-2.558382034301758,0.051090069115161896,0.08510273694992065,1.0602025985717773,0.06701534241437912,0.07731349766254425,4.22076416015625,0.10475348681211472,0.08995675295591354,-1.9931087493896484,0.0921466276049614,0.10620942711830139,0.0
6,0.0,-55.30525207519531,0.16961556673049927,0.11554139852523804,4.601297855377197,0.11141658574342728,0.1625400185585022,2.37980318069458,0.10445504635572433,0.0813366174697876,4.318305492401123,0.0801486149430275,0.09110236912965775,-3.04083514213562,0.060473039746284485,0.10517846047878265,-4.317639350891113,0.06204208731651306,0.1050584688782692,1.0021286010742188,0.09631035476922989,0.0970153957605362,-1.915434718132019,0.04937069118022919,0.08927568793296814,2.155346155166626,0.07008829712867737,0.07593456655740738,4.29710578918457,0.11249396204948425,0.09951408207416534,-0.023763207718729973,0.09289251267910004,0.09505205601453781,0.0
7,0.0,-53.66106414794922,0.12345309555530548,0.07666368037462234,5.084075927734375,0.11350606381893158,0.16772539913654327,3.0463829040527344,0.092366524040699,0.08675670623779297,3.007584571838379,0.06759492307901382,0.09082137793302536,-1.201253890991211,0.053991518914699554,0.11426559835672379,-5.125517845153809,0.04854721948504448,0.11068401485681534,2.269984483718872,0.10267707705497742,0.10455884039402008,-2.608167886734009,0.049313925206661224,0.08623670786619186,2.070611000061035,0.058317940682172775,0.0757901668548584,4.879678249359131,0.10787686705589294,0.10199014842510223,-1.930451512336731,0.0689324364066124,0.09638716280460358,0.0
8,0.0,-53.19457244873047,0.10615783929824829,0.07417114824056625,5.735602855682373,0.11796884983778,0.16409413516521454,3.851846933364868,0.10133113712072372,0.08992613852024078,2.471926212310791,0.05832831934094429,0.08627360314130783,-1.905727505683899,0.0537770576775074,0.11233318597078323,-4.475728988647461,0.04613952711224556,0.11046085506677628,1.9535359144210815,0.09310246258974075,0.09206295758485794,-2.618372678756714,0.04877306520938873,0.08597084879875183,2.182833433151245,0.060097984969615936,0.07290631532669067,5.704614639282227,0.1273186057806015,0.1060885414481163,-0.6817028522491455,0.07648526877164841,0.09212443977594376,0.0
9,1.0,623.0279541015625,0.013084272854030132,0.01455271802842617,6.623357772827148,0.12540507316589355,0.1811477392911911,3.9956037998199463,0.10775250941514969,0.08255163580179214,1.1511884927749634,0.06672371923923492,0.0885530635714531,-2.6891205310821533,0.04858214035630226,0.11562709510326385,-4.673894882202148,0.036772049963474274,0.09709440171718597,2.1000561714172363,0.09432855993509293,0.09547401964664459,-2.5902888774871826,0.03513454645872116,0.07855448871850967,2.767061710357666,0.05831800028681755,0.08010051399469376,6.555076599121094,0.13691774010658264,0.1224864199757576,-1.2965677976608276,0.07255295664072037,0.09087320417165756,0.0
