,iteration/dist_entrance,iteration/dist_bottom,iteration/success_rate_full,iteration/success_rate,iteration/reward
0,0.1753680557012558,0.1196896880865097,0.0,0.0,101.518798828125
1,0.15729233622550964,0.1055423691868782,0.0,0.0,100.14363861083984
2,0.2189609855413437,0.1738722026348114,0.0,0.0,99.98056030273438
3,0.16851314902305603,0.11266166716814041,0.0,0.0,101.28010559082031
4,0.11351284384727478,0.08076901733875275,0.0,0.0,102.51786041259766
5,0.16141867637634277,0.1190885454416275,0.0,0.0,103.65007781982422
6,0.1481669545173645,0.11657781153917313,0.0,0.0,103.92799377441406
7,0.17338049411773682,0.12076714634895325,0.0,0.0,101.31845092773438
8,0.18985654413700104,0.13406160473823547,0.0,0.0,101.58607482910156
9,0.08127196878194809,0.06956085562705994,0.0,0.0,109.7197494506836
10,0.1484643667936325,0.1298956423997879,0.0,0.0,101.19303131103516
11,0.16384439170360565,0.13579493761062622,0.0,0.0,101.861328125
12,0.20056483149528503,0.15767019987106323,0.10000000149011612,0.0,100.50833892822266
13,0.1092829778790474,0.09009139984846115,0.0,0.0,102.63262939453125
14,0.15041781961917877,0.09837606549263,0.0,0.0,102.38497924804688
15,0.14327718317508698,0.09692882746458054,0.0,0.0,101.67593383789062
16,0.14471322298049927,0.08992010354995728,0.0,0.0,99.38887023925781
17,0.1925792545080185,0.14055083692073822,0.0,0.0,100.7164077758789
18,0.17238393425941467,0.12016454339027405,0.0,0.0,99.65432739257812
19,0.11631850898265839,0.06959505379199982,0.0,0.0,99.8843994140625
20,0.1515909731388092,0.09575586020946503,0.0,0.0,99.86750793457031
21,0.10934034734964371,0.07436858862638474,0.0,0.0,103.29878997802734
22,0.005430084653198719,0.04951919987797737,0.0,1.0,610.4834594726562
23,0.12357933074235916,0.07550746947526932,0.0,0.0,104.99618530273438
24,0.1444445103406906,0.08957489579916,0.0,0.0,102.13935852050781
25,0.17840391397476196,0.12644261121749878,0.0,0.0,100.69843292236328
26,0.23351405560970306,0.18086272478103638,0.10000000149011612,0.0,100.91246032714844
