index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,4.0,93.51296951189771,"[-92.9888260249111, -92.93880882886819, -93.34168745209303, -93.2875998821027, -93.59959539016339, -93.29697758029303, -93.2488013220463, -93.04792784298635, -92.89384706373306, -93.57432179251032]",20.0,0.0,0.0,20.0,2021-09-14 16:29:32.293729
1,1.0,4.0,93.90256160125371,"[-94.25687429406354, -93.37742569836283, -93.20933906729559, -93.28489617216638, -93.62760455701603, -93.62523658635241, -93.38115823326882, -93.64645303721527, -93.36640187000239, -93.55433807134037]",20.0,0.0,0.0,30.0,2021-09-14 16:29:33.095097
2,2.0,4.0,94.24101963240327,"[-93.39047214998986, -93.28176563408266, -94.21426638683764, -93.23004163192623, -93.9585243678504, -93.66616877093264, -84.17370912866065, -83.86854803633122, -94.21391022370759, -84.12928472422777]",20.0,0.0,0.0,40.0,2021-09-14 16:29:33.911025
3,3.0,4.0,95.1320510075634,"[-93.80934332356786, -93.01652941980099, -93.82400238082472, -84.36506681834788, -94.25248716192723, -95.02109723868793, -94.93570634134372, -94.42431387257749, -94.5091217741231, -94.13661155276768]",20.0,0.0,0.0,50.0,2021-09-14 16:29:34.711104
4,4.0,4.0,94.79532361171144,"[-94.31317106939063, -94.30549358028892, -93.56948096621738, -94.4059061871006, -93.82714154558234, -84.43963211360351, -63.40713746636773, -94.95331381469114, -93.56680945412141, -94.07605517728585]",20.0,0.0,0.0,60.0,2021-09-14 16:29:35.512091
5,5.0,4.0,94.66603575322512,"[-94.02150930648737, -83.44903035633226, -93.70988239886601, -83.94456269048891, -93.79402304616542, -94.80123573461208, -94.70276167213578, -94.0837566420712, -93.8678805716726, -94.6230845012528]",20.0,0.0,0.0,70.0,2021-09-14 16:29:36.314467
6,6.0,4.0,94.45843951248442,"[-94.48754502614368, -83.08419849070916, -93.76001882254948, -94.47818919629125, -94.02790733829204, -83.25157748548565, -83.49502521565672, -94.3997426502115, -94.11460377381493, -93.40499764843173]",20.0,0.0,0.0,80.0,2021-09-14 16:29:37.114788
7,7.0,4.0,94.85540793814062,"[-94.3200613891177, -93.02655956926318, -94.38892098971216, -94.06258902742442, -94.0666487232142, -93.98437936248204, -93.54115027349373, -93.68500578904309, -95.17198731304141, -94.65225686311571]",20.0,0.0,0.0,90.0,2021-09-14 16:29:37.926099
8,8.0,4.0,95.31702257611384,"[-94.99490299733382, -95.21764580222153, -94.17536353227689, -94.95053945871561, -95.2338200356027, -94.87581793495478, -94.42253225176862, -94.5504497913329, -93.65274589521374, -94.59333073373145]",20.0,0.0,0.0,100.0,2021-09-14 16:29:38.724159
9,9.0,4.0,95.28225536325836,"[-94.05370535169634, -95.25765686071644, -94.00787657700648, -94.06454380218769, -95.17007302082746, -95.18625064715968, -84.36170373257364, -94.65721901364726, -95.17586843889438, -84.4593418273573]",20.0,0.0,0.0,110.0,2021-09-14 16:29:39.528865
10,10.0,4.0,95.14053042080975,"[-73.27115853775959, -95.052831302416, -95.46268709908846, -94.16059456709276, -83.67034043751947, -94.05758237355826, -94.01382075532776, -94.95741424243352, -94.84730026627996, -94.71833387178557]",20.0,0.0,0.0,120.0,2021-09-14 16:29:40.379302
11,11.0,4.0,95.75103439404883,"[-94.37123233836317, -73.252601027871, -93.9469459105935, -95.26801346703179, -95.857689840022, -84.52530583194132, -94.7880121921487, -95.16713989753468, -94.75082839126132, -94.91676079998317]",20.0,0.0,0.0,130.0,2021-09-14 16:29:41.192095
12,12.0,4.0,95.96947999979744,"[-95.85777789040513, -96.11395795427927, -94.32542398040144, -94.98832007797269, -95.38891971866462, -94.92759711735077, -94.1402927391372, -94.96941678831678, -95.46233584636082, -95.54755088868627]",20.0,0.0,0.0,140.0,2021-09-14 16:29:41.993045
13,13.0,4.0,95.8610873717165,"[-84.08174620911706, -95.43615224875973, -93.93415375560149, -96.38796445199793, -94.80497773419782, -83.61864468916471, -94.05384924543094, -95.17460364149697, -94.87315245975813, -95.16152456377293]",20.0,0.0,0.0,150.0,2021-09-14 16:29:42.789777
14,14.0,4.0,96.41019854678439,"[-94.55388090052234, -96.35941512679935, -95.99687997858155, -95.75142402860008, -95.43573968198548, -95.94434889597075, -96.60841153909308, -95.41341816466625, -95.84522397259278, -95.850817213263]",20.0,0.0,0.0,160.0,2021-09-14 16:29:43.589047
15,15.0,4.0,96.74964365891235,"[-95.56100270382674, -96.87043797912933, -96.4862441782222, -96.21146040785186, -96.39377970315313, -94.98055815120136, -96.24812401707275, -95.88131584004456, -96.15649917488486, -96.87286967666635]",20.0,0.0,0.0,170.0,2021-09-14 16:29:44.394858
16,16.0,4.0,96.87456752595335,"[-96.75176553738898, -96.77611478480377, -96.19785010299422, -96.48884826354498, -96.697410680202, -96.90146966595134, -94.41269713815086, -96.6114836256889, -94.86599689972434, -96.60665672129592]",20.0,0.0,0.0,180.0,2021-09-14 16:29:45.262128
17,17.0,4.0,96.94891762483046,"[-95.23276882012222, -95.22960076988971, -96.05667723522052, -96.83467202978744, -96.01731732765012, -96.42126565166213, -96.33672604124024, -96.51729128219156, -98.05073533941899, -98.24886460706551]",20.0,0.0,0.0,190.0,2021-09-14 16:29:46.070301
