,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-28.304447174072266,0.0,134.0,-4.7316975593566895,0.17220322787761688,0.9851322770118713,-0.07551287859678268,9.999999747378752e-05,100.0,-20.57186508178711,0.0,100.0
1,-28.781757354736328,0.0,103.0,-7.639080047607422,0.351508229970932,0.9464786052703857,-0.277278870344162,9.999999747378752e-05,100.0,-23.27589988708496,0.0,100.0
2,-25.21778678894043,0.0,80.0,-10.385221481323242,0.5947439670562744,0.9093480110168457,-0.47889444231987,9.999999747378752e-05,100.0,-24.072790145874023,0.0,100.0
3,-24.16510772705078,0.0,82.0,-12.962977409362793,0.9667302370071411,0.8736866116523743,-0.6804394125938416,9.999999747378752e-05,100.0,-18.94481086730957,0.0,100.0
4,-22.71031951904297,0.0,75.0,-15.320777893066406,1.4040898084640503,0.83945631980896,-0.8797001242637634,9.999999747378752e-05,100.0,-20.923892974853516,0.10000000149011612,100.0
5,-22.653257369995117,0.0,77.0,-17.537654876708984,1.4062671661376953,0.8065932393074036,-1.0795605182647705,9.999999747378752e-05,100.0,-20.94287109375,0.0,100.0
6,-22.49917984008789,0.0,79.0,-19.456178665161133,2.1654505729675293,0.7750270366668701,-1.277982234954834,9.999999747378752e-05,100.0,-19.80401611328125,0.0,100.0
7,-22.372053146362305,0.0,75.0,-21.175430297851562,2.225043535232544,0.7446755766868591,-1.4810525178909302,9.999999747378752e-05,100.0,-17.233781814575195,0.0,100.0
8,-22.57678985595703,0.0,76.0,-22.721691131591797,2.810206413269043,0.7154887318611145,-1.680435061454773,9.999999747378752e-05,100.0,-16.434118270874023,0.0,100.0
9,-22.72951316833496,0.0,73.0,-24.156042098999023,2.5043046474456787,0.6874552369117737,-1.8844127655029297,9.999999747378752e-05,100.0,-18.86888885498047,0.0,100.0
10,-22.27985191345215,0.0,74.0,-25.56768035888672,2.633350133895874,0.6604971289634705,-2.0859405994415283,9.999999747378752e-05,100.0,-22.57228660583496,0.0,100.0
11,-22.463592529296875,0.0,75.0,-26.663177490234375,2.8895316123962402,0.634566068649292,-2.288789749145508,9.999999747378752e-05,100.0,-21.631134033203125,0.0,100.0
12,-22.148704528808594,0.0,74.0,-27.760848999023438,2.8635730743408203,0.6096653342247009,-2.4903299808502197,9.999999747378752e-05,100.0,-23.322914123535156,0.0,100.0
13,-21.901647567749023,0.0,74.0,-28.657047271728516,3.4380252361297607,0.5857540965080261,-2.6938257217407227,9.999999747378752e-05,100.0,-25.95232582092285,0.0,100.0
14,-21.82163429260254,0.0,73.0,-29.460432052612305,3.390324354171753,0.5627800822257996,-2.888313055038452,9.999999747378752e-05,100.0,-21.214555740356445,0.0,100.0
15,-21.86875343322754,0.0,74.0,-30.049299240112305,3.6442325115203857,0.540751576423645,-3.0864107608795166,9.999999747378752e-05,100.0,-20.731731414794922,0.0,100.0
16,-21.650144577026367,0.0,74.0,-30.647682189941406,4.190339088439941,0.5196279287338257,-3.2699942588806152,9.999999747378752e-05,100.0,-18.856464385986328,0.0,100.0
17,-21.42236328125,0.0,73.0,-31.251134872436523,4.654150009155273,0.49936801195144653,-3.452299118041992,9.999999747378752e-05,100.0,-18.502155303955078,0.0,100.0
18,-21.342227935791016,0.0,74.0,-31.57135009765625,3.6366467475891113,0.47992396354675293,-3.640709400177002,9.999999747378752e-05,100.0,-16.007427215576172,0.0,100.0
19,-21.002973556518555,0.0,73.0,-31.819496154785156,4.482722282409668,0.4612475037574768,-3.805710554122925,9.999999747378752e-05,100.0,-18.244665145874023,0.0,100.0
20,-20.81521987915039,0.0,73.0,-32.2226448059082,4.160833358764648,0.44339001178741455,-3.9767236709594727,9.999999747378752e-05,100.0,-16.12563705444336,0.0,100.0
21,-20.573617935180664,0.0,74.0,-32.35441207885742,3.98799467086792,0.4261925220489502,-4.153822898864746,9.999999747378752e-05,100.0,-18.67386245727539,0.0,100.0
22,-20.376075744628906,0.0,73.0,-32.5665397644043,4.603169918060303,0.4096992313861847,-4.30933952331543,9.999999747378752e-05,100.0,-15.211183547973633,0.0,100.0
23,-20.19659423828125,0.0,74.0,-32.512447357177734,4.5908918380737305,0.3937937021255493,-4.509144306182861,9.999999747378752e-05,100.0,-17.688024520874023,0.0,100.0
24,-20.085695266723633,0.0,73.0,-32.77442932128906,5.089893817901611,0.3785497546195984,-4.6300530433654785,9.999999747378752e-05,100.0,-16.365646362304688,0.0,100.0
25,-19.808448791503906,0.0,73.0,-32.80440139770508,5.148004531860352,0.36400654911994934,-4.773407936096191,9.999999747378752e-05,100.0,-15.777566909790039,0.0,100.0
26,-19.42504119873047,0.0,74.0,-32.55280685424805,5.107621192932129,0.3499597907066345,-4.9423089027404785,9.999999747378752e-05,100.0,-16.203256607055664,0.0,100.0
27,-19.436975479125977,0.0,73.0,-32.60091781616211,5.290497779846191,0.33649513125419617,-5.075747489929199,9.999999747378752e-05,100.0,-16.137346267700195,0.0,100.0
28,-19.562604904174805,0.0,73.0,-32.394752502441406,5.3162102699279785,0.32346057891845703,-5.271822452545166,9.999999747378752e-05,100.0,-12.826472282409668,0.0,100.0
29,-19.772640228271484,0.0,72.0,-32.056392669677734,5.3133745193481445,0.3110198378562927,-5.383513927459717,9.999999747378752e-05,100.0,-14.911638259887695,0.0,100.0
