,eval/mean_reward,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length
40,-7.477264881134033,2379.0,0.016422269865870476,0.21276624500751495,0.20000000298023224,0.8235266804695129,0.9890486598014832,9.999999747378752e-05,-0.008101210929453373,-0.015497257933020592,0.20508210361003876,5.7489207392791286e-05,200.0
41,-6.717069149017334,2379.0,0.01734839752316475,0.21215811371803284,0.20000000298023224,1.0342077016830444,0.9882746934890747,9.999999747378752e-05,-0.0243731327354908,-0.014993139542639256,0.19649526476860046,5.058039096184075e-05,200.0
42,-6.730166435241699,2378.0,0.01667068898677826,0.21812686324119568,0.20000000298023224,1.2519145011901855,0.9892056584358215,9.999999747378752e-05,-0.028950368985533714,-0.015812372788786888,0.18803447484970093,4.293607344152406e-05,200.0
43,-5.927472114562988,2378.0,0.017323613166809082,0.22006624937057495,0.20000000298023224,1.4730877876281738,0.988688051700592,9.999999747378752e-05,-0.021734580397605896,-0.01550398301333189,0.17993704974651337,3.84298364224378e-05,200.0
44,-5.587038993835449,2377.0,0.017807643860578537,0.2221318632364273,0.20000000298023224,1.6875114440917969,0.9889615178108215,9.999999747378752e-05,-0.015705319121479988,-0.01534425187855959,0.17239893972873688,3.251432644901797e-05,200.0
45,-5.15843391418457,2375.0,0.016991497948765755,0.21861624717712402,0.20000000298023224,1.9000266790390015,0.9873507618904114,9.999999747378752e-05,-0.020078841596841812,-0.014249765314161777,0.16520938277244568,2.9584534786408767e-05,200.0
46,-4.338761329650879,2375.0,0.01739274337887764,0.21849311888217926,0.20000000298023224,2.1103274822235107,0.9875038266181946,9.999999747378752e-05,-0.01802019774913788,-0.013407737948000431,0.15830107033252716,2.53038033406483e-05,200.0
47,-4.117302417755127,2374.0,0.01775660365819931,0.22370624542236328,0.20000000298023224,2.3237738609313965,0.9872855544090271,9.999999747378752e-05,-0.014176072552800179,-0.013503423891961575,0.1517893522977829,2.2269237888394855e-05,200.0
48,-4.107814788818359,2374.0,0.016561586409807205,0.21083061397075653,0.20000000298023224,2.523365020751953,0.9845225214958191,9.999999747378752e-05,-0.022858818992972374,-0.01115684024989605,0.14584918320178986,1.9088904082309455e-05,200.0
49,-4.011898040771484,2374.0,0.016206130385398865,0.20807437598705292,0.20000000298023224,2.719589948654175,0.983392596244812,9.999999747378752e-05,-0.003923464100807905,-0.010533716529607773,0.140254408121109,1.721623084449675e-05,200.0
50,-3.508612632751465,2374.0,0.01661183312535286,0.2116568684577942,0.20000000298023224,2.9136297702789307,0.9826269149780273,9.999999747378752e-05,-0.04092368856072426,-0.00981163140386343,0.13490746915340424,1.5468291167053394e-05,200.0
51,-3.384430170059204,2374.0,0.017601117491722107,0.22257249057292938,0.20000000298023224,3.1152429580688477,0.9835858941078186,9.999999747378752e-05,-0.007533005904406309,-0.01102493703365326,0.12952561676502228,1.433144097973127e-05,200.0
52,-3.3682851791381836,2373.0,0.017560431733727455,0.2277112454175949,0.20000000298023224,3.3197944164276123,0.9841000437736511,9.999999747378752e-05,-0.00016189346206374466,-0.01197950541973114,0.12431042641401291,1.2847712241637055e-05,200.0
53,-3.0713648796081543,2373.0,0.01884705387055874,0.24160873889923096,0.20000000298023224,3.5297083854675293,0.9856940507888794,9.999999747378752e-05,-0.009129813872277737,-0.01299394853413105,0.11920104175806046,1.1525214176799636e-05,200.0
54,-2.749741315841675,2372.0,0.01895921677350998,0.24766749143600464,0.20000000298023224,3.7377028465270996,0.9859457015991211,9.999999747378752e-05,-0.025154568254947662,-0.013353879563510418,0.1144128069281578,1.0058826774184126e-05,200.0
55,-2.387464761734009,2371.0,0.02037091739475727,0.26004812121391296,0.20000000298023224,3.9512617588043213,0.9876305460929871,9.999999747378752e-05,-0.02060239389538765,-0.01490864809602499,0.10963981598615646,8.996154974738602e-06,200.0
56,-2.5625064373016357,2371.0,0.018856070935726166,0.25251874327659607,0.20000000298023224,4.1545634269714355,0.9862440228462219,9.999999747378752e-05,-0.004616292659193277,-0.013357900083065033,0.10520267486572266,7.812118383299094e-06,200.0
57,-2.1569271087646484,2371.0,0.019161447882652283,0.25580310821533203,0.20000000298023224,4.3599019050598145,0.9870570302009583,9.999999747378752e-05,-0.025594132021069527,-0.013774953782558441,0.10096841305494308,6.71260931994766e-06,200.0
58,-2.044149875640869,2370.0,0.01980496570467949,0.2705337405204773,0.20000000298023224,4.578041076660156,0.9894968271255493,9.999999747378752e-05,-0.029397858306765556,-0.015422627329826355,0.09670191258192062,5.488276656251401e-06,200.0
59,-1.938798427581787,2370.0,0.018661709502339363,0.25356435775756836,0.20000000298023224,4.78078556060791,0.9869171977043152,9.999999747378752e-05,-0.013283735141158104,-0.011945747770369053,0.09286720305681229,4.6384611778194085e-06,200.0
60,-1.801274299621582,2371.0,0.020557895302772522,0.25959935784339905,0.20000000298023224,4.980195999145508,0.9872148633003235,9.999999747378752e-05,-0.025935672223567963,-0.01256931759417057,0.08923416584730148,4.0972777242132e-06,200.0
61,-1.6416630744934082,2372.0,0.019094137474894524,0.2594306170940399,0.20000000298023224,5.177762985229492,0.9873154759407043,9.999999747378752e-05,-0.0034945374354720116,-0.011476410552859306,0.08578584343194962,3.480777195363771e-06,200.0
62,-1.4821155071258545,2373.0,,,,,,,,,,,200.0
