index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,3.0,93.22295122740854,"[-93.3777264758728, -84.01458100745178, 267.63219948648606, 237.75329194309123, 238.38346752208074, 234.2446495326244, 239.27976067953983, -93.96502100459419, -93.02400235751837, -93.13376197997682]",15.0,0.0,0.0,20.0,2021-09-14 16:46:43.179773
1,1.0,3.0,93.92873935616971,"[-93.56427476771653, -92.87626202783579, -62.906096885792074, -94.19844424356086, -93.24852678903764, -93.35032211558887, -92.88598247401994, -93.9123618678116, -92.91182751158459, -93.56892624428113]",15.0,0.0,0.0,30.0,2021-09-14 16:46:43.991226
2,2.0,3.0,94.32668004851617,"[-94.33670978677263, -93.90084757000173, -93.44230494399339, -94.0516060267269, -93.76582987357581, -93.81895562207767, -93.99659680160426, -94.483669467666, 216.5768886681444, -93.41252126711787]",15.0,0.0,0.0,40.0,2021-09-14 16:46:44.804407
3,3.0,3.0,95.07817379209217,"[-63.51348484503003, -93.67631571786058, -94.9884492040559, -94.47425494015509, -95.00162077393637, -94.12391947731304, -94.40046067277494, -94.92589170696627, -93.39689204748298, -94.97693733908538]",15.0,0.0,0.0,50.0,2021-09-14 16:46:45.615029
4,4.0,3.0,95.69459078457868,"[-96.4310698240149, -94.10761775408615, -94.78824868893685, 56.80715017829411, -95.05442517137553, -94.00097958882775, -93.89946346044371, -93.76596532634788, -95.57148031262969, 196.69247042735353]",15.0,0.0,0.0,60.0,2021-09-14 16:46:46.447807
5,5.0,3.0,96.22609952968686,"[-75.39571717292667, -96.1609719798719, -83.82810860668668, -96.42797454203466, -95.62214221475793, -85.66770191321353, -94.46424927178916, -94.73833737946849, -94.60091024081686, -94.72405809921017]",15.0,0.0,0.0,70.0,2021-09-14 16:46:47.279126
6,6.0,3.0,95.22143852998758,"[-94.99220905236032, -94.88859117366255, -65.47510116192198, -95.01492818831065, -94.84837743019594, -74.62143932799079, -95.05973563634186, -94.82134719652747, -94.82351937918486, -76.42201488355478]",15.0,0.0,0.0,80.0,2021-09-14 16:46:48.092974
7,7.0,3.0,95.98869888062127,"[-95.72402784750408, -95.7982827600557, -47.09031439420962, -94.77689418871462, -95.84927824344726, -94.91537493719821, -95.53475023227075, -95.04949389205619, -93.73165967569925, -94.65034358604565]",15.0,0.0,0.0,90.0,2021-09-14 16:46:48.902664
8,8.0,3.0,96.6713961671746,"[-94.00548647141254, -94.07026541892158, -95.01290768004932, -94.37559495016532, -95.53496026412336, -95.56817909822148, -94.90052245050232, -95.43380900777342, -95.39577177286672, -97.00065541274822]",15.0,0.0,0.0,100.0,2021-09-14 16:46:49.730193
9,9.0,3.0,97.29411698004276,"[-96.34335628084146, -95.2068028383536, -95.5644055921721, -95.48543483604129, -96.78994447698578, -95.05647902309073, -94.08492987154912, -85.22244465707834, -95.7662824311337, -97.1880207645165]",15.0,0.0,0.0,110.0,2021-09-14 16:46:50.545249
10,10.0,3.0,97.2004458830663,"[-96.5717244658664, -96.4294409904938, -95.0273339158875, -98.22902889949393, -96.4387385846838, -95.66132668047513, -96.20190742344577, -94.37846277480139, -94.73167990352201, -96.94141381275239]",15.0,0.0,0.0,120.0,2021-09-14 16:46:51.355747
11,11.0,3.0,97.03108498295002,"[-95.29737107394662, -95.91613552195389, -86.98783053812815, -96.16089120966548, -97.41288751949226, -95.85992215120227, -96.69607750407773, -83.83819103592543, -96.37648424398088, -96.7933445742657]",15.0,0.0,0.0,130.0,2021-09-14 16:46:52.178150
12,12.0,3.0,99.11068889497709,"[-95.0503544009033, -76.79122243368975, -96.37449978787309, -266.53631379246747, -96.92359081808571, -96.51860822859086, -65.12082409771995, -97.84312421722076, -94.6183735800784, -95.88996680782967]",15.0,0.0,0.1,140.0,2021-09-14 16:46:53.028716
13,13.0,3.0,100.12895201403748,"[-97.08133242498769, -97.8478787066941, -96.6101540823677, -85.4877113274641, -97.65581887187678, -266.5651122780118, -95.78123191833454, -261.12530207305076, -96.4800454378613, -98.27353334165797]",15.0,0.0,0.2,150.0,2021-09-14 16:46:53.842377
14,14.0,3.0,99.31801165474575,"[-97.22649980199459, -95.99601119004572, -100.10646099414122, -87.14610256892163, -96.53603991052921, -97.78726710143745, -266.8518070334509, -95.36646732057744, 235.40562702343908, -96.55688872562281]",15.0,0.0,0.1,160.0,2021-09-14 16:46:54.659525
15,15.0,3.0,99.50269697036626,"[-99.39151995212535, -96.52626226642009, -98.66403662213904, -133.24632920931884, -99.75961069780547, -95.12384983649639, -86.66682565511668, -86.63493675764494, -101.07636814035499, -97.12147128099548]",15.0,0.0,0.0,170.0,2021-09-14 16:46:55.474577
16,16.0,3.0,99.16038797906839,"[-101.57459346753477, -100.35628183621479, -95.91386301230976, -96.10333779646251, -95.7704662036817, -122.816888727584, -98.76679341731663, -99.09768046738586, -103.32601767283069, -100.97460440089701]",15.0,0.0,0.0,180.0,2021-09-14 16:46:56.290072
17,17.0,3.0,99.04392469960159,"[-95.1080787025961, -96.79465099579552, -95.46547275788605, -95.01878766367196, -98.76964445388246, -97.35332155081525, -98.6902605640981, -99.04007569320076, -99.79706495574067, -100.16061114459961]",15.0,0.0,0.0,190.0,2021-09-14 16:46:57.104110
18,18.0,3.0,98.67499392101217,"[-96.3968372130033, -95.12187640290998, -96.867044405027, -97.4375514669902, -98.92996153719324, -96.94208379555798, -98.41562816249522, -98.5008054795609, -97.40236286135766, -97.2629357004116]",15.0,0.0,0.0,200.0,2021-09-14 16:46:57.917632
19,19.0,3.0,98.72281144941672,"[-65.16814612865068, -98.66802289914274, -89.07450790580025, -98.98169634909938, -98.62461010299698, -256.3341034419201, -95.17290354113506, -98.62611049681259, -99.27702524745303, -95.22661332797804]",15.0,0.0,0.1,210.0,2021-09-14 16:46:58.732194
20,20.0,3.0,266.6023512648565,"[-210.0560526923679, -100.21466999985533, -98.68692661185078, -99.12339546868388, -99.94313757105137, -98.66672570311476, -95.74774149843645, -97.44963880335034, -103.30957300295825, -96.63663743770093]",15.0,1.0,0.1,220.0,2021-09-14 16:46:59.545762
