,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,-13.378990173339844,0.5249155163764954,0.9324780702590942,-0.5886380672454834,9.999999747378752e-05,200.0,-64.67826080322266,153.0
1,-31.81695556640625,0.2729594111442566,0.7946667671203613,-1.9259862899780273,9.999999747378752e-05,200.0,-65.50361633300781,123.0
2,-39.342063903808594,1.6433908939361572,0.7336527109146118,-2.573049545288086,9.999999747378752e-05,200.0,-64.67188262939453,118.0
3,-50.75537109375,1.405717372894287,0.6253703832626343,-3.9179186820983887,9.999999747378752e-05,200.0,-65.8792495727539,119.0
4,-56.62788391113281,0.6523334980010986,0.5330919623374939,-5.202918529510498,9.999999747378752e-05,200.0,-65.0951156616211,117.0
5,-58.40497970581055,0.8205662369728088,0.4921692907810211,-5.874104976654053,9.999999747378752e-05,200.0,-65.92568969726562,114.0
6,-62.16035842895508,1.0073117017745972,0.4196191728115082,-7.2369256019592285,9.999999747378752e-05,200.0,-64.21371459960938,113.0
7,-64.16597747802734,0.5218894481658936,0.33035311102867126,-9.014126777648926,9.999999747378752e-05,200.0,-63.71343994140625,110.0
8,-61.02035903930664,0.3773502707481384,0.28160929679870605,-10.355385780334473,9.999999747378752e-05,200.0,-61.723419189453125,111.0
9,-60.924007415771484,0.21870681643486023,0.2599871754646301,-11.062845230102539,9.999999747378752e-05,200.0,-63.0198974609375,111.0
10,-59.82231140136719,0.2383737862110138,0.24002067744731903,-11.644266128540039,9.999999747378752e-05,200.0,-61.70140838623047,111.0
11,-58.28969955444336,0.14421743154525757,0.20456470549106598,-12.881814002990723,9.999999747378752e-05,200.0,-61.231895446777344,110.0
12,-51.12704086303711,0.11779101192951202,0.17435163259506226,-14.186410903930664,9.999999747378752e-05,200.0,-64.07482147216797,111.0
13,-51.28038024902344,0.08459194004535675,0.16096417605876923,-14.91695785522461,9.999999747378752e-05,200.0,-63.28820037841797,111.0
14,-48.16913986206055,0.06038835272192955,0.148606538772583,-15.581876754760742,9.999999747378752e-05,200.0,-62.05986785888672,111.0
15,-47.37685775756836,0.08080200850963593,0.1371947079896927,-16.07240104675293,9.999999747378752e-05,200.0,-62.43768310546875,110.0
16,-41.601322174072266,0.03999171033501625,0.11692041903734207,-17.50787353515625,9.999999747378752e-05,200.0,-61.151947021484375,111.0
17,-40.35285186767578,0.0398947075009346,0.10793670266866684,-17.902936935424805,9.999999747378752e-05,200.0,-61.91225051879883,111.0
18,-41.103084564208984,0.03427314758300781,0.0996442437171936,-18.80005645751953,9.999999747378752e-05,200.0,-62.89298629760742,110.0
19,-37.57600021362305,0.03068726137280464,0.09198630601167679,-19.462995529174805,9.999999747378752e-05,200.0,-59.3548583984375,110.0
20,-35.92038345336914,0.029692377895116806,0.08491933345794678,-19.89617156982422,9.999999747378752e-05,200.0,-61.38201141357422,110.0
21,-31.848876953125,0.018181681632995605,0.07236882299184799,-21.204906463623047,9.999999747378752e-05,200.0,-62.7467041015625,110.0
22,-27.038558959960938,0.012807718478143215,0.0569353811442852,-23.05448341369629,9.999999747378752e-05,200.0,-60.96142578125,111.0
23,-22.357641220092773,0.012223904952406883,0.052560340613126755,-23.660383224487305,9.999999747378752e-05,200.0,-60.37617111206055,111.0
24,-23.65532875061035,0.011232956312596798,0.04852091148495674,-24.84477424621582,9.999999747378752e-05,200.0,-59.64177322387695,110.0
25,-21.58912467956543,0.0103653185069561,0.04479203000664711,-25.26976203918457,9.999999747378752e-05,200.0,-60.362205505371094,110.0
26,-19.199462890625,0.007654188666492701,0.041349805891513824,-25.848257064819336,9.999999747378752e-05,200.0,-60.48695755004883,110.0
27,-17.865236282348633,0.0059415316209197044,0.03817285969853401,-26.00853157043457,9.999999747378752e-05,200.0,-60.891929626464844,110.0
28,-16.191057205200195,0.005670832470059395,0.03253316879272461,-27.446699142456055,9.999999747378752e-05,200.0,-58.58195114135742,110.0
29,-15.108080863952637,0.005464763380587101,0.030035194009542465,-28.193805694580078,9.999999747378752e-05,200.0,-58.35359573364258,110.0
30,-12.699247360229492,0.00444753235206008,0.027729200199246407,-28.6466007232666,9.999999747378752e-05,200.0,-58.07307052612305,110.0
31,-11.110974311828613,0.004971072543412447,0.02560153417289257,-29.325145721435547,9.999999747378752e-05,200.0,-59.06227493286133,110.0
32,-10.862785339355469,0.003567084204405546,0.0236376766115427,-30.020320892333984,9.999999747378752e-05,200.0,-56.800682067871094,110.0
33,-11.317785263061523,0.0036604038905352354,0.021825198084115982,-30.018075942993164,9.999999747378752e-05,200.0,-58.213470458984375,110.0
34,-8.442169189453125,0.0028917519375681877,0.018606415018439293,-31.543153762817383,9.999999747378752e-05,200.0,-58.461326599121094,109.0
35,-8.253469467163086,0.0028860559687018394,0.017180083319544792,-31.71083641052246,9.999999747378752e-05,200.0,-58.956092834472656,110.0
36,-7.055141925811768,0.002723103854805231,0.015863792970776558,-32.8103141784668,9.999999747378752e-05,200.0,-59.473243713378906,110.0
