,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,rollout/success rate
0,110.0,-5.419449806213379,0.24423599243164062,0.9902383685112,-0.06574299931526184,9.999999747378752e-05,0.0
1,79.0,-7.348196983337402,0.484016478061676,0.9706262946128845,-0.20130574703216553,9.999999747378752e-05,0.0
2,72.0,-9.076622009277344,0.5321991443634033,0.9514104723930359,-0.3339062035083771,9.999999747378752e-05,0.0
