,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,-13.297024726867676,1.1523246765136719,0.9324872493743896,-0.5870608687400818,9.999999747378752e-05,200.0,-62.860809326171875,156.0
1,-22.80341339111328,5.073747634887695,0.8608490228652954,-1.2538533210754395,9.999999747378752e-05,200.0,-64.80354309082031,129.0
2,-31.734046936035156,0.27625545859336853,0.7947676777839661,-1.9228932857513428,9.999999747378752e-05,200.0,-68.50628662109375,124.0
3,-39.19499588012695,2.0770821571350098,0.7337735891342163,-2.582711696624756,9.999999747378752e-05,200.0,-65.63954162597656,122.0
4,-45.27063751220703,0.5455780029296875,0.6774711012840271,-3.2585790157318115,9.999999747378752e-05,200.0,-61.68304443359375,121.0
5,-50.448978424072266,3.538987159729004,0.625453770160675,-3.909970283508301,9.999999747378752e-05,200.0,-71.41349029541016,124.0
6,-52.964969635009766,3.336414337158203,0.5774442553520203,-4.5515642166137695,9.999999747378752e-05,200.0,-61.28296661376953,122.0
7,-55.832069396972656,1.0602045059204102,0.5331159830093384,-5.185291767120361,9.999999747378752e-05,200.0,-57.37157440185547,121.0
8,-57.29352569580078,0.8473137617111206,0.4921792447566986,-5.882313251495361,9.999999747378752e-05,200.0,-66.39380645751953,120.0
9,-61.17300796508789,1.9586141109466553,0.45441508293151855,-6.526007652282715,9.999999747378752e-05,200.0,-65.01712799072266,119.0
10,-60.87566375732422,1.3709474802017212,0.41956210136413574,-7.188205242156982,9.999999747378752e-05,200.0,-69.2975845336914,120.0
11,-62.61712646484375,0.5370810627937317,0.3874119222164154,-7.778318405151367,9.999999747378752e-05,200.0,-62.29815673828125,120.0
12,-62.356414794921875,0.48695871233940125,0.3577203154563904,-8.451922416687012,9.999999747378752e-05,200.0,-56.62019729614258,120.0
13,-62.40116500854492,0.492190420627594,0.3303121328353882,-9.083430290222168,9.999999747378752e-05,200.0,-69.49833679199219,120.0
14,-60.51824188232422,0.5412681102752686,0.3049938380718231,-9.734630584716797,9.999999747378752e-05,200.0,-57.22627639770508,119.0
15,-58.99813461303711,0.3131970465183258,0.28159457445144653,-10.375725746154785,9.999999747378752e-05,200.0,-67.30224609375,120.0
16,-58.6796989440918,0.28926587104797363,0.25998127460479736,-10.92506217956543,9.999999747378752e-05,200.0,-61.559486389160156,120.0
17,-57.68539810180664,0.24981942772865295,0.24002480506896973,-11.714662551879883,9.999999747378752e-05,200.0,-59.27363204956055,119.0
18,-53.12208557128906,0.2020052969455719,0.22160811722278595,-12.308500289916992,9.999999747378752e-05,200.0,-62.262596130371094,119.0
19,-56.40790939331055,0.1314719319343567,0.20461034774780273,-12.82290267944336,9.999999747378752e-05,200.0,-74.68858337402344,119.0
20,-51.88307189941406,0.13325342535972595,0.1889151930809021,-13.46010971069336,9.999999747378752e-05,200.0,-60.56421661376953,120.0
21,-48.91456985473633,0.13368423283100128,0.1744278073310852,-14.121017456054688,9.999999747378752e-05,200.0,-64.44290924072266,120.0
22,-49.18695068359375,0.14306995272636414,0.1610526144504547,-14.836748123168945,9.999999747378752e-05,200.0,-57.14152908325195,119.0
23,-45.73778533935547,0.11692316085100174,0.14869661629199982,-15.46291446685791,9.999999747378752e-05,200.0,-50.78371810913086,119.0
24,-45.04747009277344,0.08547171950340271,0.13727863132953644,-16.023006439208984,9.999999747378752e-05,200.0,-54.479652404785156,119.0
25,-42.85221481323242,0.07863341271877289,0.1267319619655609,-16.697477340698242,9.999999747378752e-05,200.0,-58.03973388671875,120.0
26,-39.08262634277344,0.0869232714176178,0.11699627339839935,-17.171499252319336,9.999999747378752e-05,200.0,-57.67572784423828,119.0
27,-37.991111755371094,0.04872991144657135,0.10801433771848679,-17.683366775512695,9.999999747378752e-05,200.0,-58.31386184692383,119.0
28,-38.9083137512207,0.050598978996276855,0.099720798432827,-18.654645919799805,9.999999747378752e-05,200.0,-63.06379318237305,119.0
29,-35.22246170043945,0.04252214729785919,0.09206156432628632,-19.199867248535156,9.999999747378752e-05,200.0,-67.60443115234375,119.0
30,-33.61410903930664,0.03707180172204971,0.08498937636613846,-19.940080642700195,9.999999747378752e-05,200.0,-56.718849182128906,119.0
31,-29.196096420288086,0.030421987175941467,0.07845993340015411,-20.35411262512207,9.999999747378752e-05,200.0,-53.322898864746094,119.0
32,-29.34158706665039,0.048138342797756195,0.07243549078702927,-21.204030990600586,9.999999747378752e-05,200.0,-52.0622444152832,119.0
33,-25.17745590209961,0.041289158165454865,0.06687706708908081,-21.70471954345703,9.999999747378752e-05,200.0,-61.14607620239258,119.0
34,-25.215999603271484,0.01876901090145111,0.06174951419234276,-22.34535026550293,9.999999747378752e-05,200.0,-53.78178024291992,119.0
35,-24.480411529541016,0.022482294589281082,0.0570150651037693,-22.652246475219727,9.999999747378752e-05,200.0,-48.23770523071289,120.0
36,-19.55071258544922,0.029215609654784203,0.05265013128519058,-23.11673927307129,9.999999747378752e-05,200.0,-53.75377655029297,119.0
37,-21.12710952758789,0.04447874799370766,0.04862036183476448,-23.7420654296875,9.999999747378752e-05,200.0,-59.05277633666992,119.0
38,-18.96978187561035,0.03132655471563339,0.044905152171850204,-24.415475845336914,9.999999747378752e-05,200.0,-53.375099182128906,119.0
39,-16.469303131103516,0.03244966268539429,0.04147415980696678,-25.201705932617188,9.999999747378752e-05,200.0,-49.922637939453125,119.0
40,-15.18423080444336,0.015284597873687744,0.038304299116134644,-25.48287582397461,9.999999747378752e-05,200.0,-47.502384185791016,120.0
41,-15.16106128692627,0.01378510519862175,0.03537684679031372,-25.67424201965332,9.999999747378752e-05,200.0,-54.12828826904297,120.0
42,-13.598742485046387,0.014321785420179367,0.03267238661646843,-25.982807159423828,9.999999747378752e-05,200.0,-49.721527099609375,119.0
43,-12.600090026855469,0.0088680824264884,0.030177805572748184,-26.95103645324707,9.999999747378752e-05,200.0,-51.9372444152832,119.0
44,-10.034570693969727,0.011943085119128227,0.027872778475284576,-26.933095932006836,9.999999747378752e-05,200.0,-52.65370559692383,119.0
45,-8.311985969543457,0.038153026252985,0.025741880759596825,-27.272872924804688,9.999999747378752e-05,200.0,-53.35477828979492,119.0
46,-8.203619956970215,0.010461289435625076,0.023773450404405594,-27.928050994873047,9.999999747378752e-05,200.0,-45.12197494506836,119.0
47,-8.783411979675293,0.01191816758364439,0.021957334131002426,-28.393951416015625,9.999999747378752e-05,200.0,-46.993873596191406,119.0
48,-6.317601203918457,0.012541957199573517,0.020281357690691948,-28.7239933013916,9.999999747378752e-05,200.0,-45.92431640625,119.0
49,-5.834748268127441,0.014430170878767967,0.01873582974076271,-29.099227905273438,9.999999747378752e-05,200.0,-48.83259201049805,119.0
50,-5.716020584106445,0.007756437174975872,0.017307491973042488,-29.767269134521484,9.999999747378752e-05,200.0,-41.072540283203125,120.0
51,-4.486037731170654,0.012025543488562107,0.015990054234862328,-29.779584884643555,9.999999747378752e-05,200.0,-44.15275192260742,119.0
52,-3.8344225883483887,0.012313777580857277,0.014776193536818027,-29.849777221679688,9.999999747378752e-05,200.0,-37.204978942871094,119.0
53,-3.163806676864624,0.012438422068953514,0.013653201051056385,-29.44094467163086,9.999999747378752e-05,200.0,-32.939361572265625,119.0
