index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,0.0,54.71864080778575,"[-54.79312728776688, -34.030435283502385, -52.720202131969394, -53.40111991269714, -52.962511768729726, -54.631078465689264, -17.832959466994367, -53.402087453674966, -54.603671270658104, -55.80222941572474]",0.0,0.0,0.0,20.0,2021-09-14 19:23:43.448048
1,1.0,0.0,56.51360496562627,"[-55.083370355468546, -54.69063380532846, -14.148472881456177, -54.322241469553845, -56.881102204153734, -55.75122291451032, -57.50800502252933, -54.39168048638113, -55.17168332876221, -54.693750669150724]",0.0,0.0,0.0,30.0,2021-09-14 19:23:44.288049
2,2.0,0.0,57.61643107387056,"[-13.969378261815896, -56.057629816597796, -58.03392603545166, -6.468026070835386, -57.910263984510145, -55.79029389873105, -56.69654336312267, 12.80393112685626, -7.783378106056473, -56.84382606546238]",0.0,0.0,0.0,40.0,2021-09-14 19:23:45.098439
3,3.0,0.0,57.63805167946078,"[-48.05281779606056, -56.770011667684884, -45.0978111638365, -57.748842498126166, -56.82093527000381, -58.091813786045506, -18.99902091615413, -56.78477273699119, -45.40608141361935, -54.70899187553328]",0.0,0.0,0.0,50.0,2021-09-14 19:23:45.903399
4,4.0,0.0,59.551704452680816,"[-34.460319314666094, -57.69264778080976, -58.636862568421485, -59.87668180229702, -54.69899438613846, -55.508510993329324, -58.920972342017265, -58.32352140070578, -56.89496428452848, -57.694859465807134]",0.0,0.0,0.0,60.0,2021-09-14 19:23:46.713574
5,5.0,0.0,61.3306301321307,"[-60.30988021091205, -61.582597586931605, -46.51031961826757, -57.11263834774287, -56.44920825282422, -47.59893796506462, -59.60300135294776, -60.957931470024896, -61.70504033636689, -60.716502213765175]",0.0,0.0,0.0,70.0,2021-09-14 19:23:47.519701
6,6.0,0.0,65.98760597731557,"[-48.759071991133695, -59.867583460425614, -60.44998794461904, -60.982002906904455, -61.47849792892866, -76.73821846019123, -64.85955738958386, -59.23377538321629, -58.361886548867886, -46.538354891197955]",0.0,0.0,0.0,80.0,2021-09-14 19:23:48.328909
7,7.0,0.0,76.20847485154312,"[-63.32019344254178, -61.195295722605756, -65.94196618664327, 207.9643081573658, 283.5117938796988, -85.4546329981854, -62.7219471828279, -47.57912654779658, -64.17845370625554, -58.22646562393033]",0.0,0.0,0.0,90.0,2021-09-14 19:23:49.145640
8,8.0,0.0,378.14024010581477,"[-75.85248232637409, -75.92195077677034, 10.130009515393125, -41.99643219194887, -61.203449417435706, -86.99826398246029, -429.4302740446555, -9.544696134418611, -74.92183092778733, -84.87133898552482]",0.0,1.0,0.1,100.0,2021-09-14 19:23:49.962908
9,9.0,0.0,73.70593331481591,"[-64.48289454381366, -74.3545819364906, -459.2496201777071, -204.89631005703248, -75.30874919878302, -76.83167049232543, -61.204728582267165, -260.3391196984117, -169.88655728701798, -62.47205131610478]",0.0,0.0,0.1,110.0,2021-09-14 19:23:50.781527
10,10.0,0.0,73.13103927908323,"[-60.88565201761653, -88.81476175263725, -62.74788068468947, -73.85173871413214, -75.92849879017086, -377.3329542278663, -61.75398497401122, -70.913161249757, -75.71785138544239, -63.07909255001756]",0.0,0.0,0.1,120.0,2021-09-14 19:23:51.593569
11,11.0,0.0,74.53511899291473,"[-62.31006268876597, -69.47097207285603, -73.67231990351911, -56.20698167867244, -64.36127590776172, -74.08578219312665, -73.68209417013351, -440.5939319499742, -74.46696199751837, -24.42586517276679]",0.0,0.0,0.1,130.0,2021-09-14 19:23:52.409082
