,iteration/success_rate,iteration/reward,iteration/dist_entrance,iteration/dist_bottom,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],iteration/success_rate_full
0,0.0,1.0453886985778809,0.3976247310638428,0.355193555355072,0.25137075781822205,0.11048493534326553,0.09867752343416214,0.4963313937187195,0.08722271770238876,0.08532445877790451,-0.8787553310394287,0.10504136234521866,0.10247568786144257,0.7871420383453369,0.09842682629823685,0.0882796049118042,1.9363549947738647,0.08130473643541336,0.10247251391410828,0.5282329320907593,0.10323144495487213,0.0847155824303627,0.7854593396186829,0.09996747970581055,0.08977490663528442,0.3843327462673187,0.11062093079090118,0.0968698039650917,0.41145479679107666,0.10382550209760666,0.09348532557487488,-0.47978532314300537,0.10942724347114563,0.07438429445028305,0.0
1,0.0,1.1338180303573608,0.38888123631477356,0.35120007395744324,-0.14163850247859955,0.11232272535562515,0.11154868453741074,0.2135160267353058,0.07555454224348068,0.08577677607536316,0.0689847469329834,0.09508975595235825,0.10532654076814651,1.1820746660232544,0.0741129145026207,0.08545970916748047,2.7199530601501465,0.07266920059919357,0.12456777691841125,0.1853773593902588,0.09937442094087601,0.08984633535146713,0.5505810379981995,0.08639056980609894,0.08259138464927673,-0.19273678958415985,0.10394203662872314,0.10590483993291855,0.16856859624385834,0.09512553364038467,0.07969795912504196,-0.7198155522346497,0.09806578606367111,0.07258611172437668,0.0
2,0.0,1.2260874509811401,0.376051127910614,0.34421560168266296,-0.0675138607621193,0.09810075163841248,0.1040968969464302,-0.7314552664756775,0.07803256809711456,0.08534405380487442,-0.4353542625904083,0.0949380099773407,0.10497944056987762,0.661615788936615,0.07472433894872665,0.08536622673273087,2.9632279872894287,0.06770182400941849,0.13949371874332428,1.0339401960372925,0.09898632019758224,0.09240423887968063,2.077099084854126,0.06833155453205109,0.10811084508895874,-0.13836319744586945,0.10265547037124634,0.10452935099601746,-0.8104245066642761,0.0936751663684845,0.09165281802415848,-1.0530844926834106,0.09096775949001312,0.07381290942430496,0.0
3,0.0,1.3847808837890625,0.3575035333633423,0.3350343406200409,-0.31139060854911804,0.10273870825767517,0.10021157562732697,-1.0200339555740356,0.08844897150993347,0.09001823514699936,-1.689719557762146,0.11944568157196045,0.1307416558265686,0.21302929520606995,0.08010148257017136,0.08356288820505142,4.190145492553711,0.03916694223880768,0.19188520312309265,0.487715482711792,0.1033698171377182,0.09170056879520416,1.5401254892349243,0.07501799613237381,0.105911985039711,0.06591721624135971,0.08546081185340881,0.07959480583667755,-1.5921975374221802,0.11142399162054062,0.09797506779432297,-1.6109586954116821,0.11175943166017532,0.08114349842071533,0.0
4,0.0,2.191843271255493,0.2768164575099945,0.2559230625629425,-1.713630199432373,0.10935129225254059,0.10876058787107468,-1.0057507753372192,0.08715412020683289,0.0720093697309494,-3.035275936126709,0.13052600622177124,0.14829914271831512,0.13189414143562317,0.08300326019525528,0.08397979289293289,6.2645792961120605,0.026293868198990822,0.2576361298561096,-0.0564953051507473,0.10465195775032043,0.09411580860614777,2.8658864498138428,0.07409525662660599,0.10983610898256302,0.21174365282058716,0.0846053883433342,0.0818936824798584,-3.1576175689697266,0.12163796275854111,0.12739264965057373,-0.9433706402778625,0.11004974693059921,0.08129749447107315,0.0
5,0.0,4.706137180328369,0.15232346951961517,0.12456993013620377,-1.567954182624817,0.11377069354057312,0.1073925718665123,-0.7708920836448669,0.08361952006816864,0.0691012367606163,-3.696132183074951,0.13134978711605072,0.13768406212329865,2.136369228363037,0.08037901669740677,0.09091497957706451,6.374558925628662,0.01710558868944645,0.258318692445755,-2.105332374572754,0.11380641907453537,0.10603432357311249,3.6921327114105225,0.07470905780792236,0.11321382224559784,0.7473810315132141,0.09140113741159439,0.0750030130147934,-4.287421226501465,0.1319522112607956,0.139822319149971,-1.1413365602493286,0.1204865351319313,0.08627503365278244,0.0
6,0.0,6.958607196807861,0.08101492375135422,0.07360626012086868,-2.3555140495300293,0.11921455711126328,0.10607048124074936,-0.126163512468338,0.07996724545955658,0.06642758101224899,-3.0975492000579834,0.12689265608787537,0.14014007151126862,1.9755522012710571,0.08330167084932327,0.0873689204454422,5.43406867980957,0.01801120862364769,0.2537882626056671,-2.4011738300323486,0.10784696042537689,0.09377230703830719,3.975099563598633,0.07002485543489456,0.11808117479085922,1.4858051538467407,0.08944860845804214,0.07560798525810242,-5.4552836418151855,0.1375148743391037,0.14820536971092224,-1.6906906366348267,0.12774589657783508,0.07004198431968689,0.0
7,0.0,6.168390274047852,0.06805124133825302,0.10245472937822342,-3.6630663871765137,0.11190300434827805,0.10881756246089935,-1.6192394495010376,0.08030206710100174,0.06932563334703445,-4.778355121612549,0.13196833431720734,0.1540803611278534,3.529482364654541,0.0766633003950119,0.0861436128616333,6.344568729400635,0.001204434665851295,0.2546396851539612,-4.406222820281982,0.08243466168642044,0.08473479002714157,4.3367486000061035,0.06422924995422363,0.11238887906074524,3.9197490215301514,0.08010915666818619,0.08518245816230774,-6.081164360046387,0.13810130953788757,0.15477944910526276,-3.2923920154571533,0.1364617496728897,0.07560355216264725,0.20000000298023224
8,1.0,14.826929092407227,0.035448987036943436,0.011355224996805191,-3.685034990310669,0.1086803451180458,0.1049247607588768,-1.6154426336288452,0.07583578675985336,0.06581499427556992,-5.309625625610352,0.1243215799331665,0.14201194047927856,2.197298526763916,0.07600056380033493,0.08821668475866318,5.7575836181640625,0.0003054961853194982,0.24795588850975037,-4.24841833114624,0.08276337385177612,0.08022819459438324,6.481902122497559,0.06432060897350311,0.12133536487817764,4.976598739624023,0.07669918984174728,0.08676578104496002,-6.507211208343506,0.1324348747730255,0.14892597496509552,-3.835583209991455,0.130463108420372,0.06891346722841263,0.10000000149011612
9,0.0,7.3215837478637695,0.06550351530313492,0.06831052154302597,-3.9241087436676025,0.10338400304317474,0.10500210523605347,0.8418227434158325,0.08503381907939911,0.07245568931102753,-6.12870979309082,0.12215141206979752,0.13214226067066193,1.5480034351348877,0.07677988708019257,0.08615870028734207,8.973133087158203,0.002346785506233573,0.2654089629650116,-4.190598011016846,0.0823628380894661,0.06652417778968811,7.957136154174805,0.06775787472724915,0.12801334261894226,4.323643684387207,0.07316838949918747,0.0866769552230835,-8.090723037719727,0.12515608966350555,0.15924908220767975,-2.5734617710113525,0.13185657560825348,0.0740041434764862,0.0
