index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,1.0,-1.08431599316502,"[1.0474760886048367, 1.1902025555710172, 1.1547316712188749, 1.134891137859584, 1.1153647131347637, 1.1326260477634924, 1.1075962951800655, 1.0622899522576295, 1.1621097798999724, 1.1806282129565626]",5.0,0.0,0.0,20.0,2021-09-14 18:45:25.428501
1,1.0,1.0,-0.9257766443333855,"[1.0202013927229694, 1.0740825140346564, 101.12945562200275, 1.0245563176149095, 101.20953089617332, 1.0079887988920058, 0.8852830186429332, 101.18114236174178, 0.9388999523362745, 1.1197782876885018]",5.0,0.0,0.0,30.0,2021-09-14 18:45:26.235532
2,2.0,1.0,-0.8421879044572745,"[0.8563307531513145, 0.959998851186707, 0.9611750016751907, 0.9307710636687003, 0.8740930857014844, 1.1067098332140246, 1.0407525917431142, 1.0210518888569158, 1.0219242981796661, 0.858919861370903]",5.0,0.0,0.0,40.0,2021-09-14 18:45:27.041947
3,3.0,1.0,-0.8502519880625244,"[0.8247251618779301, 0.8576524417368595, 0.9192269753293502, 101.04318896872702, 0.9813321471266359, 0.9435634422438062, 0.8832611173582989, 0.9234408269244475, 0.8518347037773843, 0.9390098289063266]",5.0,0.0,0.0,50.0,2021-09-14 18:45:27.850194
4,4.0,1.0,-0.6117689465309492,"[100.92917461005058, 0.6836835250178993, 1.0334245355454992, 0.8578008030384416, 0.8754172416669594, 0.7810085224170329, 0.9307836781519726, 0.784717545768306, 0.9454681233732818, 0.8912617217330919]",5.0,0.0,0.0,60.0,2021-09-14 18:45:28.650143
5,5.0,1.0,-0.5984737459293132,"[0.6270466035444839, 0.8365591930404113, 101.02667955129193, 0.7109215518665299, 0.831097806111444, 100.25821038253852, 100.86951439975736, 0.9600322547952541, 0.5973729947123524, 0.6929920944797702]",5.0,0.0,0.0,70.0,2021-09-14 18:45:29.449577
6,6.0,1.0,-0.3867213926565477,"[0.6180242057678891, 1.0711418910882269, 0.8810168338553808, 0.8498816242920413, 100.68528339531935, 0.7730130621280078, 0.814092434317245, 100.64889969878982, 0.7884265272429111, 0.1648729604665095]",5.0,0.0,0.0,80.0,2021-09-14 18:45:30.253165
7,7.0,1.0,-0.21824646500974104,"[0.754446592427423, 0.9354800104903894, 0.6261315170923181, 0.3574293566036207, 0.3915730711625512, 0.8619852647525742, 0.17983982257654268, 0.24419520748902176, 0.20986933001469113, 0.8997932184129196]",5.0,0.0,0.0,90.0,2021-09-14 18:45:31.044430
8,8.0,1.0,4.912617837879725,"[0.6107845694021293, 0.12623246992988538, 0.22589356013069548, 0.8669156182865808, 0.941542058003551, 0.5074139530563754, 0.8421772660853376, 0.16133353125369068, 0.8076730507236665, 0.38297874859667896]",5.0,1.0,0.0,100.0,2021-09-14 18:45:31.843655
9,9.0,1.0,-0.14905161354950236,"[0.24656337934961586, 0.5710635916302216, -4.90762069225525, 0.15096329656977914, 0.7560431295641485, 101.04644796951743, 0.1978987548075363, 0.14820396819198106, 0.5417733621755172, 0.7405187430998874]",5.0,0.0,0.1,110.0,2021-09-14 18:45:32.643738
10,10.0,1.0,-0.17004615320979147,"[0.22811073247739388, 0.1754491784330524, 0.1477459650523212, 0.6260467536711599, 0.4231029572093821, 0.9203651810011781, 0.24895846946574202, 0.24811985648582108, 100.47128990985694, 0.33670972467117766]",5.0,0.0,0.0,120.0,2021-09-14 18:45:33.441316
11,11.0,1.0,-0.1784660606360271,"[-4.90779223317383, 0.6654989247619447, 0.15785309266996345, 0.29810913969563524, 0.280797626255993, 0.11473884872456995, 0.5221475286964566, 0.30746319741047134, 0.5023171692514067, 0.19622968673240798]",5.0,0.0,0.1,130.0,2021-09-14 18:45:34.245310
12,12.0,1.0,-0.15616126729532423,"[0.162289514948121, -4.907454195815429, -4.928486463421616, -4.90859317800672, 0.40023651930737836, 0.49449865692670497, 0.19637944757894005, -4.902958152947579, 0.1683419715997581, 0.2948219235986803]",5.0,0.0,0.4,140.0,2021-09-14 18:45:35.053460
13,13.0,1.0,4.908706365680703,"[100.90698641269546, 0.23649960487012678, 0.16195368565901658, 0.6849107305173663, 0.22831201752183605, 0.1482777565777872, 0.15175287006576915, 0.23944027132105428, 100.4525238559792, 0.15701923086656366]",5.0,1.0,0.0,150.0,2021-09-14 18:45:35.854143
14,14.0,1.0,-0.16243184322029866,"[0.16423348553540085, 0.19826973137506926, 0.16919465734409586, 0.32464480843034527, 0.48624985185968717, 1.0239428525897896, 0.14113075400947278, 0.9381167795606011, 0.1497556206246043, -4.905213895525268]",5.0,0.0,0.1,160.0,2021-09-14 18:45:36.654078
15,15.0,1.0,-0.2556637846639854,"[0.2109708838894932, 0.49908004914556064, -4.9063355573396645, 0.26783944127129355, 0.4891417125173121, -4.908290159554115, 0.17212279957196713, -4.9046876462233415, -4.920362257243572, 0.2115658076080204]",5.0,0.0,0.4,170.0,2021-09-14 18:45:37.465561
16,16.0,1.0,-0.1823132674303094,"[0.2515686976893401, 0.19055088868840514, 0.4890930126651831, 0.8021002366381773, 0.1737965202281814, 0.128078056409186, 0.4308445713192875, -4.910163744771327, 0.7574311573701993, 0.23465966497270402]",5.0,0.0,0.1,180.0,2021-09-14 18:45:38.265213
