,eval/mean_reward,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length
0,51.3887825012207,33.0,-18.895105361938477,2.2918546199798584,0.9139756560325623,-0.9061451554298401,9.999999747378752e-05,250.0
1,51.03886032104492,31.0,-33.682838439941406,0.37968286871910095,0.8270231485366821,-1.9079983234405518,9.999999747378752e-05,250.0
2,58.75994110107422,32.0,-46.13121795654297,4.494163513183594,0.74870365858078,-2.843339681625366,9.999999747378752e-05,250.0
3,53.158042907714844,32.0,-56.570068359375,14.304731369018555,0.677886962890625,-3.876819133758545,9.999999747378752e-05,250.0
4,49.901371002197266,32.0,-64.70262908935547,13.122151374816895,0.6136369705200195,-4.803564548492432,9.999999747378752e-05,250.0
5,59.903045654296875,32.0,-71.57599639892578,24.40085220336914,0.5555266737937927,-5.782490253448486,9.999999747378752e-05,250.0
6,48.35337829589844,32.0,-76.6393814086914,1.1499661207199097,0.5028402805328369,-6.762937545776367,9.999999747378752e-05,250.0
7,51.2794189453125,32.0,-80.48231506347656,32.27732467651367,0.4551871716976166,-7.610339164733887,9.999999747378752e-05,250.0
8,51.88146209716797,32.0,-83.43831634521484,32.82122039794922,0.41203102469444275,-8.582947731018066,9.999999747378752e-05,250.0
9,46.85222625732422,33.0,-85.2303695678711,33.676361083984375,0.37297266721725464,-9.460988998413086,9.999999747378752e-05,250.0
10,44.92312240600586,33.0,-86.15325927734375,0.8821424245834351,0.3376370668411255,-10.51004695892334,9.999999747378752e-05,250.0
11,47.83739471435547,33.0,-86.76123046875,37.10858917236328,0.3056486248970032,-11.41629409790039,9.999999747378752e-05,250.0
12,53.74348831176758,33.0,-86.84295654296875,0.9034479856491089,0.27666962146759033,-12.362641334533691,9.999999747378752e-05,250.0
13,52.01488494873047,33.0,-85.88380432128906,109.7883071899414,0.2504136562347412,-13.270536422729492,9.999999747378752e-05,250.0
14,49.266197204589844,33.0,-84.98538208007812,23.69312858581543,0.2266569882631302,-14.073466300964355,9.999999747378752e-05,250.0
15,51.445106506347656,33.0,-83.68376922607422,31.20924949645996,0.20519068837165833,-14.740880966186523,9.999999747378752e-05,250.0
16,46.70433807373047,33.0,-82.05371856689453,66.294189453125,0.18575559556484222,-15.842084884643555,9.999999747378752e-05,250.0
17,50.591976165771484,33.0,-80.23490905761719,0.27080100774765015,0.16819339990615845,-16.491716384887695,9.999999747378752e-05,250.0
