,iteration/dist_entrance,iteration/dist_bottom,iteration/success_rate_full,iteration/success_rate,iteration/reward
0,0.19109149277210236,0.13610821962356567,0.0,0.0,-0.46870142221450806
1,0.14625610411167145,0.0909646674990654,0.0,0.0,-0.2896541655063629
2,0.23242245614528656,0.17726361751556396,0.0,0.0,-0.6650115251541138
3,0.24803988635540009,0.19407854974269867,0.0,0.0,-0.6314616203308105
4,0.13793347775936127,0.10548365116119385,0.0,0.0,-0.3116143047809601
5,0.14092431962490082,0.12037824839353561,0.0,0.0,-0.3517293334007263
6,0.16214331984519958,0.12333022803068161,0.0,0.0,-0.3482562005519867
7,0.22059793770313263,0.17356179654598236,0.0,0.0,-0.5503252744674683
8,0.22139482200145721,0.16729459166526794,0.0,0.0,-0.5933471918106079
9,0.10546964406967163,0.07992809265851974,0.0,0.0,-0.21655909717082977
10,0.1507243812084198,0.11474418640136719,0.0,0.0,-0.28351259231567383
11,0.07926762849092484,0.07161623984575272,0.0,0.0,-0.14444200694561005
12,0.230073943734169,0.1804697960615158,0.0,0.0,-0.6184313297271729
13,0.18647944927215576,0.1677793562412262,0.0,0.0,-0.3872479498386383
14,0.18237115442752838,0.13613060116767883,0.0,0.0,-0.4359203279018402
15,0.2464788556098938,0.19526183605194092,0.0,0.0,-0.666668176651001
16,0.1737593114376068,0.12331348657608032,0.0,0.0,-0.422137975692749
17,0.1070275530219078,0.06856001913547516,0.0,0.0,-0.1855204701423645
18,0.1558995097875595,0.11174146831035614,0.0,0.0,-0.39887285232543945
19,0.1585472822189331,0.12163408100605011,0.0,0.0,-0.27912822365760803
20,0.14251123368740082,0.0870303064584732,0.0,0.0,-0.3764066994190216
21,0.07103738188743591,0.06690146774053574,0.0,0.0,-0.1318281888961792
22,0.1938708871603012,0.14403751492500305,0.0,0.0,-0.4220951199531555
23,0.12994429469108582,0.09896403551101685,0.0,0.0,-0.3428212106227875
24,0.20880624651908875,0.17393739521503448,0.0,0.0,-100.55389404296875
25,0.22355647385120392,0.17851918935775757,0.0,0.0,-0.5982160568237305
26,0.21289490163326263,0.1641642153263092,0.0,0.0,-0.5066524147987366
27,0.20063810050487518,0.14478972554206848,0.0,0.0,-0.5053616762161255
28,0.13070738315582275,0.09142737835645676,0.0,0.0,-0.24129702150821686
29,0.18614768981933594,0.13060684502124786,0.10000000149011612,0.0,-0.337767630815506
30,0.10766715556383133,0.06481549143791199,0.0,0.0,-0.21066780388355255
31,0.04689762741327286,0.07981637865304947,0.0,0.0,-0.1476665884256363
32,0.19724202156066895,0.14527755975723267,0.0,0.0,-0.42502233386039734
33,0.050688572227954865,0.06832969933748245,0.0,0.0,-0.13043884932994843
34,0.12481585890054703,0.09124872833490372,0.0,0.0,-0.2604933977127075
35,0.11529187113046646,0.1133631095290184,0.10000000149011612,0.0,-0.30729255080223083
36,0.1251922845840454,0.06945888698101044,0.0,0.0,-0.3275485336780548
37,0.08632498234510422,0.07081952691078186,0.0,0.0,-0.16500048339366913
38,0.17408832907676697,0.11995968222618103,0.0,0.0,-0.4527023434638977
39,0.000735522189643234,0.007199151441454887,0.0,1.0,49.89763259887695
40,0.1523592174053192,0.10521678626537323,0.0,0.0,-0.29591280221939087
41,0.16071848571300507,0.10631967335939407,0.0,0.0,-0.32162508368492126
42,0.17382140457630157,0.12397457659244537,0.0,0.0,-0.3611883521080017
43,0.1332971453666687,0.08250151574611664,0.0,0.0,-0.2682802081108093
44,0.1756116896867752,0.1486806869506836,0.0,0.0,-0.3569263219833374
45,0.15970389544963837,0.1370486468076706,0.0,0.0,-0.30585506558418274
46,0.23016394674777985,0.17510570585727692,0.0,0.0,-0.5217209458351135
47,0.14700059592723846,0.09260815382003784,0.0,0.0,-0.22764647006988525
48,0.19836540520191193,0.14311306178569794,0.10000000149011612,0.0,-0.3764782249927521
49,0.21901696920394897,0.16526837646961212,0.0,0.0,-0.44012945890426636
50,0.220508873462677,0.1675107777118683,0.0,0.0,-0.4764474332332611
