index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,0.0,-0.9792785638407051,"[101.09158091761715, 1.08563928720896, 1.1616317858394898, 1.03510690902, 1.1238876362712644, 1.1334166799870518, 1.0453230181913145, 0.9816931991036464, 1.1309225341141493, 1.1475384477120278]",0.0,0.0,0.0,20.0,2021-09-14 18:20:11.549266
1,1.0,0.0,-1.1099362075498969,"[1.1214504159127705, 100.66186904948546, 1.105762223664968, 1.0140547064344152, 1.1388094206924033, 101.14552745218465, 1.150069288082402, 1.1264015055729952, 100.98178799677936, 1.1125848115825172]",0.0,0.0,0.0,30.0,2021-09-14 18:20:12.375909
2,2.0,0.0,-0.8858287290033615,"[1.083750142229721, 1.169139446406001, 100.9226991609583, 1.0812148481977337, 0.9019887125684075, 100.9634827655979, 1.1117964504547344, 0.9561491847665239, 1.0997085593761822, 1.0986402270000288]",0.0,0.0,0.0,40.0,2021-09-14 18:20:13.180575
3,3.0,0.0,-0.8361450809127713,"[0.9000821869980339, 0.900881754243689, 0.9334955899972306, 1.0448686993579288, 1.1027711536272442, 0.805666538469004, 0.831061116581625, 100.7785601467571, 1.12261010931265, 1.0327866669969186]",0.0,0.0,0.0,50.0,2021-09-14 18:20:13.983623
4,4.0,0.0,-0.9664333097005098,"[0.9447221660491378, 0.9872447412179718, 0.6948306616188946, 0.8980371297994184, 0.8271609473525826, 100.92114412118929, 100.77364032822081, 1.0415678150696177, 100.96400102442837, 100.9348078754736]",0.0,0.0,0.0,60.0,2021-09-14 18:20:14.796968
5,5.0,0.0,-1.0327415649650038,"[100.83859972487284, 0.6824552011861471, 100.99284685034314, 100.7221977808868, 0.8807014723159206, 0.9200171534970465, 100.90880493883718, 0.8808765684546299, 100.85667264528321, 1.105660885745544]",0.0,0.0,0.0,70.0,2021-09-14 18:20:15.607800
6,6.0,0.0,-0.8595187037407807,"[100.77635442618445, 100.77524953796313, 1.0264505037307123, 0.9441346387033709, 1.0203989945976037, 0.9596234197893628, 0.8855049413229026, 1.0270012563351878, 1.111526209694147, 1.0411873303302468]",0.0,0.0,0.0,80.0,2021-09-14 18:20:16.415300
7,7.0,0.0,-0.8204079969106025,"[0.952557158260962, 0.809851653824206, 0.8294400111119756, 1.0001499227575474, 1.0208939456798907, 0.8524154772053908, 100.76695754084808, 100.66516028585912, 0.9581556485880357, 0.7477978038477692]",0.0,0.0,0.0,90.0,2021-09-14 18:20:17.213296
8,8.0,0.0,-0.725127818671984,"[100.96299803464069, 0.7482014596121231, 0.9136438399515158, 0.8036568338563912, 100.65832654743996, 0.8592009389869824, 100.70809596913104, 1.0610388339393417, 0.9328574903845336, 0.9049933126766758]",0.0,0.0,0.0,100.0,2021-09-14 18:20:18.009916
9,9.0,0.0,-0.7638299753590879,"[1.078659764970363, 100.63338795395758, 1.013327642296592, 0.8057739705060794, 1.11797153857178, 0.8687927055808826, 0.8767068283546912, 100.62701470264197, 0.8340520345236745, 1.0812849339215953]",0.0,0.0,0.0,110.0,2021-09-14 18:20:18.861749
10,10.0,0.0,-0.876574921001457,"[1.051634646032397, 0.7852568809039167, 0.7699491082895619, 1.028422424691638, 0.9844119908288572, 100.90514670487548, 0.8065400416336165, 0.8386021411457538, 1.087422733125823, 100.99525682355778]",0.0,0.0,0.0,120.0,2021-09-14 18:20:19.675506
11,11.0,0.0,-0.7130633655724631,"[0.8829147543176505, 1.0284873829879106, 0.6596562764836924, 100.76570083619006, 100.60326470699408, 0.8045774746437448, 0.967674339062347, 0.8085676820670057, 0.9674593086178284, 1.0049890833429598]",0.0,0.0,0.0,130.0,2021-09-14 18:20:20.474518
12,12.0,0.0,-0.9919080171598265,"[0.972813347705621, 100.68175718178794, 100.62676776549398, 100.75958950903615, 100.72005569457502, 100.93339642687549, 0.9717176756466882, 0.9852321619492196, 100.58052767669663, 1.095989679139886]",0.0,0.0,0.0,140.0,2021-09-14 18:20:21.277527
13,13.0,0.0,-1.0694326372031755,"[100.59735122720929, 0.8255251413569868, 1.095344263306951, 0.8261880387873856, 1.0317006941872209, 1.009797200334059, 0.9089121211276514, 1.1163808118303655, 1.0649476017227564, 0.9363040741367494]",0.0,0.0,0.0,150.0,2021-09-14 18:20:22.079972
14,14.0,0.0,-0.8280982245361089,"[100.82394392676176, 1.005473141121336, 0.6370977344539405, 0.950504398979108, 1.038847397737365, 1.0355145001850208, 0.9931524700777202, 1.0362032430593184, 1.0409460011819989, 0.9713675425586713]",0.0,0.0,0.0,160.0,2021-09-14 18:20:22.877376
15,15.0,0.0,-0.6878792167581195,"[0.9845403750399431, 0.9283297444499877, 0.6926327323360298, 100.65350473658823, 0.9811933045994933, 101.13222019340327, 100.75815022869239, 0.6285402656212362, 100.75198324496732, 0.7080384990723226]",0.0,0.0,0.0,170.0,2021-09-14 18:20:23.681143
16,16.0,0.0,-0.7209735905799851,"[0.8467011663955636, 0.7894378147373734, 0.8337089466052622, 1.0002663972471584, 0.8727815613191487, 0.7017414077096702, 1.0098623292832791, 0.9825287917681362, 0.7681340201503489, 100.63937406108415]",0.0,0.0,0.0,180.0,2021-09-14 18:20:24.496599
17,17.0,0.0,-0.6987547519941459,"[0.8285111698847095, 0.7778209638072365, 100.56026540680806, 100.63953984312018, 0.9966553365172921, 0.942082608828795, 0.7399002291409573, 0.6801800906913386, 0.7554223808950634, 0.7162825341789157]",0.0,0.0,0.0,190.0,2021-09-14 18:20:25.319504
18,18.0,0.0,-0.703136099472401,"[0.7812392781237606, 0.6779718960596184, 100.67901221968273, 100.62527008052581, 100.85681965528231, 1.0847331938174678, 100.56713351620759, 0.8958438309387643, 0.6774573861517541, 100.59481800954234]",0.0,0.0,0.0,200.0,2021-09-14 18:20:26.144626
19,19.0,0.0,-0.625450335587593,"[100.8119722142735, 0.6279209811366757, 0.6387260279371706, 0.6460495079750669, 1.0495688323997003, 0.7071815772854889, 0.824782160220114, 0.7985024186227492, 100.58266628943039, 0.9214316449135227]",0.0,0.0,0.0,210.0,2021-09-14 18:20:26.949499
20,20.0,0.0,-0.5913033996474897,"[100.66545332402534, 0.7061294741756695, 0.7991399283840445, 0.5459995774588304, 0.8199366815355673, 0.9117319496599862, 0.7316900030127649, 0.7433794553063914, 0.71926763069366, 0.8846227835855036]",0.0,0.0,0.0,220.0,2021-09-14 18:20:27.748619
21,21.0,0.0,-0.6376555949812603,"[0.7411732687927762, 0.8666566489724553, 0.6310070567905678, 0.8564882615348454, 1.0022444342561756, 0.7738416085777424, 0.7696246750518607, 100.72583621348328, 100.5358171587391, 0.8263865592322759]",0.0,0.0,0.0,230.0,2021-09-14 18:20:28.552862
22,22.0,0.0,-0.556899013337599,"[0.9361014008555248, 0.5739660742233708, 100.6108352901264, 0.5895362400219899, 0.7642890758895117, 0.7562398526383689, 0.5960339022576994, 0.7925217450688711, 0.7240230869806996, 0.5685594847654208]",0.0,0.0,0.0,240.0,2021-09-14 18:20:29.355347
23,23.0,0.0,-0.5826328322125912,"[0.6985253710002051, 0.7131899047540532, 0.6684122838514681, 0.7011467047889726, 0.8192524130853314, 0.6527494452642416, 0.660637349463326, 0.63267123140922, 100.68762877706851, 0.8011094519828026]",0.0,0.0,0.0,250.0,2021-09-14 18:20:30.164068
24,24.0,0.0,-0.6555639740266215,"[0.8230147698468117, 100.54144494810495, 0.9507058501061889, 100.53727969925696, 0.8698881561171382, 0.8156501504216302, 0.633567399725542, 100.54969259461348, 0.6655919635522968, 0.7459589607363997]",0.0,0.0,0.0,260.0,2021-09-14 18:20:30.973568
25,25.0,0.0,-0.5962001082924252,"[0.7784441375247506, 1.045173574175556, 0.7609224786290277, 0.7405561987952886, 0.9765707013854565, 100.52852604731856, 0.49743887475021825, 0.7527591644276375, 0.6203105066388024, 0.7505433143055258]",0.0,0.0,0.0,270.0,2021-09-14 18:20:31.779131
26,26.0,0.0,-0.5925822883110633,"[0.8478743322117416, 0.8407335241051516, 0.598561535945463, 100.50648300098749, 0.6635908116914776, 0.88187106448851, 100.51454297602852, 100.6360944831752, 0.6484925944461343, 0.5894919600292581]",0.0,0.0,0.0,280.0,2021-09-14 18:20:32.583924
27,27.0,0.0,-0.6149655415923403,"[0.7305394458987831, 100.61046050683231, 100.58945799517483, 0.9966193323596515, 0.7482450697281576, 0.753975193391554, 0.8118785311589194, 0.5643841545675082, 0.6723006191114649, 0.7686676219036642]",0.0,0.0,0.0,290.0,2021-09-14 18:20:33.387013
28,28.0,0.0,-0.5565345845260559,"[0.7366556399012714, 0.6629178981516506, 0.7340769160495123, 0.6704697378012875, 0.758429225149461, 0.5423868149576588, 0.6091496711784944, 0.7747093096508514, 1.0295451515813043, 100.47674264372205]",0.0,0.0,0.0,300.0,2021-09-14 18:20:34.193152
29,29.0,0.0,-0.5734555529473279,"[100.645943941764, 0.7062125672555885, 0.6012820310336969, 100.73430137087135, 0.5740184726445242, 0.565971572201034, 100.59796979657688, 0.7516631644910651, 0.710768891496838, 0.6563597656156959]",0.0,0.0,0.0,310.0,2021-09-14 18:20:34.995793
30,30.0,0.0,-0.5582731232050202,"[0.9460230819378508, 0.8597608352780869, 0.5680525586683518, 0.5991292440976635, 0.5524374565616409, 0.6516936259240915, 100.48735974733133, 0.5959510302409752, 0.6082010387501855, 0.7942363837629096]",0.0,0.0,0.0,320.0,2021-09-14 18:20:35.801299
31,31.0,0.0,-0.5231500762298409,"[100.55366731840837, 0.6263134450169465, 100.55554541554997, 0.5764292600183252, 0.5243983180439509, 0.8040749640963721, 0.6740073367067825, 100.56957337475237, 100.44629677969256, 0.5361891316929563]",0.0,0.0,0.0,330.0,2021-09-14 18:20:36.643728
