,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-26.81309700012207,0.0,139.0,-4.704685688018799,0.15396076440811157,0.9851512312889099,-0.07540961354970932,9.999999747378752e-05,100.0,-26.6120662689209,0.0,100.0
1,-23.951658248901367,0.0,107.0,-7.596485137939453,0.314654141664505,0.9465131759643555,-0.27702414989471436,9.999999747378752e-05,100.0,-24.830490112304688,0.0,100.0
2,-23.915700912475586,0.0,82.0,-10.359007835388184,0.6209828853607178,0.9094042181968689,-0.47876691818237305,9.999999747378752e-05,100.0,-21.339282989501953,0.0,100.0
3,-23.163982391357422,0.0,83.0,-12.909807205200195,0.9165753722190857,0.8737484216690063,-0.6801830530166626,9.999999747378752e-05,100.0,-19.370027542114258,0.0,100.0
4,-22.75296974182129,0.0,75.0,-15.278552055358887,1.1800713539123535,0.839482843875885,-0.8825129866600037,9.999999747378752e-05,100.0,-15.458443641662598,0.0,100.0
5,-21.875959396362305,0.0,77.0,-17.481826782226562,1.3124505281448364,0.8065662980079651,-1.083817720413208,9.999999747378752e-05,100.0,-19.038551330566406,0.0,100.0
6,-21.50408172607422,0.0,79.0,-19.47736930847168,1.611916184425354,0.7749438285827637,-1.283693552017212,9.999999747378752e-05,100.0,-18.578554153442383,0.0,100.0
7,-21.07455062866211,0.0,75.0,-21.260547637939453,2.039783000946045,0.7445664405822754,-1.4859284162521362,9.999999747378752e-05,100.0,-18.5107421875,0.0,100.0
8,-21.265581130981445,0.0,76.0,-22.99134063720703,2.063814878463745,0.7153652310371399,-1.687912106513977,9.999999747378752e-05,100.0,-20.286582946777344,0.0,100.0
9,-21.699214935302734,0.0,73.0,-24.43456268310547,2.772695541381836,0.6873313784599304,-1.888426423072815,9.999999747378752e-05,100.0,-14.944181442260742,0.0,100.0
