index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,2.0,54.347959465240145,"[-53.09579563425907, -53.380579780597806, -52.80708564730593, -52.86105953206106, -55.519737958659384, -52.85096289625757, -53.31708672131235, -53.354513916508196, -52.967221726919675, -53.89037127117195]",10.0,0.0,0.0,20.0,2021-09-14 19:10:51.013181
1,1.0,2.0,55.15366469773854,"[-55.54520932408601, -53.00597916061141, -55.72466934013558, -55.700899471106894, -54.29271824268379, -54.37851023145489, -54.78303078338385, -54.243519983355384, -54.819729998470464, -54.70241914730677]",10.0,0.0,0.0,30.0,2021-09-14 19:10:51.822927
2,2.0,2.0,56.82200964056989,"[-53.48182786635959, -53.638899234625015, -53.821117483664494, -54.926823047035654, -54.82749611642595, -56.957817112917134, -55.89950334833014, -53.94172859180056, -52.64712509598424, -58.37956034918406]",10.0,0.0,0.0,40.0,2021-09-14 19:10:52.638182
3,3.0,2.0,57.536283258844776,"[-55.33195642143753, -54.68441275990296, -56.49902665309016, -57.06864004273676, -57.407149073318244, -56.92005257221051, -55.80097335435254, -55.68049461566275, -56.77295284179935, -33.777593921969505]",10.0,0.0,0.0,50.0,2021-09-14 19:10:53.452528
4,4.0,2.0,58.06618288893454,"[-57.1811460955918, -56.61970412641228, -57.478379787137634, -58.291994034206986, -55.788128666630385, -57.42295276205036, -57.097218951896366, -57.09331780181614, -55.30556104042302, -55.19756985568555]",10.0,0.0,0.0,60.0,2021-09-14 19:10:54.271628
5,5.0,2.0,58.69521725960634,"[-57.16268885291227, -56.675361632447334, -55.815411728687444, -59.135194888433965, -56.8229726891804, -57.89430233322166, -55.872702525360864, -57.334317273631775, -53.27122210764281, -56.41193366098253]",10.0,0.0,0.0,70.0,2021-09-14 19:10:55.087638
6,6.0,2.0,59.53005276302588,"[-16.731718651877785, -59.37770623135748, -58.31303347252246, -58.279195597887785, -55.8476667103007, -58.33269548652189, -60.383278822431556, -56.85254702880352, -58.72515391342221, -25.01559035368212]",10.0,0.0,0.0,80.0,2021-09-14 19:10:55.904240
7,7.0,2.0,60.43176898407227,"[-60.33575527069918, -59.59765117327563, -56.88165049411308, -58.94086873853792, -60.36322646158351, -57.15683728071298, -57.68008505132098, -58.78874806133667, -58.44596055055677, -60.47267235123539]",10.0,0.0,0.0,90.0,2021-09-14 19:10:56.718082
8,8.0,2.0,61.23340435085052,"[-38.32795147048601, -60.73551786034152, -17.77302017202813, -61.27089033722601, -59.69079717856199, -58.668348272827366, -60.99876441118944, -60.77581899452092, -61.16084614701465, -58.904538908384424]",10.0,0.0,0.0,100.0,2021-09-14 19:10:57.528288
9,9.0,2.0,61.23735108852356,"[-61.43132988064197, -59.532772867847896, -60.15423291808748, -60.085590956922, -59.366416093619335, -60.765373376972725, -59.13333414429965, -61.274059032213806, -59.10176993059962, -61.24656707978789]",10.0,0.0,0.0,110.0,2021-09-14 19:10:58.341814
10,10.0,2.0,61.640040581827165,"[-60.60834206403988, -59.1687766885038, -59.547647461608, -61.5134361559773, -60.27986778649539, -56.37749043643443, -62.83555054105912, -61.004298839040764, -60.42792899293585, -58.24679337682628]",10.0,0.0,0.0,120.0,2021-09-14 19:10:59.155191
11,11.0,2.0,62.461135858513366,"[-62.99834385522527, -60.77009097093856, -60.920560634690375, -58.68727013135296, -36.915008551414076, -62.552190990508336, -61.21946280612181, -60.7275168333564, -60.612015487805394, -58.58295620091419]",10.0,0.0,0.0,130.0,2021-09-14 19:10:59.968891
12,12.0,2.0,63.224768431526954,"[341.74342898383094, -61.914047787786146, -60.83219958108832, -62.74865813322186, -45.9628444655723, -63.01241603708525, -63.39977233921443, -61.17225030497779, -47.84820828041563, -61.978800696514064]",10.0,0.0,0.0,140.0,2021-09-14 19:11:00.783082
13,13.0,2.0,62.30341839466408,"[-64.79362143988065, -62.09971355537929, -60.63002108999241, -60.20855213551418, -62.41326830308916, -61.631005489544975, -63.470070867479365, -62.241277676023415, -61.2984921959992, -63.41025522629226]",10.0,0.0,0.0,150.0,2021-09-14 19:11:01.595583
14,14.0,2.0,62.8880017704302,"[-60.62034885268642, -62.179658644230734, -61.749080059713265, -46.133833487545786, -61.63305476817417, -61.32402060752833, -63.74485033890712, -60.979872211344684, 271.972686731376, -60.63667555567071]",10.0,0.0,0.0,160.0,2021-09-14 19:11:02.419875
15,15.0,2.0,63.880157155899305,"[-61.58607745691283, -68.77922928553801, -61.63881906668067, -61.81669375582028, -50.4590996012516, -29.674242903150674, -62.522921174421946, -64.256669590795, -62.34513757635236, -46.65369857170828]",10.0,0.0,0.0,170.0,2021-09-14 19:11:03.238839
16,16.0,2.0,64.59796673722838,"[-47.15757674163817, -60.91111926230794, -62.99659026781829, -64.6046832993047, -60.48216530389523, -63.316761884340735, -64.82499127207502, -64.59750809994081, -61.79492551189663, -63.02040750170348]",10.0,0.0,0.0,180.0,2021-09-14 19:11:04.052661
17,17.0,2.0,64.94131470513415,"[-61.61938222587138, -63.39934082935069, -63.65439451024759, -58.15793731072327, -63.53010220232096, -68.15907627599685, -53.88063466364209, -63.51857122166803, -48.401506052167484, -60.168137332617626]",10.0,0.0,0.0,190.0,2021-09-14 19:11:04.870823
18,18.0,2.0,64.26427503390661,"[-62.222465935599914, -53.815180804864205, -63.021726835178804, -62.201206282606435, -63.31620572071836, -63.22992983477693, -59.8787395790707, -71.74053571398375, -64.32347888383914, -56.94724740363541]",10.0,0.0,0.0,200.0,2021-09-14 19:11:05.684888
19,19.0,2.0,63.71619206052057,"[-62.51153285796248, -60.522255145353085, -61.09789316767004, -60.76641983476345, -61.55822454410446, -60.12002179301055, -54.249682084697376, -56.60815809038018, -40.35967006970679, -65.64815689855568]",10.0,0.0,0.0,210.0,2021-09-14 19:11:06.496884
20,20.0,2.0,67.89461895076299,"[-51.30751013439797, -39.913528688281595, -69.96090804877201, -51.55658318894486, -62.87615011367893, -59.0884299211407, -61.010054365868505, -62.967613189694156, -47.475654759355876, -63.01315484676231]",10.0,0.0,0.0,220.0,2021-09-14 19:11:07.310668
21,21.0,2.0,71.3149024525415,"[-63.604306636965084, -39.24927858395845, -42.10076300566693, -47.35439228232706, -556.711712256737, -562.911223551196, -57.583153220496534, -66.59003836638198, -39.35467874153913, -43.45616624877466]",10.0,0.0,0.2,230.0,2021-09-14 19:11:08.131228
22,22.0,2.0,80.45439513776475,"[-60.19688266705327, -47.42483544901925, 255.06823673108065, -69.10399302486931, -60.241053996581556, -72.72949512230556, -63.18926444117301, -61.50147248309408, -64.07406791023104, -64.2292843283861]",10.0,0.0,0.0,240.0,2021-09-14 19:11:08.952396
23,23.0,2.0,62.724556032435075,"[-63.06515340908167, -49.05394669493529, -56.18404861533514, -63.38528197114416, -52.30174772379014, -64.19151851501773, -61.86106354613677, -69.18993475899373, -9.136608255342445, -61.574157767090014]",10.0,0.0,0.0,250.0,2021-09-14 19:11:09.770616
24,24.0,2.0,559.2419924011737,"[-62.41344832353819, -63.59958564238721, -55.470868859512535, -63.4340543075356, -62.38037208618871, -550.4383735300921, -75.34807628412804, -68.87250969640091, 299.7953831039525, -61.690715491394464]",10.0,1.0,0.1,260.0,2021-09-14 19:11:10.593563
25,25.0,2.0,554.3503280032061,"[-554.9777344965182, -61.76357604482136, -64.89434212918587, -64.57106686618773, -63.16988626531603, -76.77489007592611, -70.14363880745043, -69.25314440670266, -70.6086854083683, -71.4497500609858]",10.0,1.0,0.1,270.0,2021-09-14 19:11:11.414886
26,26.0,2.0,71.94521592869913,"[-28.888144104071912, -59.73137475025846, -50.3576182301083, -70.64599805240282, -232.71969370846196, -41.57667140944476, -75.43003298345039, -69.58131942444943, -36.929219936218516, -49.87216430646717]",10.0,0.0,0.0,280.0,2021-09-14 19:11:12.234525
27,27.0,2.0,73.14588064620796,"[-60.2996948545211, -60.82478691224041, -53.8544207266783, -57.94927318519625, -66.2734066900793, -66.58938772721852, -74.26561952029317, -72.5836501335667, -61.94841345001838, -66.09703339924732]",10.0,0.0,0.0,290.0,2021-09-14 19:11:13.050480
28,28.0,2.0,69.13868083795072,"[-57.11520117403302, -58.8806845520407, -62.48227477657011, -61.81279052719331, -59.47624703140501, -62.92871500356374, -73.21729068528539, -69.75218905887942, -59.86441420727301, -57.534476752719875]",10.0,0.0,0.0,300.0,2021-09-14 19:11:13.869304
29,29.0,2.0,554.9398349557908,"[-68.03943428477393, -545.2350006146931, -64.42068918791253, -62.139386644614774, -66.74665584626192, -559.8587823278735, -71.74019382504537, -554.9214633756959, -558.3865663957989, -64.6821985499505]",10.0,1.0,0.4,310.0,2021-09-14 19:11:14.703904
30,30.0,2.0,554.077628793412,"[-59.71881478607473, -550.6486471873985, -59.777966909197126, -65.15476029582753, -83.476042835047, -63.18812319648229, -433.8266427814357, -554.8024830743124, -62.72023210677625, -127.22475367831797]",10.0,1.0,0.3,320.0,2021-09-14 19:11:15.533169
31,31.0,2.0,552.7686476283042,"[-48.42519749174503, -61.199862107673766, -61.09806331181025, -27.667125335045263, -57.99250888508775, -68.46257550292796, -67.90836699512802, -37.38625139658865, -70.71086779334861, -52.388526123392]",10.0,1.0,0.0,330.0,2021-09-14 19:11:16.349707
32,32.0,2.0,70.32645741763424,"[-68.75101490950736, -62.65781895320327, -551.9621044719966, -63.32031352309363, -73.56048238726665, -68.82657755607701, -73.25117412793391, -61.99472646865746, -62.974360115752596, -63.161055270007424]",10.0,0.0,0.1,340.0,2021-09-14 19:11:17.166186
33,33.0,2.0,64.00893444289403,"[-59.24380912106775, -62.659327345577545, -70.14137760995487, -67.9767973567344, -64.26229709040342, -40.310277202749184, 266.5028764129872, -69.49872273430101, -60.79460972017883, -80.62572433710415]",10.0,0.0,0.0,350.0,2021-09-14 19:11:17.983789
34,34.0,2.0,555.0569643702875,"[-60.278533840423215, -51.49530028708347, -76.74049176969022, -70.78988923779727, -62.256896054631916, -70.09479303119782, -536.5817133043045, -66.63113952799206, -69.42638782959463, -63.90107587291864]",10.0,1.0,0.1,360.0,2021-09-14 19:11:18.805787
35,35.0,2.0,69.30388610229043,"[-442.84354599488034, -49.711151519017704, -63.49991314682287, -71.23642061254651, -49.69663729385587, -48.179210279630055, -72.33451971559826, -40.536761421071965, -57.04163050985043, -75.59468704890153]",10.0,0.0,0.1,370.0,2021-09-14 19:11:19.623070
36,36.0,2.0,552.9843658706047,"[-70.41677700498843, -62.86304535914395, -71.18043641455526, -554.8478801294541, -37.35702723468637, -71.51489939916819, -48.937895297475414, 254.63086409054705, -47.76717660972492, -53.58558488431014]",10.0,1.0,0.1,380.0,2021-09-14 19:11:20.444035
37,37.0,2.0,71.34891202897691,"[-68.51202806873408, -71.45289278205124, -62.07731193529709, -49.20949954319718, -68.6473419393879, -72.58224472668991, -63.06804091858101, -62.61924448160515, -62.55414017071053, -68.41173632277109]",10.0,0.0,0.0,390.0,2021-09-14 19:11:21.257987
38,38.0,2.0,68.96118779908022,"[-72.78062573101835, -41.287733971329835, -78.67474860811367, -546.6362235384901, -68.85847914456896, -39.68950934977066, -74.11055821708803, -267.44961701712685, -81.0161915625851, -554.2420794146004]",10.0,0.0,0.2,400.0,2021-09-14 19:11:22.084714
39,39.0,2.0,77.42036342906178,"[-543.8447901894982, -376.43615216754995, -65.7628531569983, -63.452559789347724, -75.64777003870327, -508.4108517371183, -69.5700992325351, -53.01075107859932, -49.45372685193872, -60.34792193097659]",10.0,0.0,0.3,410.0,2021-09-14 19:11:22.908844
40,40.0,2.0,70.20742874974225,"[-57.78462987585591, -58.27221602115767, 237.88736876769883, -557.0941891662046, -70.02239387807485, 283.4497224597311, -534.6739910329903, -64.1539602397599, -65.18441323516721, -74.89228282985779]",10.0,0.0,0.2,420.0,2021-09-14 19:11:23.735754
41,41.0,2.0,78.3493652936877,"[-56.78445957823634, -26.973203876189054, -554.657698847767, 250.3244544456953, -70.3214345498553, -555.2605460247677, -57.45082628677297, -57.43650446376685, 239.07553615245936, -48.070425127352586]",10.0,0.0,0.2,430.0,2021-09-14 19:11:24.561750
42,42.0,2.0,73.18886290326077,"[-77.0307002608502, -58.28993872389374, -40.242192637275316, -75.39151246785366, 245.78829573467445, -77.09110269692502, -80.65172923431535, -120.28465176767965, 238.6524606286064, -91.60252279563849]",10.0,0.0,0.0,440.0,2021-09-14 19:11:25.380504
