,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-40.20703887939453,0.0,182.0,0.4894876778125763,0.019284026697278023,9.999999747378752e-05,100.0,-91.42155456542969,0.0,100.0
1,-68.4300308227539,0.0,136.0,1.2593470811843872,0.0608142614364624,9.999999747378752e-05,100.0,-34.71295928955078,0.0,100.0
2,-74.49302673339844,0.0,105.0,2.00156831741333,0.05619090422987938,9.999999747378752e-05,100.0,-43.437110900878906,0.0,100.0
3,-64.4281234741211,0.0,105.0,2.3238437175750732,0.08047689497470856,9.999999747378752e-05,100.0,-64.61568450927734,0.0,100.0
4,-58.3819580078125,0.0,98.0,2.609384298324585,0.096193827688694,9.999999747378752e-05,100.0,-48.872344970703125,0.0,100.0
5,-54.375736236572266,0.0,99.0,2.8964624404907227,0.11316569149494171,9.999999747378752e-05,100.0,-47.300804138183594,0.0,100.0
6,-51.3942985534668,0.0,100.0,3.2336413860321045,0.13627095520496368,9.999999747378752e-05,100.0,-46.368736267089844,0.0,100.0
7,-50.20806121826172,0.0,96.0,3.541372060775757,0.12444952130317688,9.999999747378752e-05,100.0,-29.2551212310791,0.0,100.0
8,-49.47780227661133,0.0,97.0,3.889312267303467,0.16226345300674438,9.999999747378752e-05,100.0,-22.724201202392578,0.0,100.0
9,-50.883445739746094,0.0,94.0,4.26230525970459,0.19814735651016235,9.999999747378752e-05,100.0,-22.644704818725586,0.0,100.0
10,-50.94863510131836,0.0,95.0,4.711084842681885,0.25191840529441833,9.999999747378752e-05,100.0,-20.863975524902344,0.0,100.0
11,-50.67901611328125,0.0,95.0,5.095236778259277,0.27943962812423706,9.999999747378752e-05,100.0,-20.315505981445312,0.0,100.0
12,-50.5089225769043,0.0,93.0,5.444834232330322,0.3370009660720825,9.999999747378752e-05,100.0,-20.458948135375977,0.0,100.0
13,-51.27435302734375,0.0,94.0,5.813179016113281,0.35272765159606934,9.999999747378752e-05,100.0,-20.184284210205078,0.0,100.0
14,-51.214317321777344,0.0,93.0,6.254741191864014,0.3318631052970886,9.999999747378752e-05,100.0,-19.958511352539062,0.0,100.0
15,-50.79582214355469,0.0,93.0,6.643767833709717,0.3639545142650604,9.999999747378752e-05,100.0,-20.216569900512695,0.0,100.0
16,-50.38893127441406,0.0,94.0,6.996614933013916,0.33936843276023865,9.999999747378752e-05,100.0,-19.162677764892578,0.0,100.0
17,-49.95828628540039,0.0,93.0,7.3037519454956055,0.33604446053504944,9.999999747378752e-05,100.0,-20.05217933654785,0.0,100.0
18,-49.276329040527344,0.0,94.0,7.630176067352295,0.29390749335289,9.999999747378752e-05,100.0,-17.652652740478516,0.0,100.0
19,-48.36311340332031,0.0,92.0,7.835808277130127,0.3173154294490814,9.999999747378752e-05,100.0,-18.267780303955078,0.0,100.0
20,-47.33537673950195,0.0,93.0,8.04218864440918,0.28878331184387207,9.999999747378752e-05,100.0,-17.87687110900879,0.0,100.0
21,-46.28925323486328,0.0,93.0,8.18718147277832,0.2603769600391388,9.999999747378752e-05,100.0,-16.39119529724121,0.0,100.0
22,-45.252769470214844,0.0,92.0,8.352527618408203,0.2491244524717331,9.999999747378752e-05,100.0,-16.667247772216797,0.0,100.0
23,-44.33177947998047,0.0,93.0,8.45794677734375,0.18630309402942657,9.999999747378752e-05,100.0,-16.4614315032959,0.0,100.0
24,-43.479827880859375,0.0,92.0,8.579126358032227,0.17261743545532227,9.999999747378752e-05,100.0,-17.24843406677246,0.0,100.0
25,-42.776771545410156,0.0,92.0,8.59523868560791,0.16363154351711273,9.999999747378752e-05,100.0,-15.813520431518555,0.0,100.0
26,-39.768795013427734,0.0,93.0,8.678520202636719,0.1535605788230896,9.999999747378752e-05,100.0,-16.357833862304688,0.0,100.0
27,-37.112979888916016,0.0,92.0,8.75760555267334,0.14612725377082825,9.999999747378752e-05,100.0,-15.625386238098145,0.0,100.0
28,-36.56614685058594,0.0,92.0,8.825181007385254,0.12020953744649887,9.999999747378752e-05,100.0,-16.125049591064453,0.0,100.0
