index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.07991515430972206,0.10175592369282611,0.0,14.0,5.70790322732984,"[96.40147804266762, 95.0779996253382, 96.2215560329424, -3.8250113689666025, 96.0115529249063, 96.3876638690886, -4.115361884544674, -5.981057981210109, -3.2596352981317684, -6.676631763682033]",14.0,0.0,0.0,20.0,2021-09-04 14:58:20.428653
1,0.1767738894885295,0.21855272844142284,1.0,14.0,3.0075039728258903,"[-4.493663271943348, -3.1505154949898233, -3.39554940981822, -2.9872772108249888, -4.119314960937228, -3.1966577180383577, -2.568399877804355, -3.8736070384589887, -3.0098855746862387, -2.633643192127211]",14.0,0.0,0.0,30.0,2021-09-04 14:58:21.226599
2,0.16817833263877885,0.22186479400636216,2.0,14.0,3.113855691040322,"[96.18488066267129, -2.2250735923867704, 96.04015023418873, 95.83425649038698, -2.3095277069683253, -3.2612805963087794, -2.6564313355488443, 95.69496772836649, -3.519847422120189, -2.2196318052097057]",14.0,0.0,0.0,40.0,2021-09-04 14:58:22.026632
3,0.13841713735270347,0.1928604504565166,3.0,14.0,3.8179417301316834,"[-2.736100630663695, 95.76859387539982, 96.1082103901133, -3.1554692079908353, -3.260928255479525, -2.6079231085202284, 95.70630556778545, -3.1461801363922226, -2.784450850769662, -2.660714476181455]",14.0,0.0,0.0,50.0,2021-09-04 14:58:22.823494
4,0.15831668488717796,0.19193710128186284,4.0,14.0,3.201059605908488,"[-4.67175972791581, -3.2564436346890604, -3.8797730800154975, -3.2378145923304213, -2.773986818916528, -3.667062767378849, -3.1841743605777735, -3.5132758874165417, -3.2571102330111787, -3.0201100373772194]",14.0,0.0,0.0,60.0,2021-09-04 14:58:23.624350
5,0.21220350492976736,0.25307784938378697,5.0,14.0,2.401566208343166,"[-6.500436927492882, -4.420048398892108, -4.742335815974805, -2.9781063696666448, 96.68796108076211, -3.2115194627420807, -3.2594484838989253, -2.243182354425534, -3.2045737560504297, -3.754779385705706]",14.0,0.0,0.0,70.0,2021-09-04 14:58:24.418734
6,0.17836220098780556,0.2259500172947633,6.0,14.0,3.2239111163046434,"[-3.2663031020925684, -3.5846197169934557, -3.3548632393552307, -3.8948810790801707, -2.172850402843091, -2.625238939843233, -2.676843507797473, -6.023040238227607, -3.25371649675325, -2.081465085167283]",14.0,0.0,0.0,80.0,2021-09-04 14:58:25.224166
7,0.18489133925168055,0.23794292597437788,7.0,14.0,2.530453784561064,"[-3.7155206083672154, 94.57743079250226, 95.39033281161292, -3.2326617188922895, -2.9488637134841476, -4.121997410598432, -3.6708440867918464, -4.754608000663487, -3.095854710492292, -4.229754938261308]",14.0,0.0,0.0,90.0,2021-09-04 14:58:26.021719
8,0.16177673087116698,0.18498216865058367,8.0,14.0,3.0917200972039125,"[-2.5289676495845845, -4.70632848483052, -3.5227320652642593, 96.0861034023792, -2.865580012835331, -3.640539159051812, -2.852938746955413, 95.27688931528995, -2.7020014819129012, 94.20594896798306]",14.0,0.0,0.0,100.0,2021-09-04 14:58:26.814586
9,0.17318247503918954,0.2243662675546685,9.0,14.0,2.893978736293149,"[95.22985508463613, -6.0681621340290395, 95.6043122236584, 97.37645698805136, 95.96831186692674, 95.30739523183988, 95.29123827920365, -2.9599640007884616, 96.2616312550944, -3.2562109773985917]",14.0,0.0,0.0,110.0,2021-09-04 14:58:27.608413
10,0.10496551473109028,0.1574838053878155,10.0,14.0,4.60145675529616,"[-3.4394844757092415, -3.7569049583327687, -2.8583820620812754, -2.358060077828846, 95.46819616089299, -3.9199436612319323, -6.100455883101064, -3.4947514881934336, -4.631491044921525, 95.84621453928678]",14.0,0.0,0.0,120.0,2021-09-04 14:58:28.414851
11,0.13444497012236697,0.17389590126099708,11.0,14.0,4.065525000052889,"[-2.722656382940481, -4.010006835253522, -4.784993194589116, -2.8244964692059984, -3.6147115382661417, -3.530948548640909, -2.6591962756658267, -3.2474197665474263, -4.706906501570312, -4.807112547344923]",14.0,0.0,0.0,130.0,2021-09-04 14:58:29.224112
12,0.1791220601339544,0.22477874730639139,12.0,14.0,2.8298533710418976,"[95.65471555804758, 94.38814908177793, 97.16629875002597, -5.984382677892301, -5.226791166527819, 95.93096004930825, 94.7055417024339, -3.2628404109971796, -2.621832010015647, -3.547638410885395]",14.0,0.0,0.0,140.0,2021-09-04 14:58:30.032553
13,0.07797808324072598,0.12212124444546141,13.0,14.0,5.98124604033821,"[-4.188333146692727, -2.9231034824511504, -2.620924189791876, -4.47848585007128, -3.29707043033453, -2.6075233345232154, 96.06860454286154, 94.27543155155632, -2.924140692285928, -2.610516726681169]",14.0,0.0,0.0,150.0,2021-09-04 14:58:30.841709
14,0.07007668169214766,0.11840838027090457,14.0,14.0,5.319594186089897,"[-3.533195740586879, -3.8018272214622257, -4.222613003790783, -2.6079393379450067, 97.38924143456268, 95.36531897846993, -3.9128095999431713, -4.431243172884399, 94.28030584349064, 94.21065442483868]",14.0,0.0,0.0,160.0,2021-09-04 14:58:31.644022
15,0.1120861161357823,0.16502365993876797,15.0,14.0,4.082559768017925,"[-4.125715270464695, -4.4285292135134, -3.5628119762718318, -2.6442763441128316, -2.5008589592817043, -6.418869420638778, -2.7942680155220927, -3.2608824169609525, -2.942694598127715, -2.633191939191575]",14.0,0.0,0.0,170.0,2021-09-04 14:58:32.461369
16,0.07740740113610163,0.1277886362318351,16.0,14.0,4.707389084504664,"[96.16530951195756, -5.4542087290082195, 95.07572880001975, -3.5213379238553983, -3.4684121119729467, 96.28858790307744, -3.094373252479692, -4.201004651073627, -3.8437475574492663, -3.0954382082768417]",14.0,0.0,0.0,180.0,2021-09-04 14:58:33.272495
17,0.07278170186975634,0.10671826596186319,17.0,14.0,6.380928993713242,"[-3.6884921685164294, -4.029340156165421, -4.8475072019344, -2.7707004154803747, -3.975977506665653, -3.950216903754983, -3.6123279845354634, -2.616102659544475, -2.8207402271814748, -2.8219298374851713]",14.0,0.0,0.0,190.0,2021-09-04 14:58:34.085337
18,0.1191550069356155,0.16986306066798174,18.0,14.0,4.269630126429557,"[-3.827632961124402, -4.458145762534876, -2.924991901819671, -2.60645164756373, -3.123632202094839, -2.844213702081066, -5.433123105109273, 97.34839330470106, -2.9462260260138327, -3.1181127004575555]",14.0,0.0,0.0,200.0,2021-09-04 14:58:34.898974
