index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,3.0,-1.1418014035248012,"[1.1579352131258243, 1.0962584105364266, 1.1275468725881475, 101.12825996027198, 1.1812408928491331, 101.04322478413312, 101.19911494439438, 1.1865846726515616, 1.173258716246647, 101.13002447869847]",15.0,0.0,0.0,20.0,2021-09-14 18:53:49.941676
1,1.0,3.0,-1.0550269265788008,"[1.1138742257694032, 1.0531446902675021, 101.17275392184574, 1.1281823453123845, 1.1045129371611073, 1.12756137286834, 1.0887747986973677, 1.1717173185704117, 1.1034798443030902, 1.0833464191427855]",15.0,0.0,0.0,30.0,2021-09-14 18:53:50.734786
2,2.0,3.0,-0.9470147550295411,"[1.0487375812248159, 1.009743569984848, 0.9778799841688689, 1.1285543511680838, 1.1135634701285928, 0.9107973647649201, 0.969129906342427, 1.1484387624564918, 1.0359868628560702, 1.1095387838068607]",15.0,0.0,0.0,40.0,2021-09-14 18:53:51.522266
3,3.0,3.0,-0.8271700994761226,"[0.9572881879596119, 0.9911052727067621, 0.7675759043594963, 0.8675142662089342, 1.1651224788008325, 0.9477740653366977, 0.9679801955627707, 1.127774837887182, 1.0189024452884197, 1.0469150928599766]",15.0,0.0,0.0,50.0,2021-09-14 18:53:52.313943
4,4.0,3.0,-0.7826262699065601,"[0.9877831125600316, 0.8281502987254767, 0.8758953678462478, 0.9289257227686147, 0.9618496135862701, 0.9581639196762948, 0.9494240295506334, 1.1275635441728455, 0.7483340202823988, 0.9147843420930007]",15.0,0.0,0.0,60.0,2021-09-14 18:53:53.103900
5,5.0,3.0,-0.8710510789372107,"[0.8355996110285848, 100.80725612012247, 0.8275360586382399, 101.096396244769, 0.9221893985302517, 0.7846979330946273, 0.9188846035703833, 0.7398802326310443, 0.9333583508990468, 0.9026203034460649]",15.0,0.0,0.0,70.0,2021-09-14 18:53:53.892596
6,6.0,3.0,-0.4360221856187875,"[0.5620137222990547, 0.30149948640381063, 0.6205630728031751, 0.8846445701441233, 0.8198374884369038, 0.7989464519436895, 0.8763373278273152, 0.7671820628948102, 0.8041047025467574, 0.9135656685662616]",15.0,0.0,0.0,80.0,2021-09-14 18:53:54.680780
7,7.0,3.0,-0.19785759339254955,"[0.6223112867373575, 0.13287352209526102, 0.9155405377369201, 0.18547206338427608, 100.8652558887814, 100.71543162156517, 0.15929517368900897, 0.7691476081778336, 0.855005871983843, 100.89278850580838]",15.0,0.0,0.0,90.0,2021-09-14 18:53:55.474711
8,8.0,3.0,-0.16383101511261083,"[0.47866818798146726, 0.2229490734658925, 0.6545946082174231, 0.37808517769921435, 100.13506316041624, 0.17685267524467485, 100.89346196961276, 0.20860672377728606, 100.12233448345101, 0.21793689991339743]",15.0,0.0,0.0,100.0,2021-09-14 18:53:56.271537
9,9.0,3.0,-0.19998255493899056,"[0.21593456062426436, 0.722047427245844, 0.2872402143384401, 0.3756866299707666, 0.7385645949230115, 0.22202410402509618, 100.55394564206118, 0.21762257914040745, 0.12416352430198721, 0.8021760395238458]",15.0,0.0,0.0,110.0,2021-09-14 18:53:57.068706
