,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,-74.4000473022461,108.0,-16.181217193603516,0.14378273487091064,0.923206090927124,-0.670090913772583,9.999999747378752e-05,225.0,-64.09818267822266,225.0
1,-74.22920989990234,96.0,-25.48911476135254,1.4172407388687134,0.8437564969062805,-1.4195753335952759,9.999999747378752e-05,225.0,-64.2398681640625,225.0
2,-74.02127838134766,91.0,-33.14761734008789,0.38251861929893494,0.7712671160697937,-2.1748862266540527,9.999999747378752e-05,225.0,-62.99277114868164,225.0
3,-75.19535827636719,86.0,-39.29170608520508,0.6617724299430847,0.7050679326057434,-2.9005630016326904,9.999999747378752e-05,225.0,-71.25092315673828,225.0
4,-75.13884735107422,82.0,-43.97471237182617,0.9741191864013672,0.6446486711502075,-3.6587624549865723,9.999999747378752e-05,225.0,-76.654296875,225.0
5,-75.15176391601562,78.0,-47.53300857543945,1.279107689857483,0.5895106196403503,-4.294302940368652,9.999999747378752e-05,225.0,-63.538631439208984,225.0
6,-75.10906219482422,75.0,-50.030067443847656,1.0336229801177979,0.5391849875450134,-5.054426193237305,9.999999747378752e-05,225.0,-67.77987670898438,225.0
7,-75.08312225341797,72.0,-52.199485778808594,1.458259105682373,0.4932089149951935,-5.6995134353637695,9.999999747378752e-05,225.0,-67.28905487060547,225.0
8,-74.96556854248047,68.0,-52.45027160644531,2.796138048171997,0.45121586322784424,-6.334827899932861,9.999999747378752e-05,225.0,-65.10797882080078,225.0
9,-74.84410095214844,66.0,-52.93113327026367,1.5290052890777588,0.4128662943840027,-7.057930946350098,9.999999747378752e-05,225.0,-77.26154327392578,225.0
10,-74.97891235351562,63.0,-52.12282943725586,3.5717880725860596,0.37782523036003113,-7.370765686035156,9.999999747378752e-05,225.0,-61.30738830566406,225.0
11,-74.82036590576172,60.0,-51.50121307373047,1.8553962707519531,0.34573203325271606,-8.117804527282715,9.999999747378752e-05,225.0,-64.4290542602539,225.0
12,-74.66519165039062,57.0,-49.278099060058594,2.0022244453430176,0.3162434697151184,-8.433517456054688,9.999999747378752e-05,225.0,-60.561988830566406,225.0
13,-74.45227813720703,55.0,-47.785160064697266,1.3717982769012451,0.2892163097858429,-9.050821304321289,9.999999747378752e-05,225.0,-56.59428024291992,225.0
14,-74.30219268798828,53.0,-45.44374084472656,1.1729034185409546,0.26441270112991333,-10.104681015014648,9.999999747378752e-05,225.0,-63.03325271606445,225.0
15,-73.98556518554688,50.0,-44.99446105957031,1.5942648649215698,0.24172011017799377,-10.696148872375488,9.999999747378752e-05,225.0,-63.79010772705078,225.0
16,-73.75142669677734,49.0,-41.23164367675781,1.5728306770324707,0.2209615558385849,-11.62472915649414,9.999999747378752e-05,225.0,-62.11933135986328,225.0
17,-73.87490844726562,47.0,-40.94834518432617,0.7380591630935669,0.20197512209415436,-12.577649116516113,9.999999747378752e-05,225.0,-67.63175201416016,225.0
18,-74.05471801757812,45.0,-36.523773193359375,0.8590201735496521,0.18461009860038757,-13.05904483795166,9.999999747378752e-05,225.0,-60.92204284667969,225.0
19,-73.97988891601562,44.0,-34.159358978271484,1.032109022140503,0.16875481605529785,-13.288835525512695,9.999999747378752e-05,225.0,-69.05032348632812,225.0
20,-73.96684265136719,43.0,-32.55057144165039,2.6500637531280518,0.15428633987903595,-14.166282653808594,9.999999747378752e-05,225.0,-59.28413009643555,225.0
21,-74.0767593383789,41.0,-30.923995971679688,0.8270796537399292,0.14105947315692902,-14.123727798461914,9.999999747378752e-05,225.0,-66.34583282470703,225.0
22,-74.13599395751953,40.0,-28.77748680114746,0.8349652290344238,0.12898831069469452,-14.915048599243164,9.999999747378752e-05,225.0,-57.840213775634766,225.0
23,-74.15397644042969,39.0,-26.193241119384766,0.7053719758987427,0.11796742677688599,-15.968192100524902,9.999999747378752e-05,225.0,-66.48979949951172,225.0
24,-74.04032135009766,38.0,-24.70459747314453,0.6969366073608398,0.10790235549211502,-16.677927017211914,9.999999747378752e-05,225.0,-64.7537841796875,225.0
25,-73.9480972290039,37.0,-21.262798309326172,0.5077357888221741,0.09871203452348709,-16.67458152770996,9.999999747378752e-05,225.0,-63.058040618896484,225.0
26,-73.82508850097656,36.0,-18.847564697265625,0.5019322633743286,0.09033044427633286,-16.877832412719727,9.999999747378752e-05,,,225.0
27,-73.74890899658203,35.0,-16.879043579101562,0.38137972354888916,0.08269375562667847,-17.48238754272461,9.999999747378752e-05,,,225.0
28,-73.40825653076172,34.0,-15.81380558013916,1.2731821537017822,0.07571675628423691,-17.474992752075195,9.999999747378752e-05,,,225.0
