,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,176.0,-2.6999032497406006,2.983281135559082,0.9902167320251465,-0.03283470869064331,9.999999747378752e-05,50.0,-40.95630645751953,0.10000000149011612,0.0
1,134.0,-3.647615909576416,3.681511878967285,0.9705957770347595,-0.09856952726840973,9.999999747378752e-05,50.0,-41.447818756103516,0.0,0.0
2,95.0,-4.477510929107666,0.27338123321533203,0.9513954520225525,-0.16399070620536804,9.999999747378752e-05,50.0,-20.920324325561523,0.10000000149011612,0.0
3,97.0,-5.303558349609375,0.667862057685852,0.9325991272926331,-0.2293875515460968,9.999999747378752e-05,50.0,-51.46819305419922,0.0,0.0
4,89.0,-6.144794940948486,0.19546851515769958,0.9142165780067444,-0.2965787351131439,9.999999747378752e-05,50.0,-61.336395263671875,0.0,0.0
5,91.0,-6.858763217926025,0.33672773838043213,0.896153450012207,-0.3620959520339966,9.999999747378752e-05,50.0,-51.28120040893555,0.0,0.0
6,93.0,-7.843439102172852,0.8342486023902893,0.878424882888794,-0.42752692103385925,9.999999747378752e-05,50.0,-41.296451568603516,0.0,0.0357142873108387
7,87.0,-8.622963905334473,5.845506191253662,0.8610566854476929,-0.49016889929771423,9.999999747378752e-05,50.0,-41.24446487426758,0.0,0.03125
8,89.0,-9.305179595947266,0.33085620403289795,0.8440247774124146,-0.5669211149215698,9.999999747378752e-05,50.0,-51.22710418701172,0.0,0.02777777798473835
9,86.0,-9.568448066711426,7.556591987609863,0.8273252844810486,-0.6344266533851624,9.999999747378752e-05,50.0,-21.24881362915039,0.0,0.02500000037252903
10,88.0,-10.23005199432373,7.201180458068848,0.8109749555587769,-0.6880924701690674,9.999999747378752e-05,50.0,-31.17792320251465,0.0,0.022727273404598236
11,89.0,-11.1163911819458,0.33720922470092773,0.7949801683425903,-0.7644027471542358,9.999999747378752e-05,50.0,-1.146589994430542,0.0,0.02083333395421505
12,86.0,-11.352120399475098,0.2860255837440491,0.7793236970901489,-0.8288010358810425,9.999999747378752e-05,50.0,-31.16436767578125,0.0,0.01923076994717121
13,88.0,-12.142243385314941,11.292776107788086,0.7640200853347778,-0.9019056558609009,9.999999747378752e-05,50.0,-21.12582778930664,0.0,0.01785714365541935
14,86.0,-12.410536766052246,0.3099740743637085,0.7489858269691467,-0.9304221868515015,9.999999747378752e-05,50.0,-11.087777137756348,0.0,0.01666666753590107
15,87.0,-12.987441062927246,3.060387134552002,0.7342664003372192,-1.042464017868042,9.999999747378752e-05,50.0,-11.086080551147461,0.0,0.015625
16,88.0,-13.09420108795166,10.474981307983398,0.7198644876480103,-1.0703356266021729,9.999999747378752e-05,50.0,-21.035545349121094,0.0,0.014705882407724857
17,86.0,-13.507172584533691,0.569941520690918,0.7057490348815918,-1.1443850994110107,9.999999747378752e-05,50.0,-1.0254110097885132,0.0,0.013888888992369175
18,87.0,-14.00222396850586,3.962662696838379,0.6918984055519104,-1.2298436164855957,9.999999747378752e-05,50.0,-11.020307540893555,0.0,0.01315789483487606
19,86.0,-14.101001739501953,4.068949222564697,0.6783527135848999,-1.2646971940994263,9.999999747378752e-05,50.0,-0.9769586324691772,0.0,0.012500000186264515
