,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-28.266815185546875,0.0,138.0,-4.588499069213867,0.15902620553970337,0.9851588606834412,-0.07530421763658524,9.999999747378752e-05,100.0,-20.805965423583984,0.0,100.0
1,-26.616392135620117,0.0,110.0,-7.539911270141602,0.2816365659236908,0.9465177059173584,-0.27709120512008667,9.999999747378752e-05,100.0,-25.941614151000977,0.0,100.0
2,-25.825742721557617,0.0,83.0,-10.328740119934082,0.6032020449638367,0.9094018936157227,-0.47846725583076477,9.999999747378752e-05,100.0,-25.61971092224121,0.0,100.0
3,-27.710031509399414,0.0,84.0,-12.798348426818848,1.054488182067871,0.873744547367096,-0.680115818977356,9.999999747378752e-05,100.0,-21.430583953857422,0.0,100.0
4,-27.963098526000977,0.0,76.0,-15.002370834350586,1.1843842267990112,0.8394724130630493,-0.8832582235336304,9.999999747378752e-05,100.0,-27.215682983398438,0.0,100.0
5,-26.78308868408203,0.0,78.0,-17.160722732543945,1.6201255321502686,0.8065663576126099,-1.0829359292984009,9.999999747378752e-05,100.0,-24.127662658691406,0.0,100.0
6,-26.99519920349121,0.0,79.0,-19.106782913208008,1.767541527748108,0.7749455571174622,-1.2855618000030518,9.999999747378752e-05,100.0,-22.908870697021484,0.0,100.0
7,-26.958864212036133,0.0,75.0,-20.719463348388672,2.0308775901794434,0.7445639371871948,-1.485817313194275,9.999999747378752e-05,100.0,-19.11638069152832,0.0,100.0
8,-26.52381706237793,0.0,77.0,-22.462690353393555,2.2078044414520264,0.7153777480125427,-1.685828685760498,9.999999747378752e-05,100.0,-19.818260192871094,0.0,100.0
9,-25.92138671875,0.0,74.0,-23.957170486450195,2.1755685806274414,0.6873611211776733,-1.882978916168213,9.999999747378752e-05,100.0,-23.887866973876953,0.0,100.0
10,-25.55594253540039,0.0,75.0,-25.31986427307129,3.1298298835754395,0.6604747176170349,-2.08554744720459,9.999999747378752e-05,100.0,-20.768138885498047,0.0,100.0
11,-25.608661651611328,0.0,76.0,-26.34981918334961,2.8390233516693115,0.6346027255058289,-2.284794330596924,9.999999747378752e-05,100.0,-18.20195198059082,0.0,100.0
12,-25.147289276123047,0.0,74.0,-27.37758445739746,3.4923360347747803,0.609708845615387,-2.492678642272949,9.999999747378752e-05,100.0,-25.218515396118164,0.0,100.0
13,-24.910320281982422,0.0,75.0,-28.444517135620117,3.728677749633789,0.5857839584350586,-2.692308187484741,9.999999747378752e-05,100.0,-19.866960525512695,0.0,100.0
14,-24.602344512939453,0.0,73.0,-29.120336532592773,3.601365327835083,0.5628219842910767,-2.8879833221435547,9.999999747378752e-05,100.0,-19.409788131713867,0.0,100.0
15,-24.317434310913086,0.0,74.0,-29.768625259399414,4.425981521606445,0.5407738089561462,-3.084311008453369,9.999999747378752e-05,100.0,-22.25741958618164,0.0,100.0
16,-23.914432525634766,0.0,75.0,-30.406280517578125,3.9038259983062744,0.5196583271026611,-3.2747883796691895,9.999999747378752e-05,100.0,-19.70163345336914,0.0,100.0
17,-24.010879516601562,0.0,73.0,-30.800180435180664,3.367906332015991,0.4993613064289093,-3.4718971252441406,9.999999747378752e-05,100.0,-19.505428314208984,0.0,100.0
