,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,rollout/success rate
0,133.0,-5.547282695770264,0.37654516100883484,0.9902352690696716,-0.06632671505212784,9.999999747378752e-05,0.0
1,94.0,-7.220826148986816,0.4436940550804138,0.9706246852874756,-0.20006990432739258,9.999999747378752e-05,0.0
