index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,1.0,1.8852516979299283,"[98.06396712115263, -1.952089846205201, -1.9108690011323959, 98.09345582868067, -1.886195519326308, -1.8695059754799375, -1.8734998133125804, -1.8966606064186144, 97.92347254646653, -1.8960555305496007]",5.0,0.0,0.0,20.0,2021-09-14 16:59:37.022599
1,1.0,1.0,1.9081197936586531,"[-1.8845956794767158, -1.8900641031744563, -1.8900587390058052, -1.925235296487055, -1.9242248199125602, -1.903072448695795, -1.8886525159179457, 98.01997373375818, -1.9304823232277304, -1.8692628872917265]",5.0,0.0,0.0,30.0,2021-09-14 16:59:37.844721
2,2.0,1.0,1.9333905509491391,"[-1.8514425491502722, 97.99639144467523, -1.9482691870222633, -1.92346473555175, 98.07081152087035, 98.04523714439543, -1.929380313626998, -1.8961972798675706, 98.0503357247807, 98.06994072543802]",5.0,0.0,0.0,40.0,2021-09-14 16:59:38.701858
3,3.0,1.0,1.8991006280916132,"[-1.910926987059778, -1.853381250015363, 98.04808423531958, 98.07130982864051, -1.9207193509029832, -1.8676892287116018, 98.06419704960719, 97.98955938107841, 98.06500166908376, 98.06948573932053]",5.0,0.0,0.0,50.0,2021-09-14 16:59:39.579219
4,4.0,1.0,1.9314413830774562,"[-1.855325544245159, -1.8521768023891614, -1.8636431767011705, -1.9302793854858291, -1.8486751448529892, -1.8774506569454679, -1.862965151395163, 98.06490305464283, -1.9313732192483042, -1.862544056497654]",5.0,0.0,0.0,60.0,2021-09-14 16:59:40.456051
5,5.0,1.0,1.9286026894532151,"[-1.8656664453811573, 98.07195104963718, -1.8653839988879437, 98.0710043122192, -1.9175476112572147, -1.8697854046958329, -1.9253014230749832, -1.9212819048564067, -1.9280074037930302, 98.0633420628418]",5.0,0.0,0.0,70.0,2021-09-14 16:59:41.339954
6,6.0,1.0,1.9300366850275874,"[-1.9222970561729202, -1.9172192951850953, -1.9296894328921421, -1.9039365392170142, -1.8847622546125566, 98.07186799850003, 98.07181177920445, -1.9362546777315703, -1.9284999049443043, -1.8620633335198584]",5.0,0.0,0.0,80.0,2021-09-14 16:59:42.219735
7,7.0,1.0,1.8914357885011808,"[98.07172985338988, -1.8391017225593949, -1.8506726454546112, 98.0715428101723, -1.8675932444182501, 98.03735915997785, 98.07128323681547, -1.8810733266528126, -1.9151146104433237, -1.8688985251153365]",5.0,0.0,0.0,90.0,2021-09-14 16:59:43.102864
8,8.0,1.0,1.9140579773035238,"[-1.9138342446174281, -1.8297528569302823, 98.06224846850473, 98.09637087776017, -1.9169098838556926, -1.8990493597241012, 98.0955719264158, -1.8332010676189525, -1.8473766468139243, -1.91408839267693]",5.0,0.0,0.0,100.0,2021-09-14 16:59:43.968386
9,9.0,1.0,1.922883798392713,"[-1.919803240515246, -1.8997133452494224, -1.9174641086873059, 98.06311756176304, 98.08105935972903, -1.9232723421543039, -1.8850872964853373, -1.9203631179666154, -1.919468025831117, -1.908200899900785]",5.0,0.0,0.0,110.0,2021-09-14 16:59:44.847614
10,10.0,1.0,1.9150129077949385,"[-1.8250435745248401, -1.91117503321928, 98.07019535902343, -1.8640424633434882, -1.8428828318964883, 98.06896505818274, -1.9225433235908174, -1.8935417386592903, -1.8785274891647534, 98.04965735762732]",5.0,0.0,0.0,120.0,2021-09-14 16:59:45.681810
11,11.0,1.0,1.9241876103335194,"[-1.923232942711836, -1.9167289929230038, -1.9217600697541357, -1.9199282237869033, -1.9151080202617625, -1.9364436060746464, -1.9060186304128164, -1.9296522661512883, 98.05747318594119, 98.07124225854258]",5.0,0.0,0.0,130.0,2021-09-14 16:59:46.513225
