index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,4.0,1.9163623013423103,"[-1.8868488436548336, -1.8578013530568833, -1.853930093185653, -1.8690626512108814, -1.8761531851796214, -1.854285155425809, -1.9125602051983297, -1.9018247078447625, -1.9557051625923743, -1.9150279125608367]",20.0,0.0,0.0,20.0,2021-09-14 17:33:48.792534
1,1.0,4.0,1.9993004706693818,"[-1.9445954174443072, -1.9310744511961562, -2.045539861943296, -1.8385396050682068, -1.9485913318526542, -1.8969142176680265, -1.9189382316859493, -1.8734883367064545, -1.9761398375215489, -1.8576996742064922]",20.0,0.0,0.0,30.0,2021-09-14 17:33:49.602827
2,2.0,4.0,2.0090015223571998,"[-1.9146179639171657, -1.9777989104562865, -1.9519497664774863, -2.008260538494795, -1.9794851016689747, 97.9065171815479, -1.9392230069525742, -2.011585879451222, -1.980009928860348, -1.9653043916418818]",20.0,0.0,0.0,40.0,2021-09-14 17:33:50.459538
3,3.0,4.0,2.088978643988395,"[-1.95315079795735, -1.9989262695948948, -1.9430439506249193, -1.9543032770199433, -1.9061098231216267, -1.996758106271787, -2.087964799580915, -2.0274108935337383, -2.0286614587422007, -2.137184315415185]",20.0,0.0,0.0,50.0,2021-09-14 17:33:51.273415
4,4.0,4.0,2.1998383029162807,"[-2.027950963829845, -2.3075780132997568, -1.9328925213633141, -1.9542210907209947, -2.052955501779648, -2.169800656237028, -1.976375722415414, -2.047653763364996, -2.145171825551802, 98.0457100577485]",20.0,0.0,0.0,60.0,2021-09-14 17:33:52.086309
5,5.0,4.0,2.6510298406983988,"[-2.3486789311701792, 97.98068024895507, -2.7691426144030005, -2.25128696094187, -1.9396635447659794, -2.0304221883621363, -2.070147370758546, -2.1375290089114642, -2.5990543383690197, -2.2697162616881053]",20.0,0.0,0.0,70.0,2021-09-14 17:33:52.908736
6,6.0,4.0,3.1928926634122874,"[-2.0615499277084193, -2.056387020457981, 97.99723678792577, -2.1167258964702627, -2.5866366562070873, -2.8084112307455626, -2.08233493802233, -3.3878071473231643, -2.0645348653560216, -2.8016892757388305]",20.0,0.0,0.0,80.0,2021-09-14 17:33:53.711216
7,7.0,4.0,3.1549271593640453,"[97.12353681824587, -2.1799352209217076, 96.75242697976715, -2.9039647835114453, -2.8536475366405942, -2.0106061641356003, -2.643327517444743, 98.04449359307633, -2.748885876196905, -3.3387941841856055]",20.0,0.0,0.0,90.0,2021-09-14 17:33:54.509991
8,8.0,4.0,3.4086984638643796,"[-3.359093689609346, -2.2475645855859607, -2.6922898983408587, -2.526104614133348, -2.048813166360266, -3.2110713973945364, -3.193015715262984, -3.1060699217181624, -1.9942879155600686, -2.9422665590720176]",20.0,0.0,0.0,100.0,2021-09-14 17:33:55.309454
9,9.0,4.0,3.060338433097514,"[-3.2079000416987045, -8.61269075055156, -3.1302117712745634, -8.603240539146016, -2.8389393362111965, -3.3693982205283453, -2.257415452984593, -2.719215015717461, -3.3642370000499855, -2.613130997189301]",20.0,0.0,0.2,110.0,2021-09-14 17:33:56.111739
