,eval/last_object_to_target,eval/last_success,eval/mean_ep_length,eval/mean_reward,eval/min_object_to_target,eval/success_rate,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/control_cost
18,0.12651334702968597,0.6000000238418579,200.0,1469.9827880859375,0.10260005295276642,0.699999988079071,76.0,-0.5512840151786804,0.01078695710748434,9.999999747378752e-05,514.5108032226562
19,0.21986544132232666,0.5,200.0,967.1539916992188,0.2004493623971939,0.6000000238418579,76.0,-0.5815688967704773,0.00950998067855835,9.999999747378752e-05,608.95654296875
20,0.08567062020301819,0.6000000238418579,200.0,1073.516845703125,0.04286626726388931,0.800000011920929,76.0,-0.6163802146911621,0.010882265865802765,9.999999747378752e-05,615.4048461914062
21,0.18833032250404358,0.5,200.0,1139.3388671875,0.1664547622203827,0.5,76.0,-0.6480899453163147,0.009846686385571957,9.999999747378752e-05,566.24853515625
22,0.21462100744247437,0.20000000298023224,200.0,797.398681640625,0.1595892757177353,0.20000000298023224,76.0,-0.6772760152816772,0.011474919505417347,9.999999747378752e-05,716.038818359375
23,0.48589372634887695,0.0,200.0,232.27059936523438,0.48589372634887695,0.0,76.0,-0.7149069309234619,0.013571910560131073,9.999999747378752e-05,362.25262451171875
24,0.4858661890029907,0.0,200.0,46.324851989746094,0.4858661890029907,0.0,76.0,-0.7507193684577942,0.012977193109691143,9.999999747378752e-05,499.6297912597656
25,0.4859258532524109,0.0,200.0,36.35756301879883,0.4859258532524109,0.0,76.0,-0.7706657648086548,0.013621030375361443,9.999999747378752e-05,374.609130859375
26,0.4858747720718384,0.0,200.0,61.945472717285156,0.4858747720718384,0.0,76.0,-0.7900570034980774,0.01672067493200302,9.999999747378752e-05,592.0233154296875
27,0.38598644733428955,0.10000000149011612,200.0,376.54840087890625,0.37118643522262573,0.10000000149011612,76.0,-0.8152134418487549,0.019277367740869522,9.999999747378752e-05,459.37353515625
28,0.3780546486377716,0.10000000149011612,200.0,417.779541015625,0.3738017976284027,0.10000000149011612,76.0,-0.8264352679252625,0.016571547836065292,9.999999747378752e-05,534.7978515625
29,0.3306928277015686,0.30000001192092896,200.0,681.5015869140625,0.32133617997169495,0.30000001192092896,76.0,-0.8428146839141846,0.02020062692463398,9.999999747378752e-05,659.6746215820312
30,0.18445289134979248,0.5,200.0,1607.772216796875,0.15074671804904938,0.699999988079071,76.0,-0.8624873757362366,0.01705227978527546,9.999999747378752e-05,594.4622802734375
31,0.19754701852798462,0.5,200.0,1530.349609375,0.15669776499271393,0.699999988079071,76.0,-0.8704607486724854,0.02380318194627762,9.999999747378752e-05,576.2396240234375
32,0.2646327614784241,0.4000000059604645,200.0,1114.359130859375,0.24672971665859222,0.5,76.0,-0.8997200131416321,0.01941365748643875,9.999999747378752e-05,254.48191833496094
33,0.23088841140270233,0.4000000059604645,200.0,1548.8114013671875,0.19860047101974487,0.6000000238418579,76.0,-0.9201482534408569,0.018875500187277794,9.999999747378752e-05,605.2367553710938
34,0.07861845195293427,0.800000011920929,200.0,2012.518310546875,0.06269101798534393,0.800000011920929,76.0,-0.9212406277656555,0.019015885889530182,9.999999747378752e-05,508.2651672363281
35,0.25077149271965027,0.5,200.0,1372.0625,0.24664540588855743,0.5,76.0,-0.9315022826194763,0.024266064167022705,9.999999747378752e-05,582.8120727539062
36,0.21505095064640045,0.4000000059604645,200.0,1431.204833984375,0.17378069460391998,0.6000000238418579,76.0,-0.9333431720733643,0.02152956649661064,9.999999747378752e-05,484.33905029296875
37,0.13640108704566956,0.699999988079071,200.0,1959.026123046875,0.12613531947135925,0.699999988079071,76.0,-0.9448342323303223,0.01962108351290226,9.999999747378752e-05,435.96441650390625
38,0.05293063074350357,0.800000011920929,200.0,2179.52978515625,0.05040847137570381,0.800000011920929,76.0,-0.9524524211883545,0.02223486825823784,9.999999747378752e-05,489.41064453125
39,0.036737896502017975,1.0,200.0,2501.948974609375,0.007562276441603899,1.0,76.0,-0.9827165007591248,0.0241235364228487,9.999999747378752e-05,606.8124389648438
40,0.4858905076980591,0.0,200.0,6.987384796142578,0.4858905076980591,0.0,76.0,-1.009426236152649,0.01921803131699562,9.999999747378752e-05,630.3037719726562
41,0.4858575761318207,0.0,200.0,7.3401665687561035,0.4858575761318207,0.0,76.0,-1.0199346542358398,0.024298105388879776,9.999999747378752e-05,655.0136108398438
42,0.44109711050987244,0.10000000149011612,200.0,268.82977294921875,0.43810269236564636,0.10000000149011612,76.0,-1.048531413078308,0.021921740844845772,9.999999747378752e-05,690.8465576171875
43,0.2236858308315277,0.5,200.0,1406.9500732421875,0.2124939262866974,0.5,76.0,-1.067942500114441,0.02211541309952736,9.999999747378752e-05,570.0567016601562
44,0.25777468085289,0.5,200.0,1396.4713134765625,0.24648693203926086,0.5,76.0,-1.0901449918746948,0.022111913189291954,9.999999747378752e-05,529.3743896484375
45,0.02404346875846386,1.0,200.0,2893.20263671875,0.007185124326497316,1.0,76.0,-1.1068047285079956,0.02486192248761654,9.999999747378752e-05,613.3222045898438
46,0.1115397959947586,0.800000011920929,200.0,2355.0966796875,0.10284785181283951,0.800000011920929,76.0,-1.1277782917022705,0.02291707880795002,9.999999747378752e-05,600.4223022460938
47,0.024671904742717743,1.0,200.0,2751.68359375,0.007172779180109501,1.0,76.0,-1.169610857963562,0.025517186149954796,9.999999747378752e-05,736.7581787109375
48,0.16241678595542908,0.699999988079071,200.0,1944.2734375,0.1509372889995575,0.699999988079071,75.0,-1.1589490175247192,0.023380404338240623,9.999999747378752e-05,506.5111389160156
49,0.20479509234428406,0.6000000238418579,200.0,1666.605224609375,0.19861005246639252,0.6000000238418579,75.0,-1.188616394996643,0.025417113676667213,9.999999747378752e-05,374.9858093261719
50,0.2063378244638443,0.6000000238418579,200.0,1810.2542724609375,0.19860289990901947,0.6000000238418579,75.0,-1.2138292789459229,0.022782279178500175,9.999999747378752e-05,602.4874877929688
51,0.1559252291917801,0.699999988079071,200.0,2084.076416015625,0.15073193609714508,0.699999988079071,75.0,-1.239737868309021,0.02087622694671154,9.999999747378752e-05,399.85284423828125
52,0.2047801911830902,0.6000000238418579,200.0,1845.6826171875,0.1986023485660553,0.6000000238418579,75.0,-1.2774840593338013,0.025004807859659195,9.999999747378752e-05,589.5020751953125
53,0.08871113508939743,0.699999988079071,200.0,2494.5732421875,0.055005501955747604,0.8999999761581421,75.0,-1.2776771783828735,0.022815486416220665,9.999999747378752e-05,366.6697998046875
54,0.08671969175338745,0.800000011920929,200.0,2594.16845703125,0.05495953932404518,0.8999999761581421,75.0,-1.3081810474395752,0.022370290011167526,9.999999747378752e-05,385.092041015625
55,0.20567476749420166,0.6000000238418579,200.0,1795.1484375,0.1985994577407837,0.6000000238418579,75.0,-1.311959981918335,0.023909809067845345,9.999999747378752e-05,431.73272705078125
56,0.1213168278336525,0.699999988079071,200.0,2085.752685546875,0.10288328677415848,0.800000011920929,75.0,-1.3338801860809326,0.024718763306736946,9.999999747378752e-05,446.32373046875
57,0.06238001957535744,0.8999999761581421,200.0,2684.874755859375,0.05495915189385414,0.8999999761581421,75.0,-1.362865924835205,0.02467403933405876,9.999999747378752e-05,344.5296936035156
58,0.15585166215896606,0.699999988079071,200.0,2079.20703125,0.15071721374988556,0.699999988079071,75.0,-1.3837867975234985,0.02231675758957863,9.999999747378752e-05,532.8704223632812
59,0.023084864020347595,0.8999999761581421,200.0,2763.21923828125,0.0071131703443825245,1.0,75.0,-1.4095094203948975,0.02797122672200203,9.999999747378752e-05,476.0372619628906
60,0.05412149056792259,0.6000000238418579,200.0,2712.576904296875,0.007167343981564045,1.0,75.0,-1.452294945716858,0.024772975593805313,9.999999747378752e-05,513.497802734375
61,0.12615655362606049,0.5,200.0,2406.16259765625,0.054962582886219025,0.8999999761581421,75.0,-1.4901018142700195,0.02546483650803566,9.999999747378752e-05,417.0787658691406
62,0.06640538573265076,0.6000000238418579,200.0,2646.77587890625,0.007262156344950199,1.0,75.0,-1.503422737121582,0.023122696205973625,9.999999747378752e-05,450.8582763671875
63,0.0853985920548439,0.30000001192092896,200.0,2733.66845703125,0.007077112793922424,1.0,75.0,-1.53678560256958,0.02403380535542965,9.999999747378752e-05,415.9910583496094
64,0.03317999467253685,0.800000011920929,200.0,2818.235107421875,0.007093600928783417,1.0,75.0,-1.5680230855941772,0.025471728295087814,9.999999747378752e-05,558.6226196289062
65,0.07142803072929382,0.6000000238418579,200.0,2768.99609375,0.007080389186739922,1.0,75.0,-1.5726040601730347,0.025371983647346497,9.999999747378752e-05,464.66986083984375
66,0.05886312946677208,0.699999988079071,200.0,2737.66845703125,0.007149876095354557,1.0,75.0,-1.5978548526763916,0.026905687525868416,9.999999747378752e-05,507.5336608886719
67,0.03179829195141792,0.800000011920929,200.0,2864.32275390625,0.007080221548676491,1.0,75.0,-1.6139791011810303,0.024834919720888138,9.999999747378752e-05,564.929931640625
68,0.026172146201133728,0.8999999761581421,200.0,2932.033935546875,0.007084405981004238,1.0,75.0,-1.6616216897964478,0.024785811081528664,9.999999747378752e-05,517.7150268554688
69,0.03486159071326256,0.800000011920929,200.0,2919.586669921875,0.007092148065567017,1.0,75.0,-1.687767505645752,0.02394767291843891,9.999999747378752e-05,382.2808837890625
70,0.053611498326063156,0.800000011920929,200.0,2925.3994140625,0.007078548893332481,1.0,75.0,-1.709842324256897,0.02509198896586895,9.999999747378752e-05,538.7811279296875
71,0.09213501214981079,0.6000000238418579,200.0,2568.83203125,0.05059323087334633,0.8999999761581421,75.0,-1.7493044137954712,0.02494925633072853,9.999999747378752e-05,495.4245910644531
72,0.08248892426490784,0.6000000238418579,200.0,2624.50390625,0.03611245006322861,0.8999999761581421,75.0,-1.761512279510498,0.028215788304805756,9.999999747378752e-05,518.0355224609375
73,0.090638667345047,0.800000011920929,200.0,2401.205810546875,0.08430603891611099,0.800000011920929,75.0,-1.8051332235336304,0.022731175646185875,9.999999747378752e-05,112.85733795166016
74,0.07064471393823624,0.8999999761581421,200.0,2700.096923828125,0.051198966801166534,0.8999999761581421,75.0,-1.8532549142837524,0.032908953726291656,9.999999747378752e-05,415.1560974121094
75,0.07644712924957275,0.800000011920929,200.0,2617.9404296875,0.04536103457212448,0.8999999761581421,74.0,-1.8834844827651978,0.02838190272450447,9.999999747378752e-05,527.2987670898438
76,0.09641623497009277,0.800000011920929,200.0,2367.22314453125,0.07969874143600464,0.800000011920929,74.0,-1.912337064743042,0.03225896507501602,9.999999747378752e-05,367.1383361816406
77,0.26409316062927246,0.4000000059604645,200.0,1465.8675537109375,0.24331843852996826,0.5,74.0,-1.95163893699646,0.03080466017127037,9.999999747378752e-05,446.477294921875
78,0.1056927815079689,0.800000011920929,200.0,2234.73193359375,0.0948466882109642,0.800000011920929,74.0,-1.9755475521087646,0.03193162754178047,9.999999747378752e-05,498.7796936035156
79,0.12237072736024857,0.5,200.0,2517.122314453125,0.05499529466032982,0.8999999761581421,74.0,-2.011195659637451,0.03301507979631424,9.999999747378752e-05,439.0768127441406
80,0.04811951890587807,0.699999988079071,200.0,2868.930419921875,0.007077055051922798,1.0,74.0,-2.0383832454681396,0.031347084790468216,9.999999747378752e-05,427.7516784667969
81,0.1950870007276535,0.4000000059604645,200.0,2010.2984619140625,0.1507367193698883,0.699999988079071,74.0,-2.055384635925293,0.03827189281582832,9.999999747378752e-05,386.1183776855469
82,0.0962347760796547,0.6000000238418579,200.0,2578.9833984375,0.05496018007397652,0.8999999761581421,74.0,-2.0661556720733643,0.02659602463245392,9.999999747378752e-05,319.28118896484375
83,0.0575430803000927,0.6000000238418579,200.0,2880.903564453125,0.007077228277921677,1.0,74.0,-2.0888633728027344,0.03120906837284565,9.999999747378752e-05,515.7459106445312
84,0.043079912662506104,0.800000011920929,200.0,2958.29638671875,0.007077088113874197,1.0,74.0,-2.1046934127807617,0.033404577523469925,9.999999747378752e-05,597.2584228515625
85,0.060413822531700134,0.699999988079071,200.0,2873.5107421875,0.007076652254909277,1.0,74.0,-2.097736120223999,0.03712169826030731,9.999999747378752e-05,544.2659301757812
86,0.03221471235156059,0.8999999761581421,200.0,3018.49658203125,0.007077580317854881,1.0,74.0,-2.1059446334838867,0.03541514277458191,9.999999747378752e-05,546.1978149414062
87,0.060593023896217346,0.6000000238418579,200.0,2799.32568359375,0.007077029440551996,1.0,74.0,-2.1250078678131104,0.037819333374500275,9.999999747378752e-05,549.5462036132812
88,0.04929039627313614,0.800000011920929,200.0,2990.287841796875,0.007077312096953392,1.0,74.0,-2.130748748779297,0.03534075990319252,9.999999747378752e-05,578.2738037109375
89,0.03743413835763931,0.8999999761581421,200.0,2904.564697265625,0.007085534278303385,1.0,74.0,-2.146804094314575,0.03262867033481598,9.999999747378752e-05,551.7857666015625
90,0.06217396259307861,0.699999988079071,200.0,2922.251220703125,0.007093339692801237,1.0,74.0,-2.14688777923584,0.03484850004315376,9.999999747378752e-05,505.0916748046875
91,0.05811082199215889,0.699999988079071,200.0,2719.69677734375,0.007077285088598728,1.0,74.0,-2.1496806144714355,0.034208960831165314,9.999999747378752e-05,557.33447265625
92,0.09044203907251358,0.6000000238418579,200.0,2590.028564453125,0.0070778196677565575,1.0,74.0,-2.1497578620910645,0.031710926443338394,9.999999747378752e-05,554.1430053710938
93,0.20824095606803894,0.4000000059604645,200.0,1808.5159912109375,0.15072138607501984,0.699999988079071,74.0,-2.1440658569335938,0.03206343948841095,9.999999747378752e-05,578.6233520507812
94,0.1669338494539261,0.5,200.0,1938.8861083984375,0.10283305495977402,0.800000011920929,74.0,-2.1553685665130615,0.030544007197022438,9.999999747378752e-05,559.31103515625
95,0.11312280595302582,0.699999988079071,200.0,2388.323974609375,0.0549614317715168,0.8999999761581421,74.0,-2.1558241844177246,0.029542557895183563,9.999999747378752e-05,430.61688232421875
96,0.15303698182106018,0.5,200.0,2347.7646484375,0.054963577538728714,0.8999999761581421,74.0,-2.1484110355377197,0.030908457934856415,9.999999747378752e-05,505.88720703125
97,0.05744186416268349,0.6000000238418579,200.0,2578.012451171875,0.007094662636518478,1.0,74.0,-2.1440203189849854,0.03183711692690849,9.999999747378752e-05,613.1094360351562
98,0.09680449962615967,0.699999988079071,200.0,2490.67431640625,0.054955583065748215,0.8999999761581421,74.0,-2.151797294616699,0.03248382359743118,9.999999747378752e-05,515.4317626953125
99,0.13310162723064423,0.5,200.0,2456.689453125,0.05495770648121834,0.8999999761581421,74.0,-2.135188102722168,0.030159812420606613,9.999999747378752e-05,462.9915466308594
100,0.07898996025323868,0.6000000238418579,200.0,2394.734130859375,0.03374072164297104,0.8999999761581421,74.0,-2.134831428527832,0.025345394387841225,9.999999747378752e-05,380.8976745605469
101,0.07545239478349686,0.800000011920929,200.0,2413.03759765625,0.054966039955616,0.8999999761581421,74.0,-2.1263015270233154,0.03565732762217522,9.999999747378752e-05,567.2904052734375
102,0.12166275829076767,0.699999988079071,200.0,2295.3876953125,0.10283371806144714,0.800000011920929,74.0,-2.1190600395202637,0.030701732262969017,9.999999747378752e-05,520.79638671875
103,0.08108619600534439,0.4000000059604645,200.0,2707.912109375,0.007077231537550688,1.0,74.0,-2.1111528873443604,0.03755171597003937,9.999999747378752e-05,618.1801147460938
104,0.13685549795627594,0.6000000238418579,200.0,2074.245849609375,0.10283863544464111,0.800000011920929,74.0,-2.0970747470855713,0.02881968580186367,9.999999747378752e-05,486.9842834472656
105,0.04335674270987511,0.699999988079071,200.0,2838.431396484375,0.007077465765178204,1.0,74.0,-2.104567766189575,0.02895793877542019,9.999999747378752e-05,566.5016479492188
106,0.03535664826631546,0.8999999761581421,200.0,2800.122802734375,0.007090501952916384,1.0,74.0,-2.0827062129974365,0.030579807236790657,9.999999747378752e-05,589.6014404296875
107,0.13038043677806854,0.4000000059604645,200.0,2194.281982421875,0.054954804480075836,0.8999999761581421,74.0,-2.0943102836608887,0.029385006055235863,9.999999747378752e-05,611.9107666015625
108,0.05002855882048607,0.699999988079071,200.0,2645.04052734375,0.007076998241245747,1.0,74.0,-2.07966947555542,0.028552277013659477,9.999999747378752e-05,515.5003051757812
109,0.0947631299495697,0.800000011920929,200.0,2386.66162109375,0.07878141105175018,0.800000011920929,74.0,-2.0665483474731445,0.029654793441295624,9.999999747378752e-05,534.4558715820312
110,0.07477326691150665,0.699999988079071,200.0,2727.212890625,0.0070819733664393425,1.0,74.0,-2.0624566078186035,0.031146034598350525,9.999999747378752e-05,519.81640625
111,0.02139977738261223,1.0,200.0,2990.479248046875,0.007079876959323883,1.0,74.0,-2.0572898387908936,0.02927212603390217,9.999999747378752e-05,563.2705078125
112,0.01335663627833128,1.0,200.0,2924.308837890625,0.0070865340530872345,1.0,74.0,-2.046177625656128,0.027535397559404373,9.999999747378752e-05,609.4952392578125
113,0.03747667744755745,0.800000011920929,200.0,2918.8720703125,0.0070820520631968975,1.0,74.0,-2.041801929473877,0.02708663046360016,9.999999747378752e-05,500.37109375
114,0.016689307987689972,1.0,200.0,2998.26953125,0.007085756864398718,1.0,73.0,-2.0413379669189453,0.029638031497597694,9.999999747378752e-05,507.3333435058594
115,0.038538865745067596,0.800000011920929,200.0,2925.779296875,0.007083224132657051,1.0,73.0,-2.029555082321167,0.03255516663193703,9.999999747378752e-05,478.9296569824219
116,0.03681383281946182,0.8999999761581421,200.0,2858.830322265625,0.007101302035152912,1.0,73.0,-2.0439693927764893,0.031564753502607346,9.999999747378752e-05,604.5006103515625
117,0.03417426347732544,0.8999999761581421,200.0,2990.169677734375,0.0070884921588003635,1.0,73.0,-2.034818410873413,0.030326122418045998,9.999999747378752e-05,540.646240234375
118,0.0321565642952919,1.0,200.0,2978.296875,0.0070860059931874275,1.0,73.0,-2.0260233879089355,0.027864858508110046,9.999999747378752e-05,632.727294921875
119,0.06814482063055038,0.6000000238418579,200.0,2839.8779296875,0.0070775714702904224,1.0,73.0,-2.02868390083313,0.0312892384827137,9.999999747378752e-05,531.2313842773438
120,0.021217437461018562,1.0,200.0,2939.54541015625,0.007077399175614119,1.0,73.0,-2.0178306102752686,0.028807582333683968,9.999999747378752e-05,552.3706665039062
121,0.05005745589733124,0.800000011920929,200.0,2881.204833984375,0.007078789174556732,1.0,73.0,-2.026214361190796,0.027127228677272797,9.999999747378752e-05,585.1663818359375
122,0.02950490452349186,1.0,200.0,3027.949462890625,0.007077171932905912,1.0,73.0,-2.005049705505371,0.0280913133174181,9.999999747378752e-05,555.4052124023438
123,0.044035520404577255,0.800000011920929,200.0,2952.95751953125,0.007077422458678484,1.0,73.0,-2.010878562927246,0.027520431205630302,9.999999747378752e-05,664.9769287109375
124,0.028294408693909645,1.0,200.0,3009.097412109375,0.007076963782310486,1.0,73.0,-2.000920534133911,0.022582637146115303,9.999999747378752e-05,557.468994140625
125,0.04159562289714813,0.800000011920929,200.0,2811.078125,0.007085349876433611,1.0,73.0,-2.0035288333892822,0.02791866846382618,9.999999747378752e-05,366.974853515625
126,0.05788363516330719,0.699999988079071,200.0,2967.428955078125,0.007077211048454046,1.0,73.0,-1.9911823272705078,0.0292645413428545,9.999999747378752e-05,551.4981689453125
127,0.021771781146526337,1.0,200.0,2924.87255859375,0.007077479735016823,1.0,73.0,-1.9896618127822876,0.022012552246451378,9.999999747378752e-05,542.80322265625
128,0.019365428015589714,1.0,200.0,2946.427001953125,0.007077219430357218,1.0,73.0,-1.9896575212478638,0.0339013934135437,9.999999747378752e-05,555.5454711914062
129,0.0542612224817276,0.699999988079071,200.0,2930.935791015625,0.007077858783304691,1.0,73.0,-1.9815673828125,0.024313021451234818,9.999999747378752e-05,654.3045654296875
130,0.030720699578523636,1.0,200.0,3026.091796875,0.007077095564454794,1.0,73.0,-1.9928948879241943,0.02699861116707325,9.999999747378752e-05,560.967041015625
131,0.1725151389837265,0.699999988079071,200.0,2121.31787109375,0.15072567760944366,0.699999988079071,73.0,-1.9869579076766968,0.02450859732925892,9.999999747378752e-05,529.1417846679688
132,0.08381178975105286,0.800000011920929,200.0,2643.634521484375,0.05495430529117584,0.8999999761581421,73.0,-1.9822463989257812,0.026264674961566925,9.999999747378752e-05,477.7235412597656
133,0.16872429847717285,0.6000000238418579,200.0,2128.050048828125,0.15072357654571533,0.699999988079071,73.0,-1.9787307977676392,0.030881213024258614,9.999999747378752e-05,506.1291809082031
134,0.12301290035247803,0.800000011920929,200.0,2437.50927734375,0.10283538699150085,0.800000011920929,73.0,-1.9687687158584595,0.0260862335562706,9.999999747378752e-05,541.00146484375
135,0.2129679173231125,0.6000000238418579,200.0,1817.8763427734375,0.19860339164733887,0.6000000238418579,73.0,-1.953740119934082,0.02810361422598362,9.999999747378752e-05,677.4725341796875
136,0.12983454763889313,0.699999988079071,200.0,2401.444091796875,0.10284529626369476,0.800000011920929,73.0,-1.961977481842041,0.026104677468538284,9.999999747378752e-05,534.400146484375
137,0.08849581331014633,0.800000011920929,200.0,2708.00048828125,0.054957661777734756,0.8999999761581421,73.0,-1.9628868103027344,0.022066328674554825,9.999999747378752e-05,529.3313598632812
138,0.11140799522399902,0.800000011920929,200.0,2341.14013671875,0.1028602123260498,0.800000011920929,73.0,-1.9453842639923096,0.02188155986368656,9.999999747378752e-05,491.68603515625
139,0.2100030779838562,0.6000000238418579,200.0,1836.805419921875,0.19859369099140167,0.6000000238418579,73.0,-1.9524143934249878,0.02353253960609436,9.999999747378752e-05,668.5361938476562
140,0.0537584125995636,0.800000011920929,200.0,2914.007080078125,0.0070771509781479836,1.0,73.0,-1.9468743801116943,0.023487986996769905,9.999999747378752e-05,506.1025085449219
141,0.10633880645036697,0.800000011920929,200.0,2449.21142578125,0.10283991694450378,0.800000011920929,73.0,-1.9503189325332642,0.024291567504405975,9.999999747378752e-05,535.1889038085938
142,0.037900105118751526,1.0,200.0,3034.84765625,0.007076543755829334,1.0,73.0,-1.945098638534546,0.021204600110650063,9.999999747378752e-05,515.0350952148438
143,0.024889998137950897,1.0,200.0,2994.473388671875,0.00707709277048707,1.0,73.0,-1.9325741529464722,0.028061972931027412,9.999999747378752e-05,262.06744384765625
144,0.022495845332741737,1.0,200.0,3024.82763671875,0.007077036891132593,1.0,73.0,-1.9483704566955566,0.024557337164878845,9.999999747378752e-05,503.1365051269531
145,0.021801700815558434,1.0,200.0,3027.902099609375,0.007076622918248177,1.0,73.0,-1.946337342262268,0.021543152630329132,9.999999747378752e-05,563.1737060546875
146,0.029301585629582405,0.8999999761581421,200.0,3009.986328125,0.0070766545832157135,1.0,73.0,-1.9292974472045898,0.025041785091161728,9.999999747378752e-05,236.7520294189453
147,0.03584359213709831,0.8999999761581421,200.0,2955.692626953125,0.007077524438500404,1.0,73.0,-1.930827021598816,0.029472244903445244,9.999999747378752e-05,501.172607421875
148,0.015131942927837372,1.0,200.0,2956.819580078125,0.0070797149091959,1.0,73.0,-1.9300930500030518,0.022816188633441925,9.999999747378752e-05,542.6021728515625
149,0.02680143527686596,0.8999999761581421,200.0,3005.895263671875,0.007076269015669823,1.0,73.0,-1.9277678728103638,0.025131287053227425,9.999999747378752e-05,357.540283203125
150,0.017225703224539757,1.0,200.0,3033.230712890625,0.007076534908264875,1.0,73.0,-1.9204646348953247,0.021198252215981483,9.999999747378752e-05,385.4063720703125
151,0.0227094367146492,1.0,200.0,3009.828125,0.0070777833461761475,1.0,73.0,-1.918357491493225,0.025769609957933426,9.999999747378752e-05,259.8995056152344
152,0.06871452927589417,0.800000011920929,200.0,2697.3759765625,0.05496004968881607,0.8999999761581421,73.0,-1.9290632009506226,0.023638218641281128,9.999999747378752e-05,400.4629821777344
153,0.02730640582740307,1.0,200.0,2824.907470703125,0.007076694630086422,1.0,73.0,-1.9246467351913452,0.02228976972401142,9.999999747378752e-05,457.10125732421875
154,0.06457769125699997,0.8999999761581421,200.0,2675.791748046875,0.05495570972561836,0.8999999761581421,73.0,-1.9196714162826538,0.025035789236426353,9.999999747378752e-05,534.2728881835938
155,0.07775714248418808,0.8999999761581421,200.0,2387.22119140625,0.054954420775175095,0.8999999761581421,73.0,-1.9113484621047974,0.025795787572860718,9.999999747378752e-05,409.0008239746094
156,0.015897342935204506,1.0,200.0,2943.154541015625,0.007077210582792759,1.0,73.0,-1.9215208292007446,0.023787392303347588,9.999999747378752e-05,556.8637084960938
157,0.2206871062517166,0.5,200.0,1763.5322265625,0.19859831035137177,0.6000000238418579,73.0,-1.9203003644943237,0.027910122647881508,9.999999747378752e-05,275.4376220703125
158,0.11195125430822372,0.800000011920929,200.0,2311.56640625,0.1028306856751442,0.800000011920929,73.0,-1.9320555925369263,0.027968937531113625,9.999999747378752e-05,329.1913146972656
