,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,120.0,-5.477082252502441,0.26774850487709045,0.9902336001396179,-0.0662517324090004,9.999999747378752e-05,50.0,-25.844146728515625,0.0,0.0
1,84.0,-7.289832592010498,0.3801691234111786,0.9706137776374817,-0.20019835233688354,9.999999747378752e-05,50.0,-27.29159164428711,0.0,0.0
2,75.0,-9.117671012878418,0.8141210079193115,0.9513986110687256,-0.33326202630996704,9.999999747378752e-05,50.0,-27.29159164428711,0.0,0.0
3,71.0,-10.669260025024414,1.9670257568359375,0.9325626492500305,-0.47006484866142273,9.999999747378752e-05,50.0,-27.29159164428711,0.0,0.0
4,64.0,-12.366512298583984,0.5984912514686584,0.9141000509262085,-0.603719174861908,9.999999747378752e-05,,,,0.0
5,63.0,-13.652092933654785,2.2237071990966797,0.8960081934928894,-0.738197922706604,9.999999747378752e-05,,,,0.0
6,63.0,-15.046039581298828,1.8679217100143433,0.8782761096954346,-0.8675870895385742,9.999999747378752e-05,,,,0.0
7,64.0,-16.16642951965332,9.226888656616211,0.8608868718147278,-1.0061683654785156,9.999999747378752e-05,,,,0.0
8,64.0,-17.33143424987793,7.094377517700195,0.8438425064086914,-1.138893485069275,9.999999747378752e-05,,,,0.0
9,62.0,-18.442424774169922,7.005849361419678,0.8271366953849792,-1.2755725383758545,9.999999747378752e-05,,,,0.0
10,62.0,-19.678268432617188,9.452695846557617,0.8107621073722839,-1.413763403892517,9.999999747378752e-05,,,,0.0
11,62.0,-20.284605026245117,3.1422150135040283,0.7947185635566711,-1.5336740016937256,9.999999747378752e-05,,,,0.0
12,62.0,-21.107086181640625,3.841742992401123,0.7789933085441589,-1.6797515153884888,9.999999747378752e-05,,,,0.0
13,62.0,-21.829179763793945,7.689809799194336,0.7635785937309265,-1.8141365051269531,9.999999747378752e-05,,,,0.0
14,61.0,-22.590238571166992,14.106817245483398,0.7484702467918396,-1.9433553218841553,9.999999747378752e-05,,,,0.0
15,61.0,-23.27730369567871,14.807564735412598,0.7336820363998413,-2.079683780670166,9.999999747378752e-05,,,,0.0
16,61.0,-23.935293197631836,19.705320358276367,0.7191954255104065,-2.1999545097351074,9.999999747378752e-05,,,,0.0
17,61.0,-24.689544677734375,10.257814407348633,0.7049906849861145,-2.327822685241699,9.999999747378752e-05,,,,0.0
18,61.0,-24.768335342407227,11.57693099975586,0.6910591721534729,-2.4836080074310303,9.999999747378752e-05,,,,0.0
19,60.0,-25.60276222229004,27.443145751953125,0.6774106621742249,-2.598968029022217,9.999999747378752e-05,,,,0.0
20,61.0,-26.08884620666504,7.911310195922852,0.6640308499336243,-2.7245614528656006,9.999999747378752e-05,,,,0.0
21,61.0,-25.497150421142578,10.335386276245117,0.65093594789505,-2.8640124797821045,9.999999747378752e-05,,,,0.0
22,61.0,-26.627647399902344,15.657407760620117,0.6380957365036011,-3.019704580307007,9.999999747378752e-05,,,,0.0
23,61.0,-26.86857032775879,4.146214962005615,0.6255013942718506,-3.1394169330596924,9.999999747378752e-05,,,,0.0
