index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,3.0,52.69506559937762,"[-53.22035488820253, -53.672645025945144, -52.81277650016084, -52.69831512252776, -54.41526091731989, -53.47692962154585, -53.67606047859321, -52.816695785375536, -33.02729936570387, -55.04674196899504]",15.0,0.0,0.0,20.0,2021-09-14 19:36:36.638414
1,1.0,3.0,54.24272241831087,"[-53.12173437851045, -56.103820578098514, -53.18629699347847, -53.391903336672634, -53.46642063993298, -52.94153625479312, -53.76801748043711, 250.3144318752934, -52.84100874976795, -52.91548320170165]",15.0,0.0,0.0,30.0,2021-09-14 19:36:37.443751
2,2.0,3.0,56.81407773915547,"[-54.18781325454682, -56.59378973009735, -57.60960352785864, -54.4172074304367, -52.93048366349751, -55.31995426857243, -52.904236398829006, -53.269320002825324, 243.97119091285396, -53.252000548842084]",15.0,0.0,0.0,40.0,2021-09-14 19:36:38.249787
3,3.0,3.0,59.28759187753149,"[-58.2316718044974, -57.47043858002114, -59.32783824570914, -53.18531978042251, -53.840259907574676, -56.354143655409416, -56.31468471658172, -53.21760387330071, -58.47760224769392, -58.35376698818541]",15.0,0.0,0.0,50.0,2021-09-14 19:36:39.056464
4,4.0,3.0,60.10570499832812,"[-59.551048269336356, -59.097592227255184, -59.20530905078739, -56.819194377373044, -58.467405483698585, -59.997585669952684, -56.52319992423427, -30.308030823916784, -59.1012904413221, -57.915291608719954]",15.0,0.0,0.0,60.0,2021-09-14 19:36:39.862909
5,5.0,3.0,62.40891889765476,"[-59.71571292164809, -58.33129902113363, -57.20355569238746, -59.23162395537884, -46.87167076567222, -34.166995296873, -17.305791887154804, -56.574883333936434, -63.267444743494345, -62.68342163467872]",15.0,0.0,0.0,70.0,2021-09-14 19:36:40.729530
6,6.0,3.0,61.70696844433427,"[-33.12775268402456, -62.75222039983799, -56.47535666391467, -59.84322248963157, -44.19648343791878, -39.005972543900796, -58.74423387141007, -32.54968896886505, -49.33462254670346, -42.001642661965505]",15.0,0.0,0.0,80.0,2021-09-14 19:36:41.598601
7,7.0,3.0,61.23496374188745,"[269.2724282197817, -56.184931183929024, -56.233143001246134, -55.01480145727857, -12.92672949926083, -22.83498208783732, -62.06129167222607, -61.703155458883316, -55.760834895078844, -19.992889798876924]",15.0,0.0,0.0,90.0,2021-09-14 19:36:42.463672
8,8.0,3.0,64.35387732338783,"[-61.53580666354619, -61.99544917826003, -63.81917483576384, -59.6573041563712, -55.75140571232018, -63.51489924766184, -41.96504095233106, -62.7376719223399, -61.05753591214889, -63.16985242107613]",15.0,0.0,0.0,100.0,2021-09-14 19:36:43.328005
9,9.0,3.0,69.46477116856964,"[-57.57781375369883, -60.83280408175043, -466.72724175928187, -62.02277418119609, -64.47350250951676, -53.90642344831546, -406.0563434638215, -67.36363340146151, -57.10031501323315, -63.60125259111474]",15.0,0.0,0.2,110.0,2021-09-14 19:36:44.200898
10,10.0,3.0,68.00413241908467,"[-64.16924749512462, -60.49701405486672, -30.982267840664615, -75.11400701773692, -66.64385887640272, -62.83600164152094, -58.30657053163412, -63.82663952515489, -63.427624911296135, -67.07436104237243]",15.0,0.0,0.0,120.0,2021-09-14 19:36:45.055017
11,11.0,3.0,69.15330698827161,"[-59.01687943993518, -47.19000879267353, -63.9307097968507, -63.6824802759841, -61.27263967193218, -463.0996993739205, -63.938646210135865, -69.01730881125613, -62.90260912301734, -50.36705717687807]",15.0,0.0,0.1,130.0,2021-09-14 19:36:45.863613
12,12.0,3.0,191.8168482173227,"[-460.3792207984483, -68.95531867225107, -60.51687792407522, -244.39217417052802, -62.14019554523327, -455.1221720568037, -37.09356183616188, -62.17951167031648, -66.46576293567665, -64.3924154598604]",15.0,0.0,0.2,140.0,2021-09-14 19:36:46.669468
13,13.0,3.0,455.1557965082113,"[-65.34941175319184, -71.53361252587155, 207.8019816770808, 182.01988031623605, -80.72234386076501, 226.18892869090226, -63.72451844881797, -65.00967383328435, -65.133201963258, -83.42591938536097]",15.0,1.0,0.0,150.0,2021-09-14 19:36:47.480659
14,14.0,3.0,76.44105175232104,"[-457.49897485966534, 222.8847447963042, -81.52492955277343, 200.82224129511425, -68.89176018608222, 203.7375816221712, -60.64288585856945, -76.95714118869807, -65.90369055652508, -78.42714817250136]",15.0,0.0,0.1,160.0,2021-09-14 19:36:48.296062
15,15.0,3.0,450.5343820500538,"[-66.84671513015232, -464.2878682681904, -79.2708754379059, -452.8507284625554, -263.4636793283865, -454.4407936977269, 213.40352588039727, -79.22313998293833, -75.49628460690167, -451.97718663719377]",15.0,1.0,0.4,170.0,2021-09-14 19:36:49.122906
16,16.0,3.0,70.85911366952587,"[-63.00979750111824, -77.4865305406226, 202.87846934675972, -128.60469255977293, 200.9399341228141, -74.69386559018139, -341.41540223441984, -455.28576190135277, 228.43576604304, -65.43352912504304]",15.0,0.0,0.2,180.0,2021-09-14 19:36:49.933647
17,17.0,3.0,458.7909930436006,"[-460.86454947580944, 52.350409065532915, -53.96677821058893, 221.67591725168344, 185.42110460091084, -68.79540226070537, -464.82585957781663, -101.23057505024316, -13.69317840281908, -79.79922865814325]",15.0,1.0,0.2,190.0,2021-09-14 19:36:50.754827
18,18.0,3.0,89.98348021064946,"[-69.76630347053434, -165.85830601977761, -65.59878098677372, -76.53093044111893, -76.4605904285697, -85.6718529606533, -64.16075735509757, -64.81509203778764, -68.17163083607696, -77.97206646261952]",15.0,0.0,0.0,200.0,2021-09-14 19:36:51.560237
19,19.0,3.0,82.66323914438183,"[-62.4392912062302, -63.35458433024247, -69.3392018929325, -63.227447546814375, -64.18195488317252, -80.3407903106168, -77.0646590942705, -73.59730476881346, -73.84332308859797, -71.96042263843803]",15.0,0.0,0.0,210.0,2021-09-14 19:36:52.367630
20,20.0,3.0,251.52193393819584,"[-75.55640641703043, -66.12427754231722, -62.83056817554938, -80.62041682151457, -456.83268375561966, -75.28854184833848, -64.16625609894264, -70.52166347333116, -72.56769316636922, -81.11516520875136]",15.0,0.0,0.1,220.0,2021-09-14 19:36:53.183040
21,21.0,3.0,463.77068191596356,"[-430.67384321685046, -157.38886058888747, -78.71795703155479, -463.8279803665553, -66.91682268825114, -67.05510562820349, -76.28033901464684, -79.17366962514794, 204.9106209561083, -92.34713848528244]",15.0,1.0,0.2,230.0,2021-09-14 19:36:54.000613
22,22.0,3.0,304.81680660121384,"[-68.6642103525056, -82.84110759412899, 161.57544203937002, -63.70080876943765, -63.46803835171744, -80.5888391317933, -65.8998591008847, -450.1609380119158, -75.48020064692889, -68.27109174600406]",15.0,1.0,0.1,240.0,2021-09-14 19:36:54.814750
23,23.0,3.0,75.28045601686875,"[-95.67623508627355, -69.31796561002689, 183.52420206941312, -279.96526114976024, -61.844876766008895, -426.6438554186709, -67.36766064280863, -458.83853579682483, -69.9109031825378, -78.40589445339323]",15.0,0.0,0.2,250.0,2021-09-14 19:36:55.626117
24,24.0,3.0,74.4843918652987,"[-87.7557094568021, -453.65601626654154, 175.9164280575845, -61.78383488256833, -62.32692061686658, -456.88083270001425, -75.1019658530037, -81.21805344481112, -123.79733473596714, -76.71797417799037]",15.0,0.0,0.2,260.0,2021-09-14 19:36:56.435578
25,25.0,3.0,72.95805371100391,"[-78.87355422563066, -89.96010547382883, -65.39708154509216, -78.54161529246807, -158.26856327683353, -102.30992166946353, -68.06432182011956, -145.48321430373338, -72.75872622450659, -73.8731408510871]",15.0,0.0,0.0,270.0,2021-09-14 19:36:57.244837
26,26.0,3.0,74.18214496149336,"[-63.42895072142785, -71.57222243643486, 204.0945039598081, -74.75079815751954, -68.99966797713348, -440.0628440718704, -80.94578796283199, -75.73421306982111, -80.33913994282524, -68.56577183682847]",15.0,0.0,0.1,280.0,2021-09-14 19:36:58.049728
27,27.0,3.0,452.27704773003444,"[-73.35257032438405, -82.5212225160176, -81.30877203234006, -90.51671333826702, -72.09766450535545, -72.49366370858739, -75.02267327898913, -448.2772191778868, -72.86154059243337, -78.92449405658373]",15.0,1.0,0.1,290.0,2021-09-14 19:36:58.859566
28,28.0,3.0,75.58445825852833,"[-132.19591186728158, -72.78308603659889, -77.06012315472148, -199.14288865668183, -64.92499228229985, -73.47430523353127, -451.5398737930221, -67.31125869467424, -69.47128006785302, -60.88880739297285]",15.0,0.0,0.1,300.0,2021-09-14 19:36:59.666640
29,29.0,3.0,458.15910541302134,"[-88.63463247797031, -74.35714766560943, -77.67602212576027, -326.57923609883125, -458.3983627544891, -455.450346899481, -84.19852082997117, -461.9163913594823, -75.61382080982305, -239.9095396749758]",15.0,1.0,0.4,310.0,2021-09-14 19:37:00.490117
30,30.0,3.0,447.6926761856807,"[-74.6977243012462, -74.68205728446635, -66.74302866603472, -451.9929470804522, -63.5359661080047, -73.06915864035238, -63.59251942567267, -74.36423000620289, -62.96035420450428, -81.77436565370706]",15.0,1.0,0.1,320.0,2021-09-14 19:37:01.303091
31,31.0,3.0,453.60501783346507,"[-82.41531082069172, -74.28817390782031, -81.74843522107506, -98.87065334243685, -238.12143508596938, -450.9348647305711, -67.00321367998846, -87.7890590265135, -76.23551871045366, -453.83173181801396]",15.0,1.0,0.2,330.0,2021-09-14 19:37:02.116720
32,32.0,3.0,453.91765728230274,"[-67.80340520686514, -71.5440859652396, -73.31360108132476, -68.01119462955431, -63.45908798348939, -74.98693034965405, -453.46918101977474, -79.21991092929211, -449.2856023813132, -453.3184310471948]",15.0,1.0,0.3,340.0,2021-09-14 19:37:02.932587
33,33.0,3.0,79.7731618310739,"[-74.77445182602108, -88.75858252546907, -450.44271034439015, -76.26687928694373, -449.3727884050325, -92.18888488041976, -81.89128641294988, -82.2057570824512, -84.23307926327331, -75.4890929156552]",15.0,0.0,0.2,350.0,2021-09-14 19:37:03.742634
34,34.0,3.0,74.72166716664184,"[-74.65539316944528, -79.41480574662022, -62.85401303355331, -66.68808998837599, -234.2523096385948, -66.03087545124127, -348.2000931770471, -68.328594055912, -79.6151132391103, -72.39782537930557]",15.0,0.0,0.1,360.0,2021-09-14 19:37:04.553328
35,35.0,3.0,185.41758335193913,"[-66.489739501803, -82.01233591904798, -453.42244094673123, -80.66431919854855, -74.27657396711044, -71.61032402403117, -68.24476753494613, -285.774643095904, -233.19508679405013, -264.4559847329058]",15.0,0.0,0.2,370.0,2021-09-14 19:37:05.369797
36,36.0,3.0,454.28426438650274,"[-451.81914590315466, -448.43582377784134, -67.31981427589925, -74.15379044165283, -61.93208971659993, -80.47260077917412, -73.32600018113358, -455.5662136611255, -71.8760681366082, -453.510381783987]",15.0,1.0,0.4,380.0,2021-09-14 19:37:06.185170
37,37.0,3.0,445.7582113816262,"[-74.26323260432117, -84.40231860450568, -75.93357787824637, -79.1319469245123, -74.01650356624256, -449.8308985348786, -454.51348915475523, -453.38554018226944, -65.66299685669354, -68.63917931701891]",15.0,1.0,0.3,390.0,2021-09-14 19:37:07.006110
38,38.0,3.0,440.3497916655389,"[-453.55100378432064, -77.32870519783249, -92.62838595030576, -74.59916733751554, -245.3118650273244, -72.77606654728876, -72.09517130514102, -61.10490548115665, -78.64947052698938, -431.20779675295154]",15.0,1.0,0.2,400.0,2021-09-14 19:37:07.821180
39,39.0,3.0,79.58351940250877,"[-448.8794669611623, -80.60013345100171, -110.82592904506379, -78.53134480384531, -60.636314438270446, -75.96584454015199, -61.97573873127485, -247.49587027750997, -453.0873960354937, -77.8944999434263]",15.0,0.0,0.2,410.0,2021-09-14 19:37:08.643853
