index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.16198733817929065,0.2170022029323849,0.0,18.0,3.0287569563146572,"[-2.9789884093819956, -4.536775036911101, -3.581906363163668, -2.236026934875753, -2.6418463796728577, -3.979811788559649, -2.711448433985783, -2.3732408077627527, -2.324817271662022, -2.6912542353607547]",18.0,0.0,0.0,20.0,2021-09-04 15:43:51.300311
1,0.17668724786146442,0.23031371445277304,1.0,18.0,2.9064618627418213,"[-4.946125216343586, -3.295197958904209, -3.21535681978035, -2.5331625991130826, -4.499805160069966, -2.2569197579897886, -3.007751355840844, -3.2363418400009984, -3.4237620250207947, -2.619084294001293]",18.0,0.0,0.0,30.0,2021-09-04 15:43:52.100830
2,0.1722278852015917,0.21123370068889333,2.0,18.0,2.8807299470561274,"[97.03264977346535, 96.40248907694644, -2.706802320666065, -2.9523108084379723, -2.9683901230290015, -3.647849487318498, -2.6316555089921687, -3.5227700454309088, -6.4332328216263175, -3.97708093390393]",18.0,0.0,0.0,40.0,2021-09-04 15:43:52.903038
3,0.12453688075537415,0.1786531037299624,3.0,18.0,3.7309163762598403,"[-2.5290498276025324, -2.681399341102354, -2.442989804013532, -2.896440297836604, 97.44626462705162, -2.8603223921435292, -3.215168806530775, -2.4625333264623195, -2.8320578716074807, -2.9384360380698644]",18.0,0.0,0.0,50.0,2021-09-04 15:43:53.698150
4,0.20073736299269723,0.2562488500403928,4.0,18.0,2.4396124417025824,"[-2.4001577607191926, -3.803336587776715, -4.4386872166581615, -3.9454513725692184, -6.3028348101554865, -3.2675944293523553, -4.922696618496547, -2.8240379274673755, -2.9301417463592667, -3.1902940075694435]",18.0,0.0,0.0,60.0,2021-09-04 15:43:54.496175
5,0.07559777596932955,0.12491969159657804,5.0,18.0,4.702024126604499,"[-2.935037751147457, -2.960173577612348, -2.7924547201576466, 97.46476860694638, -2.819437102277322, -3.6712249230567506, -2.932425973679465, -2.2532793379596776, 95.91218005351388, -3.1535312257754673]",18.0,0.0,0.0,70.0,2021-09-04 15:43:55.297007
6,0.19336231835798562,0.23205099795286066,6.0,18.0,2.534830108656604,"[-3.340655230472337, -3.147825239899926, -4.471601090963601, -3.1692344668375343, -2.5309617303970313, -3.2255217399576646, -3.6317873596383077, -2.9045872206814956, -4.26126538139693, -2.991910889735166]",18.0,0.0,0.0,80.0,2021-09-04 15:43:56.099110
7,0.19144895289022598,0.23517938186564677,7.0,18.0,2.661015242371239,"[-3.392261145057029, -3.1275647553318864, -2.527453193129771, -3.4895285303906824, -2.3637800710423025, -2.998172205545218, -3.48477378566678, -3.814706115760503, -3.2845109377911554, -3.494677038963069]",18.0,0.0,0.0,90.0,2021-09-04 15:43:56.902819
8,0.18719735684230845,0.24230689793583335,8.0,18.0,-97.22414950823855,"[-4.060569705111518, 97.00621693154017, -3.2559008564358605, 94.94105185729182, 97.3692562763582, -2.8501258871745736, -3.6179446479955457, 96.09895119806554, 94.4199145808735, 95.90601404890313]",18.0,0.0,0.0,100.0,2021-09-04 15:43:57.751438
9,0.10832481596617934,0.16116072067964765,9.0,18.0,4.303657890715522,"[-6.433205271827173, -4.621866255145788, 94.89067025196111, -2.648993172394796, -3.2834447092753627, 95.75433098302139, 96.1947354203408, 96.06297463045165, -3.2856493770502975, -3.341074658188396]",18.0,0.0,0.0,110.0,2021-09-04 15:43:58.553179
10,0.1867673204553259,0.24139810463551795,10.0,18.0,2.780194244798125,"[96.12177311263416, 95.65363355608221, 95.5358301906489, -6.503148049991063, -2.76126360703183, 95.17110317356376, 95.83238737390664, -4.008208180134912, -3.963916864760117, -4.387584522761882]",18.0,0.0,0.0,120.0,2021-09-04 15:43:59.357660
11,0.16857485223100216,0.2188116775776869,11.0,18.0,2.9834498224283896,"[-3.1426744605196726, -3.3188668485340314, 97.02735232651385, -2.971453742655322, -5.592071245755186, -3.7760030197301293, -2.975562513121336, -2.978106294965733, -2.5320287870657867, -2.5329461111523925]",18.0,0.0,0.0,130.0,2021-09-04 15:44:00.179570
