,eval/mean_reward,eval/success_rate,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length
0,-8250.375,0.0,221.0,0.014633696526288986,0.16318999230861664,0.20000000298023224,-2.8304853439331055,-0.16385114192962646,9.999999747378752e-05,0.14320771396160126,-0.0183431226760149,0.9966393709182739,0.3617199659347534,50.0
1,-5649.77294921875,0.0,204.0,0.013116206973791122,0.13276000320911407,0.20000000298023224,-2.8069987297058105,0.07569289207458496,9.999999747378752e-05,0.028096238151192665,-0.01367239560931921,0.9785319566726685,0.2466130554676056,50.0
2,-1849.1722412109375,0.10000000149011612,200.0,0.0076497639529407024,0.09115999937057495,0.20000000298023224,-2.777914524078369,0.14465570449829102,9.999999747378752e-05,0.1391851007938385,-0.0065360222943127155,0.9662985801696777,0.25086644291877747,50.0
3,5954.419921875,0.20000000298023224,197.0,0.006616841070353985,0.07443999499082565,0.20000000298023224,-2.7550525665283203,0.20581895112991333,9.999999747378752e-05,0.3686748445034027,-0.0038333460688591003,0.9567999839782715,0.35321351885795593,50.0
4,3302.709716796875,0.20000000298023224,196.0,0.009370511397719383,0.07533499598503113,0.20000000298023224,-2.722238779067993,0.2770857810974121,9.999999747378752e-05,0.3312394320964813,-0.004165783524513245,0.9364781379699707,0.4282134771347046,50.0
5,-148.2166290283203,0.0,195.0,0.006876078434288502,0.05422999709844589,0.20000000298023224,-2.6816842555999756,0.2930011749267578,9.999999747378752e-05,0.12985636293888092,-0.00232470384798944,0.9185309410095215,0.5772053003311157,50.0
6,3303.02587890625,0.10000000149011612,194.0,0.005456996615976095,0.05166499689221382,0.20000000298023224,-2.639547109603882,0.2902902364730835,9.999999747378752e-05,0.1446107029914856,-0.0021093974355608225,0.900005578994751,0.611641526222229,50.0
7,153.2988739013672,0.10000000149011612,194.0,0.00915662944316864,0.07446999847888947,0.20000000298023224,-2.600583791732788,0.36355823278427124,9.999999747378752e-05,0.31413552165031433,-0.0036960162688046694,0.8841723203659058,0.9007070064544678,50.0
8,1054.919189453125,0.10000000149011612,193.0,0.0069211674854159355,0.06224999949336052,0.20000000298023224,-2.5575406551361084,0.34017282724380493,9.999999747378752e-05,0.19918246567249298,-0.002244609175249934,0.8619870543479919,0.9063440561294556,50.0
9,9209.2236328125,0.4000000059604645,193.0,0.004584258422255516,0.053999997675418854,0.20000000298023224,-2.5054032802581787,0.3280237317085266,9.999999747378752e-05,0.5821425914764404,-0.0025902653578668833,0.8414720296859741,1.0305908918380737,50.0
10,1506.3873291015625,0.10000000149011612,192.0,0.009103676304221153,0.07135500013828278,0.20000000298023224,-2.456328868865967,0.3531596064567566,9.999999747378752e-05,0.3251243829727173,-0.00426395982503891,0.8230158686637878,1.109928846359253,50.0
11,7560.1533203125,0.30000001192092896,192.0,0.006471455097198486,0.06264999508857727,0.20000000298023224,-2.41103196144104,0.3314719796180725,9.999999747378752e-05,0.8295207023620605,-0.004393940791487694,0.8018624782562256,1.8229820728302002,50.0
12,12313.01171875,0.6000000238418579,192.0,0.00661757355555892,0.07616999745368958,0.20000000298023224,-2.365900993347168,0.35608094930648804,9.999999747378752e-05,0.814666211605072,-0.005954049061983824,0.7868431806564331,1.8550130128860474,50.0
13,12061.8408203125,0.6000000238418579,191.0,0.009581543505191803,0.08267499506473541,0.20000000298023224,-2.304112195968628,0.31682437658309937,9.999999747378752e-05,0.5942445993423462,-0.005921834148466587,0.7585731744766235,1.83616042137146,50.0
14,17665.26171875,0.5,191.0,0.008389072492718697,0.0711899995803833,0.20000000298023224,-2.2338221073150635,0.3251228928565979,9.999999747378752e-05,0.9930249452590942,-0.004912345204502344,0.7347208261489868,2.240046262741089,50.0
15,12110.974609375,0.5,191.0,0.00869232788681984,0.0782799944281578,0.20000000298023224,-2.1823692321777344,0.27914124727249146,9.999999747378752e-05,1.1424167156219482,-0.005165527109056711,0.7165216207504272,2.1320180892944336,50.0
16,20517.22265625,0.5,191.0,0.007852934300899506,0.08060000091791153,0.20000000298023224,-2.1308534145355225,0.2804442048072815,9.999999747378752e-05,0.8075353503227234,-0.004858819302171469,0.6976025700569153,2.1594324111938477,50.0
17,21116.3984375,0.6000000238418579,190.0,0.006715674884617329,0.07727999985218048,0.20000000298023224,-2.0754570960998535,0.2087731957435608,9.999999747378752e-05,0.9853498339653015,-0.005149046424776316,0.6800432205200195,2.23781418800354,50.0
18,31270.078125,0.800000011920929,190.0,0.008510551415383816,0.07906999439001083,0.20000000298023224,-2.0199806690216064,0.16929978132247925,9.999999747378752e-05,1.117913007736206,-0.004735361784696579,0.6596462726593018,1.9731615781784058,50.0
19,32620.69140625,0.800000011920929,190.0,0.011229345574975014,0.08934500068426132,0.20000000298023224,-1.9575990438461304,0.16137707233428955,9.999999747378752e-05,0.9055681824684143,-0.005965583026409149,0.6412301063537598,1.8263128995895386,50.0
20,42074.6328125,0.800000011920929,189.0,0.008528390899300575,0.09766499698162079,0.20000000298023224,-1.904718279838562,0.16378867626190186,9.999999747378752e-05,0.6021429896354675,-0.006222917232662439,0.6240965127944946,1.7092480659484863,50.0
21,27819.875,0.800000011920929,189.0,0.008482296019792557,0.08873499929904938,0.20000000298023224,-1.8574966192245483,0.11075466871261597,9.999999747378752e-05,0.7138092517852783,-0.0045628477819263935,0.6087899804115295,1.5851080417633057,50.0
22,35375.35546875,0.699999988079071,188.0,0.007178027648478746,0.08013499528169632,0.20000000298023224,-1.8086023330688477,0.13735735416412354,9.999999747378752e-05,0.9342470169067383,-0.0033658393658697605,0.594855010509491,1.4438092708587646,50.0
23,52879.34375,1.0,187.0,0.008624201640486717,0.08244499564170837,0.20000000298023224,-1.762908697128296,0.12660741806030273,9.999999747378752e-05,0.7586191892623901,-0.0033177861478179693,0.5816824436187744,1.317578911781311,50.0
24,47978.828125,0.8999999761581421,185.0,0.009072596207261086,0.0905199944972992,0.20000000298023224,-1.7206023931503296,0.12425994873046875,9.999999747378752e-05,0.5862845778465271,-0.0039035670924931765,0.5700769424438477,1.2138819694519043,50.0
25,54581.5390625,1.0,184.0,0.008075744844973087,0.08511000126600266,0.20000000298023224,-1.687718152999878,0.11890816688537598,9.999999747378752e-05,0.45898452401161194,-0.003046491416171193,0.5605778694152832,1.1204032897949219,50.0
26,66235.578125,1.0,182.0,0.008618276566267014,0.08273499459028244,0.20000000298023224,-1.657320261001587,0.09222251176834106,9.999999747378752e-05,0.40196651220321655,-0.0023268177174031734,0.5525765419006348,1.0131065845489502,50.0
27,58782.9609375,1.0,181.0,0.006913085002452135,0.08844500035047531,0.20000000298023224,-1.624312162399292,0.10916745662689209,9.999999747378752e-05,0.49911659955978394,-0.0025945636443793774,0.5430215001106262,0.9982550740242004,50.0
28,62985.40625,1.0,180.0,0.006626593414694071,0.08161500096321106,0.20000000298023224,-1.6008166074752808,0.12856906652450562,9.999999747378752e-05,0.40724632143974304,-0.0024292536545544863,0.5373834371566772,0.9318879842758179,50.0
29,68485.8359375,1.0,179.0,0.007356034591794014,0.08782999962568283,0.20000000298023224,-1.567039132118225,0.13758724927902222,9.999999747378752e-05,0.6051204204559326,-0.0026730638928711414,0.5276123285293579,0.854063093662262,50.0
30,61232.71875,0.8999999761581421,178.0,0.007625502999871969,0.08617499470710754,0.20000000298023224,-1.540295124053955,0.15213042497634888,9.999999747378752e-05,0.4205061197280884,-0.002032957272604108,0.5216387510299683,0.8393784165382385,50.0
31,50829.0,0.8999999761581421,178.0,0.00744070578366518,0.08588999509811401,0.20000000298023224,-1.5310245752334595,0.14871013164520264,9.999999747378752e-05,0.5037448406219482,-0.0016854294808581471,0.5203837156295776,0.7656844258308411,50.0
32,65984.578125,1.0,177.0,0.0075393980368971825,0.08533500134944916,0.20000000298023224,-1.5194274187088013,0.14144593477249146,9.999999747378752e-05,0.291217565536499,-0.0017669741064310074,0.5165119171142578,0.768336832523346,50.0
33,69536.328125,1.0,176.0,0.007128804922103882,0.08436999469995499,0.20000000298023224,-1.5051109790802002,0.15875887870788574,9.999999747378752e-05,0.25604933500289917,-0.0015229422133415937,0.5132293701171875,0.7258111834526062,50.0
34,62983.98046875,1.0,175.0,0.007625390775501728,0.0868849977850914,0.20000000298023224,-1.4967271089553833,0.1572548747062683,9.999999747378752e-05,0.6235927939414978,-0.0021623431239277124,0.5112082362174988,0.7060391902923584,50.0
35,76488.296875,1.0,175.0,0.006680609192699194,0.08208499848842621,0.20000000298023224,-1.486382007598877,0.16430175304412842,9.999999747378752e-05,0.357658714056015,-0.0018178164027631283,0.508483350276947,0.6934122443199158,50.0
36,65335.4453125,1.0,174.0,0.007525992579758167,0.08536999672651291,0.20000000298023224,-1.459671139717102,0.15980422496795654,9.999999747378752e-05,0.34305599331855774,-0.0018284358084201813,0.5007942914962769,0.6727994084358215,50.0
37,70487.015625,1.0,174.0,0.00859428383409977,0.08676999807357788,0.20000000298023224,-1.4304289817810059,0.16294384002685547,9.999999747378752e-05,0.31583908200263977,-0.0022962912917137146,0.4940810799598694,0.673343300819397,50.0
38,66985.9296875,1.0,173.0,0.008579548448324203,0.08511999994516373,0.20000000298023224,-1.4098129272460938,0.17275941371917725,9.999999747378752e-05,0.23059119284152985,-0.0013617252698168159,0.4888937175273895,0.6628121733665466,50.0
39,69986.5234375,1.0,173.0,0.008562122471630573,0.08824499696493149,0.20000000298023224,-1.3888567686080933,0.16970914602279663,9.999999747378752e-05,0.28920862078666687,-0.0017691913526505232,0.4836840033531189,0.5976018309593201,50.0
40,65034.54296875,1.0,172.0,0.0074887964874506,0.09073499590158463,0.20000000298023224,-1.3777776956558228,0.15294188261032104,9.999999747378752e-05,0.22712890803813934,-0.0020727224182337523,0.4820674657821655,0.6080301403999329,50.0
41,73437.859375,1.0,172.0,0.00788631197065115,0.08752499520778656,0.20000000298023224,-1.3713773488998413,0.15684908628463745,9.999999747378752e-05,0.2689327001571655,-0.0012022341834381223,0.4813203811645508,0.5989298820495605,50.0
42,67385.125,1.0,171.0,0.007929311133921146,0.0840499997138977,0.20000000298023224,-1.3621325492858887,0.16562104225158691,9.999999747378752e-05,0.24263975024223328,-0.0010463440557941794,0.4779163599014282,0.5990679860115051,50.0
