,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,0.08646286278963089,0.0006693558534607291,9.999999747378752e-05,225.0,-605.6566162109375,227.0
1,0.13536345958709717,0.00034356556716375053,9.999999747378752e-05,225.0,-669.2691650390625,203.0
2,0.20529356598854065,0.00044935496407561004,9.999999747378752e-05,225.0,-550.333984375,184.0
3,0.2504800856113434,0.0005956987151876092,9.999999747378752e-05,225.0,-574.8116455078125,184.0
4,0.3061695694923401,0.0006637113401666284,9.999999747378752e-05,225.0,-527.299560546875,177.0
5,0.3495783507823944,0.0009076923015527427,9.999999747378752e-05,225.0,-652.9395751953125,178.0
6,0.4108601212501526,0.0010025585070252419,9.999999747378752e-05,225.0,-540.2545776367188,174.0
7,0.45211559534072876,0.0011333392467349768,9.999999747378752e-05,225.0,-441.330322265625,175.0
8,0.48899349570274353,0.0012439958518370986,9.999999747378752e-05,225.0,-535.9450073242188,173.0
9,0.523149847984314,0.0014158382546156645,9.999999747378752e-05,225.0,-312.896484375,174.0
10,0.562650740146637,0.0013272743672132492,9.999999747378752e-05,225.0,-310.7494201660156,175.0
11,0.5887171030044556,0.0016291943611577153,9.999999747378752e-05,225.0,-335.33978271484375,175.0
12,0.6230297088623047,0.0014890226302668452,9.999999747378752e-05,225.0,-414.3549499511719,174.0
13,0.6453757882118225,0.0016137255588546395,9.999999747378752e-05,225.0,-409.99761962890625,174.0
14,0.67484450340271,0.001480385661125183,9.999999747378752e-05,225.0,-452.4072265625,173.0
15,0.6965456604957581,0.0015240838984027505,9.999999747378752e-05,225.0,-452.1902770996094,173.0
16,0.7214399576187134,0.0017113761277869344,9.999999747378752e-05,225.0,-432.4624938964844,172.0
17,0.7418289184570312,0.0016725437017157674,9.999999747378752e-05,225.0,-325.8374938964844,172.0
18,0.771568238735199,0.0015841922722756863,9.999999747378752e-05,225.0,-317.0071105957031,171.0
19,0.7947155237197876,0.001509330002591014,9.999999747378752e-05,225.0,-365.6101379394531,172.0
20,0.8208442330360413,0.0016783550381660461,9.999999747378752e-05,225.0,-297.99041748046875,173.0
21,0.8406727313995361,0.0015824747970327735,9.999999747378752e-05,225.0,-274.8302917480469,173.0
22,0.8709882497787476,0.0013446403900161386,9.999999747378752e-05,225.0,-266.091796875,172.0
23,0.8887264728546143,0.0014047147706151009,9.999999747378752e-05,225.0,-436.1356201171875,172.0
24,0.9158836007118225,0.0011765467934310436,9.999999747378752e-05,225.0,-429.1515197753906,172.0
25,0.9342514276504517,0.0012400185223668814,9.999999747378752e-05,225.0,-294.7469177246094,172.0
26,0.9627432227134705,0.0011401876108720899,9.999999747378752e-05,225.0,-238.52139282226562,171.0
27,0.981482207775116,0.0010476019233465195,9.999999747378752e-05,225.0,-233.19378662109375,172.0
28,0.9991616010665894,0.0009827653411775827,9.999999747378752e-05,225.0,-220.27490234375,171.0
29,1.0128837823867798,0.0008306897361762822,9.999999747378752e-05,225.0,-201.3890838623047,172.0
30,1.0298758745193481,0.0007761036977171898,9.999999747378752e-05,225.0,-177.7855224609375,172.0
31,1.0430190563201904,0.0007244505104608834,9.999999747378752e-05,225.0,-167.5786590576172,172.0
32,1.0494366884231567,0.0006926763453520834,9.999999747378752e-05,225.0,-178.98342895507812,172.0
33,1.0569466352462769,0.0005850780289620161,9.999999747378752e-05,225.0,-184.04371643066406,172.0
34,1.0640137195587158,0.0005954873049631715,9.999999747378752e-05,225.0,-171.51498413085938,172.0
35,1.063027262687683,0.0005197544232942164,9.999999747378752e-05,225.0,-145.39332580566406,172.0
36,1.0704714059829712,0.00045050401240587234,9.999999747378752e-05,225.0,-169.9306640625,171.0
37,1.0712394714355469,0.00047331140376627445,9.999999747378752e-05,225.0,-163.5403594970703,172.0
38,1.0685688257217407,0.00044031505240127444,9.999999747378752e-05,225.0,-137.3260955810547,171.0
39,1.0729165077209473,0.0004222555726300925,9.999999747378752e-05,225.0,-122.2032699584961,172.0
40,1.071964979171753,0.00044777794391848147,9.999999747378752e-05,225.0,-127.16905212402344,172.0
41,1.0695897340774536,0.00041365830111317337,9.999999747378752e-05,225.0,-120.50947570800781,172.0
42,1.0698633193969727,0.0004070202703587711,9.999999747378752e-05,225.0,-150.60995483398438,172.0
43,1.0695364475250244,0.00041897784103639424,9.999999747378752e-05,225.0,-116.92609405517578,172.0
44,1.0588074922561646,0.00037674178020097315,9.999999747378752e-05,225.0,-93.59770202636719,172.0
45,1.0500867366790771,0.00036539320717565715,9.999999747378752e-05,225.0,-103.01593017578125,172.0
46,1.0427942276000977,0.0004014063742943108,9.999999747378752e-05,225.0,-114.47441101074219,171.0
47,1.03704833984375,0.0003688116557896137,9.999999747378752e-05,225.0,-104.271240234375,171.0
48,1.0291601419448853,0.00033393444027751684,9.999999747378752e-05,225.0,-96.50174713134766,171.0
49,1.0263195037841797,0.00035715382546186447,9.999999747378752e-05,225.0,-114.62899780273438,171.0
50,1.016968011856079,0.0003429637581575662,9.999999747378752e-05,225.0,-121.07429504394531,172.0
51,1.0069329738616943,0.00033062638249248266,9.999999747378752e-05,225.0,-112.3434829711914,172.0
52,1.0050103664398193,0.00032707100035622716,9.999999747378752e-05,225.0,-88.49369049072266,171.0
53,0.9918698668479919,0.0003081858158111572,9.999999747378752e-05,225.0,-88.54447937011719,172.0
54,0.9818572402000427,0.0003128472017124295,9.999999747378752e-05,225.0,-84.79560089111328,171.0
55,0.9718239307403564,0.0002781411458272487,9.999999747378752e-05,225.0,-83.90105438232422,171.0
56,0.9670183658599854,0.00028030871180817485,9.999999747378752e-05,225.0,-75.42546844482422,171.0
57,0.9534328579902649,0.00031607176060788333,9.999999747378752e-05,225.0,-80.062255859375,171.0
58,0.943408727645874,0.0002561289875302464,9.999999747378752e-05,225.0,-83.86338806152344,171.0
59,0.9310767650604248,0.000264328031335026,9.999999747378752e-05,225.0,-72.32598114013672,171.0
60,0.9289683103561401,0.000253620877629146,9.999999747378752e-05,225.0,-82.78680419921875,171.0
61,0.9108951091766357,0.00024070666404441,9.999999747378752e-05,225.0,-73.6811294555664,171.0
62,0.9051147103309631,0.0002423671103315428,9.999999747378752e-05,225.0,-75.16329956054688,171.0
63,0.8914466500282288,0.0002534885425120592,9.999999747378752e-05,225.0,-77.91979217529297,171.0
64,0.883060872554779,0.0002567554183769971,9.999999747378752e-05,225.0,-73.42096710205078,171.0
65,0.8749731779098511,0.0002889432362280786,9.999999747378752e-05,225.0,-72.82138061523438,171.0
66,0.8648518919944763,0.0002450898755341768,9.999999747378752e-05,225.0,-69.20397186279297,171.0
67,0.8532799482345581,0.00021075262338854373,9.999999747378752e-05,225.0,-74.93217468261719,171.0
68,0.8471174240112305,0.00022543374507222325,9.999999747378752e-05,225.0,-73.91728973388672,171.0
