,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-20.59445571899414,0.0,81.0,-5.8335466384887695,0.21666038036346436,0.9717028141021729,-0.14493674039840698,9.999999747378752e-05,100.0,-16.694133758544922,0.0,100.0
1,-20.709440231323242,0.0,80.0,-8.244880676269531,0.47168904542922974,0.9387460947036743,-0.31893685460090637,9.999999747378752e-05,100.0,-18.16939926147461,0.0,100.0
2,-23.60011863708496,0.0,65.0,-11.306458473205566,1.0505002737045288,0.8965381383895874,-0.5509820580482483,9.999999747378752e-05,100.0,-24.20731544494629,0.0,100.0
3,-24.07506561279297,0.0,69.0,-13.465103149414062,1.4314531087875366,0.866144597530365,-0.7250728011131287,9.999999747378752e-05,100.0,-18.022741317749023,0.0,100.0
4,-23.589712142944336,0.0,63.0,-16.124832153320312,1.887974500656128,0.8272227644920349,-0.9565391540527344,9.999999747378752e-05,100.0,-19.64004135131836,0.0,100.0
5,-22.93219566345215,0.0,65.0,-17.90267562866211,2.7439510822296143,0.7991902232170105,-1.1297489404678345,9.999999747378752e-05,100.0,-19.757448196411133,0.0,100.0
6,-22.819644927978516,0.0,65.0,-20.084117889404297,3.0714480876922607,0.7632961273193359,-1.359995722770691,9.999999747378752e-05,100.0,-22.49728775024414,0.0,100.0
7,-22.491592407226562,0.0,64.0,-21.564210891723633,3.523956537246704,0.7374582290649414,-1.5293618440628052,9.999999747378752e-05,100.0,-31.575206756591797,0.0,100.0
8,-22.501928329467773,0.0,64.0,-23.337703704833984,3.936288356781006,0.7044264078140259,-1.7550760507583618,9.999999747378752e-05,100.0,-38.414974212646484,0.0,100.0
9,-22.086116790771484,0.0,63.0,-24.556377410888672,4.579003810882568,0.6806496977806091,-1.9166460037231445,9.999999747378752e-05,100.0,-40.16225051879883,0.0,100.0
10,-21.684545516967773,0.0,63.0,-26.100547790527344,4.826865196228027,0.6501689553260803,-2.146667718887329,9.999999747378752e-05,100.0,-32.175392150878906,0.0,100.0
