,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-37.078311920166016,0.0,247.0,0.6109888553619385,0.032571449875831604,9.999999747378752e-05,100.0,-94.77726745605469,0.0,100.0
1,-51.763092041015625,0.0,206.0,0.9997825622558594,0.020698657259345055,9.999999747378752e-05,100.0,-94.84354400634766,0.0,100.0
2,-65.8896484375,0.0,155.0,1.6946948766708374,0.028211083263158798,9.999999747378752e-05,100.0,-44.242244720458984,0.0,100.0
3,-72.9549789428711,0.0,158.0,2.4426610469818115,0.06516499072313309,9.999999747378752e-05,100.0,-24.444555282592773,0.0,100.0
4,-77.18382263183594,0.0,141.0,3.2986531257629395,0.11742544919252396,9.999999747378752e-05,100.0,-34.70305633544922,0.0,100.0
5,-77.20133209228516,0.0,146.0,3.8888838291168213,0.1882990002632141,9.999999747378752e-05,100.0,-24.971323013305664,0.0,100.0
6,-74.82600402832031,0.0,149.0,4.394047737121582,0.2643384039402008,9.999999747378752e-05,100.0,-24.904752731323242,0.0,100.0
7,-70.78811645507812,0.0,140.0,4.731667995452881,0.2680943012237549,9.999999747378752e-05,100.0,-23.668569564819336,0.0,100.0
8,-65.94364929199219,0.0,142.0,4.971193790435791,0.30687135457992554,9.999999747378752e-05,100.0,-23.17081642150879,0.0,100.0
9,-61.88831329345703,0.0,135.0,5.1588640213012695,0.3757692575454712,9.999999747378752e-05,100.0,-23.87320899963379,0.0,100.0
10,-58.63189697265625,0.0,137.0,5.365773677825928,0.36034005880355835,9.999999747378752e-05,100.0,-23.87906837463379,0.0,100.0
11,-55.97895431518555,0.0,140.0,5.645347595214844,0.3165774643421173,9.999999747378752e-05,100.0,-31.702184677124023,0.0,100.0
12,-53.82366180419922,0.0,135.0,5.853125095367432,0.40809911489486694,9.999999747378752e-05,100.0,-27.943323135375977,0.0,100.0
13,-52.0151252746582,0.0,137.0,5.9976115226745605,0.3280738592147827,9.999999747378752e-05,100.0,-22.70168113708496,0.0,100.0
14,-50.298583984375,0.0,133.0,6.139613628387451,0.3140963315963745,9.999999747378752e-05,100.0,-22.003110885620117,0.0,100.0
15,-48.697975158691406,0.0,135.0,6.30008602142334,0.3889816701412201,9.999999747378752e-05,100.0,-22.538572311401367,0.0,100.0
16,-47.35588455200195,0.0,137.0,6.46473503112793,0.34278926253318787,9.999999747378752e-05,100.0,-21.428037643432617,0.0,100.0
17,-46.0361442565918,0.0,134.0,6.701411247253418,0.3627178966999054,9.999999747378752e-05,100.0,-21.30442237854004,0.0,100.0
18,-44.81710433959961,0.0,135.0,6.628418445587158,0.3601091802120209,9.999999747378752e-05,100.0,-21.091081619262695,0.0,100.0
19,-43.756893157958984,0.0,132.0,6.9654717445373535,0.2633194625377655,9.999999747378752e-05,100.0,-20.789907455444336,0.0,100.0
20,-42.768096923828125,0.0,134.0,6.981326103210449,0.2787252962589264,9.999999747378752e-05,100.0,-20.875898361206055,0.0,100.0
21,-41.88175582885742,0.0,135.0,7.168257713317871,0.17242120206356049,9.999999747378752e-05,100.0,-19.661338806152344,0.0,100.0
22,-41.06466293334961,0.0,132.0,7.175310134887695,0.16327297687530518,9.999999747378752e-05,100.0,-18.432064056396484,0.0,100.0
23,-40.312381744384766,0.0,133.0,7.375229358673096,0.13168269395828247,9.999999747378752e-05,100.0,-18.112504959106445,0.0,100.0
24,-39.63165283203125,0.0,131.0,7.485881805419922,0.11932376027107239,9.999999747378752e-05,100.0,-18.807849884033203,0.0,100.0
25,-39.08466339111328,0.0,133.0,7.478905200958252,0.13819336891174316,9.999999747378752e-05,100.0,-22.257062911987305,0.0,100.0
26,-37.35676574707031,0.0,134.0,7.552219390869141,0.13098610937595367,9.999999747378752e-05,100.0,-18.37059211730957,0.0,100.0
27,-34.511383056640625,0.0,132.0,7.72341251373291,0.098049595952034,9.999999747378752e-05,100.0,-18.680782318115234,0.0,100.0
28,-31.68696403503418,0.0,133.0,7.728089809417725,0.09529003500938416,9.999999747378752e-05,100.0,-18.619163513183594,0.0,100.0
29,-29.18303108215332,0.0,132.0,7.769350051879883,0.10555193573236465,9.999999747378752e-05,100.0,-19.09920310974121,0.0,100.0
